店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域,分類
嚕毛寵物美容,235台灣新北市中和區福祥路56號 號,02 2243 1913,,4.4,64,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 休息 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,5,新北市,中和區,美容
熊熊腳寵物美容坊（中和店）,235台灣新北市中和區南華路60號仁心動物醫院樓上,0958 102 374,https://www.facebook.com/%E7%86%8A%E7%86%8A%E8%85%B3%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E5%9D%8A-111919853627521/,4.9,54,星期一: 10:00 – 17:00 | 星期二: 10:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 09:00 – 17:00 | 星期日: 休息,5,新北市,中和區,美容
逗狗窩寵物美容,235台灣新北市中和區中安街178巷13弄18號,02 2921 0555,https://www.facebook.com/dogworld327/,4.5,78,星期一: 11:00 – 17:00 | 星期二: 休息 | 星期三: 11:00 – 18:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 休息 | 星期日: 11:00 – 21:00,5,新北市,中和區,美容
汪go浴場寵物美容,235台灣新北市中和區福美路253號號 1 樓,02 2242 5885,https://www.facebook.com/doggo.com.tw/,4.8,46,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 休息 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,新北市,中和區,美容
莫莉家寵物美容旅館-中永和貓狗住宿/美容/安親,235台灣新北市中和區景平路59-17號,02 8668 7012,https://lin.ee/xmtLQzx,4.9,63,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,新北市,中和區,美容
BaBaGo寵物美容,235台灣新北市中和區圓通路71號,02 2246 6787,,4.6,263,星期一: 休息 | 星期二: 11:00 – 19:00 | 星期三: 休息 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,5,新北市,中和區,美容
溫莎城堡寵物沙龍 ‧ Pets' Windsor Castle ‧ 全預約制精緻沙龍,235台灣新北市中和區連城路347巷4弄6號2樓,02 2222 2830,http://www.facebook.com/petswindsorcastle,4.8,42,,5,新北市,中和區,美容
好的寵物沙龍,235台灣新北市中和區自立路163號,02 2940 1798,,4.5,24,星期一: 休息 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 24 小時營業 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5,新北市,中和區,美容
小毛球寵物美容工作室,235台灣新北市中和區新生街16巷3號,0928 344 911,https://www.facebook.com/profile.php?id=100091707828937&mibextid=ZbWKwL,5,10,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 休息 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,5,新北市,中和區,美容
朵琍寵物沙龍,235台灣新北市中和區忠孝街109-1號,02 2947 0677,,4.9,15,星期一: 休息 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5,新北市,中和區,美容
三毛寵物旅館/三毛寵物美容/貓咪住宿/狗狗美容/狗狗洗澡,234台灣新北市永和區中和路421巷3弄1號1樓,02 2925 8933,https://somemore-pet.com.tw/,4.6,366,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,5,新北市,中和區,美容
哈妹寵物美容工作室,234台灣新北市永和區永貞路51號,0968 650 785,https://www.facebook.com/profile.php?id=100082829097504&mibextid=ZbWKwL,5,69,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 00:00 – 17:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 00:00 – 17:00,5,新北市,中和區,美容
樂果寵物沙龍,235台灣新北市中和區景安路44號,02 2243 9600,,5,16,星期一: 休息 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,新北市,中和區,美容
貝比寵物美容,235台灣新北市中和區中正路529號,02 2246 9369,,4.4,5,星期一: 休息 | 星期二: 13:00 – 21:30 | 星期三: 13:00 – 21:30 | 星期四: 13:00 – 21:30 | 星期五: 13:00 – 21:30 | 星期六: 13:00 – 21:30 | 星期日: 13:00 – 21:30,5,新北市,中和區,美容
普洢洛寵物美容個人工作室,235台灣新北市中和區員山路150-30號,02 2225 0933,,4.6,10,星期一: 09:30 – 18:30 | 星期二: 09:30 – 18:30 | 星期三: 09:30 – 18:30 | 星期四: 09:30 – 18:30 | 星期五: 09:30 – 18:30 | 星期六: 休息 | 星期日: 09:00 – 18:00,5,新北市,中和區,美容
毛寶寶 SPA 美容 中和店,235台灣新北市中和區圓通路162-4號,02 2248 4114,https://rink.cc/wj1ns,4.8,66,星期一: 休息 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,4,新北市,中和區,美容
毛孩湯屋,235台灣新北市中和?中和路67號入口處於後方新福和街上,0966 523 967,,5,28,星期一: 休息 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,新北市,中和區,美容
約宜夏寵物生活館,235台灣新北市中和區民德路300號,02 2958 2515,,4.6,40,星期一: 11:00 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,新北市,中和區,美容
寵物姐姐,235台灣新北市中和區景平路578號1樓,02 2247 1077,,4.7,50,星期一: 11:00 – 20:00 | 星期二: 休息 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 休息 | 星期日: 11:00 – 20:00,2,新北市,中和區,美容
丫紫寵物造型坊,235台灣新北市中和區中正路173號,0909 359 666,https://azier0208.weebly.com/,5,14,星期一: 休息 | 星期二: 10:00 – 17:00 | 星期三: 10:00 – 17:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,2,新北市,中和區,美容
甜甜寵物生活館,235台灣新北市中和區興南路一段85巷12號,02 2947 0959,,4.8,96,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,新北市,中和區,美容
寵物Bar,235台灣新北市中和區連城路89巷16號,02 2926 5772,https://www.facebook.com/%E5%AF%B5%E7%89%A9-Bar-678701812335530/,4.9,19,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,2,新北市,中和區,美容
Papa雞 寵物生活館,235台灣新北市中和區成功路99-1號,02 2926 7274,https://www.facebook.com/PaPa%E9%9B%9E-%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8-110827847211494/,5,98,星期一: 休息 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,新北市,中和區,美容
Dog King,235台灣新北市中和區安平路22號,0960 990 972,,4.7,35,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 休息 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,2,新北市,中和區,美容
咘咘寵物生活坊,235台灣新北市中和區安平路64號,02 2941 5338,https://m.facebook.com/profile.php/?id=100063941797858,4.5,69,星期一: 休息 | 星期二: 休息 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,新北市,中和區,美容
布點寵物,235台灣新北市中和?安邦街83號1樓,02 2245 5662,https://www.facebook.com/budian22455662/,4.6,34,星期一: 休息 | 星期二: 休息 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,新北市,中和區,美容
哈奇寵物澡堂,235台灣新北市中和區華新街216號,02 2940 0513,https://www.facebook.com/huky0513/,4.3,97,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 休息 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,新北市,中和區,美容
WE DOG葳多格漂浮美學屋,235台灣新北市中和區景平路403號,02 2242 8920,https://www.facebook.com/WEDOGfloat/,5,62,星期一: 11:00 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,新北市,中和區,美容
Dita滴塔寵物店,235台灣新北市中和區板南路170號,0975 865 174,https://www.facebook.com/Dita%E6%BB%B4%E5%A1%94%E5%AF%B5%E7%89%A9%E6%BE%A1%E5%A0%82-132346955688430/,4.7,37,星期一: 休息 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,2,新北市,中和區,美容
Yo Go優狗,235台灣新北市中和區自立路58巷2號,0982 672 424,http://m.facebook.com/Yo-Go%E5%AF%B5%E7%89%A9%E6%BE%A1%E5%A0%82-1506592886261753/,4.5,14,星期一: 11:30 – 20:00 | 星期二: 11:30 – 20:00 | 星期三: 11:30 – 20:00 | 星期四: 11:30 – 20:00 | 星期五: 11:30 – 20:00 | 星期六: 11:30 – 20:00 | 星期日: 休息,2,新北市,中和區,美容
寵物皇帝寵物沙龍,234台灣新北市永和區秀朗路二段53號,02 8660 6988,https://www.facebook.com/%E5%AF%B5%E7%89%A9%E7%9A%87%E5%B8%9D%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-112097674046455,4.9,63,星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 休息,5,新北市,中和區,美容
DC寵物沙龍,235台灣中和區安平路120號,02 8668 2036,,4.1,14,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 休息 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,新北市,中和區,美容
逗逗先生寵物沙龍旅館,234台灣新北市永和區得和路178號,02 8668 6751,https://m.facebook.com/MrDogPetSPA/,4.8,68,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5,新北市,中和區,美容
龍翔犬貓美容,235台灣新北市中和區捷運路87號,02 2945 9117,,3,3,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 休息 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 09:00 – 17:00 | 星期日: 09:00 – 17:00,5,新北市,中和區,美容
凱米樂寵物沙龍,231台灣新北市新店區安德街76號,02 2212 6619,https://www.facebook.com/KAIMILE.PET,4.8,106,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 休息 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,5,新北市,中和區,美容
璞兒狗狗沙龍doggies salon FlawLEss KiDs,23450台灣新北市永和區福和路280巷7號1樓,02 2231 5698,https://www.facebook.com/%E7%92%9E%E5%85%92%E7%8B%97%E7%8B%97%E6%B2%99%E9%BE%8D-doggies-salon-FlawLess-KiDs-108790600626185/,5,90,星期一: 休息 | 星期二: 10:30 – 19:30 | 星期三: 10:30 – 19:30 | 星期四: 休息 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,5,新北市,中和區,美容
安怡喵。貓咪美容（永和肥貓店）,234台灣新北市永和區中正路271號3樓,02 2783 6690,https://lin.ee/c7cXZ63,5,21,星期一: 11:00 – 18:00 | 星期二: 休息 | 星期三: 11:00 – 18:00 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 11:00 – 18:00 | 星期日: 11:00 – 18:00,5,新北市,中和區,美容
宏亞寵物沙龍,231台灣新北市新店區中央路5號,02 2218 0505,https://www.facebook.com/hoyapetsalon/,4.2,30,星期一: 休息 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,5,新北市,中和區,美容
狗的美容,235台灣新北市中和??光街127號一樓,02 8953 6187,https://www.facebook.com/dogstrimming/?fref=ts,4.7,23,星期一: 休息 | 星期二: 休息 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5,新北市,中和區,美容
汪樂寵物精品沙龍 One Love,231台灣新北市新店區北新路三段65巷8號1樓,02 8911 6811,https://www.facebook.com/profile.php?id=100088476592459,4.9,38,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,新北市,中和區,美容
D寵物精緻沙龍,234台灣新北市永和區永利路45號,0985 068 442,https://www.facebook.com/D-%E5%AF%B5%E7%89%A9%E7%B2%BE%E7%B7%BB%E6%B2%99%E9%BE%8D-134182953348949/,5,4,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5,新北市,中和區,美容
愛心屋寵物沙龍,231台灣新北市新店區中央路127巷3號,02 2219 1466,https://www.facebook.com/aishinpetsalon,4.2,43,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,新北市,中和區,美容
好窩沙龍,234台灣新北市永和區中正路512號,02 2924 0203,https://www.facebook.com/goodstaypethotel/photos/?tab=album&album_id=1155239977830571,4.6,98,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,4,新北市,中和區,美容
雪球寵物樂園,235台灣新北市中和區中正路839巷5號,02 2223 2473,,4.6,13,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 休息 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,新北市,中和區,美容
JUJUNA豬豬ㄋㄚ寵物美容-犬貓精緻手剪預約|皮毛養護SPA| AFLOAT日本洗護|新北永和區|捷運頂溪站,234台灣新北市永和區勵行街87-1號,0900 628 415,https://m.facebook.com/jujuna0330,4.9,92,星期一: 休息 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,新北市,永和區,美容
寵蝦咪寵物美容Chongshopme-永和店,234台灣新北市永和區福和路330號,02 3233 9698,https://www.facebook.com/profile.php?id=100064128370132,4.9,294,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5,新北市,永和區,美容
美好寵物 Mei House Pet Grooming-永和區(寵物洗澡、寵物美容、狗狗洗澡、狗狗美容 、寵物純手吹、寵物友善、寵物推薦),234台灣新北市永和區永元路103號,0926 671 875,https://linktr.ee/meihousepet,5,80,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,新北市,永和區,美容
愷渥k?w寵物美容,234台灣新北市永和區秀朗路二段68號,0963 071 216,,4.9,84,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,5,新北市,永和區,美容
毛一朵寵物美容,234台灣新北市永和區中正路470號,02 2233 1266,https://portaly.cc/Maoyiduo,4.9,63,星期一: 11:00 – 20:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5,新北市,永和區,美容
遇見佩特-永和寵物美容,234台灣新北市永和區永利路154號,02 3233 0005,https://www.facebook.com/%E9%81%87%E8%A6%8B%E4%BD%A9%E7%89%B9-174521170033121/,4.6,103,星期一: 11:00 – 20:00 | 星期二: 休息 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5,新北市,永和區,美容
一級棒專業寵物美容,234台灣新北市永和區中山路一段77號,02 2923 1711,,4.1,70,星期一: 休息 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 20:00,5,新北市,永和區,美容
遇見凱特-永和貓美容,234台灣新北市永和區秀朗路二段85號,02 2926 7631,https://www.facebook.com/profile.php?id=100064869810928,4.9,52,星期一: 12:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 休息 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,5,新北市,永和區,美容
毛起來洗寵物美容,234台灣新北市永和區中正路447號,02 2924 6855,,4.8,19,星期一: 休息 | 星期二: 休息 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,5,新北市,永和區,美容
發Q寵物美容,234台灣新北市永和區保安路238號,0928 352 802,https://www.facebook.com/profile.php?id=61573742318194,5,12,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 12:00 – 20:00 | 星期日: 10:00 – 19:00,5,新北市,永和區,美容
晨曦寵物美容,234台灣新北市永和區得和路11號1樓,02 2928 0162,https://www.facebook.com/%E6%99%A8%E6%9B%A6%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-101430107902308/,4.8,24,"星期一: 11:00 – 18:30 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:00 – 18:30 | 星期五: 11:00 – 18:30 | 星期六: 11:00 – 00:00 | 星期日: 00:00 – 07:00, 11:00 – 18:30",5,新北市,永和區,美容
Cookie汪 寵物美容,234台灣新北市永和區保安路254號,0958 535 311,https://lin.ee/5A6Tc74,4.7,29,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 休息 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5,新北市,永和區,美容
天天寵寵物店/永和寵物美容/寵物自助洗/寵物用品/幼貓買賣,234台灣新北市永和區安樂路248-2號,02 2925 4813,https://lovepet248.com/,4.9,37,星期一: 12:00 – 23:00 | 星期二: 12:00 – 23:00 | 星期三: 12:00 – 23:00 | 星期四: 12:00 – 23:00 | 星期五: 12:00 – 23:00 | 星期六: 12:00 – 23:00 | 星期日: 12:00 – 23:00,5,新北市,永和區,美容
亞席寵物美容精剪,234台灣新北市永和區成功路二段89號,02 2929 1700,,4.8,15,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,5,新北市,永和區,美容
貓寓寵物美容旅館,234台灣新北市永和區仁愛路287號,02 2929 6000,https://lin.ee/O933eG4,4.6,30,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 21:00,5,新北市,永和區,美容
有一點圓 寵物美容,234041台灣新北市永和區民治街103號1樓,0908 244 263,,5,10,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 12:00 – 18:00,5,新北市,永和區,美容
毛手毛腳寵物沙龍坊,234台灣新北市永和區永平路265號,0909 625 696,,5,1,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 休息 | 星期五: 10:00 – 18:00 | 星期六: 10:30 – 18:30 | 星期日: 10:30 – 18:30,5,新北市,永和區,美容
OPEN寵物美容工作室,234台灣新北市永和區環河西路一段75巷24弄,02 8921 0530,,5,1,,5,新北市,永和區,美容
Little Tail 寵物美容|寵物按摩,234台灣新北市永和區秀朗路二段108號,02 2922 1573,,5,1,星期一: 休息 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,5,新北市,永和區,美容
WE CAT喵旅/貓旅館 、美容、安親、用品,23450台灣新北市永和區福和路167號2 F,0909 578 920,https://wecat.17shot.com/,5,50,星期一: 11:30 – 19:30 | 星期二: 11:30 – 19:30 | 星期三: 11:30 – 19:30 | 星期四: 11:30 – 19:30 | 星期五: 11:30 – 19:30 | 星期六: 11:30 – 19:30 | 星期日: 11:30 – 19:30,5,新北市,永和區,美容
就是狗寵物美容店,234台灣永和區智光街103號,02 8943 2787,,4.6,22,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 休息,5,新北市,永和區,美容
巷子內A&S Pet Grooming,234台灣新北市永和區永和路一段49巷10號,02 2922 9587,https://www.facebook.com/pages/%E5%B7%B7%E5%AD%90%E5%85%A7-AS-Dog-Massage/1477880229192966?sk=timeline,4.9,62,,2,新北市,永和區,美容
沐加寵物店,234台灣新北市永和區文化路161號1樓,0953 010 005,,4.8,31,星期一: 休息 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 休息,2,新北市,永和區,美容
達樂寵物精品,234台灣新北市永和區仁愛路70號,02 8660 1695,https://www.facebook.com/Dollar.no70,4.6,73,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,新北市,永和區,美容
寵物樂園,234台灣新北市永和區永貞路147巷1號,02 2925 6651,,4.7,1231,星期一: 休息 | 星期二: 12:00 – 23:50 | 星期三: 12:00 – 23:50 | 星期四: 12:00 – 23:50 | 星期五: 12:00 – 23:50 | 星期六: 12:00 – 23:50 | 星期日: 12:00 – 23:50,2,新北市,永和區,美容
LOVE PET,234台灣新北市永和區永貞路443號,02 2929 8261,,4.1,26,星期一: 11:00 – 21:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,新北市,永和區,美容
咪澎寵物,234台灣新北市永和區民治街54號,0988 505 552,,3,2,星期一: 12:00 – 20:00 | 星期二: 休息 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,2,新北市,永和區,美容
犬部屋寵物店,234台灣新北市永和區仁愛路120號,02 2920 3558,,5,1,星期一: 11:00 – 20:30 | 星期二: 11:00 – 20:30 | 星期三: 11:00 – 20:30 | 星期四: 休息 | 星期五: 11:00 – 20:30 | 星期六: 11:00 – 20:30 | 星期日: 11:00 – 20:30,2,新北市,永和區,美容
東森寵物 永和得和店,234台灣新北市永和區得和路409號1樓,02 2928 1233,http://www.etipets.com/,4.6,188,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,新北市,永和區,美容
毛來屋寵物空間,234台灣新北市永和區民權路44號,0910 767 274,https://lin.ee/ysu8Ne5,5,1,,2,新北市,永和區,美容
肥貓家貓舍/永和貓旅館/貓咪美容(預約制),234台灣新北市永和區中正路271號3樓,02 8231 7088,https://lin.ee/bX5sn4C,5,108,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,5,新北市,永和區,美容
Dog salon,23445台灣新北市永和區永亨路1號,,,,,,5,新北市,永和區,美容
來犬吉寵物美容,234台灣新北市永和區水源街21巷4號,02 2926 1316,,4.7,15,,5,新北市,永和區,美容
