店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域,分類
狗毛寵物精緻沙龍,702台灣台南市南區健康路二段65號,0970 301 893,,5,4,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 休息,5,台南市,中西區,美容
歐薇時尚寵物沙龍,704台灣台南市北區西門路四段28號,06 281 7123,,5,1,,5,台南市,中西區,美容
GOHOUSE寵物沙龍,702台灣台南市南區中華南路二段233巷155號,06 262 1550,https://lin.ee/ZxLwFED,5,39,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,5,台南市,中西區,美容
毛舍Maosher寵物沙龍,702台灣台南市南區大成路二段143巷8號,06 265 7748,https://www.facebook.com/Maosher8/,5,7,星期一: 休息 | 星期二: 休息 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,5,台南市,中西區,美容
毛茸茸寵物沙龍,709台灣台南市安南區安和路一段41號,06 251 2325,https://www.facebook.com/molologrooming,5,43,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,台南市,中西區,美容
愛麗絲寵物沙龍,708台灣台南市安平區育平路234號,06 295 9005,,3.4,5,,5,台南市,中西區,美容
宜潔寵物沙龍,710台灣台南市永康区振兴路152號1F,0976 810 130,https://lin.ee/TSjOoe6,4.8,37,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,5,台南市,中西區,美容
幸福種子寵物沙龍,71078台灣台南市永康區中正南路636號,0966 886 625,https://www.facebook.com/%E5%B9%B8%E7%A6%8F%E7%A8%AE%E5%AD%90%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D%E9%B9%BD%E8%A1%8C%E5%BA%97-102414948277296/,4.9,258,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5,台南市,中西區,美容
狗仔隊寵物沙龍,710台灣台南市永康區二王路27巷5號,06 204 1188,,5,7,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 休息 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,5,台南市,中西區,美容
犬貓部屋寵物沙龍,710台灣台南市永康區永大路二段128-5號,0955 513 271,https://062054897-tw.weebly.com/,4.9,96,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,5,台南市,中西區,美容
毛髮師寵物美容,70460台灣台南市北區文成三路295號,06 252 1721,https://www.facebook.com/304083953783581/videos/442458223201528?s=100000253244187&v=e&sfns=mo,4.9,28,,5,台南市,中西區,美容
Honey Puppy Pet Salon甜心帕比寵物精緻沙龍《寵物美容｜安親｜住宿｜選品｜手作零食》,710台灣台南市永康區中山南路560號,06 302 3327,https://lin.ee/iJP6kuX,5,8,星期一: 11:00 – 19:30 | 星期二: 11:00 – 19:30 | 星期三: 11:00 – 19:30 | 星期四: 11:00 – 19:30 | 星期五: 11:00 – 19:30 | 星期六: 11:00 – 19:30 | 星期日: 11:00 – 19:30,5,台南市,中西區,美容
嗆司寵物澡堂,704台灣台南市北區東豐路487號,06 208 8926,https://m.facebook.com/%E5%97%86%E5%8F%B8%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-901242259934371/,4.5,23,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,2,台南市,中西區,美容
Q&MI寵物美學,704台灣台南市北区长荣路四段201號1樓,06 208 6161,https://yihsuanwebdesign.com/qmi_pet_trimming/,5,79,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台南市,中西區,美容
太妃狗寵物澡堂,701台灣台南市東區東安路82號,06 208 3115,,4.8,142,星期一: 11:30 – 18:30 | 星期二: 11:30 – 18:30 | 星期三: 11:30 – 18:30 | 星期四: 11:30 – 18:30 | 星期五: 11:30 – 18:30 | 星期六: 11:30 – 18:30 | 星期日: 11:30 – 18:30,2,台南市,中西區,美容
茶犬寵物美容,701台灣台南市東區崇明路599號,06 267 9759,,5,17,,5,台南市,東區,美容
小花朵寵物美容旅館《推薦寵物美容店》台南寵物皮膚調理｜住宿安親｜寄宿服務 ｜沐浴SPA｜專業貓咪洗澡｜耳道護理,701台灣台南市東區小東路364號,0968 985 129,https://www.facebook.com/ooxx9898new2.0,4.7,43,星期一: 休息 | 星期二: 10:30 – 19:30 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,5,台南市,東區,美容
Fun沐寵物雜貨舖｜寵物沙龍,701台灣台南市東區生產路552號,06 267 2009,https://www.facebook.com/pg/funmu552/about/,5,43,星期一: 休息 | 星期二: 休息 | 星期三: 12:00 – 19:00 | 星期四: 12:00 – 19:00 | 星期五: 12:00 – 19:00 | 星期六: 12:00 – 19:00 | 星期日: 12:00 – 19:00,5,台南市,東區,美容
鹿先寵物工作室 • 專屬時間/空間一對一低壓美容,701台灣台南市東區莊敬路113號,0907 617 311,https://www.facebook.com/LuSianWorkShop/,5,20,,5,台南市,東區,美容
喜洋洋寵物美容,701台灣台南市東區自由路三段149號,06 290 7968,,4.8,15,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,5,台南市,東區,美容
MUMAO 牧貓精品寵物旅館 - 台南館(寵物住宿.寵物美容),701台灣台南市東區裕農路375號B1號,06 208 5491,https://www.mumao.com.tw/,4.6,185,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台南市,東區,美容
犬星球寵物美容,701台灣台南市東區崇善五街1號,06 260 7266,https://www.facebook.com/dog062607266/,4.2,17,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 休息 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,5,台南市,東區,美容
星際萌寵精品寵物生活館 ｜台南寵物用品｜台南寵物自助洗｜台南寵物美容 | 倉鼠用品,717台灣台南市仁德區文忠路85號,06 279 5011,https://www.facebook.com/profile.php?id=100094155720814,5,217,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,5,台南市,東區,美容
咔樂寵物美容,701台灣台南市東區林森路一段218號,06 268 9063,https://www.facebook.com/pg/Color.2689063/posts/?ref=page_internal,4.5,35,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 休息,5,台南市,東區,美容
有毛真好寵物美容SPA工作室,702台灣台南市南區明興路69號,0911 028 059,https://lin.ee/IcajuDJ,5,15,星期一: 10:30 – 18:00 | 星期二: 10:30 – 18:00 | 星期三: 10:30 – 18:00 | 星期四: 休息 | 星期五: 10:30 – 18:00 | 星期六: 10:30 – 17:00 | 星期日: 10:30 – 18:00,5,台南市,東區,美容
友狗棧寵物美容,701台灣台南市東區仁和路95之3號,06 260 8009,,4.7,6,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,5,台南市,東區,美容
Hey! Chill 黑丘寵物沙龍,717台灣台南市仁德區德善路259號,06 279 1786,https://www.facebook.com/heychilltw/,5,81,星期一: 休息 | 星期二: 休息 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 14:00,5,台南市,東區,美容
泡泡慕斯寵物美容,710038台灣台南市永康區東橋五路502號,06 302 5706,http://facebook.com/BubbleMousseTW,5,102,星期一: 11:00 – 20:00 | 星期二: 休息 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 18:00,5,台南市,東區,美容
寶貝園寵物生活館,701台灣台南市東區長東街30號,06 290 4959,https://www.facebook.com/babydoging/,4.9,92,星期一: 休息 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,2,台南市,東區,美容
樂芙倪寵物精品旅館,70162台灣台南市東區裕忠路128-3號,06 331 1601,,4.8,63,星期一: 10:30 – 18:40 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:30 – 18:40 | 星期五: 10:30 – 18:40 | 星期六: 10:30 – 18:40 | 星期日: 10:30 – 18:40,2,台南市,東區,美容
美樂蒂寵物靚坊,701台灣台南市東區東寧路316號,06 209 2831,,4.8,26,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,台南市,東區,美容
絨毛小狗寵物美學,70174台灣台南市東區自由路一段177號,06 267 0911,,5,13,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 休息 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,台南市,東區,美容
小可愛寵物坊,701台灣台南市東區衛國街114巷23號,06 236 8318,http://xiaokeai.looker.tw/,4.6,30,星期一: 10:30 – 18:00 | 星期二: 休息 | 星期三: 10:30 – 18:00 | 星期四: 10:30 – 18:00 | 星期五: 10:30 – 18:00 | 星期六: 10:30 – 18:00 | 星期日: 10:30 – 18:00,2,台南市,東區,美容
PUPPY IDOL 帕彼愛逗寵物精品時尚旅館,701台灣台南市東區東門路二段240號,06 260 0668,,4.7,126,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,台南市,東區,美容
心思喜麗寵物,701台灣台南市東區裕農路458號,0952 299 232,https://mapbot.microbee.me/pages/%E5%BF%83%E6%80%9D%E5%96%9C%E9%BA%97%E5%AF%B5%E7%89%A9/web,4.3,18,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 休息 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,2,台南市,東區,美容
安佐樂寵物店,701台灣台南市東區小東路248之2號,06 208 9837,https://lin.ee/kPoyKfM,4.7,75,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,台南市,東區,美容
愛諾寵物生活館,70157台灣台南市東區東門路二段158巷16號,06 208 8899,https://www.iknowpetshop.com/,4.4,102,星期一: 10:00 – 20:00 | 星期二: 休息 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,台南市,東區,美容
一犬超人寵物用品生活館,701台灣台南市東區大同路二段437號,06 267 1845,https://linktr.ee/superdoggg,4.9,114,星期一: 10:00 – 21:30 | 星期二: 10:00 – 21:30 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 21:30 | 星期五: 10:00 – 21:30 | 星期六: 10:00 – 21:30 | 星期日: 休息,2,台南市,東區,美容
真愛寵物用品生活館,701台灣台南市東區崇明路109號,06 269 5687,,4.3,69,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 休息 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,2,台南市,東區,美容
沐星寵物澡堂,710台灣台南市永康區復華六街67巷16號,06 231 5035,https://www.facebook.com/JupiterPet2023?mibextid=LQQJ4d,4.9,56,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 休息 | 星期四: 10:30 – 19:00 | 星期五: 休息 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台南市,東區,美容
米蘭時尚寵物沙龍館,70174台灣台南市東區自由路一段177號,06 290 3089,https://www.facebook.com/%E7%B1%B3%E8%98%AD%E6%99%82%E5%B0%9A%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D%E9%A4%A8-2370003296612451/,,,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台南市,東區,美容
艾狗匠寵物沙龍工作室,717台灣台南市仁德區中正路二段1062號,0977 248 536,,4.6,10,星期一: 12:30 – 20:30 | 星期二: 12:30 – 20:30 | 星期三: 12:30 – 20:30 | 星期四: 12:30 – 20:30 | 星期五: 12:30 – 20:30 | 星期六: 12:30 – 20:30 | 星期日: 12:30 – 20:30,5,台南市,東區,美容
A+e寵物沙龍,710台灣台南市永康區復國一路322號巷9號,0976 877 931,,5,1,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 00:00 – 17:00 | 星期日: 休息,5,台南市,東區,美容
澄沐寵物沙龍*預約制,704台灣台南市北區西門路三段26-1號,06 221 9020,https://lin.ee/fkYM3oF,4.8,21,,5,台南市,東區,美容
優Dog寵物造型-台南推薦寵物造型/台南推薦寵物美容/台南寵物沙龍推薦/台南寵物SPA推薦,700台灣台南市中西區永華路一段60號,,,4.9,9,,5,台南市,東區,美容
台南南區寵物美容個人工作室,702台灣台南市南區中華南路二段400巷2弄3號,0987 933 961,,4,2,,5,台南市,南區,美容
小貓貓園貓旅｜台南貓旅館｜台南英短漸層｜台南布偶貓｜專業貓咪美容｜台南挪威森林貓,702台灣台南市南區大同路二段750巷104號,06 236 3312,https://www.instagram.com/maomao_siao/,5,41,星期一: 休息 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5,台南市,南區,美容
Amigo寵物美容工作室,702台灣台南市南區中華西路一段109巷90號店面喔,0919 345 574,https://www.facebook.com/profile.php?id=100076180281119,5,8,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台南市,南區,美容
毛居寵物Spa生活館,702台灣台南市南區萬年五街248號巷1號,06 262 6070,https://www.facebook.com/%E6%AF%9B%E5%B1%85%E5%AF%B5%E7%89%A9Spa%E7%94%9F%E6%B4%BB%E9%A4%A8-107236115174675,4.8,22,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台南市,南區,美容
蕎逸寵物店,702台灣台南市南區明興路53號,06 262 8866,https://www.joypetstore.com.tw/,4.8,585,星期一: 10:00 – 21:30 | 星期二: 10:00 – 21:30 | 星期三: 10:00 – 21:30 | 星期四: 10:00 – 21:30 | 星期五: 10:00 – 21:30 | 星期六: 10:00 – 21:30 | 星期日: 10:00 – 21:30,2,台南市,南區,美容
pet heat 日系寵物時裝精品,702台灣台南市南區德興路22號,06 291 6246,http://www.petheat.com.tw/,4.8,18,星期一: 14:00 – 22:00 | 星期二: 14:00 – 22:00 | 星期三: 14:00 – 22:00 | 星期四: 14:00 – 22:00 | 星期五: 14:00 – 22:00 | 星期六: 14:00 – 22:00 | 星期日: 休息,2,台南市,南區,美容
東森寵物 台南新興店,702台灣台南市南區新興路509-2號509-3號,06 261 1161,https://www.oscar-pet.com.tw/,4.7,212,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台南市,南區,美容
凱弟寵物澡堂&寵物藝術空間,708台灣台南市安平區建平八街108巷40號,0901 413 911,https://lin.ee/q71SUUh,5,9,,2,台南市,南區,美容
喬咪寵物美容,704台灣台南市北區中華北路二段211號,0975 184 405,https://m.facebook.com/qiaomi0603/,4.6,14,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台南市,北區,美容
蔓蔓寵物-美容·安親·住宿-特寵業字第U1120672號,710台灣台南市永康區小北路3-2號,06 251 4627,https://lin.ee/1wYuj05,4.9,74,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,5,台南市,北區,美容
喜澡寵物美容,709台灣台南市安南區海佃路一段340巷41號,0918 899 887,,5,161,星期一: 09:00 – 18:30 | 星期二: 09:00 – 18:30 | 星期三: 09:00 – 18:30 | 星期四: 09:00 – 18:30 | 星期五: 09:00 – 18:30 | 星期六: 09:00 – 18:30 | 星期日: 09:00 – 18:30,5,台南市,北區,美容
旺族園寵物美容,"號 No. 6, 實踐街北區台南市台灣 704",06 251 0828,,5,3,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 休息,5,台南市,北區,美容
鑫嘉福寵物生活館-美容、住宿、安親,709台灣台南市安南區溪東一街1號1樓,0930 010 017,https://www.instagram.com/sin_jia_fu_pet?igsh=MzJ1bHlsem80azFi&utm_source=qr,5,48,星期一: 09:30 – 20:30 | 星期二: 09:30 – 20:30 | 星期三: 09:30 – 20:30 | 星期四: 09:30 – 20:30 | 星期五: 09:30 – 20:30 | 星期六: 09:30 – 20:30 | 星期日: 09:30 – 20:30,5,台南市,北區,美容
小林寶貝寵物澡堂,704台灣台南市北區和緯路一段66號,06 252 6311,https://m.facebook.com/%E5%B0%8F%E6%9E%97%E5%AF%B6%E8%B2%9D%E5%AF%B5%E7%89%A9%E6%BE%A1%E5%A0%82-1442867602679431/,5,13,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 休息,2,台南市,北區,美容
大元氣寵物生活館,704台灣台南市北區文賢路807號,06 350 6977,https://www.facebook.com/%E9%87%91%E4%BC%81%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8-1919544881642214/,4.4,277,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台南市,北區,美容
100旺旺寵物生活館,704台灣台南市北區西門路四段512號,06 251 5806,https://www.facebook.com/100wonwon/?locale=zh_TW,4.4,261,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台南市,北區,美容
東森寵物 台南西門店,70445台灣台南市北區西門路四段268號,06 281 3222,https://instagram.com/etpets_d002?igshid=MzRlODBiNWFlZA==,4.5,2414,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台南市,北區,美容
貓咪家庭,704台灣台南市北區公園路433巷52號,0958 695 758,,4.7,20,星期一: 休息 | 星期二: 休息 | 星期三: 休息 | 星期四: 休息 | 星期五: 休息 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台南市,北區,美容
汪喵聯合國,704台灣台南市北區文賢路313巷33弄6號,0902 299 130,,5,3,,2,台南市,北區,美容
飛帆寵物沙龍,710台灣台南市永康區東橋一路300號,06 302 2820,https://www.facebook.com/profile.php?id=100063948342149&mibextid=9R9pXO,5,26,,5,台南市,北區,美容
Uni pet·有你寵愛,709台灣台南市安南區長溪路一段242-1號,06 247 4489,https://www.facebook.com/uni.pet.242/,4.6,40,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 休息 | 星期五: 休息 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台南市,北區,美容
快樂狗寵物沙龍工作室,708台灣台南市安平區育平路228號,06 298 3222,,,,,5,台南市,安平區,美容
錢櫃愛犬美容屋,708台灣台灣省安平區華平路698號,06 295 0792,,4.4,16,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 休息,4,台南市,安平區,美容
波樂寵物沐工坊,708台灣台南市安平區永華十一街17巷33號,0901 356 829,https://www.instagram.com/bole_3317?igsh=MWJ5b2s0MjQwanY3OQ%3D%3D&utm_source=qr,5,19,星期一: 休息 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 18:00 | 星期五: 休息 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,2,台南市,安平區,美容
東森寵物 安平建平店,708台灣台南市安平區建平路271號,06 293 5252,http://www.oscar-pet.com.tw/,4.3,901,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台南市,安平區,美容
史溫托爾寵物旅館,701台灣台南市安平區永華路二段660號708,06 299 3038,,4.8,67,星期一: 11:00 – 19:30 | 星期二: 休息 | 星期三: 11:00 – 19:30 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 19:30 | 星期六: 11:00 – 19:30 | 星期日: 11:00 – 19:30,2,台南市,安平區,美容
bonjour ma dou dou 你好貓咪［專營：野獸臉緬因貓繁育］,708台灣台南市安平區永華六街194號,,https://lin.ee/tZRGc6r,4.8,58,,2,台南市,安平區,美容
魚中魚貓狗水族大賣場-安平店,708台灣台南市安平區中華西路二段55號,06 297 7999,http://www.petsmall.com.tw/,4.1,1522,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,台南市,安平區,美容
艾萌寵物美容,709台灣台南市安南區同安路410號,06 247 0856,https://lin.ee/O875TEb1,5,17,星期一: 10:00 – 17:00 | 星期二: 10:00 – 17:00 | 星期三: 10:00 – 17:00 | 星期四: 10:00 – 17:00 | 星期五: 10:00 – 17:00 | 星期六: 10:00 – 17:00 | 星期日: 休息,5,台南市,安南區,美容
樂芙泡泡寵物美容,709台灣台南市安南區安中路四段13號,06 245 5255,https://www.facebook.com/%E6%A8%82%E8%8A%99%E6%B3%A1%E6%B3%A1%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E6%97%85%E9%A4%A8%E7%94%A8%E5%93%81-2263781433660020/,5,59,星期一: 休息 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台南市,安南區,美容
柚沐寵物美容工作室,709台灣台南市安南區敦安街69號,0985 138 203,,5,18,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,5,台南市,安南區,美容
握握手寵物美容,709台灣台南市安南區安和路五段37號,06 356 5155,,5,18,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 休息 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,5,台南市,安南區,美容
菲妮寵物美容,709台灣台南市安南區安和路四段359號,06 357 1917,,4.5,17,,5,台南市,安南區,美容
黑桃の家寵物美容館,709台灣台南市安南區長和路三段37號,06 356 5167,,5,38,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5,台南市,安南區,美容
百佳寵寵物美容,709台灣台南市安南區安和路一段320號,0987 121 063,https://www.facebook.com/profile.php?id=100087378279744&mibextid=LQQJ4d,4.6,5,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 休息 | 星期日: 11:00 – 21:00,5,台南市,安南區,美容
叮噹寵物精緻美容,709台灣台南市安南區府安路五段11巷87號,06 259 2029,,4.7,15,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,5,台南市,安南區,美容
