店名,地址,電話,網站,評分,評分數量,營業時間,城市,區域
帕妃寵物旅館,32843台灣桃園市觀音區文化路坑尾段360巷41弄3號,0954 003 908,,4.5,36,星期一: 06:00 – 20:00 | 星期二: 06:00 – 20:00 | 星期三: 06:00 – 20:00 | 星期四: 06:00 – 20:00 | 星期五: 06:00 – 20:00 | 星期六: 06:00 – 20:00 | 星期日: 06:00 – 20:00,桃園市,楊梅區
Q Hotel 酷毛寵物旅館,244台灣新北市林口區文化三路二段115巷68號1樓,02 2608 0010,https://www.qhotel-pet.com/,4.8,192,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,桃園市,蘆竹區
喜洗睡寵物美容 住宿,338台灣桃園市蘆竹區興福街207-2號1樓,0925 395 320,https://www.instagram.com/tantan_miru_ellie?igsh=MWZjNHR3b3YwdHV0aQ==&utm_source=qr,5.0,1,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,桃園市,蘆竹區
Hoho Jin Shuxi寵物旅館,244台灣新北市林口區文化三路一段617巷183號,02 2600 2313,https://www.facebook.com/andrea9303/?ref=bookmarks,4.8,20,星期一: 休息 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,桃園市,蘆竹區
凱特莉寵物沙龍／住宿／安親 特寵業字第C1110522號／寵物投幣洗烘衣機,338台灣桃園市蘆竹區南祥路21號,0909 625 696,https://www.facebook.com/KitellyPetGroomingSalon/?epa=SEARCH_BOX,4.6,20,星期一: 10:00 – 18:30 | 星期二: 10:00 – 18:30 | 星期三: 休息 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,桃園市,蘆竹區
愛逗留寵物旅館,244台灣新北市林口區南勢一街51號,02 2606 8127,https://www.facebook.com/profile.php?id=100063903966700,5.0,23,星期一: 10:30 – 19:30 | 星期二: 休息 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,桃園市,蘆竹區
JOJO PET 玖玖寵物美姿莊園|狗狗旅館|寵物美容|林口寵物旅館|林口寵物寄宿|林口寵物住宿|林口狗美容|林口狗住宿,244018台灣新北市林口區文化北路一段262號1樓,02 2600 9999,https://www.facebook.com/share/JBaJyMqFyKRszZBh/?mibextid=LQQJ4d,5.0,23,星期一: 休息 | 星期二: 10:00 – 18:30 | 星期三: 10:00 – 18:30 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,桃園市,蘆竹區
沐寓寵物精緻旅館-林口寵物美容|寵物洗澡|寵物安親|寵物住宿|寵物旅館|貓咪美容,244020台灣新北市林口區民族路26號,0986 883 950,https://www.moonyu.com.tw/,4.9,91,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,桃園市,蘆竹區
毛森林寵物美容旅館,244台灣新北市林口區三民路112巷8號,,https://m.facebook.com/103791725779652/,4.4,21,星期一: 00:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 22:00 – 00:00,桃園市,蘆竹區
Go chill 狗趣兒寵物旅館,244015台灣新北市林口區文化三路一段617巷163號,02 2608 6782,https://www.instagram.com/gochill.pet/?fbclid=IwAR36VFgal2-4mlv291bniYNZFFLF319haqrlJg0wi5QX7XM0uQA4wR0Oj5A,4.7,12,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,桃園市,蘆竹區
中圓寵物家族-林口忠孝門市│複合式寵物百貨│合法優質貓狗│寵物美容住宿│寵物領養,24447台灣新北市林口區忠孝路372號,02 2608 1606,https://bmai.app/6cwzjw,4.7,420,星期一: 10:00 – 22:30 | 星期二: 10:00 – 22:30 | 星期三: 10:00 – 22:30 | 星期四: 10:00 – 22:30 | 星期五: 10:00 – 22:30 | 星期六: 10:00 – 22:30 | 星期日: 10:00 – 22:30,桃園市,蘆竹區
黑皮狗的窩 用品，美容及住宿,333台灣桃園市龜山區興華二街23號,03 396 0557,,4.1,49,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,桃園市,蘆竹區
尼奇貓旅館 貓旅店 貓住宿 貓寄宿 貓安親 寵物用品 貓照護 貓專屬 貓 林口 五星貓旅館,244台灣新北市林口區文化三路二段275號,02 2603 5950,https://www.facebook.com/%E5%B0%BC%E5%A5%87%E8%B2%93%E6%97%85%E5%BA%97Cats-Hotel-2469790676680152/,5.0,69,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,桃園市,蘆竹區
姵姵貓寵物保姆民宿-林口龜山區住宿旅館,244台灣新北市林口區源泉街,0989 138 458,,5.0,4,,桃園市,蘆竹區
一三三寵物沙龍旅館｜狗洗澡｜貓洗澡｜狗住宿｜貓住宿｜｜寵物住宿｜純 手吹｜貓狗分區｜寵物美容｜,244019台灣新北市林口区四维路116號1樓,02 2601 4133,https://lin.ee/QeU1CbI,5.0,24,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,桃園市,蘆竹區
蘆洲福貓-貓咪旅館,247台灣新北市蘆洲區永安南路二段98號,0903 270 855,http://www.fumao98.com.tw/,5.0,87,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,桃園市,蘆竹區
私房貓旅 The Cat Inn．七星級管家式貓咪旅館,241台灣新北市三重區五華街218號1樓,02 2857 0009,https://www.thecatinn.vip/,5.0,177,星期一: 11:00 – 20:30 | 星期二: 11:00 – 20:30 | 星期三: 11:00 – 20:30 | 星期四: 11:00 – 20:30 | 星期五: 11:00 – 20:30 | 星期六: 11:00 – 20:30 | 星期日: 11:00 – 20:30,桃園市,蘆竹區
中圓寵物家族-中正總店│複合式寵物百貨│合法優質貓狗│寵物美容住宿│寵物領養│動物醫院,330台灣桃園市桃園區中正路836號,03 317 7608,https://bmai.app/6cwzjw,4.4,755,星期一: 09:00 – 23:00 | 星期二: 09:00 – 23:00 | 星期三: 09:00 – 23:00 | 星期四: 09:00 – 23:00 | 星期五: 09:00 – 23:00 | 星期六: 09:00 – 23:00 | 星期日: 09:00 – 23:00,桃園市,蘆竹區
大園快樂狗寵物店,337台灣桃園市大園區中山北路88之2號,03 385 3880,https://www.facebook.com/catofelegance,4.4,63,星期一: 11:00 – 19:30 | 星期二: 11:00 – 19:30 | 星期三: 11:00 – 19:30 | 星期四: 11:00 – 19:30 | 星期五: 11:00 – 19:30 | 星期六: 11:00 – 19:30 | 星期日: 休息,桃園市,大園區
【Meet兔】兔子旅館｜全預約制，未開放參觀，請勿直接前往(咖啡廳部分已歇業),242台灣新北市新莊區中正路887-11號,0979 737 177,https://www.meetbunny.com.tw/,5.0,157,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 22:00,桃園市,龜山區
萌萌噠寵物美容/住宿/安親,243台灣新北市泰山區同興里仁武街21號,02 2909 0322,https://lin.ee/CSmfamnK,5.0,25,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,桃園市,龜山區
朵貓貓旅館,220台灣新北市板橋區金門街372巷28號1樓,02 2685 2325,https://www.facebook.com/%E6%9C%B5%E8%B2%93%E8%B2%93%E6%97%85%E9%A4%A8-Domomo-Cat-Hotel-1940478429590958/,4.9,117,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,桃園市,龜山區
萌面加菲貓寵物沙龍/寵物住宿,"1樓, No. 20號成泰路一段五股區新北市台灣 248",02 2900 9363,https://www.facebook.com/%E8%90%8C%E9%9D%A2%E5%8A%A0%E8%8F%B2%E8%B2%93-%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8Dspa-107060394000066/?tn-str=k*F,4.8,120,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,桃園市,龜山區
樂牧寵物旅館,242台灣新北市新莊區建興街20號,0981 668 107,https://www.facebook.com/lovemu668107,5.0,135,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,桃園市,龜山區
卡澄寵物美容寵物住宿,236台灣新北市土城區福仁街14號1樓,02 8273 3068,https://www.facebook.com/profile.php?id=100090632528155,4.9,45,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,桃園市,龜山區
阿吉的家貓咪旅館（預約制）,242台灣新北市新莊區新興街26號1樓,0910 135 373,https://lin.ee/x4KR2MQ,4.9,172,星期一: 12:00 – 19:00 | 星期二: 12:00 – 19:00 | 星期三: 12:00 – 19:00 | 星期四: 12:00 – 19:00 | 星期五: 12:00 – 19:00 | 星期六: 12:00 – 19:00 | 星期日: 12:00 – 19:00,桃園市,龜山區
糖果屋貓咪旅館,220台灣新北市板橋區大觀路二段7巷24號,0985 988 562,http://candy7813.blogspot.com/,4.6,32,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,桃園市,龜山區
貓爵士MeowDuke精品貓館｜貓咪旅館｜貓咪美容｜貓舍｜貓咪用品,237台灣新北市三峽區國慶路8號,02 8671 1030,http://www.meowdukehotel.com/,4.9,114,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,桃園市,龜山區
聊聊貓旅館,242台灣新北市新莊區中和街155巷30號1樓,0987 637 683,,4.9,48,星期一: 11:00 – 18:00 | 星期二: 11:00 – 18:00 | 星期三: 11:00 – 18:00 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 11:00 – 18:00 | 星期日: 11:00 – 18:00,桃園市,龜山區
回家·貓旅館,220台灣新北市板橋區松柏街1巷13號,02 2255 0011,https://www.facebook.com/miaohome/,4.9,88,星期一: 13:00 – 20:00 | 星期二: 13:00 – 20:00 | 星期三: 13:00 – 20:00 | 星期四: 13:00 – 20:00 | 星期五: 13:00 – 20:00 | 星期六: 13:00 – 20:00 | 星期日: 13:00 – 20:00,桃園市,龜山區
新北市 板橋 澎澎寵物旅館,22052台灣新北市板橋區新生街29巷15弄2號1樓,0926 876 651,https://m.facebook.com/pongpong168/,4.9,374,星期一: 11:00 – 20:30 | 星期二: 11:00 – 20:30 | 星期三: 11:00 – 20:30 | 星期四: 11:00 – 20:30 | 星期五: 11:00 – 20:30 | 星期六: 11:00 – 20:30 | 星期日: 11:00 – 20:30,桃園市,龜山區
Dora朵菈寵物旅館,24250台灣新北市新莊區思源路166巷41號,02 2279 9891,https://www.facebook.com/dora.pets.life,4.9,26,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 休息 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 休息 | 星期日: 11:00 – 21:00,桃園市,龜山區
狗勾寓所 |板橋寵物旅館| 寵物安親| 寵物美容| dogsretreat |,220台灣新北市板橋區合宜路131號,02 2968 6722,https://www.dogsretreat.com.tw/,5.0,66,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,桃園市,龜山區
毛起來住寵物旅館 新北市板橋狗貓住宿,220台灣新北市板橋區富山街89號,0919 330 540,http://www.m769hotel.com/,4.9,290,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,桃園市,龜山區
你是人我是狗寵物旅宿,244台灣新北市林口區文化三路二段279-2號,02 2601 8511,https://www.facebook.com/petplayland2019/,5.0,40,,桃園市,龜山區
好好寵物旅館,24251台灣新北市新莊區中央路108號,02 8521 6883,https://instagram.com/haohaopet?utm_medium=copy_link,4.9,152,星期一: 08:00 – 21:00 | 星期二: 08:00 – 21:00 | 星期三: 08:00 – 21:00 | 星期四: 08:00 – 21:00 | 星期五: 08:00 – 21:00 | 星期六: 08:00 – 21:00 | 星期日: 08:00 – 21:00,桃園市,龜山區
布魯漫點寵物行為中心 ｜24小時駐店 ｜ 犬貓訓練 ｜住宿｜安親｜到府照護｜老犬照護｜寵物用品｜,236台灣新北市土城區青和街333號,02 8273 3464,https://www.bluemondaypet.com/,5.0,119,星期一: 11:00 – 18:30 | 星期二: 11:00 – 18:30 | 星期三: 11:00 – 18:30 | 星期四: 11:00 – 18:30 | 星期五: 11:00 – 18:30 | 星期六: 11:00 – 18:30 | 星期日: 11:00 – 18:30,桃園市,龜山區
享日子寵物旅館/狗狗安親住宿/鮮食/沐浴spa,242台灣新北市新莊區昌盛街65巷2弄2號,0976 630 707,https://www.facebook.com/profile.php?id=100064110309774&mibextid=LQQJ4d,4.6,192,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,桃園市,龜山區
PIG HOUSE豬窩貓狗美容旅館-板橋店,220台灣新北市板橋區民生路三段108號,02 2258 0761,https://www.pighousedogcat.com.tw/,4.6,206,星期一: 10:30 – 20:30 | 星期二: 10:30 – 20:30 | 星期三: 10:30 – 20:30 | 星期四: 10:30 – 20:30 | 星期五: 10:30 – 20:30 | 星期六: 10:30 – 20:30 | 星期日: 10:30 – 20:30,桃園市,龜山區
捉迷腸寵物館 - 新北(寵物旅館服務，寵物沙龍，寵物美容店推薦，長毛臘腸犬舍，長毛臘腸，達克斯犬舍，到府寵物保姆),235台灣新北市中和區大勇街25巷15弄13號,0970 732 392,https://www.facebook.com/dooooooglove/?ref=pages_you_manage,5.0,50,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,桃園市,龜山區
貓肥家貓咪旅館 / 板橋新埔,220台灣新北市板橋區文化路二段45號,02 2250 2567,https://www.catfathotel.com/,4.9,264,星期一: 13:00 – 20:30 | 星期二: 13:00 – 20:30 | 星期三: 13:00 – 20:30 | 星期四: 13:00 – 20:30 | 星期五: 13:00 – 20:30 | 星期六: 13:00 – 20:30 | 星期日: 13:00 – 20:30,桃園市,龜山區
MOMO寵物旅館 住宿全天不關籠 開放大空間,241台灣新北市三重區永安北路二段107號1F,02 2857 0755,http://www.momopethotel.com/,4.6,84,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,桃園市,龜山區
寵物NEW生活湖口店 貓德寵貓舍 貓來宿貓旅館,303台灣新竹縣湖口鄉德興路247號,03 599 0518,https://www.facebook.com/catdog0520/,4.8,45,星期一: 休息 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,桃園市,新屋區
微微一笑狗狗旅館（預約制）,304台灣新竹縣新豐鄉38之8號,,https://www.facebook.com/smilesmiledog?mibextid=LQQJ4d,4.5,45,星期一: 08:00 – 20:00 | 星期二: 08:00 – 20:00 | 星期三: 08:00 – 20:00 | 星期四: 08:00 – 20:00 | 星期五: 08:00 – 20:00 | 星期六: 08:00 – 20:00 | 星期日: 08:00 – 20:00,桃園市,新屋區
24h陪同就醫/寵物寄宿/過年有空/到府美容/到府獸醫/到府照護/貓狗保姆/寵物旅館/毛小愛,104台灣台北市中山區新生北路三段26號,0908 708 372,https://lin.ee/XQ3cli4,5.0,12,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,桃園市,新屋區
貓州旅館 新竹寵物 新竹貓咪旅館 新竹貓咪住宿 新竹貓咪寄養 新埔貓咪保母 新埔到府服務 新埔貓咪到府,305台灣新竹縣新埔鎮福德街407號1樓,0966 433 407,https://www.htlcatlifornia.com/,5.0,40,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,桃園市,新屋區
24h寵物寄宿/過年有空/到府美容/到府獸醫/到府照護/貓狗保姆/寵物旅館/毛小愛下單保障雙方,103台灣台北市大同區五原路19號,,,5.0,12,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,桃園市,新屋區
貓窩寵物生活館 - 新竹縣 新竹市 竹北｜貓旅館推薦 貓咪寄宿好評 專業貓住宿評價 貓咪寵物保姆價格 優質貓房首選 貓咪到府接送 監控,302台灣新竹縣竹北市三民路196巷10號,0968 727 921,https://cat6565918.com/,5.0,150,星期一: 休息 | 星期二: 10:30 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 休息 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,桃園市,新屋區
台北專業貓咪保姆KIKI/到府照護/陪狗狗散步/到府美容洗澡/寵物旅館/寵物寄宿/毛小愛APP,100台灣台北市中正區林森北路9巷5號,0908 708 372,,4.9,29,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,桃園市,新屋區
星空貓旅,220台灣新北市板橋區長江路一段136巷10號,0900 615 571,https://m.facebook.com/starhousecat/,5.0,50,星期一: 09:30 – 22:00 | 星期二: 09:30 – 22:00 | 星期三: 09:30 – 22:00 | 星期四: 09:30 – 22:00 | 星期五: 09:30 – 22:30 | 星期六: 09:30 – 22:00 | 星期日: 09:30 – 22:00,桃園市,新屋區
呼嚕嚕貓旅,241台灣新北市三重區重新路三段26號,02 2972 8805,,5.0,15,星期一: 11:30 – 20:30 | 星期二: 11:30 – 20:30 | 星期三: 11:30 – 20:30 | 星期四: 11:30 – 20:30 | 星期五: 11:30 – 20:30 | 星期六: 11:30 – 20:30 | 星期日: 11:30 – 20:30,桃園市,新屋區
WSPA寵物旅館,100台灣台北市中正区罗斯福路三段139號1F,02 2367 5899,https://www.facebook.com/profile.php?id=100087392181167,4.5,124,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,桃園市,新屋區
就甘心Ponpon寵物旅館,10491台灣台北市中山區新生北路二段60巷16號4樓,02 2568 2751,https://www.facebook.com/Ponpon.Pet.hotel/,5.0,380,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,桃園市,新屋區
GuGu House 寵物旅館,10462台灣台北市中山區敬業一路160號,02 8502 1008,http://guguhouse.com/,4.7,70,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,桃園市,新屋區
北歐寵物旅館,106台灣台北市大安區新生南路二段60-1號,02 2322 4358,http://www.nph.com.tw/,4.7,385,星期一: 08:00 – 22:00 | 星期二: 08:00 – 22:00 | 星期三: 08:00 – 22:00 | 星期四: 08:00 – 22:00 | 星期五: 08:00 – 22:00 | 星期六: 08:00 – 22:00 | 星期日: 08:00 – 22:00,桃園市,新屋區
吃手手寵物精品旅館The Paw Pet Hotel,100台灣台北市中正區濟南路二段35-1號1樓,02 2322 2020,https://thepaw.com.tw/,4.9,87,星期一: 08:00 – 22:00 | 星期二: 08:00 – 22:00 | 星期三: 08:00 – 22:00 | 星期四: 08:00 – 22:00 | 星期五: 08:00 – 22:00 | 星期六: 08:00 – 22:00 | 星期日: 08:00 – 22:00,桃園市,新屋區
Very旺寵物旅館 VW pet hotel,105台灣台北市松山區八德路二段429號2樓,02 2741 2777,https://lin.ee/IPzXtzT,4.4,309,星期一: 08:30 – 20:00 | 星期二: 08:30 – 20:00 | 星期三: 08:30 – 20:00 | 星期四: 08:30 – 20:00 | 星期五: 08:30 – 20:00 | 星期六: 08:30 – 20:00 | 星期日: 08:30 – 20:00,桃園市,新屋區
狗狗好乖寵物旅館,115台灣台北市南港區玉成街4號,02 2783 5005,https://www.facebook.com/PerfectPawsHotel,4.6,72,星期一: 08:10 – 21:00 | 星期二: 08:10 – 21:00 | 星期三: 08:10 – 21:30 | 星期四: 08:10 – 21:00 | 星期五: 08:10 – 21:00 | 星期六: 08:10 – 21:00 | 星期日: 08:10 – 21:00,桃園市,新屋區
茶比寵物旅館 〔 中和寵物住宿 〕,235台灣新北市中和區景平路559號,02 8245 2232,https://www.facebook.com/chubbypethotel?mibextid=LQQJ4d,4.9,81,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,桃園市,新屋區
毛毛窩寵物精品旅館,116台灣台北市文山區景隆街48號,,,4.6,108,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,桃園市,新屋區
洛芙寵物旅館 Loft Dog Hotel,241台灣新北市三重區吉祥街6號,02 2857 7276,https://m.facebook.com/loftdoghotel/,4.5,87,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,桃園市,新屋區
【米兔旅店】兔子住宿-寵物旅館,103台灣台北市大同區酒泉街105號,,https://mitoo.tw/,5.0,203,星期一: 08:00 – 20:00 | 星期二: 08:00 – 20:00 | 星期三: 08:00 – 20:00 | 星期四: 08:00 – 20:00 | 星期五: 08:00 – 20:00 | 星期六: 08:00 – 20:00 | 星期日: 08:00 – 20:00,桃園市,新屋區
貓格里拉 - 貓旅館 - 貓住宿 - Cat Hotel & Goods,"10樓之3, No. 76號復興南路一段大安區台北市台灣 106",02 8773 3503,https://www.thecathotel.tw/,4.9,155,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,桃園市,復興區
貓語花香私房貓旅/ 台北微風廣場對面,10491台灣台北市中山區復興南路一段36之2號2樓,02 8772 8376,http://www.catvilla.com.tw/,4.9,51,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,桃園市,復興區
小花貓 貓宿 貓咪住宿 貓咪旅館 寵物旅館,116台灣台北市文山區景興路223號,02 2933 8515,https://www.facebook.com/notes/%E5%B0%8F%E8%8A%B1%E8%B2%93-%E8%B2%93%E5%AE%BF-cats-pajamas-hostel/%E5%B0%8F%E8%8A%B1%E8%B2%93-%E8%B2%93%E5%AE%BF%E8%B3%87%E8%A8%8A%E6%95%B4%E7%90%86%E7%BD%AE%E9%A0%82%E6%96%87180815%E7%89%88/1280771521943661/,4.8,57,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 休息 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,桃園市,復興區
有間貓旅精品度假中心 A-House Traveler -貓咪住宿|寵物旅館|貓咪行為訓練|諮詢|台北松山區|民生社區,105032台灣台北市松山区南京东路五段137號二樓,02 2396 3963,https://www.a-housetraveler.com/,5.0,318,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,桃園市,復興區
