店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域,分類
中美獸醫院,701台灣台南市東區府連路314號,06 237 9123,https://www.savh.com.tw/modules/tadnews/,4.4,232,"星期一: 09:00 – 12:00, 13:30 – 17:00, 18:00 – 21:00 | 星期二: 09:00 – 12:00, 13:30 – 17:00, 18:00 – 21:00 | 星期三: 09:00 – 12:00, 13:30 – 17:00, 18:00 – 21:00 | 星期四: 09:00 – 12:00, 15:00 – 17:00 | 星期五: 09:00 – 12:00, 13:30 – 17:00, 18:00 – 21:00 | 星期六: 09:00 – 12:00, 13:30 – 17:00, 18:00 – 21:00 | 星期日: 休息",4,台南市,中西區,醫院
嘉獸家畜醫院(原：惠獸行),700台灣台南市中西區府前路一段200號,06 228 6565,,2.5,8,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,4,台南市,中西區,醫院
An-Yi Animal Hospital,701台灣台南市東區東門路二段242號,06 267 6655,https://www.facebook.com/%E6%81%A9%E6%80%A1%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-781994632199776/,4.3,197,"星期一: 09:00 – 12:45, 15:00 – 19:15 | 星期二: 09:00 – 12:45, 15:00 – 19:15 | 星期三: 09:00 – 12:45, 15:00 – 19:15 | 星期四: 09:00 – 12:45, 15:00 – 19:15 | 星期五: 09:00 – 12:45, 15:00 – 19:15 | 星期六: 09:00 – 12:45, 15:00 – 18:00 | 星期日: 休息",4,台南市,中西區,醫院
凱旋動物醫院 24小時急診—(貓 狗 鼠 兔子 鳥)—鸚鵡 倉鼠 天竺鼠 刺蝟 蜜袋鼯 烏龜 龍貓 守宮 蜥蜴 青蛙 蛇 特寵專科 健康檢查-鳥醫院-鼠醫院-兔子醫院-獸醫,704台灣台南市北區公園路591-34號,06 251 4727,,4.2,773,星期一: 09:00 – 00:00 | 星期二: 09:00 – 00:00 | 星期三: 09:00 – 00:00 | 星期四: 09:00 – 00:00 | 星期五: 09:00 – 00:00 | 星期六: 09:00 – 00:00 | 星期日: 休息,5,台南市,中西區,醫院+24h急診
煦光動物醫院 Warm Light Animal Hospital,704012台灣台南市北區林森路三段197號,06 208 8165,https://warmlightah.com/,4.9,63,星期一: 10:00 – 21:00 | 星期二: 13:00 – 21:00 | 星期三: 13:00 – 21:00 | 星期四: 休息 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,5,台南市,中西區,醫院
心禾動物醫院,704台灣台南市北區小東路295之1號,06 200 5808,https://dermed.com.tw/index_dsvet.html,4.8,76,"星期一: 09:00 – 12:30, 15:00 – 21:30 | 星期二: 09:00 – 12:30, 15:00 – 21:30 | 星期三: 09:00 – 12:30, 15:00 – 21:30 | 星期四: 09:00 – 12:30, 15:00 – 21:30 | 星期五: 09:00 – 12:30, 15:00 – 21:30 | 星期六: 09:00 – 12:30, 15:00 – 21:30 | 星期日: 09:00 – 12:30, 15:00 – 21:30",5,台南市,中西區,醫院
亞洲動物醫院,704台灣台南市北區中華北路二段8號,06 250 5323,https://m.facebook.com/AsiaAnimalHospital/,5,7,星期一: 01:00 – 22:30 | 星期二: 13:00 – 22:30 | 星期三: 13:00 – 22:30 | 星期四: 13:00 – 22:30 | 星期五: 13:00 – 22:30 | 星期六: 13:00 – 22:30 | 星期日: 休息,5,台南市,中西區,醫院
貓狗 24小時夜間急診 動物醫院,704台灣台南市北區公園路591-35號,06 251 4727,,,,星期一: 09:00 – 00:00 | 星期二: 09:00 – 00:00 | 星期三: 09:00 – 00:00 | 星期四: 09:00 – 00:00 | 星期五: 09:00 – 00:00 | 星期六: 09:00 – 00:00 | 星期日: 休息,5,台南市,中西區,醫院+24h急診
庭美動物醫院,709台灣台南市安南區北安路三段205號,06 247 8942,,4.4,16,,5,台南市,中西區,醫院
葛瑞斯動物醫院,704台灣台南市北區大武街393號,06 282 0706,,5,2,,5,台南市,中西區,醫院
急診動物醫院,704台灣台南市北區公園路591-34號,,,,,,5,台南市,中西區,醫院
Let’s go 那隻狗動物醫院（預約制）,701台灣台南市東區中華東路三段399巷21弄3號,06 290 7513,,4.7,81,"星期一: 09:30 – 13:00, 15:00 – 18:00, 19:00 – 21:00 | 星期二: 09:30 – 13:00, 15:00 – 18:00 | 星期三: 休息 | 星期四: 09:30 – 13:00, 15:00 – 18:00, 19:00 – 21:00 | 星期五: 09:30 – 13:00, 15:00 – 18:00, 19:00 – 21:00 | 星期六: 休息 | 星期日: 09:30 – 13:00, 15:00 – 18:00, 19:00 – 21:00",5,台南市,中西區,醫院
陽光動物醫院,701台灣台南市東區崇善路565號,06 290 0838,,4.5,187,"星期一: 10:30 – 12:30, 15:00 – 21:00 | 星期二: 10:30 – 12:30, 15:00 – 21:00 | 星期三: 10:30 – 12:30, 15:00 – 21:00 | 星期四: 10:30 – 12:30, 15:00 – 21:00 | 星期五: 10:30 – 12:30, 15:00 – 21:00 | 星期六: 10:30 – 12:30, 15:00 – 21:00 | 星期日: 10:30 – 12:30, 15:00 – 21:00",5,台南市,中西區,醫院
旭日動物醫院,710台灣台南市永康區小東路647巷42弄1號,06 312 8959,,4.9,115,"星期一: 21:00 – 00:00 | 星期二: 09:00 – 12:30, 15:00 – 00:00 | 星期三: 09:00 – 12:30, 15:00 – 22:30 | 星期四: 09:00 – 12:30, 15:00 – 00:00 | 星期五: 09:00 – 12:30, 15:00 – 00:00 | 星期六: 00:00 – 12:30, 15:00 – 00:00 | 星期日: 09:00 – 12:30, 21:00 – 00:00",5,台南市,中西區,醫院
平安動物醫院,710台灣台南市永康區中華路16號,06 313 0333,,4.1,32,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 休息,5,台南市,中西區,醫院
杰禾動物醫院,701台灣台南市東區仁和路133-3號,06 290 9119,http://www.facebook.com/jahoah,4.5,168,"星期一: 09:30 – 12:00, 14:00 – 21:00 | 星期二: 09:30 – 12:00, 14:00 – 21:00 | 星期三: 09:30 – 12:00, 14:00 – 21:00 | 星期四: 休息 | 星期五: 09:30 – 12:00, 14:00 – 21:00 | 星期六: 09:30 – 18:00 | 星期日: 休息",5,台南市,中西區,醫院
大灣動物醫院,710台灣台南市永康區大灣路610號,06 273 2119,,4.6,600,"星期一: 09:00 – 12:00, 17:00 – 21:00 | 星期二: 09:00 – 12:00, 17:00 – 21:00 | 星期三: 18:00 – 21:00 | 星期四: 09:00 – 12:00, 17:00 – 21:00 | 星期五: 09:00 – 12:00, 17:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 休息",5,台南市,中西區,醫院
泰興動物醫院,711台灣台南市歸仁區大順街101號,06 239 7781,,4.3,17,,5,台南市,中西區,醫院
樂咖動物醫院,701台灣台南市東區崇善路233-5號號,06 290 7519,,4.6,141,"星期一: 休息 | 星期二: 09:30 – 13:00, 15:00 – 20:30 | 星期三: 09:30 – 13:00, 15:00 – 20:30 | 星期四: 09:30 – 13:00, 15:00 – 20:30 | 星期五: 09:30 – 13:00, 15:00 – 20:30 | 星期六: 09:30 – 13:00, 15:00 – 20:30 | 星期日: 09:30 – 17:00",5,台南市,中西區,醫院
慈愛動物醫院-小北院,70445台灣台南市北區西門路四段268號,06 283 3213,https://m.facebook.com/Lkah005,4.3,143,星期一: 休息 | 星期二: 休息 | 星期三: 11:00 – 20:00 | 星期四: 休息 | 星期五: 休息 | 星期六: 11:00 – 20:00 | 星期日: 休息,5,台南市,中西區,醫院
慈愛動物醫院-中華院,710台灣台南市永康區中華路657號,06 233 9650,https://m.facebook.com/Lkah001,4.4,271,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5,台南市,中西區,醫院
邦尼動物醫院,710台灣台南市永康區永二街399號,06 202 8112,,4.4,424,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 休息 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 休息,5,台南市,中西區,醫院
祥泰動物醫院,710台灣台南市永康區大灣路340號,06 273 1858,,4.8,760,"星期一: 09:00 – 12:30, 14:30 – 18:00, 19:00 – 21:00 | 星期二: 09:00 – 12:30, 14:30 – 18:00, 19:00 – 21:00 | 星期三: 09:00 – 12:30, 14:30 – 18:00, 19:00 – 21:00 | 星期四: 09:00 – 12:30, 14:30 – 18:00, 19:00 – 21:00 | 星期五: 09:00 – 12:30, 14:30 – 18:00, 19:00 – 21:00 | 星期六: 09:00 – 12:30, 14:30 – 18:30 | 星期日: 休息",5,台南市,中西區,醫院
宏家動物醫院,702台灣台南市南區中華南路二段188號,06 261 1507,https://www.facebook.com/honghouse20120901?mibextid=ZbWKwL,4.7,554,"星期一: 09:00 – 13:00, 15:00 – 20:30 | 星期二: 09:00 – 13:00, 15:00 – 20:30 | 星期三: 09:00 – 13:00, 15:00 – 20:30 | 星期四: 09:00 – 13:00, 15:00 – 20:30 | 星期五: 09:00 – 13:00, 15:00 – 20:30 | 星期六: 09:00 – 13:30, 15:00 – 20:30 | 星期日: 休息",5,台南市,中西區,醫院
郡安動物醫院,709台灣台南市安南區郡安路四段122號,06 283 4990,,4.8,180,"星期一: 09:00 – 12:00, 14:00 – 17:00, 19:00 – 21:00 | 星期二: 09:00 – 12:00, 14:00 – 17:00, 19:00 – 21:00 | 星期三: 09:00 – 12:00, 14:00 – 17:00, 19:00 – 21:00 | 星期四: 09:00 – 12:00, 14:00 – 17:00, 19:00 – 21:00 | 星期五: 09:00 – 12:00, 14:00 – 17:00, 19:00 – 21:00 | 星期六: 09:00 – 12:00, 14:00 – 17:00 | 星期日: 休息",5,台南市,中西區,醫院
長弘動物醫院,710台灣台南市永康區正強街139號,06 232 3377,https://www.facebook.com/zhanghong139/,4.6,517,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 休息,5,台南市,中西區,醫院
永明動物醫院（預約優先）,710台灣台南市永康區永明街65號 號,06 202 8613,https://www.facebook.com/ForeverBrightanimalHospital?mibextid=REkXMA,4.6,194,"星期一: 休息 | 星期二: 09:00 – 13:00, 15:00 – 21:00 | 星期三: 09:00 – 13:00, 15:00 – 18:00 | 星期四: 09:00 – 13:00, 15:00 – 18:00 | 星期五: 09:00 – 13:00, 15:00 – 21:00 | 星期六: 09:00 – 13:00, 15:00 – 21:00 | 星期日: 09:00 – 13:00, 15:00 – 18:00",5,台南市,中西區,醫院
力晨動物醫院,701台灣台南市東區裕忠路27號,06 331 6670,https://lichengah.com/,4.6,222,"星期一: 09:30 – 12:00, 14:00 – 17:00, 18:00 – 20:00 | 星期二: 09:30 – 12:00, 14:00 – 17:00, 18:00 – 20:00 | 星期三: 09:30 – 12:00, 14:00 – 17:00, 18:00 – 20:00 | 星期四: 09:30 – 12:00, 14:00 – 17:00, 18:00 – 20:00 | 星期五: 09:30 – 12:00, 14:00 – 17:00, 18:00 – 20:00 | 星期六: 09:30 – 12:00, 14:00 – 17:00, 18:00 – 20:00 | 星期日: 09:30 – 12:00, 14:00 – 17:00",5,台南市,東區,醫院
宏愛動物醫院-犬貓專科醫療、犬貓美容、犬貓藥局,701台灣台南市東區東寧路331號,06 238 5816,https://lin.ee/6IduzXD,4.8,36,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 休息,5,台南市,東區,醫院
愛欣動物醫院,701台灣台南市東區東門路三段3號,06 267 8285,,4.3,47,"星期一: 09:30 – 12:30, 14:00 – 20:00 | 星期二: 09:30 – 12:30, 14:00 – 20:00 | 星期三: 09:30 – 12:30, 14:00 – 20:00 | 星期四: 09:30 – 12:30, 14:00 – 20:00 | 星期五: 09:30 – 12:30, 14:00 – 20:00 | 星期六: 09:30 – 12:30, 14:00 – 18:00 | 星期日: 休息",5,台南市,東區,醫院
向芯動物醫院（心臟醫學及外科中心）,710台灣台南市永康區復興路218號,06 313 0119,https://www.believe-ah.com.tw/,4.5,310,"星期一: 10:00 – 12:00, 14:00 – 21:00 | 星期二: 10:00 – 12:00, 14:00 – 21:00 | 星期三: 10:00 – 12:00, 14:00 – 21:00 | 星期四: 10:00 – 12:00, 14:00 – 21:00 | 星期五: 10:00 – 12:00, 14:00 – 21:00 | 星期六: 10:00 – 12:00, 14:00 – 21:00 | 星期日: 休息",5,台南市,東區,醫院
迦美動物醫院(營業時間依IG臉書粉絲團公告為主),71087台灣台南市永康區大仁街202-1號,06 273 1681,https://www.facebook.com/JIAMEIVET/,4.8,184,"星期一: 09:00 – 12:00, 15:00 – 18:00 | 星期二: 休息 | 星期三: 09:00 – 00:00 | 星期四: 09:00 – 12:00, 15:00 – 21:00 | 星期五: 09:00 – 12:00, 15:00 – 21:00 | 星期六: 09:00 – 12:00, 15:00 – 21:00 | 星期日: 09:00 – 12:00, 15:00 – 18:00",5,台南市,東區,醫院
快樂動物醫院,710台灣台南市永康區復興路378號,06 313 1300,https://www.facebook.com/HiHappyDog,4.4,137,"星期一: 10:00 – 12:00, 14:00 – 20:00 | 星期二: 10:00 – 12:00, 14:00 – 18:00 | 星期三: 10:00 – 12:00, 14:00 – 20:00 | 星期四: 10:00 – 12:00, 14:00 – 20:00 | 星期五: 10:00 – 12:00, 14:00 – 20:00 | 星期六: 休息 | 星期日: 休息",5,台南市,東區,醫院
慈愛動物醫院-仁德分院,717台灣台南市仁德區文華路三段448號,06 279 2159,https://m.facebook.com/Petsworld002,4.3,336,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,5,台南市,東區,醫院
峽灣動物醫院,704005台灣台南市北區西門路四段442號,06 251 7213,http://www.fiordah.com/,5,12,,5,台南市,東區,醫院
佳里動物醫院,722台灣台南市佳里區延平路628號,06 721 1929,https://reurl.cc/aZxo1l,4.8,363,"星期一: 09:30 – 12:00, 14:30 – 20:00 | 星期二: 09:30 – 12:00, 14:30 – 20:00 | 星期三: 09:30 – 12:00, 14:30 – 20:00 | 星期四: 休息 | 星期五: 09:30 – 12:00, 14:30 – 20:00 | 星期六: 09:30 – 12:00, 14:30 – 20:00 | 星期日: 14:30 – 18:00",5,台南市,東區,醫院
啄木鳥動物醫院(安南分院 犬貓內外科/兔鼠內外科/台南雷射治療中心),709台灣台南市安南區怡安路一段476號,06 247 9292,https://www.facebook.com/%E5%95%84%E6%9C%A8%E9%B3%A5%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-%E5%AE%89%E5%8D%97%E5%88%86%E9%99%A2-712412562469278/?modal=admin_todo_tour,4.5,190,"星期一: 10:00 – 12:30, 15:00 – 19:30 | 星期二: 10:00 – 12:30, 15:00 – 19:30 | 星期三: 10:00 – 12:30, 15:00 – 19:30 | 星期四: 10:00 – 12:30, 15:00 – 19:30 | 星期五: 10:00 – 12:30, 15:00 – 19:30 | 星期六: 10:00 – 12:30, 15:00 – 19:30 | 星期日: 休息",5,台南市,東區,醫院
依視界動物醫院 iHorizon Veterinary Hospital,710台灣台南市永康區東橋三路436號,06 302 4296,http://ihorizonvh.com/,4.6,103,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 18:30 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 18:30,5,台南市,東區,醫院
郭家畜醫院,702台灣台南市南區明興路114號,06 263 8732,,3.8,10,星期一: 08:30 – 20:30 | 星期二: 08:30 – 20:30 | 星期三: 08:30 – 20:30 | 星期四: 08:30 – 20:30 | 星期五: 08:30 – 20:30 | 星期六: 08:30 – 20:30 | 星期日: 休息,4,台南市,南區,醫院
毛毛動物醫院-台南歸仁分院｜特殊寵物治療 犬貓獸醫｜X光 超音波|洗牙 麻醉|住院,711台灣台南市歸仁區民權三街32號,06 230 6353,https://www.facebook.com/maomaogueiren,4.8,205,"星期一: 09:00 – 12:30, 14:00 – 18:00, 18:30 – 21:00 | 星期二: 09:00 – 12:30, 14:00 – 18:00, 18:30 – 21:00 | 星期三: 09:00 – 12:30, 14:00 – 18:00, 18:30 – 21:00 | 星期四: 09:00 – 12:30, 14:00 – 18:00, 18:30 – 21:00 | 星期五: 09:00 – 12:30, 14:00 – 18:00, 18:30 – 21:00 | 星期六: 09:00 – 12:30, 14:00 – 18:00, 18:30 – 21:00 | 星期日: 09:00 – 12:30, 14:00 – 18:00",5,台南市,南區,醫院
仁美動物醫院,709台灣台南市安南區北安路二段196號,06 283 3377,https://www.facebook.com/pages/%E4%BB%81%E7%BE%8E%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2/109833632372250,4.9,264,"星期一: 09:00 – 13:00, 15:00 – 20:00 | 星期二: 09:00 – 13:00, 15:00 – 20:00 | 星期三: 09:00 – 13:00, 15:00 – 20:00 | 星期四: 09:00 – 13:00, 15:00 – 20:00 | 星期五: 09:00 – 13:00, 15:00 – 20:00 | 星期六: 09:00 – 13:00, 15:00 – 18:00 | 星期日: 休息",5,台南市,北區,醫院
愛犬家動物醫院,709台灣台南市安南區怡安路一段84號,06 357 1792,,4.8,157,"星期一: 09:30 – 12:00, 15:00 – 20:50 | 星期二: 09:30 – 12:00, 15:00 – 20:50 | 星期三: 09:30 – 12:00, 15:00 – 20:50 | 星期四: 09:30 – 12:00, 15:00 – 20:50 | 星期五: 09:30 – 12:00, 15:00 – 20:50 | 星期六: 09:30 – 12:00, 15:00 – 20:50 | 星期日: 休息",5,台南市,北區,醫院
旺旺動物醫院,704台灣台南市北區中華北路二段15號,06 259 4109,,4,27,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 15:00,5,台南市,北區,醫院
怡安動物醫院,710台灣台南市永康區中正北路27號,06 254 6815,,4.1,110,"星期一: 09:00 – 12:00, 13:30 – 21:30 | 星期二: 09:00 – 12:00, 13:30 – 21:30 | 星期三: 09:00 – 12:00, 13:30 – 21:30 | 星期四: 09:00 – 12:00, 13:30 – 21:30 | 星期五: 09:00 – 12:00, 13:30 – 21:30 | 星期六: 09:00 – 12:00, 13:30 – 21:30 | 星期日: 休息",5,台南市,北區,醫院
親寶寵物醫院,704台灣台南市北區和緯路二段,,,,,,5,台南市,北區,醫院
全國動物醫院 新永康分院,71084台灣台南市永康區中華路241號,06 313 3116,http://www.vet.com.tw/store_detail.php?Key=14,4.4,29,星期一: 10:30 – 21:00 | 星期二: 10:30 – 21:00 | 星期三: 10:30 – 21:00 | 星期四: 10:30 – 21:00 | 星期五: 10:30 – 21:00 | 星期六: 10:30 – 21:00 | 星期日: 10:30 – 21:00,5,台南市,北區,醫院
永佳動物醫院,709台灣台南市安南區海佃路二段440號,06 255 7717,,4.7,358,星期一: 09:00 – 21:30 | 星期二: 09:00 – 21:30 | 星期三: 09:00 – 21:30 | 星期四: 09:00 – 21:30 | 星期五: 09:00 – 21:30 | 星期六: 09:00 – 21:30 | 星期日: 休息,5,台南市,安南區,醫院
家安動物醫院,709台灣台南市安南區海佃路二段32號,06 247 7572,https://www.facebook.com/profile.php?id=100093124531454,4.9,34,"星期一: 10:00 – 12:00, 14:00 – 21:00 | 星期二: 10:00 – 12:00, 14:00 – 21:00 | 星期三: 10:00 – 12:00, 14:00 – 21:00 | 星期四: 10:00 – 12:00, 14:00 – 21:00 | 星期五: 10:00 – 12:00, 14:00 – 21:00 | 星期六: 10:00 – 12:00, 14:00 – 18:00 | 星期日: 休息",5,台南市,安南區,醫院
高生動物醫院,709台灣台南市安南區安中路三段228號,06 256 5399,https://m.facebook.com/%E9%AB%98%E7%94%9F%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-176169149125150/,4.1,17,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 休息,5,台南市,安南區,醫院
安順動物醫院,709台灣台南市安南區安和路四段374之5號,06 355 2258,,4.9,8,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 休息 | 星期六: 09:00 – 20:00 | 星期日: 休息,5,台南市,安南區,醫院
森田動物醫院,709台灣台南市安南區海佃路一段394號,06 247 0067,,4.4,38,"星期一: 休息 | 星期二: 09:00 – 13:00, 15:00 – 20:00 | 星期三: 09:00 – 13:00, 15:00 – 20:00 | 星期四: 09:00 – 13:00, 15:00 – 20:00 | 星期五: 09:00 – 13:00, 15:00 – 20:00 | 星期六: 09:00 – 13:00, 15:00 – 20:00 | 星期日: 09:00 – 17:00",5,台南市,安南區,醫院
博泰動物醫院,709台灣台南市安南區德安街65號,0936 982 456,,5,1,"星期一: 09:00 – 11:30, 14:00 – 17:30, 19:00 – 21:00 | 星期二: 09:00 – 11:30, 14:00 – 17:30, 19:00 – 21:00 | 星期三: 09:00 – 11:30, 14:00 – 17:30, 19:00 – 21:00 | 星期四: 09:00 – 11:30, 14:00 – 17:30, 19:00 – 21:00 | 星期五: 09:00 – 11:30, 14:00 – 17:30, 19:00 – 21:00 | 星期六: 休息 | 星期日: 休息",5,台南市,安南區,醫院
森遠動物醫院 Sun Yuan Animal Hospital,710台灣台南市永康區東橋十街41號,06 302 1357,https://www.sunyuanah.com/,5,13,"星期一: 10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00 | 星期二: 10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00 | 星期三: 10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00 | 星期四: 休息 | 星期五: 10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00 | 星期六: 10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00 | 星期日: 10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00",5,台南市,安南區,醫院
惠馨動物醫院,741台灣台南市善化區民生路397號,06 585 4119,http://wethinkah.com/,4.6,468,"星期一: 09:00 – 12:00, 14:00 – 20:30 | 星期二: 09:00 – 12:00, 14:00 – 20:30 | 星期三: 09:00 – 12:00, 14:00 – 20:30 | 星期四: 09:00 – 12:00, 14:00 – 20:30 | 星期五: 09:00 – 12:00, 14:00 – 20:30 | 星期六: 09:00 – 12:00, 14:00 – 20:30 | 星期日: 09:00 – 12:00, 14:00 – 20:30",5,台南市,安南區,醫院
河童動物醫院,710台灣台南市永康區自強路615號,06 233 0656,,4.8,273,"星期一: 09:00 – 12:00, 14:00 – 21:00 | 星期二: 09:00 – 12:00, 14:00 – 21:00 | 星期三: 09:00 – 12:00, 14:00 – 21:00 | 星期四: 09:00 – 12:00, 14:00 – 21:00 | 星期五: 09:00 – 12:00, 14:00 – 21:00 | 星期六: 09:00 – 12:00, 14:00 – 21:00 | 星期日: 休息",5,台南市,永康區,醫院
芥菜種動物醫院＆芥菜籽寵物輕旅店,710台灣台南市永康區東橋十街32號,06 302 7620,https://www.facebook.com/mustardseedhospital/,4.7,192,"星期一: 09:30 – 16:45, 18:00 – 20:45 | 星期二: 09:30 – 16:45 | 星期三: 09:30 – 16:45, 18:00 – 20:45 | 星期四: 12:00 – 16:45, 18:00 – 20:45 | 星期五: 09:30 – 16:45, 18:00 – 20:45 | 星期六: 09:00 – 17:00 | 星期日: 休息",5,台南市,永康區,醫院
慈愛動物醫院 - 大灣分院,710047台灣台南市永康區永大路二段25號,06 205 4702,https://www.lkah.com.tw/,4.5,37,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 休息 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5,台南市,永康區,醫院
新長庚動物醫院,710台灣台南市永康區忠孝路445號,06 231 1753,,4.6,104,"星期一: 10:00 – 12:30, 14:30 – 20:00 | 星期二: 10:00 – 12:30, 14:30 – 20:00 | 星期三: 10:00 – 12:30, 14:30 – 20:00 | 星期四: 10:00 – 12:30, 14:30 – 20:00 | 星期五: 休息 | 星期六: 10:00 – 12:30, 14:30 – 18:30 | 星期日: 休息",5,台南市,永康區,醫院
杏玲動物醫院,71089台灣台南市永康區文化路124號,06 202 3725,,4.4,39,"星期一: 09:00 – 12:00, 15:00 – 21:00 | 星期二: 09:00 – 12:00, 15:00 – 21:00 | 星期三: 休息 | 星期四: 09:00 – 12:00, 15:00 – 21:00 | 星期五: 09:00 – 12:00, 15:00 – 21:00 | 星期六: 09:00 – 12:00, 15:00 – 21:00 | 星期日: 09:00 – 12:00, 15:00 – 21:00",5,台南市,永康區,醫院
甜心動物醫院,710台灣台南市永康區勝利街1巷56號,06 312 2799,,4.2,33,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 20:00,5,台南市,永康區,醫院
小鯢特殊寵物專科醫院,"No. 59號, 永明街永康區台南市台灣 710",06 202 2252,https://www.facebook.com/profile.php?id=61566423217759&mibextid=LQQJ4d,4.7,25,"星期一: 10:00 – 13:30, 15:00 – 20:00 | 星期二: 10:00 – 13:30, 15:00 – 20:00 | 星期三: 10:00 – 13:30, 15:00 – 20:00 | 星期四: 10:00 – 13:30, 15:00 – 20:00 | 星期五: 10:00 – 13:30, 15:00 – 20:00 | 星期六: 10:00 – 13:30, 15:00 – 20:00 | 星期日: 休息",5,台南市,永康區,醫院
遠東動物醫院,710台灣台南市永康區中正南路83號,06 251 2415,,,,,5,台南市,永康區,醫院
摩西動物醫院,712台灣台南市新化區大新路15號,06 598 9922,,4.4,133,"星期一: 09:00 – 12:00, 14:00 – 18:00, 19:00 – 21:00 | 星期二: 09:00 – 12:00, 14:00 – 18:00, 19:00 – 21:00 | 星期三: 09:00 – 12:00, 17:00 – 21:00 | 星期四: 09:00 – 12:00, 14:00 – 18:00, 19:00 – 21:00 | 星期五: 09:00 – 12:00, 14:00 – 18:00, 19:00 – 21:00 | 星期六: 09:00 – 12:00, 14:00 – 18:00 | 星期日: 休息",5,台南市,永康區,醫院
大愛動物醫院(歸仁),711台灣台南市歸仁區中山路三段146號,06 330 0599,,4.7,337,"星期一: 10:00 – 12:00, 15:00 – 19:00 | 星期二: 10:00 – 12:00, 15:00 – 19:00 | 星期三: 10:00 – 12:00, 15:00 – 19:00 | 星期四: 休息 | 星期五: 10:00 – 12:00, 15:00 – 19:00 | 星期六: 10:00 – 12:00, 15:00 – 19:00 | 星期日: 休息",5,台南市,永康區,醫院
寵恩動物診所,710台灣台南市永康區民族路145巷87號,06 271 5513,,,,,2,台南市,永康區,醫院
陪樂樂動物醫院,710台灣台南市永康區永中街96號,06 232 1490,,5,43,,5,台南市,永康區,醫院
