店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域,分類
啟仁動物醫院,"號 No, No. 364中興路一段大里區台中市台灣 412",04 2493 3385,,4.6,95,"星期一: 11:00 – 13:00, 14:00 – 18:00, 19:00 – 23:00 | 星期二: 11:00 – 13:00, 14:00 – 18:00, 19:00 – 23:00 | 星期三: 11:00 – 13:00, 14:00 – 18:00, 19:00 – 23:00 | 星期四: 11:00 – 13:00, 14:00 – 18:00, 19:00 – 23:00 | 星期五: 11:00 – 13:00, 14:00 – 18:00, 19:00 – 23:00 | 星期六: 11:00 – 13:00, 14:00 – 18:00, 19:00 – 23:00 | 星期日: 休息",5,台中市,中區,醫院
何康動物醫院,401台灣台中市東區十甲東路657號,04 2215 4869,https://zh-tw.facebook.com/hokonganimalhospital/,4.6,339,"星期一: 09:30 – 12:30, 14:30 – 17:00, 18:00 – 21:30 | 星期二: 09:30 – 12:30, 14:30 – 17:00, 18:00 – 21:30 | 星期三: 09:30 – 12:30, 14:30 – 17:00, 18:00 – 21:30 | 星期四: 09:30 – 12:30, 14:30 – 17:00, 18:00 – 21:30 | 星期五: 09:30 – 12:30, 14:30 – 17:00, 18:00 – 21:30 | 星期六: 休息 | 星期日: 休息",5,台中市,中區,醫院
艾利動物醫院,407台灣台中市西屯區惠中路二段41號,04 2258 9518,http://www.avcvet.com.tw/,4.4,411,"星期一: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期二: 13:00 – 17:00, 18:00 – 21:00 | 星期三: 15:00 – 17:00, 18:00 – 21:00 | 星期四: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期五: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期六: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期日: 09:00 – 12:00, 13:00 – 17:00",5,台中市,中區,醫院
歐陽動物醫院,408台灣台中市南屯區惠中路三段68號,04 2381 5800,https://www.facebook.com/OuYangVet,4.8,507,"星期一: 10:00 – 13:00, 15:00 – 20:00 | 星期二: 10:00 – 13:00, 15:00 – 20:00 | 星期三: 10:00 – 13:00, 15:00 – 20:00 | 星期四: 10:00 – 13:00, 15:00 – 20:00 | 星期五: 10:00 – 13:00, 15:00 – 20:00 | 星期六: 10:00 – 13:00, 15:00 – 20:00 | 星期日: 10:00 – 13:00, 15:00 – 18:00",5,台中市,中區,醫院
全國動物醫院 中科分院,407台灣台中市西屯區福林里福科路537號,04 2461 7968,https://www.vet.com.tw/store_detail.php?Key=12,4.6,419,星期一: 10:30 – 20:30 | 星期二: 10:30 – 20:30 | 星期三: 10:30 – 20:30 | 星期四: 10:30 – 20:30 | 星期五: 10:30 – 20:30 | 星期六: 10:30 – 20:30 | 星期日: 10:30 – 20:30,5,台中市,中區,醫院
台灣福懋毛公館動物醫院(全預約制),40844台灣台中市南屯區公益路二段685號,04 2380 9513,https://www.facebook.com/fumaomansion/,4.7,302,"星期一: 10:00 – 12:30, 14:00 – 17:30, 18:00 – 20:00 | 星期二: 14:00 – 17:30, 18:00 – 20:00 | 星期三: 10:00 – 12:30, 14:00 – 17:30, 18:00 – 20:00 | 星期四: 10:00 – 12:30, 14:00 – 17:30, 18:00 – 20:00 | 星期五: 10:00 – 12:30, 14:00 – 17:30, 18:00 – 20:00 | 星期六: 10:00 – 12:30, 14:00 – 17:30, 18:00 – 20:00 | 星期日: 10:00 – 12:30, 14:00 – 17:30",5,台中市,中區,醫院
春天動物醫院,40457台灣台中市北區進化北路294號,04 2235 0838,https://www.facebook.com/spring.animal.fans?mibextid=LQQJ4d,4,316,"星期一: 09:00 – 13:00, 15:00 – 20:30 | 星期二: 09:00 – 13:00, 15:00 – 20:30 | 星期三: 09:00 – 13:00, 15:00 – 20:30 | 星期四: 09:00 – 13:00, 15:00 – 20:30 | 星期五: 09:00 – 13:00, 15:00 – 20:30 | 星期六: 09:00 – 13:00, 15:00 – 20:30 | 星期日: 休息",5,台中市,中區,醫院
仁愛犬醫院,401台灣台中市東區進化路122號,04 2212 6987,,4.5,31,"星期一: 09:00 – 12:00, 14:00 – 21:00 | 星期二: 09:00 – 12:00, 14:00 – 21:00 | 星期三: 09:00 – 12:00, 14:00 – 21:00 | 星期四: 09:00 – 12:00, 14:00 – 21:00 | 星期五: 09:00 – 12:00, 14:00 – 21:00 | 星期六: 09:00 – 12:00, 14:00 – 21:00 | 星期日: 09:00 – 12:00, 14:00 – 21:00",4,台中市,中區,醫院
沃可動物醫院-北屯狗貓健檢心臟科超音波|狗貓腫瘤科|狗膝蓋膝關節異位手術|貓狗牙科|狗貓跛腳骨折骨科推薦|寵物內視鏡微創結紮絕育|獸醫手術推薦|獸醫動物醫院推薦,406台灣台中市北屯區文心路四段776號,04 2236 8936,,4.6,332,"星期一: 10:30 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期二: 10:30 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期三: 10:30 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期四: 10:30 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期五: 10:30 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期六: 10:30 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期日: 10:30 – 12:30, 13:30 – 17:00, 18:00 – 21:00",5,台中市,中區,醫院
濟生動物醫院,406台灣台中市北屯區北平路三段75-12號,04 2238 5886,,3.6,29,星期一: 08:30 – 21:00 | 星期二: 08:30 – 21:00 | 星期三: 08:30 – 21:00 | 星期四: 08:30 – 21:00 | 星期五: 08:30 – 21:00 | 星期六: 08:30 – 21:00 | 星期日: 休息,5,台中市,中區,醫院
可米醫院,406台灣台中市北屯區大連路二段22號,04 2241 0842,,4.6,182,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 休息 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,4,台中市,中區,醫院
艾德動物醫院,411台灣台中市太平區立功路399號,04 2396 0089,https://www.facebook.com/%E8%89%BE%E5%BE%B7%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2%E6%9A%A8%E9%AB%98%E5%A3%93%E6%B0%A7%E6%B2%BB%E7%99%82%E5%B0%88%E7%A7%91-230572631055210/,4.5,163,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 09:00 – 15:00 | 星期日: 休息,5,台中市,東區,醫院
澄心動物醫院,411台灣台中市太平區太平路642號,04 2275 6689,https://www.facebook.com/ChengXinAnimalHospital,4.7,104,"星期一: 09:00 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期二: 09:00 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期三: 09:00 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期四: 09:00 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期五: 09:00 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期六: 09:00 – 12:30, 13:30 – 17:00 | 星期日: 休息",5,台中市,東區,醫院
安和動物醫院,411台灣台中市太平區太平路656號,04 2270 5342,https://www.facebook.com/AnheHospital/,4.5,255,星期一: 09:00 – 21:30 | 星期二: 09:00 – 21:30 | 星期三: 09:00 – 21:30 | 星期四: 09:00 – 21:30 | 星期五: 09:00 – 21:30 | 星期六: 09:00 – 21:30 | 星期日: 休息,5,台中市,東區,醫院
喬丹動物醫院,401台灣台中市東區南京路2-1號,04 3609 8909,,,,"星期一: 10:00 – 12:00, 13:30 – 17:30, 18:00 – 20:00 | 星期二: 10:00 – 12:00, 13:30 – 17:30, 18:00 – 20:00 | 星期三: 10:00 – 12:00, 13:30 – 17:30, 18:00 – 20:00 | 星期四: 10:00 – 12:00, 13:30 – 17:30, 18:00 – 20:00 | 星期五: 10:00 – 12:00, 13:30 – 17:30, 18:00 – 20:00 | 星期六: 10:00 – 12:00, 13:30 – 17:30, 18:00 – 20:00 | 星期日: 10:00 – 12:00, 13:30 – 17:30, 18:00 – 20:00",5,台中市,東區,醫院
樂莫動物醫院,411台灣台中市太平區宜昌路550號,04 2277 9688,http://www.lovemorevet.com.tw/,4.6,191,"星期一: 10:00 – 13:00, 15:00 – 21:00 | 星期二: 10:00 – 13:00, 15:00 – 21:00 | 星期三: 10:00 – 13:00, 15:00 – 21:00 | 星期四: 休息 | 星期五: 10:00 – 13:00, 15:00 – 21:00 | 星期六: 10:00 – 13:00, 15:00 – 18:00 | 星期日: 10:00 – 13:00, 15:00 – 18:00",5,台中市,東區,醫院
富台動物醫院,401台灣台中市東區自由路三段223號,04 2211 4331,http://www.ftah.idv.tw/,2.6,29,"星期一: 09:00 – 12:00, 14:00 – 21:00 | 星期二: 09:00 – 12:00, 14:00 – 21:00 | 星期三: 09:00 – 12:00, 14:00 – 21:00 | 星期四: 09:00 – 12:00, 14:00 – 21:00 | 星期五: 09:00 – 12:00, 14:00 – 21:00 | 星期六: 09:00 – 12:00, 14:00 – 21:00 | 星期日: 休息",5,台中市,東區,醫院
易安動物醫院,412台灣台中市大里區新仁路二段169號,04 2483 4110,https://www.facebook.com/%E6%98%93%E5%AE%89%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-104153164539265/,4.7,254,"星期一: 08:30 – 11:30, 14:30 – 19:30 | 星期二: 08:30 – 11:30, 14:30 – 19:30 | 星期三: 08:30 – 11:30, 14:30 – 17:30 | 星期四: 08:30 – 11:30, 14:30 – 19:30 | 星期五: 08:30 – 11:30, 14:30 – 19:30 | 星期六: 08:30 – 11:30, 14:30 – 17:30 | 星期日: 休息",5,台中市,東區,醫院
諾德動物醫院,407台灣台中市西屯區青海路二段207-2號,04 2706 5989,,4.5,264,星期一: 09:30 – 21:00 | 星期二: 09:30 – 21:00 | 星期三: 09:30 – 21:00 | 星期四: 09:30 – 21:00 | 星期五: 09:30 – 21:00 | 星期六: 09:30 – 21:00 | 星期日: 09:30 – 18:00,5,台中市,東區,醫院
巷弄動物醫院-預約優先制,402台灣台中市南區復興路二段15巷28號,04 2262 5015,http://alleysah.wixsite.com/alleysah,4.7,158,"星期一: 10:15 – 12:00, 15:00 – 17:00, 18:45 – 20:00 | 星期二: 10:15 – 12:00, 15:00 – 17:00, 18:45 – 20:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 10:15 – 12:00, 15:00 – 17:00, 18:45 – 20:00 | 星期六: 10:15 – 12:00, 15:00 – 17:00, 18:45 – 20:00 | 星期日: 10:15 – 12:00, 15:00 – 17:00",5,台中市,南區,醫院
迦南動物醫院(預約優先制),402台灣台中市南區高工路285號,04 2265 1515,,4.4,214,"星期一: 09:00 – 11:30, 14:30 – 16:00, 18:30 – 20:30 | 星期二: 09:00 – 11:30, 14:30 – 16:00, 18:30 – 20:30 | 星期三: 09:00 – 11:30, 14:30 – 16:00, 18:30 – 20:30 | 星期四: 09:00 – 11:30, 14:30 – 16:00, 18:30 – 20:30 | 星期五: 09:00 – 11:30, 14:30 – 16:00 | 星期六: 休息 | 星期日: 09:00 – 11:30, 14:30 – 17:00",5,台中市,南區,醫院
聖愛動物醫院-復興總院,402台灣台中市南區復興路一段405號,04 2261 9245,,4.1,198,"星期一: 09:00 – 12:00, 13:00 – 21:00 | 星期二: 09:00 – 12:00, 13:00 – 21:00 | 星期三: 09:00 – 12:00, 13:00 – 21:00 | 星期四: 09:00 – 12:00, 13:00 – 21:00 | 星期五: 09:00 – 12:00, 13:00 – 21:00 | 星期六: 09:00 – 12:00, 13:00 – 21:00 | 星期日: 09:00 – 12:00, 13:00 – 21:00",5,台中市,南區,醫院
佳恩動物醫院,402台灣台中市南區美村路二段88號,04 2371 3806,,4.7,261,"星期一: 休息 | 星期二: 09:30 – 12:00, 14:00 – 20:00 | 星期三: 09:30 – 12:00, 14:00 – 20:00 | 星期四: 09:30 – 12:00, 14:00 – 20:00 | 星期五: 09:30 – 12:00, 14:00 – 20:00 | 星期六: 09:30 – 12:00, 14:00 – 20:00 | 星期日: 休息",5,台中市,南區,醫院
尼昂貓專科醫院,402台灣台中市南區復興路二段133號,04 2260 1470,http://www.nyan.com.tw/,4.6,488,"星期一: 09:30 – 12:30, 16:00 – 19:00 | 星期二: 16:00 – 19:00 | 星期三: 09:30 – 12:30 | 星期四: 休息 | 星期五: 09:30 – 12:30, 16:00 – 19:00 | 星期六: 09:30 – 12:30 | 星期日: 09:30 – 12:30",5,台中市,南區,醫院
歐米咖動物醫院[預約優先制/院休請看FB.IG公告],402台灣台中市南區建國南路一段246號,04 2260 2199,https://www.facebook.com/Omegaah246/,4.8,204,"星期一: 09:00 – 12:00, 14:30 – 18:00, 18:30 – 20:30 | 星期二: 09:00 – 12:00, 14:30 – 18:00, 18:30 – 20:30 | 星期三: 休息 | 星期四: 09:00 – 12:00, 14:30 – 18:00, 18:30 – 20:30 | 星期五: 09:00 – 12:00, 14:30 – 18:00, 18:30 – 20:30 | 星期六: 09:00 – 12:00, 14:30 – 18:00, 18:30 – 20:30 | 星期日: 09:00 – 12:00, 14:30 – 17:30",5,台中市,南區,醫院
祥億動物醫院,402台灣台中市南區復興路一段259號,04 2260 6450,,4.4,61,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 17:00 | 星期日: 休息,5,台中市,南區,醫院
崇仁動物醫院,408台灣台中市南屯區五權西路二段395號,04 2473 8228,,4.2,633,星期一: 08:00 – 22:00 | 星期二: 08:00 – 22:00 | 星期三: 08:00 – 22:00 | 星期四: 08:00 – 22:00 | 星期五: 08:00 – 22:00 | 星期六: 08:00 – 22:00 | 星期日: 08:00 – 22:00,5,台中市,南區,醫院
心美動物醫院,408台灣台中市南屯區五權西路二段539號,04 2389 2263,,4.4,249,"星期一: 10:00 – 12:00, 13:00 – 21:00 | 星期二: 10:00 – 12:00, 13:00 – 21:00 | 星期三: 10:00 – 12:00, 13:00 – 21:00 | 星期四: 10:00 – 12:00, 13:00 – 21:00 | 星期五: 10:00 – 12:00, 13:00 – 21:00 | 星期六: 10:00 – 12:00, 13:00 – 21:00 | 星期日: 10:00 – 12:00, 13:00 – 21:00",5,台中市,南區,醫院
碩恩動物醫院,402台灣台中市南區德祥街72號,04 2262 6296,,4.9,130,"星期一: 09:00 – 12:00, 15:00 – 18:00 | 星期二: 09:00 – 12:00, 15:00 – 18:00 | 星期三: 09:00 – 12:00, 15:00 – 18:00 | 星期四: 09:00 – 12:00, 15:00 – 18:00 | 星期五: 09:00 – 12:00, 15:00 – 18:00 | 星期六: 09:00 – 12:00, 15:00 – 18:00 | 星期日: 休息",5,台中市,南區,醫院
長生動物醫院,408台灣台中市南屯區南屯路二段52號,04 2472 2396,,4.7,179,"星期一: 09:00 – 12:00, 14:00 – 20:30 | 星期二: 09:00 – 12:00, 14:00 – 20:30 | 星期三: 09:00 – 12:00, 14:00 – 20:30 | 星期四: 09:00 – 12:00, 14:00 – 20:30 | 星期五: 09:00 – 12:00, 14:00 – 20:30 | 星期六: 09:00 – 12:00, 14:00 – 18:00 | 星期日: 休息",5,台中市,南區,醫院
爪子村動物醫院-犬貓健檢及牙科專門醫院,408台灣台中市南屯區文心南路38號,04 2473 9317,https://rink.cc/u5j8j,4.9,275,星期一: 休息 | 星期二: 10:00 – 17:30 | 星期三: 10:00 – 20:30 | 星期四: 10:00 – 20:30 | 星期五: 10:00 – 20:30 | 星期六: 10:00 – 20:30 | 星期日: 10:00 – 17:30,5,台中市,南區,醫院
哈囉彼得動物醫院-牙科專科醫院｜狗貓植牙｜貓狗口炎治癒（預約制）,408台灣台中市南屯區東興路二段29號,04 2472 8828,https://www.hellopeter.org/,4.6,233,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 12:00 – 19:00 | 星期日: 休息,5,台中市,南區,醫院
大原動物醫院(預約優先制)-南屯貓狗皮膚科|貓狗健康檢查|犬貓內科外科|犬貓預防針結紮|動物醫院高壓氧及四級雷射|動物醫院推薦評價,408台灣台中市南屯區黎明路二段165號,04 2389 1108,https://www.facebook.com/profile.php?id=100063995432443,4.9,119,"星期一: 10:00 – 12:00, 14:00 – 20:00 | 星期二: 10:00 – 12:00, 14:00 – 20:00 | 星期三: 10:00 – 12:00, 14:00 – 20:00 | 星期四: 10:00 – 12:00, 14:00 – 20:00 | 星期五: 10:00 – 12:00, 14:00 – 20:00 | 星期六: 10:00 – 12:00, 14:00 – 20:00 | 星期日: 休息",5,台中市,南區,醫院
興旺動物醫院,408台灣台中市南屯區五權西路二段1146號,04 2389 0700,https://www.facebook.com/SW.PET,4.5,314,"星期一: 09:30 – 12:00, 13:10 – 18:00, 19:00 – 21:00 | 星期二: 09:30 – 12:00, 13:10 – 18:00, 19:00 – 21:00 | 星期三: 09:30 – 12:00, 13:10 – 18:00, 19:00 – 21:00 | 星期四: 09:30 – 12:00, 13:10 – 18:00, 19:00 – 21:00 | 星期五: 09:30 – 12:00, 13:10 – 18:00, 19:00 – 21:00 | 星期六: 13:10 – 18:00, 19:00 – 21:00 | 星期日: 13:10 – 18:00, 19:00 – 21:00",5,台中市,南區,醫院
田心動物醫院,408台灣台中市南屯區大墩二街82號,04 2473 7161,,4.9,59,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 休息,5,台中市,南區,醫院
宜家動物醫院,412台灣台中市大里區國光路二段555-6號,04 2406 0719,https://familyvet.com.tw/,4.2,189,"星期一: 09:00 – 12:00, 14:00 – 17:00, 18:00 – 21:00 | 星期二: 09:00 – 12:00, 14:00 – 17:00, 18:00 – 21:00 | 星期三: 09:00 – 12:00, 14:00 – 17:00, 18:00 – 21:00 | 星期四: 09:00 – 12:00, 14:00 – 17:00, 18:00 – 21:00 | 星期五: 09:00 – 12:00, 14:00 – 17:00, 18:00 – 21:00 | 星期六: 休息 | 星期日: 休息",5,台中市,南區,醫院
毛貓寵動物醫院,408台灣台中市南屯區文心路一段372號,04 2328 6789,https://www.facebook.com/%E6%AF%9B%E8%B2%93%E5%AF%B5%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-107560148240468,4.8,118,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,5,台中市,南區,醫院
凱特森貓專科醫院/貓科醫師團隊/貓友善空間/針灸與中醫/牙科與外科,408台灣台中市南屯區大進街526號,04 2328 0345,http://www.catismflh.com.tw/,4.9,160,"星期一: 10:00 – 13:00, 14:00 – 20:00 | 星期二: 10:00 – 13:00, 14:00 – 20:00 | 星期三: 10:00 – 13:00, 14:00 – 20:00 | 星期四: 10:00 – 13:00, 14:00 – 20:00 | 星期五: 10:00 – 13:00, 14:00 – 20:00 | 星期六: 10:00 – 13:00, 14:00 – 20:00 | 星期日: 10:00 – 13:00, 14:00 – 20:00",5,台中市,南區,醫院
信揚動物醫院,408台灣台中市南屯區南屯路二段271號,04 2473 0000,https://www.facebook.com/ShinnYang1990/,4.2,54,星期一: 09:00 – 21:30 | 星期二: 09:00 – 21:30 | 星期三: 09:00 – 21:30 | 星期四: 09:00 – 21:30 | 星期五: 09:00 – 21:30 | 星期六: 09:00 – 21:30 | 星期日: 休息,5,台中市,南區,醫院
龍恩動物醫院,408台灣台中市南屯區大墩六街287號1F,04 2383 0622,https://www.facebook.com/%E9%BE%8D%E6%81%A9%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-1388615718097378/?ref=bookmarks,4.5,161,星期一: 09:30 – 21:00 | 星期二: 09:30 – 21:00 | 星期三: 09:30 – 21:00 | 星期四: 09:30 – 21:00 | 星期五: 09:30 – 21:00 | 星期六: 09:30 – 21:00 | 星期日: 休息,5,台中市,南區,醫院
植仁動物醫院,408台灣台中市南屯區三厝街180號,04 2380 5811,https://www.facebook.com/amoagou23805811/,4.5,226,"星期一: 09:30 – 12:00, 14:00 – 21:00 | 星期二: 09:30 – 12:00, 14:00 – 18:00 | 星期三: 09:30 – 12:00, 14:00 – 21:00 | 星期四: 09:30 – 12:00, 14:00 – 21:00 | 星期五: 09:30 – 12:00, 14:00 – 21:00 | 星期六: 09:30 – 12:00, 14:00 – 21:00 | 星期日: 休息",5,台中市,南區,醫院
目目動物醫院-台中狗貓眼科醫院/大里南區霧峰眼科動物醫院/白內障手術/青光眼手術/角膜手術/犬貓乾眼症/台中眼科動物醫院推薦/眼科手術推薦,412020台灣台中市大里區德芳路二段5號,04 2407 0003,https://www.facebook.com/profile.php?id=61569950746773,4.9,47,"星期一: 休息 | 星期二: 10:00 – 12:30, 14:00 – 20:00 | 星期三: 10:00 – 12:30, 14:00 – 20:00 | 星期四: 10:00 – 12:30, 14:00 – 20:00 | 星期五: 10:00 – 12:30, 14:00 – 20:00 | 星期六: 10:00 – 12:30, 14:00 – 20:00 | 星期日: 休息",5,台中市,南區,醫院
群力動物醫院,412台灣台中市大里區永隆一街261號,04 2406 9160,https://m.facebook.com/QunLiPets/,4.8,56,"星期一: 09:30 – 11:30, 14:30 – 17:30, 19:30 – 21:00 | 星期二: 09:00 – 11:30, 14:30 – 17:30, 19:30 – 21:00 | 星期三: 09:00 – 11:30, 14:30 – 17:30, 19:30 – 21:00 | 星期四: 09:00 – 11:30, 14:30 – 17:30, 19:30 – 21:00 | 星期五: 09:00 – 11:30, 14:30 – 17:30, 19:30 – 21:00 | 星期六: 09:00 – 11:30, 14:30 – 17:30 | 星期日: 休息",5,台中市,南區,醫院
有喵事貓專科動物醫院,408台灣台中市南屯區河南路四段510號,04 2382 0903,https://miaou.tw/?fbclid=IwY2xjawGO59dleHRuA2FlbQIxMQABHaLRPKEb2Xci266lzrKaStJfaxvQXhtSFoiWVvRA86OpcQKgFTB0jURDnQ_aem_eLppou1X_T3q-gexrOGpVg,5,119,"星期一: 09:30 – 11:30, 14:00 – 16:30, 18:00 – 20:30 | 星期二: 09:30 – 11:30, 14:00 – 16:30, 18:00 – 20:30 | 星期三: 09:30 – 11:30, 14:00 – 16:30 | 星期四: 09:30 – 11:30, 14:00 – 16:30, 18:00 – 20:30 | 星期五: 09:30 – 11:30, 14:00 – 16:30, 18:00 – 20:30 | 星期六: 09:30 – 11:30, 14:00 – 16:30, 18:00 – 20:30 | 星期日: 09:30 – 11:30, 14:00 – 16:30",5,台中市,南區,醫院
慈濟動物醫院,412台灣台中市大里區大明路312號,04 2481 1675,,4.3,112,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 休息,5,台中市,南區,醫院
馬汀動物醫院,412台灣台中市大里區中興路二段386-4號,04 2486 4286,,4.5,248,"星期一: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期二: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期三: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期四: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期五: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期六: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期日: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00",5,台中市,南區,醫院
翔宇生醫動物醫院 外泌體專科,408台灣台中市南屯區東興路二段348號,04 2473 3993,https://www.facebook.com/profile.php?id=100086773908621,4.3,22,"星期一: 10:00 – 12:00, 15:00 – 20:30 | 星期二: 10:00 – 12:00, 15:00 – 20:30 | 星期三: 10:00 – 12:00, 15:00 – 20:30 | 星期四: 10:00 – 12:00, 15:00 – 20:30 | 星期五: 10:00 – 12:00, 15:00 – 20:30 | 星期六: 10:00 – 12:00, 15:00 – 20:30 | 星期日: 休息",5,台中市,南區,醫院
裕源動物醫院,"號 No. 2-198, 五權路西區台中市台灣 403",04 2371 7741,,4.8,43,星期一: 09:30 – 19:00 | 星期二: 09:30 – 19:00 | 星期三: 09:30 – 19:00 | 星期四: 09:30 – 19:00 | 星期五: 09:30 – 19:00 | 星期六: 09:30 – 18:00 | 星期日: 休息,5,台中市,南區,醫院
中美獸醫院,408台灣台中市南屯區大墩六街207號,04 2472 1566,,4.5,410,"星期一: 09:30 – 12:00, 14:00 – 19:30 | 星期二: 09:30 – 12:00, 14:00 – 19:30 | 星期三: 09:30 – 12:00, 14:00 – 19:30 | 星期四: 09:30 – 12:00, 14:00 – 19:30 | 星期五: 09:30 – 12:00, 14:00 – 16:30 | 星期六: 09:30 – 12:00, 14:00 – 16:30 | 星期日: 休息",4,台中市,南區,醫院
全國動物醫院 精業分院,408台灣台中市南屯區大業路357號,04 2252 0993,https://www.vet.com.tw/store_detail.php?Key=7,4.6,259,星期一: 10:30 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,5,台中市,南區,醫院
名芯動物醫院(中獸醫專科醫院、採預約制）,412台灣台中市大里區爽文路899號,04 2418 0989,,4.5,58,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 09:00 – 17:00 | 星期日: 休息,5,台中市,南區,醫院
劍橋動物醫院南屯總院,40848台灣台中市南屯區大墩十三街6號,04 2327 5346,https://www.facebook.com/cambridgeah04/,4.4,149,"星期一: 10:00 – 13:00, 15:00 – 20:00 | 星期二: 10:00 – 13:00, 15:00 – 20:00 | 星期三: 10:00 – 13:00, 15:00 – 20:00 | 星期四: 10:00 – 13:00, 15:00 – 20:00 | 星期五: 10:00 – 13:00, 15:00 – 20:00 | 星期六: 10:00 – 13:00, 15:00 – 20:00 | 星期日: 休息",5,台中市,南區,醫院
育昇動物醫院,414台灣台中市烏日區中山路一段406號,04 2336 6119,,4.2,36,,5,台中市,南區,醫院
聖愛動物醫院大里院,412台灣大里區中興路二段471號,04 2483 4345,,4.3,89,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,5,台中市,南區,醫院
品馨動物醫院,40341台灣台中市西區忠明路4號,04 2314 9199,,4.9,180,"星期一: 09:30 – 13:00, 14:00 – 22:00 | 星期二: 09:30 – 13:00, 14:00 – 22:00 | 星期三: 09:30 – 13:00, 14:00 – 22:00 | 星期四: 09:30 – 13:00, 14:00 – 22:00 | 星期五: 09:30 – 13:00, 14:00 – 22:00 | 星期六: 09:30 – 18:00 | 星期日: 休息",5,台中市,西區,醫院
好牙動物醫院,403台灣台中市西區五權西三街49號,04 2378 3395,,4.9,136,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 休息 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,5,台中市,西區,醫院
