店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域,分類
大揚動物醫院,804台灣高雄市鼓山區華榮路240-6號,07 552 1133,,4.3,35,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 休息,5,高雄市,左營區,醫院
左營動物醫院,813台灣高雄市左營區左營大路437號,07 583 2343,,2.2,6,,5,高雄市,左營區,醫院
聖愛動物醫院,"813台灣 Kaohsiung City, Zuoying District, No. 3-1, Zhonghua 1st Road",07 587 4211,,4.6,20,星期一: 09:00 – 20:30 | 星期二: 09:00 – 20:30 | 星期三: 09:00 – 20:30 | 星期四: 09:00 – 20:30 | 星期五: 09:00 – 20:30 | 星期六: 09:00 – 18:00 | 星期日: 休息,5,高雄市,左營區,醫院
宏力建工動物醫院,807台灣高雄市三民區建工路695號,07 380 5518,https://www.facebook.com/profile.php?id=61555931379492&locale=zh_TW,4.7,59,"星期一: 09:00 – 12:00, 13:00 – 18:00, 19:00 – 21:00 | 星期二: 09:00 – 12:00, 13:00 – 18:00, 19:00 – 21:00 | 星期三: 09:00 – 12:00, 13:00 – 18:00, 19:00 – 21:00 | 星期四: 休息 | 星期五: 09:00 – 12:00, 13:00 – 18:00, 19:00 – 21:00 | 星期六: 09:00 – 12:00, 13:00 – 18:00, 19:00 – 21:00 | 星期日: 09:00 – 12:00, 13:00 – 18:00, 19:00 – 21:00",5,高雄市,左營區,醫院
晨心動物醫院(犬貓內外科、心臟超音波、高壓氧、浪貓TNR),807台灣高雄市三民區建元路26號,07 392 5857,http://www.facebook.com/chenxiAH/,4.7,312,"星期一: 09:00 – 12:00, 14:00 – 18:00, 18:30 – 21:00 | 星期二: 09:00 – 12:00, 14:00 – 18:00, 18:30 – 21:00 | 星期三: 09:00 – 12:00, 14:00 – 18:00, 18:30 – 21:00 | 星期四: 09:00 – 12:00, 14:00 – 18:00, 18:30 – 21:00 | 星期五: 09:00 – 12:00, 14:00 – 18:00, 18:30 – 21:00 | 星期六: 09:00 – 12:00, 14:00 – 18:00, 18:30 – 21:00 | 星期日: 休息",5,高雄市,左營區,醫院
河堤動物醫院,807台灣高雄市三民區民族一路529之6號,07 310 2803,,4,49,"星期一: 14:00 – 20:00 | 星期二: 14:00 – 20:00 | 星期三: 11:00 – 14:00, 16:00 – 20:00 | 星期四: 休息 | 星期五: 11:00 – 14:00, 16:00 – 20:00 | 星期六: 11:00 – 14:00, 16:00 – 20:00 | 星期日: 14:00 – 20:00",5,高雄市,左營區,醫院
聯盟建國動物醫院,802台灣高雄市苓雅區建國一路195號,07 225 2557#0720,https://www.pet100pa.com/vet,4.7,291,"星期一: 10:00 – 12:30, 14:30 – 17:00, 17:30 – 21:00 | 星期二: 10:00 – 12:30, 14:30 – 17:00, 17:30 – 21:00 | 星期三: 10:00 – 12:30, 14:30 – 17:00, 17:30 – 21:00 | 星期四: 10:00 – 12:30, 14:30 – 17:00, 17:30 – 21:00 | 星期五: 10:00 – 12:30, 14:30 – 17:00, 17:30 – 21:00 | 星期六: 10:00 – 12:30, 14:30 – 17:00, 17:30 – 21:00 | 星期日: 10:00 – 12:30, 14:30 – 17:00, 17:30 – 21:00",5,高雄市,左營區,醫院
高雄榮民總醫院實驗動物中心,813台灣高雄市左營區大中一路386號,07 342 2121#71521,https://org.vghks.gov.tw/erli/cp.aspx?n=361C98E96D9486FC,5,1,星期一: 08:00 – 17:00 | 星期二: 08:00 – 17:00 | 星期三: 08:00 – 17:00 | 星期四: 08:00 – 17:00 | 星期五: 08:00 – 17:00 | 星期六: 休息 | 星期日: 休息,5,高雄市,左營區,醫院
聖佳動物醫院,804台灣高雄市鼓山區九如四路1119號,07 587 5727,,4.8,152,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,5,高雄市,左營區,醫院
百佑動物醫院,81359台灣高雄市左營區辛亥路203巷3號,07 550 9785,,3.4,5,,5,高雄市,左營區,醫院
蓋亞野生動物醫院,807台灣高雄市三民區建工路611號,07 392 9353,https://www.facebook.com/gaiavet,4.2,570,"星期一: 10:00 – 14:00, 16:00 – 20:00 | 星期二: 10:00 – 14:00, 16:00 – 20:00 | 星期三: 10:00 – 14:00, 16:00 – 20:00 | 星期四: 10:00 – 14:00, 16:00 – 20:00 | 星期五: 10:00 – 14:00, 16:00 – 20:00 | 星期六: 10:00 – 17:00 | 星期日: 休息",5,高雄市,左營區,醫院
中興動物醫院-河堤分院,807台灣高雄市三民區明吉路32號,07 359 2702,http://www.jsah.com.tw/,4.5,189,"星期一: 09:00 – 12:30, 14:00 – 17:30, 18:30 – 21:00 | 星期二: 09:00 – 12:30, 14:00 – 17:30, 18:30 – 21:00 | 星期三: 14:00 – 17:30, 18:30 – 21:00 | 星期四: 09:00 – 12:30, 14:00 – 17:30, 18:30 – 21:00 | 星期五: 14:00 – 17:30, 18:30 – 21:00 | 星期六: 09:00 – 12:30, 14:00 – 17:30 | 星期日: 休息",5,高雄市,左營區,醫院
明誠動物醫院,814台灣高雄市仁武區八德一路277號,07 310 7276,https://www.facebook.com/pages/%E6%98%8E%E8%AA%A0%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2/169450043108265,4.8,245,"星期一: 09:30 – 12:30, 14:30 – 21:00 | 星期二: 09:30 – 12:30, 14:30 – 21:00 | 星期三: 09:30 – 12:30, 14:30 – 21:00 | 星期四: 09:30 – 12:30, 14:30 – 21:00 | 星期五: 09:30 – 12:30, 14:30 – 21:00 | 星期六: 09:30 – 12:30, 14:30 – 16:00 | 星期日: 休息",5,高雄市,左營區,醫院
銀星動物醫院,801台灣高雄市前金區成功一路319號,07 291 4478,https://www.facebook.com/%E9%8A%80%E6%98%9F%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-131971436872077,4.1,209,"星期一: 09:00 – 12:00, 17:00 – 20:30 | 星期二: 09:00 – 12:00, 17:00 – 20:30 | 星期三: 09:00 – 12:00, 17:00 – 20:30 | 星期四: 09:00 – 12:00, 14:00 – 20:30 | 星期五: 09:00 – 12:00, 17:00 – 20:30 | 星期六: 09:00 – 12:00, 14:00 – 18:00 | 星期日: 休息",5,高雄市,左營區,醫院
中興動物醫院大豐總院,807台灣高雄市三民區大豐二路118之1號,07 384 4631,http://www.jsah.com.tw/,4.1,1614,"星期一: 09:30 – 12:30, 14:00 – 17:30, 18:30 – 02:00 | 星期二: 09:30 – 12:30, 14:00 – 17:30, 18:30 – 02:00 | 星期三: 09:30 – 12:30, 14:00 – 17:30, 18:30 – 02:00 | 星期四: 09:30 – 12:30, 14:00 – 17:30, 18:30 – 02:00 | 星期五: 09:30 – 12:30, 14:00 – 17:30, 18:30 – 02:00 | 星期六: 09:30 – 12:30, 14:00 – 17:30, 18:30 – 21:30 | 星期日: 休息",5,高雄市,左營區,醫院
文心貓專科醫院,804台灣高雄市鼓山區中華一路289號,07 552 7408,,,,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 17:00 | 星期日: 09:00 – 17:00,5,高雄市,左營區,醫院
人愛動物醫院附設寵物美容工作室,800台灣高雄市新興區六合一路30號,07 236 3676,,4.3,241,"星期一: 10:00 – 13:00, 15:00 – 18:00, 19:00 – 20:30 | 星期二: 10:00 – 13:00, 15:00 – 18:00, 19:00 – 20:30 | 星期三: 10:00 – 13:00, 15:00 – 18:00, 19:00 – 20:30 | 星期四: 10:00 – 13:00, 15:00 – 18:00, 19:00 – 20:30 | 星期五: 10:00 – 13:00, 15:00 – 18:00, 19:00 – 20:30 | 星期六: 09:00 – 12:00 | 星期日: 休息",5,高雄市,左營區,醫院
遇見貓醫院 Meet Cat Specialists(預約制）,804台灣高雄市鼓山區中華一路317巷15號,07 522 2800,http://meetcat.strikingly.com/,4.8,201,"星期一: 10:30 – 12:00, 15:00 – 17:00, 18:00 – 19:30 | 星期二: 10:30 – 12:00, 15:00 – 17:00, 18:00 – 19:30 | 星期三: 10:30 – 12:00, 15:00 – 17:00, 18:00 – 19:30 | 星期四: 10:30 – 12:00, 15:00 – 17:00, 18:00 – 19:30 | 星期五: 10:30 – 12:00, 15:00 – 17:00, 18:00 – 19:30 | 星期六: 10:30 – 12:00, 15:00 – 17:00, 18:00 – 19:30 | 星期日: 10:30 – 12:00, 14:30 – 17:00, 17:30 – 19:00",5,高雄市,左營區,醫院
恩澤動物醫院,802台灣高雄市苓雅區武廟路160-2號,07 723 9587,https://dolittlevet.com.tw/,4.5,148,"星期一: 10:00 – 12:00, 14:00 – 20:00 | 星期二: 10:00 – 12:00, 14:00 – 20:00 | 星期三: 10:00 – 12:00, 14:00 – 20:00 | 星期四: 10:00 – 12:00, 14:00 – 20:00 | 星期五: 10:00 – 12:00, 14:00 – 20:00 | 星期六: 10:00 – 17:00 | 星期日: 10:00 – 17:00",5,高雄市,左營區,醫院
慈愛寵物－高雄店,81367台灣高雄市左營區文自路500號,07 349 8234,,4.4,177,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,高雄市,左營區,醫院
湖光動物醫院仁武分院 (醫師班表及不定期休診請看臉書粉專公告),814台灣高雄市仁武區京富路255號,07 374 0919,https://www.facebook.com/%E6%B9%96%E5%85%89%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2%E9%AB%98%E9%9B%84%E5%88%86%E9%99%A2-1204882862993523/,4.7,259,"星期一: 09:30 – 12:30, 14:00 – 16:30, 18:00 – 20:30 | 星期二: 09:30 – 12:30, 14:00 – 16:30, 18:00 – 20:30 | 星期三: 09:30 – 12:30, 14:00 – 16:30, 18:00 – 20:30 | 星期四: 09:30 – 12:30, 14:00 – 16:30, 18:00 – 20:30 | 星期五: 09:30 – 12:30, 14:00 – 16:30, 18:00 – 20:30 | 星期六: 09:30 – 12:30, 14:00 – 16:30 | 星期日: 休息",5,高雄市,左營區,醫院
藍天動物醫院,807台灣高雄市三民區博愛一路139號,07 322 9200,,4.3,110,"星期一: 09:30 – 12:30, 14:30 – 21:00 | 星期二: 09:30 – 12:30, 14:30 – 21:00 | 星期三: 09:30 – 12:30, 14:30 – 21:00 | 星期四: 09:30 – 12:30, 14:30 – 21:00 | 星期五: 09:30 – 12:30, 14:30 – 21:00 | 星期六: 09:30 – 12:30, 14:30 – 21:00 | 星期日: 休息",5,高雄市,左營區,醫院
北平動物醫院,807025台灣高雄市三民區北平二街111號,07 323 7226,,4.5,262,"星期一: 09:00 – 12:00, 14:00 – 20:30 | 星期二: 09:00 – 12:00, 14:00 – 20:30 | 星期三: 09:00 – 12:00, 14:00 – 20:30 | 星期四: 09:00 – 12:00, 14:00 – 20:30 | 星期五: 09:00 – 12:00, 14:00 – 20:30 | 星期六: 09:00 – 12:00, 14:00 – 20:30 | 星期日: 09:00 – 11:30",5,高雄市,左營區,醫院
美術德民動物醫院,804台灣高雄市鼓山區美術東四路32號,07 552 8487,https://msdeminah.com/,4.7,157,"星期一: 10:00 – 12:00, 15:00 – 20:00 | 星期二: 10:00 – 12:00, 15:00 – 20:00 | 星期三: 10:00 – 12:00, 15:00 – 20:00 | 星期四: 10:00 – 12:00, 15:00 – 20:00 | 星期五: 10:00 – 12:00, 15:00 – 20:00 | 星期六: 10:00 – 12:00, 15:00 – 20:00 | 星期日: 10:00 – 12:00, 15:00 – 20:00",5,高雄市,左營區,醫院
聖弘綜合動物醫院,80791台灣高雄市三民區鼎中路753之37號,07 310 3002,,4.5,70,"星期一: 10:00 – 12:00, 15:00 – 17:30, 19:00 – 20:00 | 星期二: 10:00 – 12:00, 15:00 – 17:30, 19:00 – 20:00 | 星期三: 10:00 – 12:00, 15:00 – 17:30, 19:00 – 20:00 | 星期四: 10:00 – 12:00, 15:00 – 17:30, 19:00 – 20:00 | 星期五: 10:00 – 12:00, 15:00 – 17:30, 19:00 – 20:00 | 星期六: 10:00 – 12:00 | 星期日: 休息",5,高雄市,左營區,醫院
嘉仁動物醫院,804台灣高雄市鼓山區九如四路1658號,07 587 6094,,4.3,154,"星期一: 09:00 – 12:00, 14:00 – 20:00 | 星期二: 09:00 – 12:00, 14:00 – 20:00 | 星期三: 09:00 – 12:00, 14:00 – 20:00 | 星期四: 09:00 – 12:00, 14:00 – 20:00 | 星期五: 09:00 – 12:00, 14:00 – 20:00 | 星期六: 休息 | 星期日: 休息",5,高雄市,左營區,醫院
盈煇動物醫院,807台灣高雄市三民區建興路287號,07 384 7710,,3.8,23,,5,高雄市,左營區,醫院
仁愛動物醫院,830台灣高雄市鳳山區保泰路258號,07 771 5240,,4.2,79,,5,高雄市,左營區,醫院
仁安動物醫院,814台灣高雄市仁武區中華路205號,07 374 4362,,4.6,8,,5,高雄市,左營區,醫院
大興動物醫院,830台灣高雄市鳳山區經武路135號,07 746 4183,,4.2,10,,5,高雄市,左營區,醫院
世和動物醫院,806台灣高雄市前鎮區廣西路421號,07 333 9009,https://www.facebook.com/pages/%E4%B8%96%E5%92%8C%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2/1483944718538784,4.9,181,"星期一: 15:00 – 18:30, 22:30 – 23:30 | 星期二: 15:00 – 18:30, 22:30 – 23:30 | 星期三: 15:00 – 18:30, 22:30 – 23:30 | 星期四: 15:00 – 18:30, 22:30 – 23:30 | 星期五: 15:00 – 18:30, 22:30 – 23:30 | 星期六: 15:00 – 18:30, 22:00 – 01:00 | 星期日: 15:00 – 17:00",5,高雄市,左營區,醫院
愛心動物醫院,802台灣高雄市苓雅區建國一路74-3號,07 715 6399,https://www.facebook.com/%E6%84%9B%E5%BF%83%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-116928698387170/,4.7,416,星期一: 10:30 – 21:00 | 星期二: 10:30 – 21:00 | 星期三: 休息 | 星期四: 10:30 – 21:00 | 星期五: 10:30 – 21:00 | 星期六: 10:30 – 17:00 | 星期日: 休息,5,高雄市,左營區,醫院
躍犬獸醫院,802台灣苓雅區中華四路210號,07 331 7313,,4,26,,4,高雄市,左營區,醫院
中心動物醫院,830台灣高雄市鳳山區光遠路262號,07 745 2889,,3.2,31,,5,高雄市,左營區,醫院
安心動物醫院,83080台灣高雄市鳳山區武慶二路74號,07 727 5266,,4.5,363,"星期一: 08:30 – 12:00, 15:00 – 18:30, 19:30 – 21:00 | 星期二: 休息 | 星期三: 08:30 – 12:00, 15:00 – 18:30, 19:30 – 21:00 | 星期四: 08:30 – 12:00, 15:00 – 18:30, 19:30 – 21:00 | 星期五: 08:30 – 12:00, 15:00 – 18:30, 19:30 – 21:00 | 星期六: 08:30 – 12:00, 15:00 – 18:30, 19:30 – 21:00 | 星期日: 08:30 – 12:00, 15:00 – 17:00",5,高雄市,左營區,醫院
宏泰動物醫院,800台灣高雄市新興區開封路301巷2號,07 236 7706,,4.9,11,"星期一: 09:00 – 12:00, 14:00 – 20:00 | 星期二: 09:00 – 12:00, 14:00 – 20:00 | 星期三: 09:00 – 12:00, 14:00 – 20:00 | 星期四: 09:00 – 12:00, 14:00 – 20:00 | 星期五: 09:00 – 12:00, 14:00 – 20:00 | 星期六: 09:00 – 12:00, 14:00 – 17:00 | 星期日: 休息",5,高雄市,左營區,醫院
烏鐸動物醫院 Udoch Animal Hospital,80283台灣高雄市苓雅區中正一路139號,07 722 0804,,3.3,97,"星期一: 10:00 – 21:30 | 星期二: 10:00 – 00:00 | 星期三: 00:00 – 09:30, 10:00 – 21:30 | 星期四: 10:00 – 21:30 | 星期五: 10:00 – 21:30 | 星期六: 10:30 – 00:00 | 星期日: 00:00 – 09:30, 10:00 – 16:00",5,高雄市,左營區,醫院
喬治亞動物醫院（週三固定公休。特休請關注粉絲團喔）,802台灣高雄市苓雅區四維二路96-3號,07 771 5270,http://www.gerogiavet.com/,4.6,102,"星期一: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 21:30 | 星期二: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 21:30 | 星期三: 休息 | 星期四: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 21:30 | 星期五: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 21:30 | 星期六: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 21:30 | 星期日: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 21:30",5,高雄市,左營區,醫院
聯盟動物醫院(鳳屏院)(預約制) 鳳山大寮指定動物醫院 心臟內科 健檢 預防針 一般犬貓內外科,831台灣高雄市大寮區鳳屏一路35號,07 702 1192,https://www.pet100pa.com/vet,4.4,192,"星期一: 10:00 – 12:30, 14:30 – 17:00, 17:30 – 21:00 | 星期二: 10:00 – 12:30, 14:30 – 17:00, 17:30 – 21:00 | 星期三: 10:00 – 12:30, 17:30 – 21:00 | 星期四: 10:00 – 12:30, 14:30 – 17:00, 17:30 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 12:30, 14:30 – 17:00, 17:30 – 21:00 | 星期日: 10:00 – 12:30, 14:30 – 17:00, 17:30 – 21:00",5,高雄市,左營區,醫院
吉米家動物醫院,81458台灣高雄市仁武區仁勇路56-7號,07 374 9925,https://www.facebook.com/Jill.mi.vet/,4.9,186,"星期一: 09:30 – 13:00, 14:30 – 18:00, 19:00 – 21:00 | 星期二: 09:30 – 13:00, 14:30 – 18:00 | 星期三: 09:30 – 13:00, 14:30 – 18:00, 19:00 – 21:00 | 星期四: 09:30 – 13:00, 14:30 – 18:00, 19:00 – 21:00 | 星期五: 09:30 – 13:00, 14:30 – 18:00, 19:00 – 21:00 | 星期六: 09:30 – 13:00, 14:30 – 17:00 | 星期日: 09:30 – 13:00, 14:30 – 17:00",5,高雄市,左營區,醫院
本丸特殊寵物與貓專科醫院,806台灣高雄市前鎮區永豐路105號1樓,07 721 1089,,4.6,232,"星期一: 休息 | 星期二: 09:30 – 12:00, 14:30 – 21:00 | 星期三: 09:30 – 12:00, 14:30 – 21:00 | 星期四: 09:30 – 12:00, 14:30 – 21:00 | 星期五: 09:30 – 12:00, 14:30 – 21:00 | 星期六: 09:30 – 12:00, 14:30 – 21:00 | 星期日: 14:00 – 21:00",5,高雄市,左營區,醫院
吉盈動物醫院（採預約制）（公休詳見FB官網）,800台灣高雄市新興區民生一路34號,07 226 7559,https://www.facebook.com/genevet1980/,4.6,171,"星期一: 09:30 – 12:00, 14:00 – 21:00 | 星期二: 09:30 – 12:00, 14:00 – 21:00 | 星期三: 09:30 – 12:00, 14:00 – 21:00 | 星期四: 09:30 – 12:00, 14:00 – 21:00 | 星期五: 09:30 – 12:00, 14:00 – 21:00 | 星期六: 09:30 – 12:00, 14:00 – 18:00 | 星期日: 休息",5,高雄市,左營區,醫院
健生動物醫院,806台灣高雄市前鎮區一心一路275號,07 335 1487,https://www.facebook.com/jensenvet/,4.9,263,"星期一: 09:00 – 11:30, 15:30 – 19:00 | 星期二: 09:00 – 11:30, 15:30 – 19:00 | 星期三: 09:00 – 11:30, 15:30 – 19:00 | 星期四: 09:00 – 11:30, 15:30 – 19:00 | 星期五: 09:00 – 11:30, 15:30 – 19:00 | 星期六: 09:00 – 11:30 | 星期日: 休息",5,高雄市,左營區,醫院
加康動物醫院,833172台灣高雄市鳥松區大昌路563號,07 386 0506,,4.8,80,星期一: 14:30 – 21:00 | 星期二: 14:30 – 21:00 | 星期三: 14:30 – 19:00 | 星期四: 14:30 – 21:00 | 星期五: 14:30 – 21:00 | 星期六: 14:30 – 21:00 | 星期日: 休息,5,高雄市,左營區,醫院
成功動物醫院,802台灣高雄市苓雅區武廟路155號,07 715 2225,https://www.facebook.com/%E9%AB%98%E9%9B%84-%E6%88%90%E5%8A%9F%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-589220664874070/,4.9,53,"星期一: 09:30 – 12:00, 19:00 – 21:30 | 星期二: 09:30 – 12:00, 19:00 – 21:30 | 星期三: 09:30 – 12:00, 19:00 – 21:30 | 星期四: 09:30 – 12:00, 19:00 – 21:30 | 星期五: 09:30 – 12:00, 19:00 – 21:30 | 星期六: 09:30 – 12:00 | 星期日: 休息",5,高雄市,左營區,醫院
聯強動物醫院,830台灣高雄市鳳山區南福街200號,07 765 0698,https://zh-tw.facebook.com/%E8%81%AF%E5%BC%B7%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-222140067801857/,4.8,800,"星期一: 09:00 – 12:00, 14:00 – 17:30, 18:30 – 21:00 | 星期二: 09:00 – 12:00, 14:00 – 17:30, 18:30 – 21:00 | 星期三: 09:00 – 12:00, 14:00 – 17:30, 18:30 – 21:00 | 星期四: 09:00 – 12:00, 14:00 – 17:30, 18:30 – 21:00 | 星期五: 09:00 – 12:00, 14:00 – 17:30, 18:30 – 21:00 | 星期六: 09:00 – 12:00 | 星期日: 休息",5,高雄市,左營區,醫院
立康動物醫院,800台灣高雄市新興區七賢一路262號,07 235 3057,http://likanghospital.blogspot.com/,4.5,453,"星期一: 10:00 – 13:00, 15:00 – 18:00, 19:00 – 21:00 | 星期二: 10:00 – 13:00, 15:00 – 18:00, 19:00 – 21:00 | 星期三: 10:00 – 13:00, 15:00 – 18:00, 19:00 – 21:00 | 星期四: 10:00 – 13:00, 15:00 – 18:00, 19:00 – 21:00 | 星期五: 10:00 – 13:00, 15:00 – 18:00, 19:00 – 21:00 | 星期六: 10:00 – 13:00, 15:00 – 18:00, 19:00 – 21:00 | 星期日: 休息",5,高雄市,左營區,醫院
微笑高壓氧動物醫院,801台灣高雄市前金區七賢二路214號,07 285 7677,https://www.facebook.com/%E5%BE%AE%E7%AC%91%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-149847668358795/,4.6,268,"星期一: 09:30 – 12:00, 14:00 – 18:00, 19:00 – 22:00 | 星期二: 09:30 – 12:00, 14:00 – 18:00, 19:00 – 22:00 | 星期三: 09:30 – 12:00, 14:00 – 18:00, 19:00 – 22:00 | 星期四: 09:30 – 12:00, 14:00 – 18:00, 19:00 – 22:00 | 星期五: 09:30 – 12:00, 14:00 – 18:00, 19:00 – 22:00 | 星期六: 09:30 – 12:00, 14:00 – 18:00, 19:00 – 22:00 | 星期日: 09:30 – 12:00, 14:00 – 17:30",5,高雄市,左營區,醫院
大毛小毛動物醫院,807台灣高雄市三民區文濱路62號,07 780 9102,https://www.facebook.com/monsterah62/,4.3,756,"星期一: 09:00 – 11:30, 13:00 – 17:00, 18:30 – 20:30 | 星期二: 09:00 – 11:30, 13:00 – 17:00, 18:30 – 20:30 | 星期三: 09:00 – 11:30, 13:00 – 17:00, 18:30 – 20:30 | 星期四: 09:00 – 11:30, 13:00 – 17:00, 18:30 – 20:30 | 星期五: 09:00 – 11:30, 13:00 – 17:00, 18:30 – 20:30 | 星期六: 09:00 – 11:30, 13:00 – 17:00, 18:30 – 20:30 | 星期日: 09:00 – 11:30, 13:00 – 17:00, 18:30 – 20:30",5,高雄市,左營區,醫院
文山動物醫院,807台灣高雄市三民區澄清路529號,07 398 5789,,4.9,81,"星期一: 09:00 – 12:00, 14:00 – 21:00 | 星期二: 09:00 – 12:00, 14:00 – 21:00 | 星期三: 09:00 – 12:00, 14:00 – 21:00 | 星期四: 09:00 – 12:00, 14:00 – 21:00 | 星期五: 09:00 – 12:00, 14:00 – 21:00 | 星期六: 09:00 – 12:00, 14:00 – 21:00 | 星期日: 休息",5,高雄市,左營區,醫院
遇見貓醫院,804台灣高雄市鼓山區中華一路317巷15號,07 522 2800,,4.5,10,"星期一: 10:30 – 12:00, 13:30 – 17:00, 17:30 – 20:00 | 星期二: 10:30 – 12:00, 13:30 – 17:00, 17:30 – 20:00 | 星期三: 10:30 – 12:00, 13:30 – 17:00, 17:30 – 20:00 | 星期四: 10:30 – 12:00, 13:30 – 17:00, 17:30 – 20:00 | 星期五: 10:30 – 12:00, 13:30 – 17:00, 17:30 – 20:00 | 星期六: 10:30 – 12:00, 13:30 – 17:00, 17:30 – 20:00 | 星期日: 10:30 – 12:00, 13:30 – 17:00, 17:30 – 20:00",5,高雄市,鼓山區,醫院
拾貳寵動物醫院 Zodiac Pet Clinic｜犬貓特寵家醫｜貓友善醫療｜健檢專科｜FearFree認證,804台灣高雄市鼓山區青海路396號,07 552 8158#1,https://www.zodiac-pet.com/,5,19,"星期一: 10:30 – 12:00, 14:00 – 17:30, 18:00 – 20:30 | 星期二: 10:30 – 12:00, 14:00 – 17:30, 18:00 – 20:30 | 星期三: 休息 | 星期四: 休息 | 星期五: 休息 | 星期六: 休息 | 星期日: 10:30 – 12:00, 14:00 – 17:30, 18:00 – 20:30",5,高雄市,鼓山區,醫院
謝老闆動物醫院,807台灣高雄市三民區哈爾濱街29號,07 322 2819,https://www.facebook.com/boss1hsieh/,4.5,69,"星期一: 09:00 – 12:00, 15:00 – 18:00 | 星期二: 休息 | 星期三: 09:00 – 12:00, 15:30 – 18:00 | 星期四: 09:00 – 12:00, 15:00 – 18:00 | 星期五: 09:00 – 12:00, 15:30 – 18:00 | 星期六: 09:00 – 12:00, 15:30 – 18:00 | 星期日: 休息",5,高雄市,鼓山區,醫院
安生動物醫院,807台灣高雄市三民區建國三路278號,07 216 6677,,4.4,119,"星期一: 09:00 – 12:00, 14:30 – 18:00, 19:00 – 20:00 | 星期二: 09:00 – 12:00, 14:30 – 18:00, 19:00 – 20:00 | 星期三: 09:00 – 12:00, 14:30 – 18:00, 19:00 – 20:00 | 星期四: 09:00 – 12:00, 14:30 – 18:00, 19:00 – 20:00 | 星期五: 09:00 – 12:00, 14:30 – 18:00, 19:00 – 20:00 | 星期六: 09:00 – 12:00 | 星期日: 09:00 – 12:00",5,高雄市,鼓山區,醫院
台大動物綜合醫院,807台灣高雄市三民區博愛一路115號,07 311 1576,,4.6,27,"星期一: 09:00 – 12:00, 15:00 – 21:00 | 星期二: 09:00 – 12:00, 15:00 – 21:00 | 星期三: 09:00 – 12:00, 15:00 – 21:00 | 星期四: 09:00 – 12:00, 15:00 – 21:00 | 星期五: 09:00 – 12:00, 15:00 – 21:00 | 星期六: 09:00 – 12:00, 15:00 – 21:00 | 星期日: 休息",5,高雄市,鼓山區,醫院
惠明動物醫院,807台灣高雄市三民區嫩江街58號,07 316 1300,,4.3,15,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 12:00,5,高雄市,鼓山區,醫院
弘恩動物醫院 犬貓專科-高雄新興獸醫 急診/重症加護/住院/ICU氧氣病房/輸血/內科/外科/出國代辦 腎衰竭/洗腎/心臟衰竭/胰臟炎/泌尿道/結石/肛門腺/洗牙拔牙/腫瘤/口炎/心絲蟲 老貓/老狗照護 無佐劑預防針 專業評價推薦 PTT Dacrd,800台灣高雄市新興區五福二路152號,07 215 1123,https://hornvet.wixsite.com/mypet,4.1,157,星期一: 10:00 – 20:30 | 星期二: 10:00 – 20:30 | 星期三: 10:00 – 20:30 | 星期四: 10:00 – 20:30 | 星期五: 10:00 – 20:30 | 星期六: 10:00 – 20:00 | 星期日: 10:30 – 19:30,5,高雄市,鼓山區,醫院
