店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域,分類
春日動物診所,330台灣桃園市桃園區春日路975巷2-1號2 樓,03 355 9338,,4.8,131,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 17:00 – 21:00 | 星期日: 15:00 – 21:00,2,桃園市,桃園區,醫院
泉野動物診所/官方line預約/中獸醫/針灸/到府,330台灣桃園市桃園區正光一街86號,03 271 3701,http://izuminovet.weebly.com/,5,30,,2,桃園市,桃園區,醫院
中華動物醫院,"No. 223號, No. 338中正路蘆竹區桃園市台灣 338",03 352 2669,,4.1,232,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 14:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 休息 | 星期日: 休息,5,桃園市,桃園區,醫院
逗號動物醫院（南崁院區）,338208台灣桃園市蘆竹區南華一街39號,03 332 2212,https://www.doghouse.tw/,4.7,225,"星期一: 09:00 – 13:00, 14:00 – 17:00, 18:00 – 22:00 | 星期二: 09:00 – 13:00, 14:00 – 17:00, 18:00 – 22:00 | 星期三: 09:00 – 13:00, 14:00 – 17:00, 18:00 – 22:00 | 星期四: 09:00 – 13:00, 14:00 – 17:00, 18:00 – 22:00 | 星期五: 09:00 – 13:00, 14:00 – 17:00, 18:00 – 22:00 | 星期六: 09:00 – 13:00, 14:00 – 17:00, 18:00 – 22:00 | 星期日: 09:00 – 13:00, 14:00 – 17:00, 18:00 – 22:00",5,桃園市,桃園區,醫院
磨鼻子動物醫院《24小時動物醫院》中壢獸醫急診｜寵物心臟科｜牙科｜眼科｜皮膚科｜腫瘤科｜骨科｜外科手術,320台灣桃園市中壢區延平路20號,03 453 5745,https://www.bisousah.com.tw/,4.2,413,"星期一: 00:00 – 16:30, 18:00 – 00:00 | 星期二: 00:00 – 16:30, 18:00 – 00:00 | 星期三: 00:00 – 16:30, 18:00 – 00:00 | 星期四: 00:00 – 16:30, 18:00 – 00:00 | 星期五: 00:00 – 16:30, 18:00 – 00:00 | 星期六: 00:00 – 16:30, 18:00 – 00:00 | 星期日: 00:00 – 16:30, 18:00 – 00:00",5,桃園市,桃園區,醫院+24h急診
青谷動物醫院 - 24小時急診暨住院照護,320台灣桃園市中壢區洽溪路179號1樓,03 287 7119,https://www.facebook.com/profile.php?id=100090944412623,4.1,171,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5,桃園市,桃園區,醫院+24h急診
中壢青青動物醫院（21:00後急診請先電聯，僅有一位醫生，未接代表當下手術或急救無法接診，敬請見諒）,320台灣桃園市中壢區永能路35號,03 287 2330,https://www.facebook.com/%E4%B8%AD%E5%A3%A2%E9%9D%92%E9%9D%92%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-637744260017107/,4.7,760,"星期一: 10:00 – 12:00, 14:00 – 01:00 | 星期二: 10:00 – 12:00, 14:00 – 01:00 | 星期三: 10:00 – 12:00, 14:00 – 01:00 | 星期四: 10:00 – 12:00, 14:00 – 01:00 | 星期五: 10:00 – 12:00, 14:00 – 01:00 | 星期六: 10:00 – 12:00, 14:00 – 01:00 | 星期日: 10:00 – 12:00, 14:00 – 01:00",5,桃園市,桃園區,醫院
元氣動物醫院南崁分院(附設犬貓心臟超音波專科、高壓氧治療),338台灣桃園市蘆竹區中正路352號,03 222 9198,http://www.genkivet.com.tw/,4.4,464,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:30 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,5,桃園市,桃園區,醫院
野森非犬貓專科醫院,320台灣桃園市中壢區民權路332號,03 491 0302,https://www.facebook.com/%E9%87%8E%E6%A3%AE%E9%9D%9E%E7%8A%AC%E8%B2%93%E5%B0%88%E7%A7%91%E9%86%AB%E9%99%A2-108605991279342,4.7,280,"星期一: 10:00 – 12:30, 14:00 – 17:00, 18:00 – 21:00 | 星期二: 10:00 – 12:30, 14:00 – 17:00, 18:00 – 21:00 | 星期三: 10:00 – 12:30, 14:00 – 17:00, 18:00 – 21:00 | 星期四: 10:00 – 12:30, 14:00 – 17:00, 18:00 – 21:00 | 星期五: 10:00 – 12:30, 14:00 – 17:00, 18:00 – 21:00 | 星期六: 10:00 – 12:30, 14:00 – 17:00, 18:00 – 21:00 | 星期日: 10:00 – 12:30, 14:00 – 17:00, 18:00 – 21:00",5,桃園市,桃園區,醫院
南崁動物醫院,338台灣桃園市蘆竹區中正路379號,03 352 0136,,4.2,114,星期一: 12:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 16:00 | 星期日: 休息,5,桃園市,桃園區,醫院
凱特貓專科診所,334台灣桃園市八德區和平路643-2號,03 218 3833,,4.9,22,星期一: 10:00 – 17:00 | 星期二: 10:00 – 17:00 | 星期三: 10:00 – 17:00 | 星期四: 10:00 – 17:00 | 星期五: 10:00 – 17:00 | 星期六: 10:00 – 17:00 | 星期日: 休息,2,桃園市,桃園區,醫院
曼巴動物醫院-中壢動物醫院 | 寵物健檢 | 牙科 | 洗牙 | 眼科 | 犬貓心臟科 | 超音波 | 獸醫推薦,320台灣桃園市中壢區元化路73號,03 422 3345,https://www.facebook.com/%E6%9B%BC%E5%B7%B4%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-107916765172550,4.8,451,"星期一: 休息 | 星期二: 10:00 – 12:30, 13:30 – 17:30, 18:30 – 21:00 | 星期三: 10:00 – 12:30, 13:30 – 17:30, 18:30 – 21:00 | 星期四: 10:00 – 12:30, 13:30 – 17:30, 18:30 – 21:00 | 星期五: 10:00 – 12:30, 13:30 – 17:30, 18:30 – 21:00 | 星期六: 10:00 – 12:30, 13:30 – 17:30, 18:30 – 21:00 | 星期日: 10:00 – 12:30, 13:30 – 17:00",5,桃園市,中壢區,醫院
中信動物醫院,320台灣桃園市中壢區環中東路二段380號,03 459 7245,,4.7,446,"星期一: 09:00 – 12:00, 14:00 – 19:00 | 星期二: 09:00 – 12:00, 14:00 – 19:00 | 星期三: 09:00 – 12:00, 14:00 – 19:00 | 星期四: 09:00 – 12:00, 14:00 – 19:00 | 星期五: 09:00 – 12:00, 14:00 – 19:00 | 星期六: 09:00 – 12:00, 14:00 – 19:00 | 星期日: 休息",5,桃園市,中壢區,醫院
聖仁動物醫院,320台灣桃園市中壢區忠孝路285號,03 462 8655,https://www.facebook.com/%E8%81%96%E4%BB%81%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-1185912064771989/,4.6,619,"星期一: 09:00 – 12:00, 13:00 – 17:30, 18:30 – 21:00 | 星期二: 09:00 – 12:00, 13:00 – 17:30, 18:30 – 21:00 | 星期三: 休息 | 星期四: 09:00 – 12:00, 13:00 – 17:30, 18:30 – 21:00 | 星期五: 09:00 – 12:00, 13:00 – 17:30, 18:30 – 21:00 | 星期六: 09:00 – 12:00, 13:00 – 17:30, 18:30 – 21:00 | 星期日: 09:00 – 12:00, 13:00 – 17:30, 18:30 – 21:00",5,桃園市,中壢區,醫院
友信動物醫院,320台灣桃園市中壢區廣安街10號,03 280 4527,https://www.facebook.com/pg/friendlytrust4527/%20community/,4.6,327,星期一: 15:00 – 22:00 | 星期二: 15:00 – 22:00 | 星期三: 15:00 – 22:00 | 星期四: 15:00 – 22:00 | 星期五: 15:00 – 22:00 | 星期六: 15:00 – 22:00 | 星期日: 15:00 – 18:00,5,桃園市,中壢區,醫院
諾亞動物醫院,320台灣桃園市中壢區中山東路一段35號,03 426 4015,,4.8,287,星期一: 12:00 – 20:30 | 星期二: 12:00 – 20:30 | 星期三: 12:00 – 20:30 | 星期四: 12:00 – 20:30 | 星期五: 12:00 – 20:30 | 星期六: 12:00 – 17:00 | 星期日: 休息,5,桃園市,中壢區,醫院
中山動物醫院,320台灣桃園市中壢區延平路583號,03 426 0566,https://www.facebook.com/%E4%B8%AD%E5%B1%B1%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-1610304549231889/,4.1,393,"星期一: 10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00 | 星期二: 10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00 | 星期三: 休息 | 星期四: 10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00 | 星期五: 10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00 | 星期六: 10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00 | 星期日: 10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00",5,桃園市,中壢區,醫院
恆生動物醫院,320台灣桃園市中壢區中美路一段13號,03 425 1893,https://www.facebook.com/lfvethp/,4.6,272,"星期一: 09:00 – 12:00, 14:00 – 21:00 | 星期二: 09:00 – 12:00, 14:00 – 21:00 | 星期三: 休息 | 星期四: 09:00 – 12:00, 14:00 – 21:00 | 星期五: 09:00 – 12:00, 14:00 – 21:00 | 星期六: 09:00 – 12:00, 14:00 – 17:00 | 星期日: 休息",5,桃園市,中壢區,醫院
長生動物醫院,320台灣桃園市中壢區環中東路二段24號,03 456 6941,,4.4,313,"星期一: 09:00 – 13:00, 14:00 – 21:00 | 星期二: 09:00 – 13:00, 14:00 – 21:00 | 星期三: 09:00 – 13:00, 14:00 – 21:00 | 星期四: 09:00 – 13:00, 14:00 – 21:00 | 星期五: 09:00 – 13:00, 14:00 – 21:00 | 星期六: 09:00 – 13:00, 14:00 – 18:00 | 星期日: 休息",5,桃園市,中壢區,醫院
中央動物醫院,320台灣桃園市中壢區中央西路二段84號,03 495 3214,,4.3,145,星期一: 09:30 – 21:00 | 星期二: 09:30 – 21:00 | 星期三: 09:30 – 21:00 | 星期四: 09:30 – 21:00 | 星期五: 09:30 – 21:00 | 星期六: 09:30 – 18:00 | 星期日: 休息,5,桃園市,中壢區,醫院
白毛動物醫院,320台灣桃園市中壢區青商路143號,03 287 6687,https://www.whanimal.com.tw/,4.8,206,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 休息 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,5,桃園市,中壢區,醫院
天一動物醫院 TianYi Animal Hospital,32068台灣桃園市中壢區中華路一段426號,03 451 2480,https://zh-tw.facebook.com/TianYiAH/,4.2,353,"星期一: 09:30 – 13:00, 15:00 – 21:00 | 星期二: 09:30 – 13:00, 15:00 – 21:00 | 星期三: 09:30 – 13:00, 15:00 – 21:00 | 星期四: 09:30 – 13:00, 15:00 – 21:00 | 星期五: 09:30 – 13:00, 15:00 – 21:00 | 星期六: 09:30 – 13:00, 15:00 – 21:00 | 星期日: 09:30 – 13:00, 14:00 – 17:00",5,桃園市,中壢區,醫院
中原動物醫院,320台灣桃園市中壢區環北路447號,03 451 2927,https://www.facebook.com/%E4%B8%AD%E5%8E%9F%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-517287678407117/,3.9,190,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,5,桃園市,中壢區,醫院
中壢太樸動物醫院,320台灣桃園市中壢區中北路51號,03 456 9911,https://www.facebook.com/topvet4569911/,4.1,419,星期一: 10:30 – 20:30 | 星期二: 10:30 – 20:30 | 星期三: 10:30 – 20:30 | 星期四: 10:30 – 20:30 | 星期五: 10:30 – 20:30 | 星期六: 10:30 – 20:30 | 星期日: 休息,5,桃園市,中壢區,醫院
綠崧動物醫院,320台灣桃園市中壢區環中東路二段112號,03 465 3266,,4.6,138,"星期一: 休息 | 星期二: 09:30 – 12:00, 14:00 – 18:00, 18:30 – 20:00 | 星期三: 09:30 – 12:00, 14:00 – 18:00, 18:30 – 20:00 | 星期四: 09:30 – 12:00, 14:00 – 18:00, 18:30 – 20:00 | 星期五: 09:30 – 12:00, 14:00 – 18:00, 18:30 – 20:00 | 星期六: 09:30 – 12:00, 14:00 – 18:00, 18:30 – 20:00 | 星期日: 09:30 – 12:00",5,桃園市,中壢區,醫院
耐斯動物醫院,320台灣桃園市中壢區環中東路189-1號,03 433 5966,,4.6,56,星期一: 10:30 – 21:30 | 星期二: 10:30 – 21:30 | 星期三: 10:30 – 21:30 | 星期四: 10:30 – 21:30 | 星期五: 10:30 – 21:30 | 星期六: 10:30 – 21:30 | 星期日: 休息,5,桃園市,中壢區,醫院
呈品動物醫院,320台灣桃園市中壢區中豐路359號,03 280 6070,https://www.facebook.com/ChampionSAL/,4.7,167,"星期一: 10:00 – 12:00, 14:00 – 20:30 | 星期二: 10:00 – 12:00, 14:00 – 20:30 | 星期三: 10:00 – 12:00, 14:00 – 20:30 | 星期四: 10:00 – 12:00, 14:00 – 20:30 | 星期五: 10:00 – 12:00, 14:00 – 20:30 | 星期六: 10:00 – 12:00, 14:00 – 17:00 | 星期日: 休息",5,桃園市,中壢區,醫院
思邁爾動物醫院中壢分院,320台灣桃園市中壢區環北路562號,03 435 1510,http://www.smileanimal.com/,4.1,429,"星期一: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期二: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期三: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期四: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期五: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期六: 09:00 – 12:00, 13:00 – 17:00, 18:00 – 21:00 | 星期日: 休息",5,桃園市,中壢區,醫院
恆星動物醫院,320台灣桃園市中壢區龍文街35巷2號,03 456 1992,,4.5,308,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 18:00,5,桃園市,中壢區,醫院
中興動物醫院-中獸醫（醫師不定期出診，看診前請電話預約）,320台灣桃園市中壢區民族路164號,03 494 1312,,4.5,156,星期一: 休息 | 星期二: 10:00 – 20:30 | 星期三: 10:00 – 20:30 | 星期四: 10:00 – 17:00 | 星期五: 13:00 – 20:30 | 星期六: 10:00 – 20:30 | 星期日: 10:00 – 17:00,5,桃園市,中壢區,醫院
領航動物醫院,320台灣桃園市中壢區領航南路一段168號觀音 大園 新屋 附近,03 422 2068,https://www.facebook.com/VanguardAnimalHospital/,4.6,81,"星期一: 10:00 – 12:00, 13:30 – 20:30 | 星期二: 10:00 – 12:00, 13:30 – 20:30 | 星期三: 10:00 – 12:00, 13:30 – 20:30 | 星期四: 10:00 – 12:00, 13:30 – 20:30 | 星期五: 10:00 – 12:00, 13:30 – 20:30 | 星期六: 10:00 – 12:00, 13:30 – 19:30 | 星期日: 休息",5,桃園市,中壢區,醫院
大桔動物醫院,320台灣桃園市中壢區莊敬路119號,03 435 0198,https://www.facebook.com/profile.php?id=61554081450547&mibextid=LQQJ4d,4.9,130,"星期一: 09:00 – 17:00, 18:30 – 21:00 | 星期二: 09:00 – 17:00, 18:30 – 21:00 | 星期三: 09:00 – 17:00, 18:30 – 21:00 | 星期四: 09:00 – 17:00, 18:30 – 21:00 | 星期五: 09:00 – 17:00, 18:30 – 21:00 | 星期六: 09:00 – 17:00, 18:30 – 21:00 | 星期日: 09:00 – 17:00",5,桃園市,中壢區,醫院
維特動物醫院-中壢動物醫院推薦|大園專業動物醫院|貓狗皮膚科|動物醫院評價|獸醫推薦,337台灣桃園市大園區大成路二段51號,03 287 5484,https://www.facebook.com/VetoriaAnimalHospital,4.7,128,"星期一: 休息 | 星期二: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 20:00 | 星期三: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 20:00 | 星期四: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 20:00 | 星期五: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 20:00 | 星期六: 休息 | 星期日: 休息",5,桃園市,中壢區,醫院
中泰動物醫院,320台灣桃園市中壢區中華路一段408號,03 455 0405,,4.5,120,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 休息,5,桃園市,中壢區,醫院
康淇動物醫院,320台灣桃園市中壢區元化路二段50號,03 427 8606,https://www.facebook.com/%E5%BA%B7%E6%B7%87%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-496334533712852,4.1,213,"星期一: 10:00 – 17:00, 18:30 – 21:30 | 星期二: 10:00 – 17:00, 18:30 – 21:30 | 星期三: 10:00 – 17:00, 18:30 – 21:30 | 星期四: 10:00 – 17:00, 18:30 – 21:30 | 星期五: 10:00 – 17:00, 18:30 – 21:30 | 星期六: 10:00 – 17:00, 18:30 – 21:30 | 星期日: 休息",5,桃園市,中壢區,醫院
人人動物醫院平鎮分院,324台灣桃園市平鎮區金陵路二段298號,03 468 6811,https://www.facebook.com/profile.php?id=61556916541094&mibextid=kFxxJD,4.3,819,"星期一: 09:00 – 12:30, 13:30 – 17:00, 18:00 – 20:30 | 星期二: 09:00 – 12:30, 13:30 – 17:00, 18:00 – 20:30 | 星期三: 09:00 – 12:30, 13:30 – 17:00, 18:00 – 20:30 | 星期四: 09:00 – 12:30, 13:30 – 17:00, 18:00 – 20:30 | 星期五: 09:00 – 12:30, 13:30 – 17:00, 18:00 – 20:30 | 星期六: 09:00 – 12:30, 13:30 – 17:00, 18:00 – 20:30 | 星期日: 09:00 – 12:30, 13:30 – 17:00, 18:00 – 20:30",5,桃園市,中壢區,醫院
振愛動物醫院,320台灣桃園市中壢區龍東路188號,03 465 2934,https://m.facebook.com/pages/%E6%8C%AF%E6%84%9B%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2/170340983032107,4.7,28,"星期一: 09:00 – 15:00, 17:00 – 21:30 | 星期二: 09:00 – 15:00, 17:00 – 21:30 | 星期三: 09:00 – 15:00, 17:00 – 21:30 | 星期四: 09:00 – 15:00, 17:00 – 21:30 | 星期五: 09:00 – 15:00, 17:00 – 21:30 | 星期六: 09:00 – 15:00, 17:00 – 21:30 | 星期日: 休息",5,桃園市,中壢區,醫院
環東動物醫院,320台灣桃園市中壢區榮民路167號,03 433 2339,,3.1,120,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 22:00,5,桃園市,中壢區,醫院
吉莉安動物醫院暨癌症重症診斷治療中心,320台灣桃園市中壢區松義三街142號,03 463 1281,,4.2,52,星期一: 休息 | 星期二: 09:30 – 19:30 | 星期三: 09:30 – 19:30 | 星期四: 休息 | 星期五: 14:00 – 19:00 | 星期六: 休息 | 星期日: 休息,5,桃園市,中壢區,醫院
宏安動物醫院,320台灣桃園市中壢區延平路265號,03 425 3071,,3.6,47,,5,桃園市,中壢區,醫院
安泰動物醫院,320台灣桃園市中壢區中正路628號,03 491 4162,,2.7,42,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 休息,5,桃園市,中壢區,醫院
姆卡動物醫院（預約優先制）,320台灣桃園市中壢區龍慈路79號,03 466 2332,https://www.facebook.com/profile.php?id=61566588933521,5,74,"星期一: 09:30 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期二: 09:30 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期三: 休息 | 星期四: 09:30 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期五: 09:30 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期六: 09:30 – 12:30, 13:30 – 17:00, 18:00 – 21:00 | 星期日: 09:30 – 12:30, 13:30 – 17:00, 18:00 – 21:00",5,桃園市,中壢區,醫院
游動物醫院,324台灣桃園市平鎮區中原路147號,03 422 6466,,4.6,162,"星期一: 09:00 – 12:10, 14:00 – 19:40 | 星期二: 09:00 – 12:10, 14:00 – 19:40 | 星期三: 09:00 – 12:10, 14:00 – 19:40 | 星期四: 09:00 – 12:10, 14:00 – 19:40 | 星期五: 09:00 – 12:10, 14:00 – 19:40 | 星期六: 09:00 – 12:10 | 星期日: 休息",5,桃園市,中壢區,醫院
原野特殊寵物專科醫院,324台灣桃園市平鎮區廣德街12號,03 494 2020,http://wild-ah.com/,4.6,506,"星期一: 10:15 – 13:00, 14:30 – 21:00 | 星期二: 10:15 – 13:00, 14:30 – 21:00 | 星期三: 10:15 – 13:00, 14:30 – 21:00 | 星期四: 10:15 – 13:00, 14:30 – 21:00 | 星期五: 10:15 – 13:00, 14:30 – 21:00 | 星期六: 10:15 – 13:00, 14:30 – 21:00 | 星期日: 10:15 – 13:00, 14:30 – 21:00",5,桃園市,中壢區,醫院
圓霖動物醫院-SOGO分院,320台灣桃園市中壢區新生路286號,03 427 3222,https://www.petsfamily.com.tw/page/yuanlin,5,3,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 休息 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,5,桃園市,中壢區,醫院
振生動物醫院,324台灣桃園市平鎮區金陵路109號,03 459 4320,,4.8,150,"星期一: 09:00 – 12:00, 13:30 – 17:30, 18:30 – 20:00 | 星期二: 09:00 – 12:00, 13:30 – 17:30, 18:30 – 20:00 | 星期三: 09:00 – 12:00, 13:30 – 17:30, 18:30 – 20:00 | 星期四: 09:00 – 12:00, 13:30 – 17:30, 18:30 – 20:00 | 星期五: 09:00 – 12:00, 13:30 – 17:30, 18:30 – 20:00 | 星期六: 09:00 – 12:00, 13:30 – 18:00 | 星期日: 休息",5,桃園市,中壢區,醫院
毛茸茸動物醫院,327台灣桃園市新屋區民族路六段17號,03 420 0891,https://www.facebook.com/%E6%AF%9B%E8%8C%B8%E8%8C%B8%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-105831631819650,4.8,304,星期一: 09:30 – 20:30 | 星期二: 09:30 – 20:30 | 星期三: 09:30 – 20:30 | 星期四: 09:30 – 20:30 | 星期五: 09:30 – 20:30 | 星期六: 09:30 – 20:30 | 星期日: 09:30 – 20:30,5,桃園市,中壢區,醫院
美生動物醫院,324台灣桃園市平鎮區環南路460之3號,03 493 8523,,4.4,154,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,5,桃園市,中壢區,醫院
喵嶼貓醫院(預約制)-一個專屬貓咪看診的醫院-貓咪內外科，影像科，皮膚科-大園貓咪皮膚科|中壢獸醫推薦|專業動物醫院|青埔寵物醫院|貓咪生病|動物醫院評價,337051台灣桃園市大園區領航北路四段378號,03 381 5413,https://www.facebook.com/meowmeowlandvet/,4.9,180,"星期一: 10:00 – 13:00, 14:00 – 21:00 | 星期二: 10:00 – 13:00, 14:00 – 21:00 | 星期三: 10:00 – 13:00, 14:00 – 21:00 | 星期四: 休息 | 星期五: 10:00 – 13:00, 14:00 – 21:00 | 星期六: 10:00 – 13:00, 14:00 – 21:00 | 星期日: 休息",5,桃園市,中壢區,醫院
圓霖動物醫院-中原二館分院（看診最晚20:30前掛號）,320台灣桃園市中壢區中山東路二段16號,03 465 3377,https://www.petsfamily.com.tw/page/yuanlin,3,2,星期一: 12:30 – 21:00 | 星期二: 12:30 – 21:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 12:30 – 21:00 | 星期六: 12:30 – 21:00 | 星期日: 12:30 – 21:00,5,桃園市,中壢區,醫院
佑安動物醫院,324台灣桃園市平鎮區民族路二段29號,03 493 0603,,4.1,167,"星期一: 09:00 – 12:00, 14:00 – 20:00 | 星期二: 09:00 – 12:00, 14:00 – 20:00 | 星期三: 09:00 – 12:00, 14:00 – 20:00 | 星期四: 09:00 – 12:00, 14:00 – 20:00 | 星期五: 09:00 – 12:00, 14:00 – 20:00 | 星期六: 09:00 – 12:00, 14:00 – 18:00 | 星期日: 休息",5,桃園市,中壢區,醫院
友信動物醫院（美容部）,320台灣桃園市中壢區廣安街10-1號,03 280 4527,https://www.facebook.com/pg/friendlytrust4527/%20community/,4.9,7,星期一: 10:30 – 18:30 | 星期二: 10:30 – 18:30 | 星期三: 10:30 – 18:30 | 星期四: 10:30 – 18:30 | 星期五: 10:30 – 18:30 | 星期六: 10:30 – 18:30 | 星期日: 休息,5,桃園市,中壢區,醫院
豐安獸醫院,320台灣桃園市中壢區中豐路16號,03 422 5643,,4.1,116,"星期一: 09:00 – 12:00, 13:30 – 21:00 | 星期二: 09:00 – 12:00, 13:30 – 21:00 | 星期三: 09:00 – 12:00, 13:30 – 21:00 | 星期四: 09:00 – 12:00, 13:30 – 21:00 | 星期五: 09:00 – 12:00, 13:30 – 21:00 | 星期六: 09:00 – 12:00, 13:30 – 18:00 | 星期日: 休息",4,桃園市,中壢區,醫院
寶興獸醫院,320台灣桃園市中壢區環中東路二段790號,,,4.6,17,,4,桃園市,中壢區,醫院
中圓寵物家族(中原店),320台灣桃園市中壢區中山東路二段16號,03 465 3377,https://bmai.app/6cwzjw,4.3,493,星期一: 10:00 – 23:00 | 星期二: 10:00 – 23:00 | 星期三: 10:00 – 23:00 | 星期四: 10:00 – 23:00 | 星期五: 10:00 – 23:00 | 星期六: 10:00 – 23:00 | 星期日: 10:00 – 23:00,2,桃園市,中壢區,醫院
照群動物診所,320台灣桃園市中壢區興光路38號,03 452 2168,,5,8,"星期一: 09:00 – 12:00, 14:00 – 21:00 | 星期二: 09:00 – 12:00, 14:00 – 21:00 | 星期三: 09:00 – 12:00, 14:00 – 21:00 | 星期四: 09:00 – 12:00, 14:00 – 21:00 | 星期五: 休息 | 星期六: 09:00 – 12:00, 14:00 – 21:00 | 星期日: 休息",2,桃園市,中壢區,醫院
新興動物藥品,324台灣桃園市平鎮區延平路一段65號,03 422 2594,,4.3,158,星期一: 08:30 – 20:30 | 星期二: 08:30 – 20:30 | 星期三: 08:30 – 20:30 | 星期四: 08:30 – 20:30 | 星期五: 08:30 – 20:30 | 星期六: 09:00 – 20:30 | 星期日: 09:00 – 12:00,2,桃園市,中壢區,醫院
延平動物診所,324台灣桃園市平鎮區南京路6號,03 425 5488,https://www.yanping-animal.com.tw/home,4.5,74,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 休息,2,桃園市,中壢區,醫院
中圓寵物家族-sogo店,320台灣桃園市中壢區新生路286號,03 427 3222,https://bmai.app/6cwzjw,4.2,422,星期一: 10:00 – 22:30 | 星期二: 10:00 – 22:30 | 星期三: 10:00 – 22:30 | 星期四: 10:00 – 22:30 | 星期五: 10:00 – 22:30 | 星期六: 10:00 – 22:30 | 星期日: 10:00 – 22:30,2,桃園市,中壢區,醫院
