店名,地址,電話,網站,評分,評分數量,營業時間,城市,區域
三重犬多寵物美容,241台灣新北市三重區信義街32號,0955 908 097,https://www.facebook.com/dogduo999/,4.7,147,星期一: 12:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,新北市,三重區
溜溜貓屋་培育布偶貓、短腿貓 、金吉拉་合法貓舍｜附設貓旅館（全預約制）,242台灣新北市新莊區福壽街142巷15號,,,4.8,87,星期一: 12:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,新北市,三重區
貓僕舍複合式貓旅館,10362台灣台北市大同區重慶北路三段73號,02 2585 1417,https://lin.ee/ZSLqO6x,4.9,50,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,新北市,三重區
城市貓旅 City Cat 貓旅館/純貓美容,103台灣台北市大同區長安西路254號2樓,02 2552 7056,http://www.cathotel.tw/,4.8,256,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,新北市,三重區
醬心寵物旅行館,247台灣新北市蘆洲區光復路70巷6號1樓,0952 162 733,https://lin.ee/pB6Tzky,5,27,星期一: 11:00 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,新北市,三重區
快手貓寵物美容生活館,"1樓, No. 12號集英路三重區新北市台灣 241",02 2857 9600,https://www.facebook.com/%E5%BF%AB%E6%89%8B%E8%B2%93%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8-548177191966476/?ref=bookmarks,4.4,46,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,新北市,三重區
米頡寵物美容,241台灣新北市三重區仁愛街709號,02 8287 8771,,4.6,26,星期一: 09:30 – 19:00 | 星期二: 09:30 – 19:00 | 星期三: 09:30 – 19:00 | 星期四: 09:30 – 19:00 | 星期五: 09:30 – 19:00 | 星期六: 09:30 – 19:00 | 星期日: 休息,新北市,三重區
蘆洲福貓-貓咪旅館,247台灣新北市蘆洲區永安南路二段98號,0903 270 855,http://www.fumao98.com.tw/,5,87,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,新北市,三重區
喵汪美安宿-吉林休閒館 犬貓寵物美容 | 安親住宿 | 溫水舒緩泳池 國寶寵物,10491台灣台北市中山區吉林路178號,02 2531 9089,,4.9,94,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,新北市,三重區
DANDY CAT 丹迪貓 純貓旅館 美容,103020台灣台北市大同區平陽街25號,02 2559 6952,,5,20,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,新北市,三重區
RM&SANMU 緬因貓舍,241台灣新北市三重區集仁街160號,,https://www.instagram.com/rmsanmubigcat,5,53,,新北市,三重區
露西寵物店,241台灣三重區重新路四段136號,02 8972 8972,,4.5,51,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 19:00 | 星期四: 休息 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,新北市,三重區
米古米古寵物生活館,241台灣新北市三重區仁義街347號1樓,02 8287 9200,https://www.facebook.com/%E7%B1%B3%E5%8F%A4%E7%B1%B3%E5%8F%A4%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8-171422782880426/,5,14,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,新北市,三重區
寵樂寵物旅館,247台灣新北市蘆洲區永樂街75號,02 2848 8189,https://page.line.me/936axmtd%20%20%20%ED%A0%BD%ED%B0%BE%ED%A0%B5%ED%B0%88%ED%A0%B5%ED%B0%A7%ED%A0%B5%ED%B0%AC%ED%A0%B5%ED%B0%AD%ED%A0%B5%ED%B0%9A%ED%A0%B5%ED%B0%A0%ED%A0%B5%ED%B0%AB%ED%A0%B5%ED%B0%9A%ED%A0%B5%ED%B0%A6:%20https://instagram.com/pet_happy75?igshid=NzZlODBkYWE4Ng==,4.9,43,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,新北市,三重區
毛小愛三重區中正南路寵物保姆-客製化寵物照護/到府照護/陪狗狗散步/寵物旅館以外的選擇！,241台灣新北市三重區中正南路82號,0983 397 833,https://fluv.com/profiles/Ww5FB65papQYqvYCdcZ8lO0WKsi2?action=share&openExternalBrowser=1,,,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,新北市,三重區
欣愛寵物,241台灣新北市三重區中正南路81號,02 2977 8500,,4.8,231,星期一: 11:00 – 22:30 | 星期二: 11:00 – 22:30 | 星期三: 11:00 – 22:30 | 星期四: 11:00 – 22:30 | 星期五: 11:00 – 22:30 | 星期六: 11:00 – 22:30 | 星期日: 11:00 – 22:30,新北市,三重區
薇笑寵物美容Wei Shower Pet Salon,241台灣新北市三重區頂崁街228號1樓,02 2984 8678,https://www.facebook.com/%E8%96%87%E7%AC%91%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-Wei-Shower-Pet-Salon-116547866866844/,5,75,星期一: 13:00 – 21:00 | 星期二: 13:00 – 21:00 | 星期三: 13:00 – 21:00 | 星期四: 13:00 – 21:00 | 星期五: 13:00 – 21:00 | 星期六: 13:00 – 21:00 | 星期日: 13:00 – 21:00,新北市,三重區
優里寵物健康SPA新莊中華店,242台灣新北市新莊區中華路二段189號1樓,02 2990 0105,,4.6,51,星期一: 10:30 – 19:30 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,新北市,三重區
米香尼寵物美容,10491台灣台北市中山區中山北路二段59巷3弄7號中安公園旁,02 2581 2812,https://www.facebook.com/MS.MissShiny/,5,42,星期一: 休息 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,新北市,三重區
朵好寵物沙龍,241台灣新北市三重區集賢路87號1樓,02 2857 5771,,4.9,23,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 17:00,新北市,三重區
QroPet可洛寵物沙龍旅店,247台灣新北市蘆洲區重陽一街13號,02 2285 5696,,4.2,20,星期一: 休息 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 休息,新北市,三重區
兔窩貓舍畫療室,241台灣新北市三重區仁華街118巷26弄17號,0913 301 103,https://www.facebook.com/profile.php?id=100064058259561,4.8,28,,新北市,三重區
宅貓旅館🥰中山館,10469台灣台北市中山區民生東路二段3號,02 2521 8488,http://www.cat-hotel.com.tw/,5,271,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,新北市,三重區
咪可思-貓中途寵物餐廳,241台灣新北市三重區重陽路一段60巷32號,02 2988 9005,https://www.facebook.com/mixcatcoffee,4.8,433,星期一: 12:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,新北市,三重區
鑫願貓舍YUwish｜英短｜曼赤肯貓｜美短（預約制）,241台灣新北市三重區忠孝路三段40巷6之6號,0938 599 463,https://www.yuwishcat.com/,4.7,68,星期一: 14:00 – 20:00 | 星期二: 14:00 – 20:00 | 星期三: 14:00 – 17:00 | 星期四: 14:00 – 20:00 | 星期五: 14:00 – 21:00 | 星期六: 14:00 – 21:00 | 星期日: 14:00 – 20:00,新北市,三重區
班比貓居,242台灣新北市新莊區幸福路74之1號2樓,02 2997 1077,https://www.facebook.com/BambiCatHotel,3.9,25,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,新北市,三重區
嚕咪寵物生活工坊,"三張街103號, 1樓 No, No. 103三張街三重區新北市台灣 241",0918 225 827,https://www.shop1688.com.tw/aom20211125019/,4.8,58,星期一: 15:00 – 04:00 | 星期二: 15:00 – 04:00 | 星期三: 15:00 – 04:00 | 星期四: 15:00 – 04:00 | 星期五: 15:00 – 04:00 | 星期六: 16:00 – 04:00 | 星期日: 16:00 – 02:00,新北市,三重區
西施犬一家寵物澡堂,241台灣新北市三重區中正南路199號,0906 553 357,https://www.facebook.com/happiesdogs/,4.9,27,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,新北市,三重區
御家寵物美容,241台灣新北市三重區三陽路16號,02 2981 0269,https://www.facebook.com/yujiapet/?ref=pages_you_manage,4.5,59,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,新北市,三重區
米諾Minnow寵物工坊,241台灣新北市三重區車路頭街48號,0928 889 050,https://www.facebook.com/share/hqMmdbc9WuEDoHtC/?mibextid=kFxxJD,3.8,63,星期一: 休息 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,新北市,三重區
溫晨發寵物王國,241台灣新北市三重區仁愛街444號,0931 783 999,https://www.facebook.com/profile.php?id=100053164723491,4.4,117,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,新北市,三重區
犬派寵物美容 三重店,241台灣新北市三重區永福街10巷7號,02 2286 1889,,4.6,29,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 休息 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 休息,新北市,三重區
咕night毛孩*夜間洗香香*,241台灣新北市三重區自強路五段67號1樓,0987 057 212,,5,10,星期一: 19:00 – 01:00 | 星期二: 19:00 – 01:00 | 星期三: 19:00 – 01:00 | 星期四: 19:00 – 01:00 | 星期五: 19:00 – 01:00 | 星期六: 19:00 – 01:00 | 星期日: 19:00 – 01:00,新北市,三重區
沐沐犬日(不定休.店休日公布於IG),241台灣新北市三重區成功路50巷17號1樓,02 2975 3899,https://www.facebook.com/profile.php?id=61561341419429,5,34,星期一: 10:30 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,新北市,三重區
愛上毛孩與日貨,247台灣新北市蘆洲區長安街49巷5號1樓,02 2289 5088,https://www.facebook.com/LOVEMAO520,4.9,10,星期一: 11:30 – 20:00 | 星期二: 11:30 – 20:00 | 星期三: 休息 | 星期四: 11:30 – 20:00 | 星期五: 11:30 – 20:00 | 星期六: 11:30 – 20:00 | 星期日: 11:30 – 20:00,新北市,三重區
慕沐村寵物美容,24153台灣新北市三重區三信路35號1樓,0902 301 820,,5,125,星期一: 11:00 – 19:30 | 星期二: 11:00 – 19:30 | 星期三: 休息 | 星期四: 休息 | 星期五: 11:00 – 19:30 | 星期六: 11:00 – 19:30 | 星期日: 11:00 – 19:30,新北市,三重區
毛孩子動物醫院,241台灣新北市三重區福德北路71號,02 2977 4887,,4.6,537,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 17:00,新北市,三重區
狗狗驛站寵物美容坊,241台灣新北市三重區介壽路39巷10號1樓,02 2974 5168,,4.2,21,星期一: 休息 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 14:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,新北市,三重區
Holypet台灣健康寵物,241台灣新北市三重區重陽路一段60巷19號,0989 648 036,https://www.holypet.com.tw/,4.9,68,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 休息 | 星期日: 休息,新北市,三重區
貓狗澡堂,241台灣新北市三重區信義街45號,02 8972 5411,,4.6,22,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,新北市,三重區
Mini Boarding House 寵物旅館-[為了保持良好品質 我們都是採預約制],252台灣新北市三芝區號,0989 187 961,https://miniboardinghouse.com/,5,302,"星期一: 09:30 – 12:00, 14:00 – 21:30 | 星期二: 09:30 – 12:00, 14:00 – 21:30 | 星期三: 09:30 – 12:00, 14:00 – 21:30 | 星期四: 09:30 – 12:00, 14:00 – 21:30 | 星期五: 09:30 – 12:00, 14:00 – 21:30 | 星期六: 09:30 – 12:00, 14:00 – 21:30 | 星期日: 09:30 – 12:00, 14:00 – 21:30",新北市,三重區
Camon 咖萌旅宿,241台灣新北市三重區忠孝路二段99號5F,,https://www.facebook.com/camonhotel0814,5,3,,新北市,三重區
嗷嗚寵物旅館,104台灣台北市中山區新生北路三段84巷25號1樓,,https://auwoodogshotel.weebly.com/,4.9,19,,新北市,三重區
怡威犬貓用品美容專業店,241台灣新北市三重區成功路62號,02 2974 0733,,4.6,19,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,新北市,三重區
出去玩寵物沙龍,241台灣新北市三重區龍門路155號,02 2979 1533,,5,3,星期一: 休息 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,新北市,三重區
旺城寵物精品館,241台灣新北市三重區三和路四段23-1號,02 8988 3992,http://www.k9wang.com/,3.6,319,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,新北市,三重區
派瑞寵物美容,24150台灣新北市三重區仁昌街16號,02 2976 0297,https://www.facebook.com/perrypet2019,4.9,46,星期一: 休息 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,新北市,三重區
來電狗寵物館,24156台灣新北市三重區力行路二段99號1樓,0972 955 127,,4.1,26,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,新北市,三重區
三重寵物公園,251台灣新北市三重區淡水河畔,,,4.3,437,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,新北市,三重區
puka寵物美容工作室,241台灣新北市三重區後竹圍街285號,02 2985 1099,https://sites.google.com/view/pukashop,5,79,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 17:00,新北市,三重區
好狗運貓狗福利中心-三重店,241台灣新北市三重區中正北路510號,02 2982 1666,https://www.facebook.com/gdd010,4.7,268,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,新北市,三重區
東森寵物 三重三和店,241台灣新北市三重區三和路二段164號,02 2976 0125,http://www.etipets.com/,4.5,492,星期一: 11:00 – 23:00 | 星期二: 11:00 – 23:00 | 星期三: 11:00 – 23:00 | 星期四: 11:00 – 23:00 | 星期五: 11:00 – 23:00 | 星期六: 11:00 – 23:00 | 星期日: 11:00 – 23:00,新北市,三重區
東森寵物 三重中正北店,241台灣新北市三重區中正北路119號,02 8982 0666,http://www.etipets.com/,4.6,187,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,新北市,三重區
幸福培菓寵物 三重店,241台灣新北市三重區同安街147-1號,02 2974 3079,https://www.facebook.com/petco888,4.2,830,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,新北市,三重區
咕咕G寵物城(三重店),241台灣新北市三重區正義北路7號,02 8988 2722,,3.8,88,星期一: 11:30 – 22:00 | 星期二: 11:30 – 22:00 | 星期三: 11:30 – 22:00 | 星期四: 11:30 – 22:00 | 星期五: 11:30 – 22:00 | 星期六: 11:30 – 22:00 | 星期日: 11:30 – 22:00,新北市,三重區
GogoShower 狗狗笑了(三重三賢店),241台灣新北市三重區三賢街71號,02 2855 9178,http://www.gogoshower.com/,3.9,56,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,新北市,三重區
Danmi單米 寵物按摩｜寵物美容｜皮毛養護｜寵物運動,241台灣新北市三重區明志街24號1樓,0912 208 027,https://lin.ee/dWBoCft,4.9,9,"星期一: 休息 | 星期二: 休息 | 星期三: 08:00 – 18:00 | 星期四: 08:00 – 18:00 | 星期五: 08:00 – 00:00 | 星期六: 00:00 – 06:00, 08:00 – 18:00 | 星期日: 08:00 – 18:00",新北市,三重區
狗鳥補奴鸚鵡玩具住宿館,247台灣新北市蘆洲區信義路266巷10號,0987 851 332,https://shopee.tw/mmedo,5,324,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 14:00 – 21:00 | 星期日: 休息,新北市,三重區
寵物公園(福德店) - 專業寵物用品&寵物美容,24148台灣新北市三重區福德北路74號,02 2978 4705,http://www.wonderpet.asia/,4.7,755,星期一: 11:00 – 00:00 | 星期二: 11:00 – 00:00 | 星期三: 11:00 – 00:00 | 星期四: 11:00 – 00:00 | 星期五: 11:00 – 00:00 | 星期六: 11:00 – 00:00 | 星期日: 11:00 – 00:00,新北市,三重區
烏托邦寵物旅館,235台灣新北市中和區景平路527號,0930 237 720,,4.9,38,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,新北市,中和區
Lucky兔子,"1樓, No. 14號興南路一段135巷22弄中和區新北市台灣 235",0909 119 821,,4.4,172,星期一: 14:00 – 22:00 | 星期二: 14:00 – 22:00 | 星期三: 14:00 – 22:00 | 星期四: 14:00 – 22:00 | 星期五: 14:00 – 22:00 | 星期六: 14:00 – 22:00 | 星期日: 10:00 – 22:00,新北市,中和區
巧PetPet寵物精品旅館,234台灣新北市永和區得和路82號,02 2942 8882,https://www.ciaopetpet.com/,4.7,87,"星期一: 11:00 – 21:00 | 星期二: 11:00 – 14:00, 18:00 – 20:00 | 星期三: 11:00 – 14:00, 18:00 – 20:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00",新北市,中和區
啵啵寶寶兔子旅館/兔子民宿/中和兔子住宿/寵物寄宿/兔子寄宿/新北兔子住宿,235台灣新北市中和區忠孝街46號,0911 109 379,https://www.baobaobunnyhotel.com/,5,79,星期一: 13:00 – 20:00 | 星期二: 13:00 – 20:00 | 星期三: 13:00 – 20:00 | 星期四: 13:00 – 20:00 | 星期五: 13:00 – 20:00 | 星期六: 13:00 – 20:00 | 星期日: 13:00 – 20:00,新北市,中和區
寵物安心照護/過年有空/散步陪玩美容餵食清潔/毛小愛寵物旅館/到府照護,234台灣新北市永和區中正路560號,,http://onelink.to/fluv,5,3,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,新北市,中和區
Mibao旅館,235台灣新北市中和區中山路二段27號,02 8245 3999,,4.3,28,星期一: 休息 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,新北市,中和區
莫莉家寵物美容旅館-中永和貓狗住宿/美容/安親,235台灣新北市中和區景平路59-17號,02 8668 7012,https://lin.ee/xmtLQzx,4.9,60,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,新北市,中和區
虎虎放風貓咪旅館｜新店寵物旅館｜純貓住宿｜貓保姆 (預約制),231台灣新北市新店區中央五街53號,02 8667 1287,https://lin.ee/QfCRayf,5,148,星期一: 休息 | 星期二: 11:00 – 20:30 | 星期三: 11:00 – 20:30 | 星期四: 休息 | 星期五: 11:00 – 20:30 | 星期六: 11:00 – 20:30 | 星期日: 11:00 – 20:30,新北市,中和區
鸚宿 （寄宿預約制）,23141台灣新北市新店區中正路504號4樓,02 6605 7921,https://www.facebook.com/profile.php?id=100064289551680&mibextid=wwXIfr&mibextid=wwXIfr,5,27,星期一: 12:30 – 20:00 | 星期二: 12:30 – 20:00 | 星期三: 12:30 – 20:00 | 星期四: 12:30 – 20:00 | 星期五: 12:30 – 20:00 | 星期六: 12:30 – 20:00 | 星期日: 12:30 – 20:00,新北市,中和區
WE CAT喵旅/貓旅館 、美容、安親、用品,23450台灣新北市永和區福和路167號2 F,0909 578 920,https://wecat.17shot.com/,5,50,星期一: 11:30 – 19:30 | 星期二: 11:30 – 19:30 | 星期三: 11:30 – 19:30 | 星期四: 11:30 – 19:30 | 星期五: 11:30 – 19:30 | 星期六: 11:30 – 19:30 | 星期日: 11:30 – 19:30,新北市,中和區
miya-甜蜜貓旅店,234台灣新北市永和區永和路二段228號3F,02 2926 2627,http://miyahotel.blogspot.com/,5,136,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,新北市,中和區
Papa雞 寵物生活館,235台灣新北市中和區成功路99-1號,02 2926 7274,https://www.facebook.com/PaPa%E9%9B%9E-%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8-110827847211494/,5,95,星期一: 休息 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,新北市,中和區
S蓋狗狗訓練工坊．住宿,234台灣新北市永和區永利路4巷,0978 507 960,https://lin.ee/fvn3Z9T,5,13,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 22:00,新北市,中和區
肥貓家貓舍/永和貓旅館/貓咪美容(預約制),234台灣新北市永和區中正路271號3樓,02 8231 7088,https://lin.ee/bX5sn4C,5,106,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,新北市,中和區
胖狗屋寵物旅館,234台灣新北市永和區永貞路85號,02 2928 0365,http://www.pangohouse.com/,4.8,69,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,新北市,中和區
Dog King,235台灣新北市中和區安平路22號,0960 990 972,,4.7,35,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 休息 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,新北市,中和區
