店名,地址,電話,網站,評分,評分數量,營業時間,城市,區域
喵喵屋貓咪旅館（桃園機場渡假館）,33842台灣桃園市蘆竹區海山路一段79號,02 2763 6300,https://www.facebook.com/meowhostelcats/,4.7,54,星期一: 12:00 – 18:00 | 星期二: 12:00 – 18:00 | 星期三: 12:00 – 18:00 | 星期四: 12:00 – 18:00 | 星期五: 12:00 – 18:00 | 星期六: 12:00 – 18:00 | 星期日: 12:00 – 18:00,桃園市,桃園區
喵咪嗚貓舍,330015台灣桃園市桃園區中山東路1巷71號,0920 135 195,https://m.facebook.com/104927598918067/,4.6,45,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,桃園市,桃園區
我怕世界沒有貓(寵物旅館),333台灣桃園市龜山區樂善一路5號,03 327 5591,https://mewkingdom.com/,5,258,星期一: 10:30 – 19:30 | 星期二: 休息 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,桃園市,桃園區
汪喵歡樂營桃園館｜桃園貓舍｜中壢貓舍｜合法貓舍,320台灣桃園市中壢區中山東路二段313號,0983 086 698,https://line.me/ti/g2/WrEGKzxCmzCy6_zQmBcdd8Uz4OYSm5YSBzzTGQ?utm_source=invitation&utm_medium=link_copy&utm_campaign=default,4.9,1030,星期一: 休息 | 星期二: 14:00 – 00:00 | 星期三: 14:00 – 00:00 | 星期四: 14:00 – 00:00 | 星期五: 14:00 – 00:00 | 星期六: 14:00 – 00:00 | 星期日: 14:00 – 00:00,桃園市,桃園區
阿曼達寵物精品旅館（平鎮館）,32458台灣桃園市平鎮區上海路311號,03 439 1311,https://lin.ee/eBvvPHQ,4.7,196,星期一: 09:30 – 20:00 | 星期二: 09:30 – 20:00 | 星期三: 09:30 – 20:00 | 星期四: 09:30 – 20:00 | 星期五: 09:30 – 20:00 | 星期六: 09:30 – 20:00 | 星期日: 09:30 – 20:00,桃園市,桃園區
遇見cat寵物生活館,333台灣桃園市龜山區樂學一路122號1樓,0979 555 685,https://www.facebook.com/meetcat.20220501,5,47,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,桃園市,桃園區
唯一寵物(桃鶯店) 預約制 小型犬貓 寵物美容,330台灣桃園市桃園區桃鶯路58號,03 366 8830,https://www.facebook.com/pages/category/Pet-Groomer/%E5%94%AF%E4%B8%80%E5%AF%B5%E7%89%A9-108187820954312/,4.4,27,,桃園市,桃園區
聽貓說 貓咪旅館,236台灣新北市土城區中正路67巷33號,0905 618 258,https://www.facebook.com/profile.php?id=100093652426905,5,328,星期一: 11:30 – 20:30 | 星期二: 11:30 – 20:30 | 星期三: 11:30 – 20:30 | 星期四: 11:30 – 20:30 | 星期五: 11:30 – 20:30 | 星期六: 11:30 – 20:30 | 星期日: 11:30 – 20:30,桃園市,桃園區
新屋貓舍義工團送養中心,330台灣桃園市桃園區林森路28號,,https://www.facebook.com/catfirst.tw/,4.1,515,星期一: 休息 | 星期二: 休息 | 星期三: 休息 | 星期四: 休息 | 星期五: 休息 | 星期六: 13:00 – 18:00 | 星期日: 13:00 – 18:00,桃園市,桃園區
角落森林特寵精品旅店,320台灣桃園市中壢區環西路二段220號,,https://www.facebook.com/%E8%A7%92%E8%90%BD%E6%A3%AE%E6%9E%97%E7%89%B9%E5%AF%B5%E7%B2%BE%E5%93%81%E6%97%85%E5%BA%97-109725021526930/,4.9,59,"星期一: 11:00 – 13:00, 15:00 – 20:30 | 星期二: 11:00 – 13:00, 15:00 – 20:30 | 星期三: 11:00 – 13:00, 15:00 – 20:30 | 星期四: 11:00 – 13:00, 15:00 – 20:30 | 星期五: 11:00 – 13:00, 15:00 – 20:30 | 星期六: 11:00 – 13:00, 15:00 – 20:30 | 星期日: 11:00 – 13:00, 15:00 – 20:30",桃園市,桃園區
中圓寵物家族-南崁門市│複合式寵物百貨│合法優質貓狗│寵物美容住宿│動物醫院,338台灣桃園市蘆竹區中正路362號,03 212 5555,https://bmai.app/6cwzjw,4.5,446,星期一: 10:00 – 23:00 | 星期二: 10:00 – 23:00 | 星期三: 10:00 – 23:00 | 星期四: 10:00 – 23:00 | 星期五: 10:00 – 23:00 | 星期六: 10:00 – 23:00 | 星期日: 10:00 – 23:00,桃園市,桃園區
東森寵物 桃園巨蛋店,333台灣桃園市龜山區萬壽路二段1379號,03 349 0666,http://www.104pet.com.tw/,4.3,1829,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,桃園市,桃園區
毛宅一起寵物美容旅店,337台灣桃園市大園區華興路一段13號1樓,03 385 9100,https://www.facebook.com/%E6%AF%9B%E5%AE%85%E4%B8%80%E8%B5%B7%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E6%97%85%E5%BA%97-101953502227491/,4.8,50,,桃園市,桃園區
樂米兔窩,33073台灣桃園市桃園區上海路51號,,https://www.facebook.com/profile.php?id=100057463899700,4.9,45,,桃園市,桃園區
艾森寵物沙龍（全預約）,330台灣桃園市桃園區樹仁三街79號,,https://instagram.com/awesome3637335?igshid=MzRlODBiNWFlZA==,5,43,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,桃園市,桃園區
桃園寵物火化安樂中心,330台灣桃園市桃園區莒光街68號,0972 869 001,https://lin.ee/F66VcOY,5,197,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,桃園市,桃園區
唯一寵物(中平店) 預約制 小型犬貓 寵物美容,330台灣桃園市桃園區中平路177號一樓,03 228 9381,,4.8,34,,桃園市,桃園區
愛萌寵X幸福美地(桃園門巿) 全台唯一合法寵物生命禮儀 桃園寵物火化及殯葬推薦 ２４小時桃園接送 合法永久,330台灣桃園市桃園區民富十一街3號1樓,03 260 5158,https://lin.ee/ZP8vz8V,5,666,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,桃園市,桃園區
可愛幼犬寵物店,33072台灣桃園市桃園區國際路二段186號1樓,0938 312 765,,4.5,73,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,桃園市,桃園區
Meow喵的啦貓咪集會所 桃園貓舍 中路特區貓舍 貓咪友善 獨立貓咪空間 優質培育,330台灣桃园市桃園區国际路二段132號1樓,0911 905 518,https://www.meow132.com/,5,97,星期一: 12:00 – 18:00 | 星期二: 12:00 – 18:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 12:00 – 18:00 | 星期六: 12:00 – 18:00 | 星期日: 12:00 – 18:00,桃園市,桃園區
寵時代生活館,334台灣桃園市八德區廣興一路36號,03 365 7137,,4.8,79,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,桃園市,桃園區
桃園市政府動物保護處,330台灣桃園市桃園區縣府路57號,03 332 6742,,2.6,116,"星期一: 08:00 – 12:00, 13:00 – 17:00 | 星期二: 08:00 – 12:00, 13:00 – 17:00 | 星期三: 08:00 – 12:00, 13:00 – 17:00 | 星期四: 08:00 – 12:00, 13:00 – 17:00 | 星期五: 08:00 – 12:00, 13:00 – 17:00 | 星期六: 休息 | 星期日: 休息",桃園市,桃園區
寵物公園(桃園龍安店),330台灣桃園市桃園區龍安街135號,03 369 0898,https://www.wonderpet.asia/,4.9,494,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,桃園市,桃園區
狗老板寵物 寶山店,330台灣桃園市桃園區寶山街392號,03 336 0033,,4.1,458,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,桃園市,桃園區
彩虹魚寵物水族百貨館(大興店),330台灣桃園市桃園區大興西路一段221號,03 357 9228,https://m.facebook.com/%E5%BD%A9%E8%99%B9%E9%AD%9A%E5%AF%B5%E7%89%A9%E6%B0%B4%E6%97%8F%E7%99%BE%E8%B2%A8%E9%A4%A8%E7%B8%BD%E7%AE%A1%E7%90%86%E8%99%95-253451651366802/?locale2=zh_TW,4,3127,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,桃園市,桃園區
桃園市動物保護教育園區貓咪市區送養中心,33052台灣桃園市桃園區林森路28號,0952 920 801,,,,,桃園市,桃園區
東森寵物 蘆竹大新店,338台灣桃園市蘆竹區大新一街29號1樓,03 313 6566,https://www.etipets.com/,4.6,148,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,桃園市,桃園區
商學小貓的家,320台灣桃園市中壢區新中北路414號,,,4.9,29,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,桃園市,桃園區
普羅動物醫院《推薦動物醫院》桃園區犬貓復健針灸,330台灣桃園市桃園區泰成路15號,03 378 9900,https://www.facebook.com/provet99/,4.4,877,"星期一: 09:30 – 12:30, 15:30 – 20:30 | 星期二: 09:30 – 12:30, 15:30 – 20:30 | 星期三: 09:30 – 12:30, 15:30 – 20:30 | 星期四: 09:30 – 12:30, 15:30 – 20:30 | 星期五: 09:30 – 12:30, 15:30 – 20:30 | 星期六: 09:30 – 12:30, 15:30 – 20:30 | 星期日: 休息",桃園市,桃園區
狗老爸寵物美容旅館,320台灣桃園市中壢區中美路一段42號,03 427 1217,https://m.facebook.com/devated.to.you.dogdaddy/,4.6,169,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,桃園市,中壢區
囍狗寵物〔A級美容師精剪〕犬貓洗澡.美容/安親/住宿/幼犬出售/寵物商品/代辦火化服務,320台灣桃園市中壢區民族路五段241號,03 420 3113,,4.9,107,星期一: 休息 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 休息,桃園市,中壢區
多寶貝寵物,320台灣桃園市中壢區自忠街146號,0980 732 716,https://www.facebook.com/foreverAllbaby/,5,145,星期一: 10:00 – 20:00 | 星期二: 12:00 – 21:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,桃園市,中壢區
夢17 精品寵物美容旅館 Dream17 Pet Shop,320台灣桃園市中壢區公園路二段250號,03 287 5350,https://lin.ee/Xvtvuhs,4.7,99,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,桃園市,中壢區
幸福的窩,320台灣桃園市中壢區大智街10號,0925 171 961,,4,1,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,桃園市,中壢區
2014 pet salon hotel,320台灣桃園市中壢區慈惠三街142號,03 422 1787,https://www.facebook.com/2014DOGSALON/,4.8,47,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,桃園市,中壢區
薇妮寵物生活館,320台灣桃園市中壢區成章一街17號,03 452 9055,,4,43,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 休息 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,桃園市,中壢區
寵物公園(桃園青埔店) - 專業寵物用品&寵物美容,320台灣桃園市中壢區高鐵南路二段352號1樓,03 287 0280,https://www.wonderpet.asia/,4.9,803,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,桃園市,中壢區
周周寵寵物生活館《寵物美容》中壢平鎮寵物洗澡｜驅蟲｜寄宿｜住宿｜寵物安親｜寵物用品｜寵物人氣造型,324台灣桃園市平鎮區延平路二段28號,0966 419 429,https://www.facebook.com/profile.php?id=100093542535800,4.9,99,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,桃園市,中壢區
中圓寵物家族-sogo店,320台灣桃園市中壢區新生路286號,03 427 3222,https://bmai.app/6cwzjw,4.2,422,星期一: 10:00 – 22:30 | 星期二: 10:00 – 22:30 | 星期三: 10:00 – 22:30 | 星期四: 10:00 – 22:30 | 星期五: 10:00 – 22:30 | 星期六: 10:00 – 22:30 | 星期日: 10:00 – 22:30,桃園市,中壢區
一期一會寵物美學旅館,320台灣桃園市中壢區松仁路8號,0913 618 307,https://instagram.com/one.for.a.while?igshid=NzZlODBkYWE4Ng==&utm_source=qr,5,35,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,桃園市,中壢區
舒洗寵物美容 COZY HOUSE 桃園寵物美容 中壢寵物美容 內壢寵物美容,320台灣桃園市中壢區環中東路191號,0909 576 598,https://lin.ee/2J2lUv7,5,82,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,桃園市,中壢區
愛犬當家寵物美容旅館,324台灣桃園市平鎮區中庸路116巷3號,0937 949 212,https://www.facebook.com/profile.php?id=100064197093156,4.8,110,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,桃園市,中壢區
寵物夢想屋內壢店,320台灣桃園市中壢區強國路8號,03 455 5235,,4.8,18,星期一: 10:00 – 23:00 | 星期二: 10:00 – 23:00 | 星期三: 10:00 – 23:00 | 星期四: 10:00 – 23:00 | 星期五: 10:00 – 23:00 | 星期六: 10:00 – 23:00 | 星期日: 10:00 – 23:00,桃園市,中壢區
皇家萌寵,320台灣桃園市中壢區領航南路三段288號,03 287 0775,,4.8,38,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,桃園市,中壢區
寵舒芙寵物美容,320台灣桃園市中壢區晉元路242號1樓,03 452 6099,,4.9,96,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,桃園市,中壢區
阿姨家寵物店,320台灣桃園市中壢區龍和三街1號,0908 060 030,https://www.facebook.com/%E9%98%BF%E5%A7%A8%E5%AE%B6%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8-178377319587929/?modal=admin_todo_tour,4.9,48,星期一: 10:00 – 17:00 | 星期二: 10:00 – 17:00 | 星期三: 10:00 – 17:00 | 星期四: 10:00 – 17:00 | 星期五: 10:00 – 17:00 | 星期六: 10:00 – 17:00 | 星期日: 休息,桃園市,中壢區
悅萌龍貓陸龜爬寵,32049台灣桃園市中壢區正光三街19號,0918 008 855,,,,,桃園市,中壢區
大仁哥寵物美容-中壢 寵物美容推薦/桃園中壢 寵物百貨美容推薦/桃園 /中壢 寵物SPA 百貨推薦,320台灣桃園市中壢區新生路36號2樓,0968 528 319,https://www.facebook.com/Zhongyuanpatbeauty/,5,159,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,桃園市,中壢區
金鳥園JinParrot,320台灣桃園市中壢區新中北路二段523號1樓,0907 316 871,https://www.facebook.com/ginbird523/,4.8,331,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 休息 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,桃園市,中壢區
寵物公園(中原店) - 專業寵物用品&寵物美容,320台灣桃園市中壢區中山東路二段1號,03 436 3885,https://www.wonderpet.asia/,4.6,694,星期一: 12:00 – 23:00 | 星期二: 12:00 – 23:00 | 星期三: 12:00 – 23:00 | 星期四: 12:00 – 23:00 | 星期五: 12:00 – 23:00 | 星期六: 12:00 – 23:00 | 星期日: 12:00 – 23:00,桃園市,中壢區
中圓寵物家族(中原店),320台灣桃園市中壢區中山東路二段16號,03 465 3377,https://bmai.app/6cwzjw,4.3,492,星期一: 10:00 – 23:00 | 星期二: 10:00 – 23:00 | 星期三: 10:00 – 23:00 | 星期四: 10:00 – 23:00 | 星期五: 10:00 – 23:00 | 星期六: 10:00 – 23:00 | 星期日: 10:00 – 23:00,桃園市,中壢區
原來四間寵物店｜寵物美容｜寵物住宿,320台灣桃園市中壢區中華路一段602號,0913 150 219,https://lin.ee/J62GIUM,5,11,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,桃園市,中壢區
美達寵物精品,320台灣桃園市中壢區中山東路二段107號,03 438 0033,,4.5,245,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,桃園市,中壢區
心之喵寵物旅社,320台灣桃園市中壢區少康一街12號,0966 888 525,,5,1,,桃園市,中壢區
花Dog寵物沙龍,320台灣桃園市中壢區忠孝路308號,03 461 6968,,5,17,星期一: 09:00 – 18:00 | 星期二: 休息 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 休息 | 星期日: 休息,桃園市,中壢區
布朗尼牧羊犬犬舍,320台灣桃園市中壢區聖德路一段177號,0970 829 531,https://www.facebook.com/profile.php?id=100088914841401&mibextid=LQQJ4d,5,17,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 09:00 – 17:00 | 星期日: 09:00 – 17:00,桃園市,中壢區
毛小孩寵物沙龍Fur Baby Pet Grooming Spa,320台灣桃園市中壢區福州二街539號,03 451 6349,https://www.facebook.com/furbaby.mybaby/,5,15,星期一: 休息 | 星期二: 09:30 – 17:30 | 星期三: 09:30 – 17:30 | 星期四: 09:30 – 17:30 | 星期五: 09:30 – 17:30 | 星期六: 09:30 – 17:30 | 星期日: 休息,桃園市,中壢區
維奇專業寵物美容,320台灣桃園市中壢區成章二街459號,03 455 5685,https://www.facebook.com/wiki0827,4.9,40,星期一: 休息 | 星期二: 10:30 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 16:00,桃園市,中壢區
Beer寵物美容,320台灣桃園市中壢區復華九街18號,03 455 5700,https://www.facebook.com/pages/category/Pet-Supplies/Beer-%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-1789623621069394/,4.6,18,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,桃園市,中壢區
五小寶寵物美容,320台灣桃園市中壢區仁和街25號,0913 860 015,https://www.facebook.com/%E4%BA%94%E5%B0%8F%E5%AF%B6%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-100939324740947/,5,26,星期一: 11:00 – 20:00 | 星期二: 休息 | 星期三: 10:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,桃園市,中壢區
三樓的貓布偶貓舍,32073台灣桃園市中壢區陸光五街32號1樓,,https://www.instagram.com/thirdfloor_ragdoll?igsh=ZzJmcG96NXgyejI3&utm_source=qr,5,10,,桃園市,中壢區
中壢太樸寵物生活館,320台灣桃園市中壢區中北路51號1樓,03 456 9911,https://www.facebook.com/topvet4569911,3.9,49,星期一: 10:30 – 20:30 | 星期二: 10:30 – 20:30 | 星期三: 10:30 – 20:30 | 星期四: 10:30 – 20:30 | 星期五: 10:30 – 20:30 | 星期六: 10:30 – 20:30 | 星期日: 10:30 – 20:30,桃園市,中壢區
擼貓 - 療癒中途吸貓館|中壢美食|手工義式冰淇淋|沒有接待12歲以下小孩|預約以及臨時營業時間變動請參考粉專,320台灣桃園市中壢區延平路470號2f,03 280 4158,https://www.facebook.com/tabbysfunlife,4.5,196,星期一: 11:30 – 18:00 | 星期二: 11:30 – 18:00 | 星期三: 11:30 – 18:00 | 星期四: 休息 | 星期五: 11:30 – 18:00 | 星期六: 11:30 – 18:00 | 星期日: 11:30 – 18:00,桃園市,中壢區
嘟啦寵物店 中壢(寵物店，寵物美容，寵物日式洗浴，寵物造型沙龍，專業貓咪洗浴，愛犬美容推薦),320台灣桃園市中壢區執信一街8號,03 467 0358,https://www.facebook.com/dulapets,4.8,73,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,桃園市,中壢區
塔莎天竺鼠寄宿,326台灣桃園市楊梅區福德街87巷1弄12號,,https://instagram.com/pet.bytasha?igshid=MzMyNGUyNmU2YQ==,5,4,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,桃園市,中壢區
中圓寵物水族家族-八德門市│複合式寵物百貨│合法優質貓狗│寵物美容住宿│動物醫院│水族百貨,334台灣桃園市八德區介壽路二段1072號,03 365 6008,https://bmai.app/6cwzjw,4.5,1161,星期一: 09:00 – 23:00 | 星期二: 09:00 – 23:00 | 星期三: 09:00 – 23:00 | 星期四: 09:00 – 23:00 | 星期五: 09:00 – 23:00 | 星期六: 09:00 – 23:00 | 星期日: 09:00 – 23:00,桃園市,中壢區
阿曼達寵物精品旅館《龍潭館》,325台灣桃園市龍潭區中正路331-1號,03 479 3778,https://www.facebook.com/profile.php?id=100088821877797,5,16,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,桃園市,中壢區
小沐浴寵物美容坊,320台灣桃園市中壢區永能路3號,03 287 0825,,4.6,91,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,桃園市,中壢區
泰迪熊寵物美容,320台灣桃園市中壢區三光路349號,03 491 8235,https://m.facebook.com/%E6%B3%B0%E8%BF%AA%E7%86%8A%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-914215381987239/?locale2=zh_TW,5,96,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:30 | 星期日: 休息,桃園市,中壢區
奇利寵物精品,320台灣桃園市中壢區新生路149號,03 425 1645,https://www.facebook.com/chili034251645/,4.4,64,星期一: 11:30 – 21:30 | 星期二: 11:30 – 21:30 | 星期三: 11:30 – 21:30 | 星期四: 11:30 – 21:30 | 星期五: 11:30 – 21:30 | 星期六: 13:30 – 21:30 | 星期日: 13:30 – 21:30,桃園市,中壢區
狗老板寵物(中壢環中店),320台灣桃園市中壢區環中東路402之8號,03 455 7222,,4.3,225,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,桃園市,中壢區
巧克屋寵物美容,320台灣桃園市中壢區中原路41號,03 426 1001,https://www.facebook.com/chocohousepets/,4.6,9,星期一: 09:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 休息 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 休息 | 星期日: 09:00 – 21:00,桃園市,中壢區
狗屋寵物美容館,320台灣桃園市中壢區中山東路二段82號-1號,03 436 2055,https://m.facebook.com/doghousepetsalon/?locale2=zh_TW,4,15,星期一: 10:00 – 21:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 休息,桃園市,中壢區
