店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域
毛剪MOCUT 寵物美容,402台灣台中市南區仁和路282號,04 2280 9819,https://mocut-petsalon.mystrikingly.com/,5,19,,2,台中市,南區
MOCHOCO寵物沙龍X旅宿-台中南區店｜美容 洗澡 spa 護理｜旅館 住宿 安親｜皮膚 足部 口腔 保健,402台灣台中市南區南平路39-5號,04 2265 8202,,5,161,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 休息 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台中市,南區
招財貓本鋪,402台灣台中市南區光輝一街 30巷1號,0986 791 677,https://www.facebook.com/cat.bank.shop/,4.6,40,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台中市,南區
in貓咪專賣店 當日可預約 台中貓舍,408台灣台中市南屯區豐富路300巷4號,0930 091 609,https://incathome.com.tw/?openExternalBrowser=1,4.2,24,星期一: 10:00 – 23:00 | 星期二: 10:00 – 23:00 | 星期三: 10:00 – 23:00 | 星期四: 10:00 – 23:00 | 星期五: 10:00 – 23:00 | 星期六: 10:00 – 23:00 | 星期日: 10:00 – 23:00,2,台中市,南區
台中貓花園,402台灣台中市南區美村路二段172號,04 2265 3722,,4.4,92,星期一: 10:00 – 20:00 | 星期二: 休息 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,台中市,南區
樂奇貓咪生活館,402台灣台中市南區南陽街90號,04 2260 3373,https://lucky-cat.com.tw/,4.9,198,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,台中市,南區
貝兒的窩寵物美容屋,402台灣台中市南區建國南路一段248號,04 2261 3178,,4.5,32,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 11:00 – 18:00,2,台中市,南區
天吉寵物 | 美容 | 安親 | 旅館 | 選品,402011台灣台中市南區五權南路222號,0966 432 152,https://lin.ee/MYpRGzM,5,6,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台中市,南區
MISS PET 寵物小姐旅館、美容、蛋糕、接送、商品、安親,408台灣台中市南屯區文心南二路398號,0976 912 257,https://www.instagram.com/misspet_hotel?igsh=MWZieGs1Y216a3ZxbQ%3D%3D&utm_source=qr,5,53,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,5,台中市,南區
HOHO毛孩信賴專護司,402台灣台中市南區高工路83號,0977 687 711,https://www.hoho219.com/,,,,2,台中市,南區
寵愛伊JoyPets寵物沙龍,402台灣台中市南區德富路80號,0906 695 577,https://www.facebook.com/joypets1080801,5,10,星期一: 休息 | 星期二: 09:30 – 19:30 | 星期三: 09:30 – 19:30 | 星期四: 09:30 – 19:30 | 星期五: 09:30 – 19:30 | 星期六: 09:30 – 19:30 | 星期日: 休息,2,台中市,南區
來寵我寵物生活館,408台灣台中市南屯區文心路一段66號,0903 888 855,https://linkby.tw/momo11074,4.7,37,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,2,台中市,南區
台中寵物自助洗創始店│寵物自助美容│毛毛笑印總店,408台灣台中市南屯區大墩六街380號,04 2382 1317,https://wwwfacebookcommaomaoshowing.simplybook.asia/,4.9,199,星期一: 休息 | 星期二: 休息 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,台中市,南區
貝貝寵物,408台灣台中市南屯區東興路三段253號,04 2328 0061,https://bebedog.com.tw/,5,373,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,2,台中市,南區
寵兔園【來店僅限已事前預約者／龍貓、兔子】,408台灣台中市南屯區黎明路二段21巷11號,0982 697 482,https://reurl.cc/lgYWk6,4.9,187,星期一: 09:30 – 19:00 | 星期二: 09:30 – 19:00 | 星期三: 09:30 – 19:00 | 星期四: 09:30 – 19:00 | 星期五: 09:30 – 19:00 | 星期六: 09:30 – 17:00 | 星期日: 09:30 – 19:00,2,台中市,南區
瑋特貓狗SPA生活館－台中寵物美容｜台中寵物住宿｜台中寵物旅館｜台中寵物沙龍｜狗美容｜狗住宿 推薦,408台灣台中市南屯區大墩十一街648號,04 2320 8339,https://www.facebook.com/share/18cNXA9EYx/,4.5,873,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,台中市,南區
mao & kou 寵物用品 誠品480店,407台灣台中市西屯區市政路480號３樓,,https://www.mao-select.com.tw/,5,201,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,5,台中市,西區
小毛球生活館(兔兔用品、免兔寄宿),403台灣台中市西區中美街411號,0968 722 105,http://shop.tenmoon.com.tw/,4.9,100,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 休息 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,4,台中市,西區
寵物好事(文心店),407台灣台中市西屯區文心路三段138之10號,0979 077 077,http://happypet.com.tw/,5,351,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台中市,西區
東森寵物 台中青海店,407台灣台中市西屯區青海路二段225號,04 2452 8957,https://www.oscar-pet.com.tw/,4.6,607,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台中市,西區
魚中魚水族寵物大賣場,40747台灣台中市西屯區西屯路二段101號,04 2314 3003,http://www.petsmall.com.tw/,4.1,1697,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,台中市,西區
瑞德寵物百貨,407台灣台中市西屯區西屯路二段97-23號號,04 2312 3889,https://shopee.tw/kaikai0113?categoryId=100631&itemId=4395786850,4.6,538,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 休息 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 17:00,2,台中市,西區
DNS迪恩斯寵物沙龍,403台灣台中市西區向上路一段17巷2弄21號,0975 155 192,https://m.facebook.com/Dns%E8%BF%AA%E6%81%A9%E6%96%AF%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-136039031656432/,5,41,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台中市,西區
Superwow 超級旺寵物美容｜洗護｜美容｜SPA｜選品,403台灣台中市西區貴和街218號,0968 153 058,https://lin.ee/hl8wnwi,5,17,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,台中市,西區
呼嚕俱樂部 HULU CLUB/台中貓旅館/台中貓住宿/台中寵物旅館/寵物用品/貓舍,403台灣台中市西區臺灣大道二段311巷1弄30號,0908 002 188,https://line.me/R/ti/p/@113lqgeu,5,81,星期一: 12:00 – 18:00 | 星期二: 00:00 – 18:00 | 星期三: 12:00 – 18:00 | 星期四: 12:00 – 18:00 | 星期五: 12:00 – 18:00 | 星期六: 12:00 – 18:00 | 星期日: 12:00 – 18:00,5,台中市,西區
寵物用品,407台灣台中市西屯區重慶路,,,5,1,,5,台中市,西區
趣廚寵物鮮食｜寵物友善｜食品用品,403台灣台中市西區明義街6號1樓,0912 579 689,https://www.chychu.com/,,,,5,台中市,西區
旺春風寵物美容,403018台灣台中市西區西屯路一段147號,04 2206 0206,https://www.instagram.com/petsalon_may/,5,124,星期一: 11:00 – 18:30 | 星期二: 11:00 – 18:30 | 星期三: 11:00 – 18:30 | 星期四: 11:00 – 18:30 | 星期五: 11:00 – 18:30 | 星期六: 11:00 – 18:30 | 星期日: 11:00 – 18:30,2,台中市,西區
Equal Pet salon,403台灣台中市西區林森路52號,04 2371 3929,http://www.facebook.com/EqualPetSalon,4.9,17,星期一: 休息 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 10:00 – 17:00 | 星期日: 休息,2,台中市,西區
RB pet grooming｜RB寵物美容,403台灣台中市西區公正路223號,0901 333 087,https://page.line.me/149ayvhd,5,145,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台中市,西區
桑妮寵物店,403台灣西區民權路252巷7號,04 2202 0797,,5,5,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,2,台中市,西區
樂芙幼犬寵物犬舍丨推薦買狗賣狗寵物店丨柴犬丨貴賓 丨比熊丨瑪爾丨博美丨狐狸丨柯基丨臘腸丨約克夏丨法鬥丨黃金獵犬丨拉布拉多丨邊境牧羊犬,403台灣台中市西區臺灣大道二段520號,0928 332 033,https://page.line.me/345loraq?oat_content,4.9,148,星期一: 13:00 – 21:00 | 星期二: 13:00 – 21:00 | 星期三: 13:00 – 21:00 | 星期四: 13:00 – 21:00 | 星期五: 13:00 – 21:00 | 星期六: 13:00 – 21:00 | 星期日: 13:00 – 21:00,2,台中市,西區
愛美狗寵物美容館中科店,407台灣台中市西屯區西屯路三段164-7號,04 2461 1889,,4.9,287,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台中市,西區
好狗運貓狗福利中心-上石店,407台灣台中市西屯區上石路190-2號,04 2706 9666,https://www.facebook.com/gdd005a,4.3,132,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,台中市,西區
摩登寵物生活館(大墩店),407台灣台中市西屯區大墩路940號,04 2327 6609,,4.8,67,星期一: 10:00 – 20:30 | 星期二: 休息 | 星期三: 10:00 – 20:30 | 星期四: 10:00 – 20:30 | 星期五: 10:00 – 20:30 | 星期六: 10:00 – 20:30 | 星期日: 10:00 – 20:30,2,台中市,西區
毛棧PawStay-台中寵物美容/寵物住宿/寵物安親/智能寵物店3.0,403台灣台中市西區美村路一段245號,04 2301 2300,https://pawstay.com.tw/,4.8,48,星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 休息 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,2,台中市,西區
毅帆企業有限公司｜寵物食品｜寵物健康食品｜毛孩凍乾｜好腸在益菌粉｜,407台灣台中市西屯區市政北二路238號27號樓之1,04 3609 7899,https://www.maojefffood.com/,5,1,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 休息 | 星期日: 休息,2,台中市,西區
毛五木寵物計畫 - 寵物美容安親住宿,403台灣台中市西區臺灣大道二段222號3F&4F號,04 2328 5222,https://lin.ee/aLPW00p,4.8,200,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,2,台中市,西區
好萌pet sitter,403台灣台中市西區五權七街206號,0988 676 805,https://m.facebook.com/haomeng.tw/,4.9,71,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台中市,西區
洗毛毛寵物自助SPA水療館/寵物自助洗,407台灣台中市西屯區青海路二段69號,04 3609 6789,https://www.seemomo.com/,4.9,109,星期一: 13:00 – 21:00 | 星期二: 13:00 – 21:00 | 星期三: 休息 | 星期四: 13:00 – 21:00 | 星期五: 13:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,台中市,西區
頑皮家族寵物用品生活館,404台灣台中市北區北興街180號,04 2230 8222,,4.3,30,星期一: 休息 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:00 – 17:00 | 星期五: 11:00 – 17:00 | 星期六: 11:00 – 17:00 | 星期日: 11:00 – 17:00,5,台中市,北區
瘋寵物生活用品館-北屯店,406台灣台中市北屯區松竹路二段160巷4弄28號,0963 632 028,,4.5,37,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,5,台中市,北區
E LIVE 宜居寵物,406台灣台中市北屯區柳陽西街94巷6號一樓,,https://www.meow-pet.com/,5,75,,2,台中市,北區
魚中魚貓狗水族大賣場-文昌店,406台灣台中市北屯區文心路四段806號,04 2236 8818,http://www.petsmall.com.tw/,4.3,1240,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,台中市,北區
寶寶好宅寵物生活館,406台灣台中市北屯區北平路四段100號1樓,0901 328 727,https://www.instagram.com/baby_pet_9319/,5,41,星期一: 10:30 – 19:00 | 星期二: 休息 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,2,台中市,北區
沐森琳寵物沙龍行旅,404台灣台中市北區梅亭街490號,0905 533 004,https://lin.ee/tAlt9uu,5,144,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台中市,北區
Bone Bobe寵物店-天津店,40666台灣台中市北屯區天津路三段172號,04 2233 5860,https://notpet.meepshoper.com/,4.4,288,星期一: 11:30 – 21:30 | 星期二: 11:30 – 21:30 | 星期三: 11:30 – 21:30 | 星期四: 11:30 – 21:30 | 星期五: 11:30 – 21:30 | 星期六: 11:30 – 21:30 | 星期日: 11:30 – 21:30,2,台中市,北區
貓房東CatLandlord Coffee,404台灣台中市北區青島西街104號,,https://shopee.tw/melanie01171993?smtt=0.0.9,5,48,星期一: 09:30 – 15:30 | 星期二: 09:30 – 15:30 | 星期三: 09:30 – 15:30 | 星期四: 09:30 – 15:30 | 星期五: 09:30 – 15:30 | 星期六: 09:30 – 15:30 | 星期日: 休息,2,台中市,北區
博偉水族寵物,404台灣台中市北區武昌路183號1F/地下室,04 2292 9292,https://miru.com.tw/,4.6,364,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,2,台中市,北區
御守貓寵物店,406台灣台中市北屯區松義街193號,0910 740 779,https://pet168.com.tw/,5,29,星期一: 15:00 – 21:00 | 星期二: 15:00 – 21:00 | 星期三: 15:00 – 21:00 | 星期四: 15:00 – 21:00 | 星期五: 15:00 – 21:00 | 星期六: 15:00 – 21:00 | 星期日: 15:00 – 21:00,2,台中市,北區
花花寵物美容SPA會館,404台灣台中市北區三民路三段285號,04 2233 5711,,4.7,42,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 休息 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,2,台中市,北區
Wen溫斯頓寵物生活館,406台灣台中市北屯區熱河路三段91巷1號,0980 515 681,https://lin.ee/4uhdCRja,4.8,192,星期一: 11:00 – 19:30 | 星期二: 11:00 – 19:30 | 星期三: 11:00 – 19:30 | 星期四: 11:00 – 19:30 | 星期五: 11:00 – 19:30 | 星期六: 11:00 – 19:30 | 星期日: 11:00 – 19:30,2,台中市,北區
極光貓館 Aurora K.C,406台灣台中市北屯區山西路二段258號,04 2299 0152,https://aurorakc.com/,5,22,星期一: 08:00 – 18:00 | 星期二: 08:00 – 18:00 | 星期三: 08:00 – 18:00 | 星期四: 08:00 – 18:00 | 星期五: 08:00 – 18:00 | 星期六: 08:00 – 18:00 | 星期日: 08:00 – 18:00,2,台中市,北區
走走貓咪精品寵物旅館 Catwalk Inn 台中純貓旅館 貓咪安親 寵物用品,404台灣台中市北區山西路一段56號,0903 423 276,https://www.instagram.com/catwalkinn56/,5,103,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,5,台中市,北區
mao & kou 寵物用品 北屯店,406台灣台中市北屯區軍福十九路470號,,https://www.mao-select.com.tw/,5,24,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,5,台中市,北區
無理寵物造型所「狗狗洗澡、寵物SPA 美容、口腔護理療程、到府照顧、寵物用品」（每月公休日詳見粉絲專頁）,404台灣台中市北區華興街53號,0939 621 022,,5,106,星期一: 休息 | 星期二: 10:00 – 18:30 | 星期三: 10:00 – 18:30 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 19:00,5,台中市,北區
Family 家人寵物生活會館,404台灣台中市北區青島西街65號,0930 101 055,,5,3,星期一: 13:00 – 22:00 | 星期二: 13:00 – 22:00 | 星期三: 13:00 – 22:00 | 星期四: 13:00 – 22:00 | 星期五: 13:00 – 22:00 | 星期六: 13:00 – 22:00 | 星期日: 休息,2,台中市,北區
旺瑪ONE MORE『寵物安親、住宿、寵物自助洗、零食、生活用品』,406504台灣台中市北屯區太原路三段1365號,0933 053 319,,5,17,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,5,台中市,北區
Ahw啊嗚寵物零食-網路商家,406台灣台中市北屯區北屯路441-56號,,http://ahw2103.com/,5,35,,2,台中市,北區
Eeego.pet 伊狗寵物選品 （不定期公休時間，歡迎追蹤IG),406037台灣台中市北屯區庄美街135號,0965 230 041,https://eeegopet.shoplineapp.com/,5,5,星期一: 13:00 – 20:00 | 星期二: 13:00 – 20:00 | 星期三: 13:00 – 20:00 | 星期四: 13:00 – 20:00 | 星期五: 13:00 – 20:00 | 星期六: 13:00 – 20:00 | 星期日: 13:00 – 20:00,2,台中市,北區
丸丸家寵物手作坊,406台灣台中市北屯區大連路二段2號,0988 214 817,https://www.facebook.com/wanwanjia/,4.9,55,,2,台中市,北區
Let's go寵物快樂澡堂,406台灣台中市北屯區天津路三段47號號,04 2237 1136,,5,8,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 休息,2,台中市,北區
YU SWEETS ｜寵物生日蛋糕、寵物零食、甜點蛋糕（⚠️工作室採預約制，請到粉專預約，勿直接前往）,40462台灣台中市北區文心路四段,,https://linktr.ee/yusweets.co,5,12,,2,台中市,北區
OKi生鮮食肉骨餅｜寵物生鮮食 ｜貓狗零食,404台灣台中市北區興進路198號1F,04 2238 3878,https://www.oki-food.com/,4.6,45,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 休息 | 星期日: 休息,2,台中市,北區
LURVIG樂維格寵物生活館,404台灣台中市北區太原路二段203號,0933 193 844,https://www.instagram.com/lurvigpetstudio?igsh=cTZtZXIxNGZsMDBh,5,3,星期一: 10:00 – 20:00 | 星期二: 24 小時營業 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 休息,3,台中市,北區
汪咪博士,406台灣台中市北屯區崇德十一路43號4樓-2,04 2422 3125,https://www.drwami.com/zh-TW,5,2,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 休息 | 星期日: 休息,2,台中市,北區
Waa Design｜兜不累寵物坐踏板,404台灣台中市北區國強街113號,0976 041 035,https://www.waadesign.com/,4.8,21,"星期一: 休息 | 星期二: 09:00 – 12:00, 13:30 – 18:30 | 星期三: 09:00 – 12:00, 13:30 – 18:30 | 星期四: 09:00 – 12:00, 13:30 – 18:30 | 星期五: 09:00 – 12:00, 13:30 – 18:30 | 星期六: 09:00 – 12:00, 13:30 – 18:30 | 星期日: 休息",2,台中市,北區
佳佳寵物店,406台灣台中市北屯區梅川西路四段285號,04 2291 9175,,4.8,20,星期一: 10:00 – 21:00 | 星期二: 休息 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 12:00 – 21:00,2,台中市,北區
旺喵一族寵物美容培育坊（夜間加時服務需預約）,406046台灣台中市北屯區中清路二段796號,0983 623 779,https://www.facebook.com/%E6%97%BA%E5%96%B5%E4%B8%80%E6%97%8F%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E5%9D%8A-100149598738536/,4.5,64,"星期一: 休息 | 星期二: 10:00 – 19:00, 20:00 – 22:30 | 星期三: 10:00 – 19:00, 20:00 – 22:30 | 星期四: 10:00 – 19:00, 20:00 – 22:30 | 星期五: 10:00 – 19:00, 20:00 – 22:30 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 18:00",2,台中市,北區
布丁狗X焦糖貓 寵物用品（飼料、零食、用品、罐頭）,427台灣台中市潭子区昌平路三段492巷250號,0926 031 102,https://shopee.tw/win0976,5,11,星期一: 09:00 – 18:30 | 星期二: 09:00 – 18:30 | 星期三: 09:00 – 18:30 | 星期四: 09:00 – 18:30 | 星期五: 09:00 – 18:30 | 星期六: 09:00 – 18:30 | 星期日: 09:00 – 18:30,5,台中市,北屯區
糰子兔 Rabbit Dango 牧草用品專賣 鼠兔龍貓寄宿|兔子住宿|天竺鼠住宿|龍貓住宿,406台灣台中市北屯区陳平路126巷22號,0929 688 886,https://bio.site/rabbitdango,4.8,22,星期一: 14:00 – 22:00 | 星期二: 14:00 – 22:00 | 星期三: 14:00 – 22:00 | 星期四: 14:00 – 22:00 | 星期五: 14:00 – 22:00 | 星期六: 14:00 – 22:00 | 星期日: 14:00 – 22:00,5,台中市,北屯區
juicyselect 韓國代購【北屯網友推薦韓國代購】代購韓國文創｜寵物用品｜可愛玩偶｜代購皮夾,406台灣台中市北屯區崇德十路一段493號,0918 069 188,https://www.instagram.com/juicy_select/,4.9,34,星期一: 11:30 – 20:30 | 星期二: 11:30 – 20:30 | 星期三: 11:30 – 20:30 | 星期四: 11:30 – 20:30 | 星期五: 11:30 – 20:30 | 星期六: 11:30 – 20:30 | 星期日: 11:30 – 20:30,5,台中市,北屯區
一點利台灣牛 咪露可MiLuCo寵物手工零食,406台灣台中市北屯區遼寧路一段376號,0975 228 939,http://shopee.tw/chu100_1113,4.7,273,星期一: 休息 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台中市,北屯區
東森寵物 北屯后庄北店,406台灣台中市北屯區后庄北路11號,04 2426 7066,https://lin.ee/3x01Jhx,4.8,149,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台中市,北屯區
愛美狗寵物美容館松竹店,406台灣台中市北屯區松竹路二段259號,04 2247 1101,https://www.facebook.com/AMYDOG0423149230/?ref=pages_you_manage,4.9,162,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台中市,北屯區
姆比寵物MOOBI-犬貓精品ღ(自取點 歡迎來逛逛哦),406台灣台中市北屯區軍功路2段748巷2號,0935 988 913,https://shopee.tw/moobi_store?categoryId=100631&entryPoint=ShopByPDP&itemId=2672786376&upstream=search,5,10,星期一: 11:30 – 20:00 | 星期二: 11:30 – 20:00 | 星期三: 11:30 – 20:00 | 星期四: 11:30 – 20:00 | 星期五: 11:30 – 20:00 | 星期六: 休息 | 星期日: 休息,2,台中市,北屯區
