店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域
喵屁屋-極品松木貓砂,333台灣桃園市龜山區自強南路739號,0968 530 739,https://m.facebook.com/%E5%96%B5%E5%B1%81%E5%B1%8B-%E6%A5%B5%E5%93%81%E6%9D%BE%E6%9C%A8%E7%A0%82-921331851297786/,5,20,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,2,桃園市,桃園區
汪喵歡樂營桃園館｜桃園貓舍｜中壢貓舍｜合法貓舍,320台灣桃園市中壢區中山東路二段313號,0983 086 698,https://line.me/ti/g2/WrEGKzxCmzCy6_zQmBcdd8Uz4OYSm5YSBzzTGQ?utm_source=invitation&utm_medium=link_copy&utm_campaign=default,4.9,1043,星期一: 休息 | 星期二: 14:00 – 00:00 | 星期三: 14:00 – 00:00 | 星期四: 14:00 – 00:00 | 星期五: 14:00 – 00:00 | 星期六: 14:00 – 00:00 | 星期日: 14:00 – 00:00,2,桃園市,桃園區
金冠霖寵物店,338台灣桃園市蘆竹區南崁路一段24號,03 352 6602,,2.8,28,星期一: 休息 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 休息 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,2,桃園市,桃園區
春天寵物店,320台灣桃園市中壢區環中東路708巷8弄2號,03 438 3661,,4.2,81,"星期一: 10:00 – 12:00, 13:00 – 22:00 | 星期二: 10:00 – 12:00, 13:00 – 22:00 | 星期三: 10:00 – 12:00, 13:00 – 22:00 | 星期四: 休息 | 星期五: 10:00 – 12:00, 13:00 – 22:00 | 星期六: 10:00 – 12:00, 13:00 – 22:00 | 星期日: 10:00 – 12:00, 13:00 – 22:00",2,桃園市,桃園區
iPet Store,"號1樓, No. 132新埔七街桃園區桃園市台灣 330",03 317 2989,,4.8,72,,2,桃園市,桃園區
東森寵物 龜山自強西店,333台灣桃園市龜山區自強西路120號,03 359 2111,https://lin.ee/AQqTK45,4.8,245,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,桃園市,桃園區
毛巷寵物精品,320台灣桃園市中壢區莊敬路811巷10號,03 435 1043,,5,24,星期一: 12:00 – 21:00 | 星期二: 休息 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,2,桃園市,桃園區
我愛毛孩生活館,333台灣桃園市龜山區東萬壽路8號,0932 146 599,https://rink.cc/awxls,4.9,61,星期一: 12:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 休息,2,桃園市,桃園區
家ᴥ毛孩ᴥ療癒旅館,330台灣桃園市桃園區保定三街89巷1號,03 331 2682,https://www.canva.com/design/DAGOj9ESwY4/udYfb0RVB7Cxke2jHCZpaA/view?utm_content=DAGOj9ESwY4&utm_campaign=designshare&utm_medium=link&utm_source=editor,5,41,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,2,桃園市,桃園區
娃ㄨㄚ、寵物美容,330台灣桃園市桃園區介壽路529號,0989 042 733,,5,7,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 休息,2,桃園市,桃園區
大樹寵物-內壢成章店,320027台灣桃園市中壢區成章一街162號,03 433 5200,http://www.greattreepets.com/,4.8,473,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 22:00,2,桃園市,桃園區
毛手毛腳毛孩專門店－林口門市,333台灣桃園市龜山區長壽路85號4樓,02 2608 3748,https://www.furkidshop.com.tw/,3.5,62,星期一: 13:00 – 18:00 | 星期二: 13:00 – 18:00 | 星期三: 13:00 – 18:00 | 星期四: 13:00 – 18:00 | 星期五: 13:00 – 18:00 | 星期六: 12:00 – 21:00 | 星期日: 休息,2,桃園市,桃園區
孩要有你寵物沙龍 ‍ 桃園寵物美容 桃園寵物沙龍 桃園寵物洗澡 桃園貓狗剪毛 藝文特區寵物美容 藝文特區洗狗,330台灣桃園市桃園區敬二街25號23號,0905 675 625,https://www.facebook.com/%E5%AD%A9%E8%A6%81%E6%9C%89%E4%BD%A0%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-172817206976828/,4.7,151,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,2,桃園市,桃園區
蒂兒園寵物美容用品店,320台灣桃園市中壢區中山路51號,03 422 9192,,4.4,36,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,5,桃園市,中壢區
搖尾巴Wiggle寵物周邊商品 生活選物,320台灣桃園市中壢區實踐路91巷9號,03 466 4866,https://www.wigglewiggle76.com/,5,304,星期一: 13:00 – 22:00 | 星期二: 13:00 – 22:00 | 星期三: 13:00 – 22:00 | 星期四: 13:00 – 22:00 | 星期五: 13:00 – 22:00 | 星期六: 13:00 – 22:00 | 星期日: 13:00 – 22:00,5,桃園市,中壢區
免睏寵物樂園(美容/住宿/安親/用品),320台灣桃園市中壢區高鐵北路二段97號,03 287 6757,https://lin.ee/2kgXpMr,4.8,219,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,5,桃園市,中壢區
萬旺寵物水族用品,324台灣桃園市平鎮區民族路二段181號,03 492 5696,,3.7,48,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 22:00,5,桃園市,中壢區
捲毛叔叔寵物美容旅館-中壢旗艦館|24小時家長遠端即時監控|24小時開放式寵物住宿|24小時寵物褓姆|2樓純貓咪美容住宿旅館|不關籠|寵物安親評價|皮膚改善|寵物商品|寵物接送|幼犬社會化|寵物美容|包月推薦|中壢桃園八德平鎮楊梅龍潭青埔寵物美容住宿,320台灣桃園市中壢區環中東路二段694號,03 459 3055,https://www.facebook.com/%E6%8D%B2%E6%AF%9B%E5%8F%94%E5%8F%94pet-grooming-542325075970868/,4.7,497,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,5,桃園市,中壢區
ｙｏｙｏｐｅｔ－佑佑寵物,320台灣桃園市中壢區中北路80號,03 416 2269,https://www.facebook.com/yoyopet0518?ref=hl,4.6,588,星期一: 11:00 – 23:00 | 星期二: 11:00 – 23:00 | 星期三: 11:00 – 23:00 | 星期四: 11:00 – 23:00 | 星期五: 11:00 – 23:00 | 星期六: 11:00 – 23:00 | 星期日: 11:00 – 23:00,2,桃園市,中壢區
中圓寵物家族-sogo店,320台灣桃園市中壢區新生路286號,03 427 3222,https://bmai.app/6cwzjw,4.2,421,星期一: 10:00 – 22:30 | 星期二: 10:00 – 22:30 | 星期三: 10:00 – 22:30 | 星期四: 10:00 – 22:30 | 星期五: 10:00 – 22:30 | 星期六: 10:00 – 22:30 | 星期日: 10:00 – 22:30,2,桃園市,中壢區
藍世界寵物水族城-內壢中園店,320台灣桃園市中壢區中園路122號,03 462 5272,https://www.facebook.com/%E8%97%8D%E4%B8%96%E7%95%8C%E6%B0%B4%E6%97%8F%E5%AF%B5%E7%89%A9%E5%9F%8E-%E5%85%A7%E5%A3%A2%E5%BA%97-333643963906810/,4.2,885,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,桃園市,中壢區
奇利寵物精品,320台灣桃園市中壢區新生路149號,03 425 1645,https://www.facebook.com/chili034251645/,4.4,64,星期一: 11:30 – 21:30 | 星期二: 11:30 – 21:30 | 星期三: 11:30 – 21:30 | 星期四: 11:30 – 21:30 | 星期五: 11:30 – 21:30 | 星期六: 13:30 – 21:30 | 星期日: 13:30 – 21:30,2,桃園市,中壢區
藍世界水族寵物(環中店),320台灣桃園市中壢區環中東路二段770號,03 458 4185,,3.9,1220,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,桃園市,中壢區
中圓寵物家族(中原店),320台灣桃園市中壢區中山東路二段16號,03 465 3377,https://bmai.app/6cwzjw,4.3,493,星期一: 10:00 – 23:00 | 星期二: 10:00 – 23:00 | 星期三: 10:00 – 23:00 | 星期四: 10:00 – 23:00 | 星期五: 10:00 – 23:00 | 星期六: 10:00 – 23:00 | 星期日: 10:00 – 23:00,2,桃園市,中壢區
多寶貝寵物,320台灣桃園市中壢區自忠街146號,0980 732 716,https://www.facebook.com/foreverAllbaby/,5,145,星期一: 10:00 – 20:00 | 星期二: 12:00 – 21:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,桃園市,中壢區
愛狗寵物生活館,320台灣桃園市中壢區晉元路242號2樓,0934 259 992,https://shopee.tw/product/427947859/9347107078/,4.6,25,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 休息,2,桃園市,中壢區
瘋狂痞特寵物日常館 (寵物美容、洗澡、SPA。活體販售:小動物、鼠、兔、鳥、鸚鵡、澤龜、陸龜、爬蟲、特殊寵物等等...),320台灣桃園市中壢區環中東路二段512號,03 428 8996,https://www.facebook.com/profile.php?id=61559204874181&mibextid=LQQJ4d,5,18,星期一: 11:00 – 22:00 | 星期二: 休息 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,桃園市,中壢區
毛毛頭寵物俱樂部 華泰店,320台灣桃園市中壢區春德路189號2F,0910 705 297,https://www.murmurtalk.com.tw/,5,278,星期一: 11:00 – 22:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,桃園市,中壢區
雪坊寵物,320台灣桃園市中壢區龍東路479號,03 436 1864,,4.2,57,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 22:00,2,桃園市,中壢區
好狗命,320台灣桃園市中壢區九和五街8號,03 427 5131,,5,1,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,桃園市,中壢區
紐崔斯寵物公司 八犬國際,320台灣桃園市中壢區高鐵南路四段815號,03 490 6815,http://www.8dogs.com.tw/,4.9,40,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 休息 | 星期日: 休息,2,桃園市,中壢區
嘟啦寵物店 中壢(寵物店，寵物美容，寵物日式洗浴，寵物造型沙龍，專業貓咪洗浴，愛犬美容推薦),320台灣桃園市中壢區執信一街8號,03 467 0358,https://www.facebook.com/dulapets,4.8,73,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,桃園市,中壢區
NaturalMoment_自然食光寵物鮮食,320045台灣桃園市中壢區九和三街10號,03 425 0515,,5,163,星期一: 13:00 – 21:00 | 星期二: 13:00 – 21:00 | 星期三: 13:00 – 21:00 | 星期四: 休息 | 星期五: 13:00 – 21:00 | 星期六: 13:00 – 21:00 | 星期日: 13:00 – 21:00,2,桃園市,中壢區
中壢太樸寵物生活館,320台灣桃園市中壢區中北路51號1樓,03 456 9911,https://www.facebook.com/topvet4569911,3.9,49,星期一: 10:30 – 20:30 | 星期二: 10:30 – 20:30 | 星期三: 10:30 – 20:30 | 星期四: 10:30 – 20:30 | 星期五: 10:30 – 20:30 | 星期六: 10:30 – 20:30 | 星期日: 10:30 – 20:30,2,桃園市,中壢區
Beer寵物美容,320台灣桃園市中壢區復華九街18號,03 455 5700,https://www.facebook.com/pages/category/Pet-Supplies/Beer-%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-1789623621069394/,4.6,18,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,桃園市,中壢區
狗屋寵物美容館,320台灣桃園市中壢區中山東路二段82號-1號,03 436 2055,https://m.facebook.com/doghousepetsalon/?locale2=zh_TW,4,15,星期一: 10:00 – 21:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 休息,2,桃園市,中壢區
吉旺寵物精品,320台灣桃園市中壢區明德路272號,03 491 6199,,3.4,11,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,2,桃園市,中壢區
赫啦寵物生活舘,320台灣桃園市中壢區環中東路二段652號,03 428 4428,,5,29,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,桃園市,中壢區
薇妮寵物生活館,320台灣桃園市中壢區成章一街17號,03 452 9055,,4,43,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 休息 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,桃園市,中壢區
抖宅吃吧 Dozai Chiba 寵物鮮食製造所,320台灣桃園市中壢區青商路365號,,https://www.dozaichiba.com/,5,5,星期一: 休息 | 星期二: 休息 | 星期三: 14:00 – 19:00 | 星期四: 14:00 – 19:00 | 星期五: 14:00 – 19:00 | 星期六: 14:00 – 19:00 | 星期日: 14:00 – 19:00,2,桃園市,中壢區
夢17 精品寵物美容旅館 Dream17 Pet Shop,320台灣桃園市中壢區公園路二段250號,03 287 5350,https://lin.ee/Xvtvuhs,4.8,97,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,桃園市,中壢區
狗麻吉寵物美容,320台灣桃園市中壢區中山東路四段70號,03 466 2815,https://www.facebook.com/%E7%8B%97%E9%BA%BB%E5%90%89%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-100133312932868/,4.6,26,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 07:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 休息,2,桃園市,中壢區
阿鬥寵物當家,320台灣桃園市中壢區新中北路151號B1-3,0970 023 595,https://www.facebook.com/profile.php?id=100063795615989,4,4,星期一: 16:00 – 20:00 | 星期二: 休息 | 星期三: 16:00 – 20:00 | 星期四: 16:00 – 20:00 | 星期五: 16:00 – 20:00 | 星期六: 13:00 – 20:00 | 星期日: 休息,2,桃園市,中壢區
大仁哥寵物美容-中壢 寵物美容推薦/桃園中壢 寵物百貨美容推薦/桃園 /中壢 寵物SPA 百貨推薦,320台灣桃園市中壢區新生路36號2樓,0968 528 319,https://www.facebook.com/Zhongyuanpatbeauty/,5,162,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,桃園市,中壢區
5號寵物水族,324台灣桃園市平鎮區龍美路5號,03 460 5585,https://www.facebook.com/5%E8%99%9F%E5%AF%B5%E7%89%A9%E6%B0%B4%E6%97%8F-100535588470902/,4.7,74,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 11:00 – 20:00 | 星期四: 12:00 – 22:00 | 星期五: 09:00 – 17:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,2,桃園市,中壢區
名家寵物店,324台灣桃園市平鎮區義民路212號,03 491 5783,,4.5,40,星期一: 08:00 – 20:00 | 星期二: 08:00 – 20:00 | 星期三: 08:00 – 20:00 | 星期四: 08:00 – 20:00 | 星期五: 08:00 – 20:00 | 星期六: 08:00 – 20:00 | 星期日: 08:00 – 19:00,2,桃園市,中壢區
昊羽How u pet,320台灣桃園市中壢區長興街150巷18號,0936 102 428,https://myship.7-11.com.tw/seller/profile?id=GM2309254353967,5,2,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 22:00,2,桃園市,中壢區
喵屋寵物小舖,324台灣桃園市平鎮區民族路177號,,,5,27,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,2,桃園市,中壢區
囍狗寵物〔A級美容師精剪〕犬貓洗澡.美容/安親/住宿/幼犬出售/寵物商品/代辦火化服務,320台灣桃園市中壢區民族路五段241號,03 420 3113,,4.9,107,星期一: 休息 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 休息,5,桃園市,中壢區
定展有限公司(寵物 罐頭 代工廠),320台灣桃園市中壢區北園二路3號,03 451 6978,,4.1,10,星期一: 08:00 – 17:00 | 星期二: 08:00 – 17:00 | 星期三: 08:00 – 17:00 | 星期四: 08:00 – 17:00 | 星期五: 08:00 – 17:00 | 星期六: 休息 | 星期日: 休息,2,桃園市,中壢區
牛棚寵物沙龍,320台灣桃園市中壢區龍岡路一段94號,03 468 6722,https://www.facebook.com/niufamily.94/?hc_ref=ARQX5bwx4cZZ2VDl_uy8qNRhqMDgy2hSHSqZQ1WAG3yISKPtX9USTeB3DnwaCpoPaho&fref=nf&__xts__[0]=68.ARA6YHuPIs5QY7uZ2IpReiJ6PXlb1WU7O4DtEfsM0G3CaZYKjveMo84jDiXP6yL75EmXrTNm7_nWprPrr-P-rpVWqi7t1jq5jQT9mku8LBtKd1SpI49bnYR46_M34t9yJpiIfTCylr9Y&__tn__=kC-R,4.7,22,星期一: 休息 | 星期二: 12:00 – 21:30 | 星期三: 12:00 – 21:30 | 星期四: 12:00 – 21:30 | 星期五: 12:00 – 21:30 | 星期六: 12:00 – 21:30 | 星期日: 12:00 – 21:30,2,桃園市,中壢區
寵宮-寵物選品店,324台灣桃園市平鎮區延平路二段430巷100號,0916 186 326,,5,36,星期一: 13:00 – 22:00 | 星期二: 13:00 – 22:00 | 星期三: 13:00 – 22:00 | 星期四: 13:00 – 22:00 | 星期五: 13:00 – 22:00 | 星期六: 13:00 – 20:00 | 星期日: 休息,2,桃園市,中壢區
澡樂趣狗狗自助洗/互動澡堂,320台灣桃園市中壢區中山東路一段318巷66號,0987 422 530,https://www.facebook.com/madefordogs,4.8,59,星期一: 休息 | 星期二: 14:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 20:30,2,桃園市,中壢區
源沐寵物沙龍,320台灣桃園市中壢區榮安一街365號,03 461 2221,https://www.facebook.com/profile.php?id=100086677627422,4.9,91,星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 休息 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 18:00,2,桃園市,中壢區
寵舒芙寵物美容,320台灣桃園市中壢區晉元路242號1樓,03 452 6099,,4.9,96,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,桃園市,中壢區
YA 貓子貓舍(預約制)桃園寵物貓 中壢寵物販售 中壢貓咪出售 中壢金吉拉/布偶/美短/英短/曼赤肯 小步舞曲,320台灣桃園市中壢區華美三路325號,0900 345 814,https://www.facebook.com/profile.php?id=61569447844069,4.8,17,星期一: 13:00 – 00:00 | 星期二: 13:30 – 00:00 | 星期三: 13:00 – 00:00 | 星期四: 13:00 – 00:00 | 星期五: 13:00 – 00:00 | 星期六: 13:00 – 00:00 | 星期日: 13:00 – 00:00,2,桃園市,中壢區
芭芭拉寵物店,324台灣桃園市平鎮區環南路150號,03 402 5500,,3.8,42,,2,桃園市,中壢區
貓磨鐵寵物坊,324台灣桃園市平鎮區環南路301巷18號7樓,0961 060 715,https://m.facebook.com/catmotel/,4.1,10,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,2,桃園市,中壢區
維奇專業寵物美容,320台灣桃園市中壢區成章二街459號,03 455 5685,https://www.facebook.com/wiki0827,4.9,40,星期一: 休息 | 星期二: 10:30 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 16:00,2,桃園市,中壢區
龍慈寵物spa/中壢貓住宿,320台灣桃園市中壢區龍慈路83號,0912 812 883,https://lin.ee/K7EtbRD,5,11,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 休息 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,桃園市,中壢區
So Sweet 真貼心寵物美容旅館/開放式不關籠/中壢寵物美容推薦/寵物美容/寵物,320台灣桃園市中壢區延平路352號,03 427 0580,https://www.sosweetpet.com.tw/,4.1,246,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,桃園市,中壢區
毛小孩寵物沙龍Fur Baby Pet Grooming Spa,320台灣桃園市中壢區福州二街539號,03 451 6349,https://www.facebook.com/furbaby.mybaby/,5,15,星期一: 休息 | 星期二: 09:30 – 17:30 | 星期三: 09:30 – 17:30 | 星期四: 09:30 – 17:30 | 星期五: 09:30 – 17:30 | 星期六: 09:30 – 17:30 | 星期日: 休息,2,桃園市,中壢區
力爭上游寵物用品,335台灣桃園市大溪區埔頂路二段368號,0908 213 730,https://www.dsmeoow.com/,5,8,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 休息 | 星期日: 休息,5,桃園市,大溪區
萬倍富寵物用品店(寵物用品批發/寵物飼料/寵物零食),105台灣台北市松山區民族東路616號,02 2517 1863,https://www.onepetfood.com.tw/,5,121,星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 休息 | 星期日: 休息,5,桃園市,大溪區
Moni寵物用品,10843台灣台北市萬華區西寧南路153號,0913 616 566,,5,13,星期一: 15:00 – 23:00 | 星期二: 15:00 – 23:00 | 星期三: 15:00 – 23:00 | 星期四: 15:00 – 23:00 | 星期五: 15:00 – 23:00 | 星期六: 15:00 – 23:00 | 星期日: 15:00 – 23:00,5,桃園市,大溪區
志誠寵物用品,108台灣台北市萬華區萬大路536號,02 2337 7729,http://www.zcpet.com.tw/,4.6,365,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 休息,5,桃園市,大溪區
立超寵物水族用品,242台灣新北市新莊區復興路三段113號,02 2998 1906,https://hocom.tw/web/Home/Index?key=6129189082,4.3,202,星期一: 10:30 – 22:00 | 星期二: 10:30 – 22:00 | 星期三: 10:30 – 22:00 | 星期四: 10:30 – 22:00 | 星期五: 10:30 – 22:00 | 星期六: 10:30 – 22:00 | 星期日: 休息,5,桃園市,大溪區
大元寵物美容用品店,241台灣新北市三重區福德北路45號,0936 133 450,,4.1,14,星期一: 12:30 – 22:00 | 星期二: 12:30 – 22:00 | 星期三: 12:30 – 22:00 | 星期四: 12:30 – 22:00 | 星期五: 12:30 – 22:00 | 星期六: 12:30 – 22:00 | 星期日: 12:30 – 22:00,5,桃園市,大溪區
So Good 超棒毛孩寵物美容,335台灣桃園市大溪區員林路一段70巷,0926 392 692,https://line.me/R/ti/p/@sogood_pet,5,1,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,桃園市,大溪區
