店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域
ぽよぽよペットPoyopoyo Petto,108台灣台北市萬華區桂林路89號,0930 650 413,,,,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台北市,中正區
汪心球 mysinstar | 毛孩寵物日式客製獎狀,106台灣台北市大安區信義路三段202號7號樓之1,02 2707 0399,https://www.mysinstar.com/,5,5,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 休息 | 星期日: 休息,2,台北市,中正區
毛手毛腳-毛孩專門店-建國門市,103台灣台北市大同區承德路三段138號,02 2608 3748,https://www.furkidshop.com.tw/,4.2,57,星期一: 休息 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 休息,2,台北市,中正區
毛孩膳坊 - 頂級寵物鮮食,10491台灣台北市中山区松江路206號6樓之4,02 2517 1010,https://www.wanmiaopetfood.com.tw/,5,298,星期一: 08:30 – 17:00 | 星期二: 08:30 – 17:00 | 星期三: 08:30 – 17:00 | 星期四: 08:30 – 17:00 | 星期五: 08:30 – 17:00 | 星期六: 休息 | 星期日: 休息,2,台北市,中正區
逗個寶寵物造型館,241台灣新北市三重區中正南路133號1樓,0908 260 299,,5,83,星期一: 11:30 – 19:30 | 星期二: 11:30 – 19:30 | 星期三: 11:30 – 19:30 | 星期四: 休息 | 星期五: 11:30 – 19:30 | 星期六: 11:30 – 19:30 | 星期日: 休息,2,台北市,中正區
樂芙寵物,103台灣台北市大同區承德路三段102號,02 2593 0593,https://www.facebook.com/lovepetspa/?modal=admin_todo_tour,4.7,30,星期一: 11:30 – 20:00 | 星期二: 休息 | 星期三: 11:30 – 20:00 | 星期四: 11:30 – 20:00 | 星期五: 11:30 – 20:00 | 星期六: 11:30 – 20:00 | 星期日: 11:30 – 20:00,2,台北市,中正區
毛孩日記寵物生活館,11485台灣台北市內湖區康寧路三段33號1 樓,02 2633 7667,https://www.facebook.com/maohidiary,4.8,37,星期一: 休息 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 21:30 | 星期日: 11:00 – 21:30,2,台北市,中正區
寵物家庭Pet Family,105台灣台北市松山區復興南路一段45號,02 2223 9277,https://www.jtsaipetfamily.com.tw/zh-TW,5,69,星期一: 09:00 – 17:30 | 星期二: 09:00 – 17:30 | 星期三: 09:00 – 17:30 | 星期四: 09:00 – 17:30 | 星期五: 09:00 – 17:30 | 星期六: 休息 | 星期日: 休息,2,台北市,中正區
毛毛爸爸寵物食品有限公司,106台灣台北市大安區復興南路一段390號七樓,02 2707 9098,http://www.daddy.pet/,,,星期一: 08:30 – 17:30 | 星期二: 08:30 – 17:30 | 星期三: 08:30 – 17:30 | 星期四: 08:30 – 17:30 | 星期五: 08:30 – 17:30 | 星期六: 休息 | 星期日: 休息,2,台北市,中正區
毛日子寵物美容精品,10491台灣台北市中山區遼寧街45巷36號,02 2778 3139,http://www.furday.com/,4.9,292,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,2,台北市,中正區
afpet寵物洗浴概念館 旗艦東豐店,106台灣台北市大安區東豐街52-1號,02 2703 0707,,4.7,74,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,2,台北市,中正區
東森寵物 大同承德店,103台灣台北市大同區承德路三段227號,02 2599 6763,https://www.etipets.com/,4.7,693,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台北市,中正區
MISO PET SALON米搜寵物 美容/SPA/選品,106台灣台北市大安區信義路三段109之1號1、2樓,02 2704 8448,https://www.misopetsalon.com/products,4.8,38,星期一: 休息 | 星期二: 12:00 – 17:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,台北市,中正區
有吉寵物-中山推薦寵物店|中山寵物店|買貓買賣|犬舍推薦|中山貓舍|中山犬舍|英短專賣|貴賓專賣,104111台灣台北市中山區龍江路200之4號,02 2515 1491,https://www.yojipet.com/,5,50,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,2,台北市,中正區
Holypet台灣健康寵物,241台灣新北市三重區重陽路一段60巷19號,0989 648 036,https://www.holypet.com.tw/,4.9,68,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 休息 | 星期日: 休息,2,台北市,中正區
Chiyaoshop寵物用品精品館-大同店,103台灣台北市大同區迪化街二段248號,02 2562 6900,https://www.chiyaoshop.com/,,,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 休息 | 星期日: 休息,5,台北市,大同區
大元寵物美容用品店,241台灣新北市三重區福德北路45號,0936 133 450,,4.1,14,星期一: 12:30 – 22:00 | 星期二: 12:30 – 22:00 | 星期三: 12:30 – 22:00 | 星期四: 12:30 – 22:00 | 星期五: 12:30 – 22:00 | 星期六: 12:30 – 22:00 | 星期日: 12:30 – 22:00,5,台北市,大同區
士林捷君寵物用品店,111台灣台北市士林區美崙街51 號,02 2838 4205,https://www.facebook.com/%E5%A3%AB%E6%9E%97-%E6%8D%B7%E5%90%9B%E5%AF%B5%E7%89%A9%E7%94%A8%E5%93%81-109818039059525,4.5,37,星期一: 10:30 – 21:00 | 星期二: 10:30 – 21:00 | 星期三: 10:30 – 21:00 | 星期四: 10:30 – 21:00 | 星期五: 10:30 – 21:00 | 星期六: 10:30 – 21:00 | 星期日: 10:30 – 17:00,5,台北市,大同區
米瑞寵物生活館🐶台北寵物用品 台北狗飼料 台北貓飼料 內湖寵物用品 內湖狗飼料 內湖貓飼料🐶,114台灣台北市內湖區成功路二段223號,02 2794 9160,https://www.liondog1105.com.tw/,4.9,127,星期一: 12:00 – 21:30 | 星期二: 12:00 – 21:30 | 星期三: 12:00 – 21:30 | 星期四: 12:00 – 21:30 | 星期五: 12:00 – 21:30 | 星期六: 12:00 – 21:30 | 星期日: 休息,5,台北市,大同區
奧斯卡寵物-台北大同店,103台灣台北市大同區民族西路224-226號,02 2585 8887,,4.1,336,,2,台北市,大同區
東森寵物 大同民族西店,103台灣台北市大同區民族西路224-226號,02 2585 8887,http://www.oscar-pet.com.tw/,4.6,30,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,2,台北市,大同區
洗寶貝寵物美容 아기 애완동물을 씻겨주세요,103台灣台北市大同區重慶北路三段75號,02 2599 4282,https://www.facebook.com/cbabypetsalon/,4.9,148,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 20:00 | 星期日: 休息,2,台北市,大同區
凡賽爾寵物鳥世界,103台灣台北市大同區民族西路53號2樓,02 2587 2253,https://www.birds.com.tw/shopping.php,3.5,21,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,2,台北市,大同區
幸福培菓寵物 延平店,111台灣台北市士林區延平北路五段270號1樓,02 2811 5186,,4.7,203,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,2,台北市,大同區
皇良寵物生活館,103台灣台北市大同區承德路二段6號一樓,02 2555 5267,,3.6,9,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 休息 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,台北市,大同區
KOMI可米寵物美容,103台灣台北市大同區蘭州街56號1 樓,02 2599 6956,https://m.facebook.com/people/%E5%8F%AF%E7%B1%B3%E5%AF%B5%E7%89%A9%E7%B2%BE%E7%B7%BB%E6%B2%99%E9%BE%8D/100063922276790/,5,22,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 19:00 | 星期四: 休息 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 19:00,2,台北市,大同區
4 CATS 寵物,103台灣台北市大同區迪化街一段46巷30號2,,,,,,2,台北市,大同區
Piscespet(雙魚座寵物),111台灣台北市士林區大南路111號,,,3.9,21,星期一: 17:30 – 00:00 | 星期二: 17:30 – 00:00 | 星期三: 休息 | 星期四: 17:30 – 00:00 | 星期五: 17:30 – 00:00 | 星期六: 17:30 – 00:00 | 星期日: 17:30 – 00:00,2,台北市,大同區
東森寵物 三重三和店,241台灣新北市三重區三和路二段164號,02 2976 0125,http://www.etipets.com/,4.5,497,星期一: 11:00 – 23:00 | 星期二: 11:00 – 23:00 | 星期三: 11:00 – 23:00 | 星期四: 11:00 – 23:00 | 星期五: 11:00 – 23:00 | 星期六: 11:00 – 23:00 | 星期日: 11:00 – 23:00,2,台北市,大同區
東森寵物 士林文林店,111台灣台北市士林區文林路64號,02 2883 1362,http://www.etipets.com/,4.7,819,星期一: 13:00 – 00:00 | 星期二: 13:00 – 00:00 | 星期三: 13:00 – 00:00 | 星期四: 13:00 – 00:00 | 星期五: 13:00 – 00:00 | 星期六: 13:00 – 00:00 | 星期日: 13:00 – 00:00,2,台北市,大同區
三興寵物精品,241台灣新北市三重區信義街59號,02 8972 3389,https://www.facebook.com/%E4%B8%89%E8%88%88%E5%AF%B5%E7%89%A9%E7%B2%BE%E5%93%81-167243350040122/,4.7,46,星期一: 13:00 – 21:00 | 星期二: 13:00 – 21:00 | 星期三: 13:00 – 21:00 | 星期四: 13:00 – 21:00 | 星期五: 13:00 – 21:00 | 星期六: 13:00 – 21:00 | 星期日: 休息,2,台北市,大同區
金吉利寵物精品 復北店,105台灣台北市松山區復興北路187號,02 2514 0886,,4.9,107,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,2,台北市,大同區
SofyDOG寵物精品-復北店,10491台灣台北市中山区复兴北路270號1樓,02 2518 1777,http://www.sofydog.com/,4.9,429,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,2,台北市,大同區
萬倍富寵物用品店(寵物用品批發/寵物飼料/寵物零食),105台灣台北市松山區民族東路616號,02 2517 1863,https://www.onepetfood.com.tw/,5,121,星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 休息 | 星期日: 休息,5,台北市,大同區
君寵國際新鮮寵物食品,10460台灣台北市中山區林森北路575號5樓,0909 693 666,,,,星期一: 休息 | 星期二: 12:30 – 19:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 12:00 – 19:00 | 星期六: 休息 | 星期日: 休息,2,台北市,大同區
米香尼寵物美容,10491台灣台北市中山區中山北路二段59巷3弄7號中安公園旁,02 2581 2812,https://www.facebook.com/MS.MissShiny/,5,42,星期一: 休息 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,2,台北市,大同區
哈利寵物精緻美容,10491台灣台北市中山區林森北路643號,02 2598 1861,https://www.facebook.com/HaLiPetSalon/,4.8,81,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 休息 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,台北市,大同區
御寵時代YUPETS,241台灣新北市三重區重陽路一段6號,0965 318 336,https://www.rakuten.com.tw/shop/yupets/,5,6,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 休息,2,台北市,大同區
歡喜寵物生活館-台北中坡店,110台灣台北市信義區中坡北路23號,02 2766 2227,,4.9,360,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,2,台北市,大同區
PASSION 配生貓狗生活館,104台灣台北市中山區四平街17號1樓,02 2567 2096,http://www.facebook.com/passiondclife,4.9,54,,2,台北市,大同區
大眼睛寵物用品,10491台灣台北市中山區民族東路410巷23弄16號1樓,02 2503 3176,,4.3,13,星期一: 10:00 – 20:30 | 星期二: 10:00 – 20:30 | 星期三: 10:00 – 20:30 | 星期四: 休息 | 星期五: 10:00 – 20:30 | 星期六: 10:00 – 20:30 | 星期日: 10:00 – 20:30,5,台北市,大同區
咪狗屋寵物店,111台灣台北市士林區延平北路五段242號,02 2813 5585,,4.2,18,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,台北市,大同區
日不落寵物＆水族,10491台灣台北市中山區吉林路246號,02 2537 1541,,3.5,27,星期一: 10:30 – 21:30 | 星期二: 10:30 – 21:30 | 星期三: 10:30 – 21:30 | 星期四: 10:30 – 21:30 | 星期五: 10:30 – 21:30 | 星期六: 10:30 – 21:30 | 星期日: 10:30 – 21:30,2,台北市,大同區
毛孩柑仔店,111台灣台北市士林區安平街13號,,https://www.facebook.com/dondon12250/,4.4,11,星期一: 17:00 – 23:30 | 星期二: 17:00 – 23:30 | 星期三: 17:00 – 23:30 | 星期四: 17:00 – 23:30 | 星期五: 17:00 – 23:30 | 星期六: 17:00 – 23:30 | 星期日: 17:00 – 23:30,2,台北市,大同區
BuBu寵物手作,241台灣新北市三重區秀江街263號2樓,0930 355 199,,5,6,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 休息 | 星期日: 休息,2,台北市,大同區
怡威犬貓用品美容專業店,241台灣新北市三重區成功路62號,02 2974 0733,,4.6,19,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,5,台北市,大同區
大叔貓宅寵物用品,104台灣台北市中山區龍江路377巷6號1樓,02 2518 4969,https://www.cat-oba.com/,4,1,星期一: 休息 | 星期二: 14:00 – 20:00 | 星期三: 14:00 – 20:00 | 星期四: 14:00 – 20:00 | 星期五: 14:00 – 20:00 | 星期六: 14:00 – 20:00 | 星期日: 14:00 – 20:00,5,台北市,大同區
3貓小舖-貓咪主題文創商品專賣,103台灣台北市大同區赤峰街53巷14號1樓,02 2559 0060,http://www.facebook.com/3catscafe,3.9,497,星期一: 12:30 – 18:30 | 星期二: 12:00 – 18:30 | 星期三: 12:00 – 18:30 | 星期四: 12:00 – 18:30 | 星期五: 12:00 – 18:30 | 星期六: 12:00 – 19:00 | 星期日: 12:00 – 19:00,5,台北市,大同區
友貓有樂,10491台灣台北市中山區錦州街205號,02 2521 5533,,5,32,星期一: 休息 | 星期二: 12:30 – 22:30 | 星期三: 12:30 – 22:30 | 星期四: 12:30 – 22:30 | 星期五: 12:30 – 22:30 | 星期六: 12:30 – 22:30 | 星期日: 休息,2,台北市,大同區
龍貓便利店,241台灣新北市三重區重安街75巷11號1樓,02 2974 3084,https://www.facebook.com/%E9%BE%8D%E8%B2%93%E4%BE%BF%E5%88%A9%E5%BA%97-108308775098532,5,173,星期一: 14:00 – 21:00 | 星期二: 14:00 – 21:00 | 星期三: 14:00 – 21:00 | 星期四: 14:00 – 21:00 | 星期五: 14:00 – 21:00 | 星期六: 14:00 – 21:00 | 星期日: 14:00 – 21:00,2,台北市,大同區
旺城寵物精品-三重重陽門市,241台灣新北市三重區重陽路一段111號,02 8972 8522,,4.3,70,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,2,台北市,大同區
金吉利寵物精品（大直店）,10491台灣台北市中山區北安路460號,02 2533 5960,https://www.facebook.com/DaZhiChiChiStore/,4.6,150,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,2,台北市,大同區
卡蒂家的貓,10344台灣台北市大同區延平北路二段168號一樓,02 2552 8970,https://www.instagram.com/cady.cathouse?igsh=ZzA5OTFkNmtjeXp2,,,星期一: 休息 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,2,台北市,大同區
萬倍富寵物用品店,104台灣台北市中山區龍江路415巷50號1樓,02 2517 1863,,4.5,46,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 休息 | 星期日: 休息,5,台北市,中山區
米瑞寵物生活館-環山店-台北寵物用品 台北狗飼料 台北貓飼料 內湖寵物用品 內湖狗飼料 內湖貓飼料,114台灣台北市內湖區環山路一段39號,02 8797 2631,https://www.liondog1105.com.tw/,5,88,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 休息,5,台北市,中山區
Carat克拉寵物用品食品店｜狗貓選品｜台北寵物店,10546台灣台北市松山區民權東路三段160巷23號1樓,0970 776 924,https://page.line.me/350pnbqv,5,9,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,5,台北市,中山區
LADYDOG寵物精品網路商城,104085台灣台北市中山區吉林路150號2樓,0900 353 917,,1,1,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台北市,中山區
東森寵物 大直北安店,104台灣台北市中山區北安路554巷31號1樓,02 2533 5086,https://www.etipets.com/,5,477,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,2,台北市,中山區
B L U E B E R R Y 寵物時尚精品 大直旗艦店,104台灣台北市中山區敬業一路128巷7號,02 2883 3623,http://www.blueberrytw.com/,5,6,星期一: 12:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,2,台北市,中山區
PetVida The Cat 薇達貓咪專屬精品沙龍 펫비다 더캣,10491台灣台北市中山區長安東路二段228號,02 2777 3337,http://heylink.me/PetVida.Cat,5,288,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,2,台北市,中山區
培菓幸福寵物 大直店,10491台灣台北市中山區大直街133號,02 2533 6900,https://shopee.tw/asakuo?v=d41&smtt=0.3847456-1652963295.4,5,73,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 13:00 – 21:00 | 星期日: 13:00 – 21:00,2,台北市,中山區
Caldo Pets 卡朵毛孩生活寵物選品店,104台灣台北市中山區北安路652-1號,02 2533 5205,https://www.caldopetsboutique.com/,5,55,星期一: 12:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,2,台北市,中山區
麥麥寶貝寵物時尚工作坊,104台灣台北市中山區建國北路三段72號,02 2509 2729,,4.9,37,星期一: 休息 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,2,台北市,中山區
Arush 韓國寵物選品店,105台灣台北市松山區民生東路三段113巷25弄31號,0909 056 506,https://linktr.ee/arush_tw?fbclid=PAAaapcFcnNDuJmmyqwQOAYCMOMf18cfJQtV6JZQaCYEyy0bFiFRAchEYVviA,4.4,21,星期一: 10:00 – 17:00 | 星期二: 10:00 – 17:00 | 星期三: 10:00 – 17:00 | 星期四: 10:00 – 17:00 | 星期五: 10:00 – 17:00 | 星期六: 休息 | 星期日: 休息,2,台北市,中山區
SofyDOG寵物精品-八德店,105台灣台北市松山區八德路三段139號,02 2579 3555,,4.9,311,星期一: 12:00 – 22:00 | 星期二: 休息 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,2,台北市,中山區
金吉利寵物精品店(士林店),111台灣台北市士林區文林路122號,02 2888 2001,http://fb.me/292buuxh,4.8,54,星期一: 13:00 – 00:00 | 星期二: 13:00 – 00:00 | 星期三: 13:00 – 00:00 | 星期四: 13:00 – 00:00 | 星期五: 13:00 – 00:00 | 星期六: 13:00 – 00:00 | 星期日: 13:00 – 00:00,2,台北市,中山區
華商寵物用品有限公司,10491台灣台北市中山区德惠街2號4 樓,02 2595 8308,,,,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 休息 | 星期日: 休息,5,台北市,中山區
貝多芬寵物專業造型美容,10491台灣台北市中山區長安東路一段39-2號號,02 2551 2948,,4.3,14,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 12:00 – 18:00,2,台北市,中山區
貓狗城生活館,105台灣台北市松山區延吉街51號,0938 999 323,,3.7,9,星期一: 10:30 – 22:30 | 星期二: 10:30 – 22:30 | 星期三: 10:30 – 22:30 | 星期四: 10:30 – 22:30 | 星期五: 10:30 – 22:30 | 星期六: 10:30 – 22:30 | 星期日: 10:30 – 22:30,2,台北市,中山區
逗格寵物旅館DogoHotel,10491台灣台北市中山區雙城街49巷9-6號1樓,02 2586 7771,,5,140,星期一: 08:00 – 19:30 | 星期二: 08:00 – 19:30 | 星期三: 08:00 – 19:30 | 星期四: 08:00 – 19:30 | 星期五: 08:00 – 19:30 | 星期六: 08:00 – 20:00 | 星期日: 08:00 – 20:00,2,台北市,中山區
肥婆の肥貓 貓販店,104台灣台北市中山區林森北路442號一樓,02 2522 2333,https://www.facebook.com/profile.php?id=100093420640347&locale=tw_TW,4.2,5,星期一: 12:00 – 01:00 | 星期二: 12:00 – 01:00 | 星期三: 12:00 – 01:00 | 星期四: 12:00 – 01:00 | 星期五: 12:00 – 01:00 | 星期六: 12:00 – 01:00 | 星期日: 12:00 – 19:00,2,台北市,中山區
宅貓旅館🥰中山館,10469台灣台北市中山區民生東路二段3號,02 2521 8488,http://www.cat-hotel.com.tw/,5,272,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,2,台北市,中山區
貓語花香私房貓旅/ 台北微風廣場對面,10491台灣台北市中山區復興南路一段36之2號2樓,02 8772 8376,http://www.catvilla.com.tw/,4.9,51,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,台北市,中山區
Tavo 寵物用品網路銷售旗艦體驗中心,114台灣台北市內湖區港墘路200號1樓,02 2799 5766,https://tavopets.com/tw/,5,67,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,5,台北市,中山區
PetPlaza@寵物愛達人,105台灣台北市松山區八德路四段174號,02 2528 0127,https://www.facebook.com/petplazataipei2.0,4.8,127,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,2,台北市,中山區
M.V PET STUDIO,104台灣台北市中山區林森北路487號1樓206室,02 2563 2543,https://www.facebook.com/MV-PET-Studio%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-647100209098546/,5,25,星期一: 休息 | 星期二: 休息 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,台北市,中山區
