id,name,address,phone,website,is_cosmetic,is_funeral,is_hospital,is_live,is_boarding,is_park,is_product,is_shelter,city,district,lat,lon,rating,rating_count,business_hours,has_emergency,support_small_dog,support_medium_dog,support_large_dog,support_cat,support_bird,support_rodent,support_reptile,support_other,supported_pet_types,is_pet_type_inferred,additional_info,created_at,updated_at
676,"嚕嚕毛寵物自助洗 Lulumao pet wash shop",412臺灣臺中市大里區愛心一街20號,"0912 636 816",,1,1,0,1,0,0,1,0,臺中市,南區,NULL,NULL,4.80,56,"{"friday": "00:00 - 24:00", "monday": "00:00 - 24:00", "sunday": "00:00 - 24:00", "tuesday": "00:00 - 24:00", "saturday": "00:00 - 24:00", "thursday": "00:00 - 24:00", "wednesday": "00:00 - 24:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:12.756368","2025-05-21 17:26:17.110674"
677,寵愛新貴寵物生活館,40242臺灣臺中市南区大慶街二段6之16巷78號,"04 2265 3537",https://www.facebook.com/profile.php?id=100063817213392&paipv=0&eav=AfYeyqeFX5graiDUY-q0aB7q1YlHotZVSjs_x9Ruifpt5zxUiayjB2Hp5iAv4W16g5g&_rdr,1,1,0,1,0,0,1,0,臺中市,南區,NULL,NULL,4.50,113,"{"friday": "08:30 – 19:00", "monday": "08:30 – 19:00", "sunday": "10:00 – 20:00", "tuesday": "08:30 – 19:00", "saturday": "10:00 – 20:00", "thursday": "08:30 – 19:00", "wednesday": "08:30 – 19:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:12.820726","2025-05-21 17:24:43.476258"
678,希米亞寵物旅館,402臺灣臺中市南區工學北路86號,"04 2260 5478",null,1,0,0,1,1,0,0,0,臺中市,南區,NULL,NULL,4.40,50,"{"friday": "10:00 – 20:00", "monday": "10:00 – 20:00", "sunday": "休息", "tuesday": "10:00 – 20:00", "saturday": "10:00 – 20:00", "thursday": "10:00 – 20:00", "wednesday": "10:00 – 20:00"}",0,0,0,0,0,0,0,0,0,未明確說明,0,NULL,"2025-05-21 16:46:12.883182","2025-05-21 17:09:56.876148"
679,"萌下巴寵物 手工吹整專門 -南和店",402臺灣臺中市南區南和路138號,"0963 510 758",https://www.facebook.com/verycute2019/,1,0,0,1,0,0,0,0,臺中市,南區,NULL,NULL,5.00,32,"{"friday": "10:30 – 13:30, 14:30 – 21:00", "monday": "10:30 – 13:30, 14:30 – 21:00", "sunday": "10:30 – 13:30, 14:30 – 21:00", "tuesday": "10:30 – 13:30, 14:30 – 21:00", "saturday": "10:30 – 13:30, 14:30 – 21:00", "thursday": "10:30 – 13:30, 14:30 – 21:00", "wednesday": "10:30 – 13:30, 14:30 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:12.942644","2025-05-21 16:46:12.942657"
680,樂奇貓咪生活館,402臺灣臺中市南區南陽街90號,"04 2260 3373",https://lucky-cat.com.tw/,1,0,0,1,0,0,1,0,臺中市,南區,NULL,NULL,4.90,198,"{"friday": "10:00 – 19:00", "monday": "10:00 – 19:00", "sunday": "休息", "tuesday": "10:00 – 19:00", "saturday": "10:00 – 19:00", "thursday": "10:00 – 19:00", "wednesday": "休息"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:12.996412","2025-05-21 17:24:53.452008"
681,大樹寵物-愛買復興店,402021臺灣臺中市南區復興路一段359號2樓,"04 2263 6665",https://www.greattreepets.com/,1,1,0,1,0,0,1,0,臺中市,南區,NULL,NULL,4.90,273,"{"friday": "11:00 – 21:00", "monday": "11:00 – 21:00", "sunday": "11:00 – 21:00", "tuesday": "11:00 – 21:00", "saturday": "11:00 – 21:00", "thursday": "11:00 – 21:00", "wednesday": "11:00 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:13.062332","2025-05-21 17:24:32.028876"
682,"毛字號寵物工作室 全預約制",408臺灣臺中市南屯區文心南一路188巷11號,,https://www.instagram.com/themou_pet?igsh=N3I0cDAxNXp1N3Fl,1,1,0,1,0,0,0,0,臺中市,南區,NULL,NULL,5.00,27,"{"friday": "10:00 – 19:00", "monday": "11:00 – 19:00", "sunday": "10:00 – 19:00", "tuesday": "10:00 – 19:00", "saturday": "10:00 – 19:00", "thursday": "休息", "wednesday": "10:00 – 19:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:13.131337","2025-05-21 16:52:15.341598"
683,好主人寵物台中元老店,402臺灣臺中市南區復興路三段421號,"04 2222 7387",https://petso.com.tw/,1,0,0,1,0,0,1,0,臺中市,南區,NULL,NULL,4.70,182,"{"friday": "10:00 – 22:00", "monday": "10:00 – 22:00", "sunday": "休息", "tuesday": "10:00 – 22:00", "saturday": "10:00 – 22:00", "thursday": "10:00 – 22:00", "wednesday": "10:00 – 22:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:13.190770","2025-05-21 17:23:50.824464"
684,來寵我寵物生活館,408臺灣臺中市南屯區文心路一段66號,"0903 888 855",https://linkby.tw/momo11074,1,0,0,1,0,0,1,0,臺中市,南區,NULL,NULL,4.70,37,"{"friday": "10:00 – 18:00", "monday": "10:00 – 18:00", "sunday": "休息", "tuesday": "10:00 – 18:00", "saturday": "10:00 – 18:00", "thursday": "10:00 – 18:00", "wednesday": "10:00 – 18:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:13.249479","2025-05-21 17:24:56.203753"
685,貝貝寵物,408臺灣臺中市南屯區東興路三段253號,"04 2328 0061",https://bebedog.com.tw/,1,0,0,1,0,0,1,0,臺中市,南區,NULL,NULL,5.00,373,"{"friday": "12:00 – 22:00", "monday": "12:00 – 22:00", "sunday": "12:00 – 22:00", "tuesday": "12:00 – 22:00", "saturday": "12:00 – 22:00", "thursday": "12:00 – 22:00", "wednesday": "12:00 – 22:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:13.309548","2025-05-21 17:24:57.143656"
686,"波士頓寵物美學 BOSTON ",412臺灣臺中市大里區文心南路1318號,"0910 691 896",,1,0,0,1,0,0,1,0,臺中市,南區,NULL,NULL,4.60,45,"{"friday": "10:00 – 18:00", "monday": "10:00 – 18:00", "sunday": "10:00 – 18:00", "tuesday": "10:00 – 18:00", "saturday": "10:00 – 18:00", "thursday": "10:00 – 18:00", "wednesday": "10:00 – 18:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:13.389658","2025-05-21 17:26:11.447380"
687,夢想寵物美容台中旗艦店,403629臺灣臺中市西區華美街131-3號,"04 2305 9688",https://www.facebook.com/2020petsalon/,1,0,0,1,0,0,0,0,臺中市,西區,NULL,NULL,4.90,41,"{"friday": "11:00 – 19:00", "monday": "休息", "sunday": "11:00 – 19:00", "tuesday": "11:00 – 19:00", "saturday": "11:00 – 19:00", "thursday": "11:00 – 19:00", "wednesday": "11:00 – 19:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:13.451008","2025-05-21 16:46:13.451023"
688,"夏沐沐寵物美容 寵物住宿 皮膚管理 台中西屯",407臺灣臺中市西屯區永福路118巷11號,"0982 663 177",https://www.facebook.com/%E5%A4%8F%E6%B2%90%E6%B2%90%E5%AF%B5%E7%89%A9%E6%97%85%E9%A4%A8-193923807335108/,1,0,0,1,1,0,0,0,臺中市,西區,NULL,NULL,4.90,239,"{"friday": "10:00 – 19:30", "monday": "10:00 – 19:30", "sunday": "10:00 – 19:30", "tuesday": "10:00 – 19:30", "saturday": "10:00 – 19:30", "thursday": "10:00 – 19:30", "wednesday": "10:00 – 19:30"}",0,0,0,0,0,0,0,0,0,未明確說明,0,NULL,"2025-05-21 16:46:13.510552","2025-05-21 17:09:54.903134"
689,"a bathing cat貓毛很多純貓美容台中店",403臺灣臺中市西區華美西街一段12號,,https://lin.ee/pDNDCAu,1,0,0,1,0,0,0,0,臺中市,西區,NULL,NULL,5.00,49,"{"friday": "10:00 – 17:00", "monday": "10:00 – 17:00", "sunday": "休息", "tuesday": "10:00 – 17:00", "saturday": "休息", "thursday": "10:00 – 17:00", "wednesday": "10:00 – 17:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:13.567210","2025-05-21 16:46:13.567223"
690,"有好犬旅 UHOUSE 寵物旅館 美容 安親 全預約制 ",403臺灣臺中市西區博館路213號2樓,,https://m.facebook.com/UHOUSE.DOG/,1,0,0,1,1,0,0,0,臺中市,西區,NULL,NULL,4.90,81,"{"friday": "09:01 – 20:50", "monday": "09:01 – 20:50", "sunday": "09:01 – 20:50", "tuesday": "09:01 – 20:50", "saturday": "09:01 – 20:50", "thursday": "09:01 – 18:50", "wednesday": "09:01 – 20:50"}",0,1,1,1,0,0,0,0,0,"小型犬 中型犬 大型犬",0,NULL,"2025-05-21 16:46:13.636228","2025-05-21 17:09:46.055260"
691,儷登犬貓美容工作室,403臺灣臺中市西區精誠路227號,"04 2320 0413",,1,0,0,1,0,0,0,0,臺中市,西區,NULL,NULL,4.70,33,"{"friday": "10:30 – 21:30", "monday": "10:30 – 21:30", "sunday": "10:30 – 21:30", "tuesday": "10:30 – 21:30", "saturday": "10:30 – 21:30", "thursday": "10:30 – 21:30", "wednesday": "休息"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:13.694260","2025-05-21 16:46:13.694274"
692,毛棧PawStay-台中寵物美容/寵物住宿/寵物安親/智能寵物店3.0,403臺灣臺中市西區美村路一段245號,"04 2301 2300",https://pawstay.com.tw/,1,0,0,1,1,0,1,0,臺中市,西區,NULL,NULL,4.80,48,"{"friday": "10:30 – 19:30", "monday": "10:30 – 19:30", "sunday": "10:30 – 19:30", "tuesday": "10:30 – 19:30", "saturday": "10:30 – 19:30", "thursday": "10:30 – 19:30", "wednesday": "休息"}",0,1,1,1,1,0,0,0,0,"小型犬 中型犬 大型犬 貓",0,NULL,"2025-05-21 16:46:13.760700","2025-05-21 17:25:07.234190"
693,"喵犬朕寵物生活館 推薦寵物店 寵物美容 寵物用品專賣 貓咪美容 狗狗洗澡 寵物護膚SPA 天然洗劑 優質寵物店",403臺灣臺中市西區五權路56-2號,"04 3603 2030",https://catpunch.meepshoper.com/?fbclid=IwZXh0bgNhZW0CMTEAAR1OTgU-6Sro_aaD25T1pVze7VGZlY1TiKS8Riqc5VrO0-H6I75W2sxQuk8_aem_uuq0Mngc9YnQcE2KF4Mk5Q,1,0,0,1,0,0,1,0,臺中市,西區,NULL,NULL,5.00,10,"{"friday": "10:00 – 20:00", "monday": "10:00 – 20:00", "sunday": "休息", "tuesday": "10:00 – 20:00", "saturday": "10:00 – 20:00", "thursday": "10:00 – 20:00", "wednesday": "10:00 – 20:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:13.820081","2025-05-21 17:23:48.487153"
694,愛美狗寵物美容館中科店,407臺灣臺中市西屯區西屯路三段164-7號,"04 2461 1889",,1,0,0,1,0,0,1,0,臺中市,西區,NULL,NULL,4.90,287,"{"friday": "10:00 – 22:00", "monday": "10:00 – 22:00", "sunday": "10:00 – 22:00", "tuesday": "10:00 – 22:00", "saturday": "10:00 – 22:00", "thursday": "10:00 – 22:00", "wednesday": "10:00 – 22:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:13.911698","2025-05-21 17:25:05.821055"
695,"舒澡堂寵物美容院 (逢甲店)",407臺灣臺中市西屯區慶和街15號,"04 2452 1277",https://www.facebook.com/%E8%88%92%E6%BE%A1%E5%A0%82%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-102403758652878,1,0,0,1,0,0,0,0,臺中市,西區,NULL,NULL,4.90,167,"{"friday": "11:00 – 20:00", "monday": "11:00 – 20:00", "sunday": "11:00 – 20:00", "tuesday": "11:00 – 20:00", "saturday": "11:00 – 20:00", "thursday": "11:00 – 20:00", "wednesday": "11:00 – 20:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:13.986259","2025-05-21 16:46:13.986299"
696,"蘿莎精緻寵物美容-東興店 台中西區南屯區寵物美容推薦 台中連鎖寵物美容 寵物剪毛 寵物洗澡 另設寵物旅館 ",403臺灣臺中市西區東興路三段86號,"04 2328 5693",https://lin.ee/jsFPDKD,1,0,0,1,1,0,0,0,臺中市,西區,NULL,NULL,4.80,184,"{"friday": "10:00 – 21:00", "monday": "10:00 – 21:00", "sunday": "10:00 – 21:00", "tuesday": "10:00 – 21:00", "saturday": "10:00 – 21:00", "thursday": "10:00 – 21:00", "wednesday": "10:00 – 21:00"}",0,0,0,0,0,0,0,0,0,未明確說明,0,NULL,"2025-05-21 16:46:14.059215","2025-05-21 17:10:15.595092"
697,樂氧泡泡貓咪美容/上門貓咪美容服務/貓咪住宿(全預約制)/貓咪用品專賣/貓咪美容教學,407臺灣臺中市西屯區福科路370號,"04 2461 0023",https://linktr.ee/oxygenbubble,1,1,0,1,1,0,1,0,臺中市,西區,NULL,NULL,4.90,179,"{"friday": "11:00 – 20:00", "monday": "11:00 – 20:00", "sunday": "11:00 – 20:00", "tuesday": "11:00 – 20:00", "saturday": "11:00 – 20:00", "thursday": "11:00 – 20:00", "wednesday": "11:00 – 20:00"}",0,0,0,0,1,0,0,0,0,貓,0,NULL,"2025-05-21 16:46:14.132298","2025-05-21 17:25:39.716963"
698,愛美狗寵物美容館漢口店,407臺灣臺中市西屯區西屯路二段30-2號,"04 2314 9230",,1,0,0,1,0,0,1,0,臺中市,西區,NULL,NULL,4.90,276,"{"friday": "10:00 – 22:00", "monday": "10:00 – 22:00", "sunday": "10:00 – 22:00", "tuesday": "10:00 – 22:00", "saturday": "10:00 – 22:00", "thursday": "10:00 – 22:00", "wednesday": "10:00 – 22:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:14.199576","2025-05-21 17:24:17.273670"
699,"Pet Station 寵物美容",407臺灣臺中市西屯區寶慶街20號,"0912 319 661",https://www.facebook.com/petstw/,1,0,0,1,0,0,0,0,臺中市,西區,NULL,NULL,4.80,25,{},0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:14.267919","2025-05-21 16:46:14.267934"
700,奇諾寵物美容店,407臺灣臺中市西屯區華美西街二段359號,"0982 386 999",,1,0,0,1,0,0,0,0,臺中市,西區,NULL,NULL,4.70,34,"{"friday": "11:00 – 21:00", "monday": "休息", "sunday": "休息", "tuesday": "11:00 – 21:00", "saturday": "11:00 – 21:00", "thursday": "11:00 – 21:00", "wednesday": "11:00 – 21:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:14.341167","2025-05-21 16:46:14.341204"
701,"毛孩森林-台中寵物美容 台中寵物住宿 台中貓美容 西屯寵物美容 西屯寵物住宿 西屯貓美容 西屯洗狗",407臺灣臺中市西屯區上石路65號,"04 2452 0629",https://www.instagram.com/pet_forest619/,1,1,0,1,1,0,1,0,臺中市,西區,NULL,NULL,4.70,23,"{"friday": "10:00 – 20:00", "monday": "10:00 – 20:00", "sunday": "10:00 – 20:00", "tuesday": "休息", "saturday": "10:00 – 20:00", "thursday": "10:00 – 20:00", "wednesday": "10:00 – 20:00"}",0,1,1,1,1,0,0,0,0,"小型犬 中型犬 大型犬 貓",0,NULL,"2025-05-21 16:46:14.414540","2025-05-21 17:25:43.123980"
702,"喜樂狗日子 x KAYO 寵物美容/狗狗住宿安親",407臺灣臺中市西屯區安和路59之2號,"04 2461 1742",https://www.facebook.com/happydogxkayo/?locale=zh_TW,1,1,0,1,1,0,0,0,臺中市,西區,NULL,NULL,5.00,36,"{"friday": "10:00 – 20:00", "monday": "10:00 – 20:00", "sunday": "10:00 – 20:00", "tuesday": "10:00 – 20:00", "saturday": "10:00 – 20:00", "thursday": "10:00 – 20:00", "wednesday": "10:00 – 20:00"}",0,1,1,1,0,0,0,0,0,"小型犬 中型犬 大型犬",0,NULL,"2025-05-21 16:46:14.499400","2025-05-21 17:10:22.556579"
703,毛小孩寵物美容,404臺灣臺中市北區山西路二段106號,"04 2291 0830",https://www.facebook.com/gogogodogdog/,1,1,0,1,0,0,1,0,臺中市,西區,NULL,NULL,4.80,187,"{"friday": "10:00 – 17:30", "monday": "休息", "sunday": "10:00 – 19:30", "tuesday": "10:00 – 19:00", "saturday": "10:00 – 19:30", "thursday": "10:00 – 19:00", "wednesday": "10:00 – 19:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:14.558163","2025-05-21 17:19:32.097558"
704,合棋名犬美容,403臺灣臺中市西區臺中市西區五權路2之25號,"04 2372 9307",,1,0,0,1,0,0,0,0,臺中市,西區,NULL,NULL,4.80,35,"{"friday": "09:00 – 18:00", "monday": "09:00 – 18:00", "sunday": "休息", "tuesday": "09:00 – 18:00", "saturday": "09:00 – 18:00", "thursday": "09:00 – 18:00", "wednesday": "09:00 – 18:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:14.623811","2025-05-21 16:46:14.623844"
705,"Mini 寵物生活館",40359臺灣臺中市西區精誠二十三街16號,"0953 331 690",,1,0,0,1,0,0,1,0,臺中市,西區,NULL,NULL,5.00,52,"{"friday": "10:00 – 19:00", "monday": "10:00 – 19:00", "sunday": "10:00 – 19:00", "tuesday": "10:00 – 19:00", "saturday": "10:00 – 19:00", "thursday": "10:00 – 19:00", "wednesday": "10:00 – 19:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:14.695487","2025-05-21 17:24:22.514604"
706,SEDO寵物美型所,40351臺灣臺中市西區長春街50號,"04 2326 2232",,1,0,0,1,0,0,0,0,臺中市,西區,NULL,NULL,4.90,93,"{"friday": "10:00 – 19:00", "monday": "10:00 – 19:00", "sunday": "10:00 – 19:00", "tuesday": "10:00 – 19:00", "saturday": "10:00 – 19:00", "thursday": "10:00 – 19:00", "wednesday": "休息"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:14.762331","2025-05-21 16:46:14.762363"
707,"mao & kou 寵物用品 勤美店",403臺灣臺中市西區公益路68號2樓,,https://www.mao-select.com.tw/,1,0,0,1,0,0,1,0,臺中市,西區,NULL,NULL,4.90,1115,"{"friday": "11:00 – 22:00", "monday": "11:00 – 21:30", "sunday": "11:00 – 21:30", "tuesday": "11:00 – 21:30", "saturday": "11:00 – 22:00", "thursday": "11:00 – 21:30", "wednesday": "11:00 – 21:30"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:14.834035","2025-05-21 17:23:44.220788"
708,藝淋寵物澡堂,407730臺灣臺中市西屯區西屯路三段159之11巷1號,"04 2461 0309",,1,0,0,1,0,0,0,0,臺中市,西區,NULL,NULL,4.90,147,"{"friday": "09:00 – 19:00", "monday": "09:00 – 19:00", "sunday": "09:00 – 19:00", "tuesday": "休息", "saturday": "09:00 – 19:00", "thursday": "09:00 – 19:00", "wednesday": "09:00 – 19:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:14.907799","2025-05-21 16:46:14.907814"
709,"S&k美甲 美睫 美容spa",407臺灣臺中市西屯區大墩十七街72號,"04 2320 1685",http://www.sk-sasa.com/.,1,0,0,1,0,0,0,0,臺中市,西區,NULL,NULL,4.80,317,"{"friday": "10:30 – 04:00", "monday": "10:30 – 04:00", "sunday": "10:30 – 04:00", "tuesday": "10:30 – 04:00", "saturday": "10:30 – 04:00", "thursday": "10:30 – 04:00", "wednesday": "10:30 – 04:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:14.990892","2025-05-21 16:46:14.990908"
710,布朗泰菈寵物沙龍,40345臺灣臺中市西區美村路一段711號,"04 2376 7776",,1,0,0,1,0,0,0,0,臺中市,西區,NULL,NULL,3.80,46,"{"friday": "10:00 – 19:00", "monday": "10:00 – 19:00", "sunday": "10:00 – 19:00", "tuesday": "10:00 – 19:00", "saturday": "10:00 – 19:00", "thursday": "10:00 – 19:00", "wednesday": "休息"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:15.065681","2025-05-21 16:46:15.065696"
711,"百香狗寵物美容沙龍 台中寵物美容推薦 逢甲寵物美容 台中寵物洗澡推薦 逢甲寵物洗澡 逢甲寵物住宿 台中寵物沙龍推薦",407臺灣臺中市西屯區西屯路二段256巷23號,"04 2452 2699",http://taichungpet.com/,1,0,0,1,1,0,0,0,臺中市,西區,NULL,NULL,4.90,153,"{"friday": "11:00 – 20:00", "monday": "11:00 – 20:00", "sunday": "11:00 – 20:00", "tuesday": "11:00 – 20:00", "saturday": "11:00 – 20:00", "thursday": "11:00 – 20:00", "wednesday": "11:00 – 17:00"}",0,1,1,1,1,0,0,0,0,"小型犬 中型犬 大型犬 貓",0,NULL,"2025-05-21 16:46:15.127607","2025-05-21 17:10:28.421005"
712,"嘟比寵物沙龍(中科店) 美容 住宿 安親",407臺灣臺中市西屯區國安一路39號,"0916 777 231",https://rink.cc/45roc,1,0,0,1,1,0,0,0,臺中市,西區,NULL,NULL,5.00,22,"{"friday": "10:00 – 19:00", "monday": "休息", "sunday": "10:00 – 19:00", "tuesday": "10:00 – 19:00", "saturday": "10:00 – 19:00", "thursday": "10:00 – 19:00", "wednesday": "10:00 – 19:00"}",0,0,0,0,0,0,0,0,0,未明確說明,0,NULL,"2025-05-21 16:46:15.225475","2025-05-21 17:10:19.463193"
713,"Baby Shower寵物沙龍",406臺灣臺中市北屯區旅順路一段64-2號,"04 2299 3023",https://lin.ee/Ie8C62n,1,0,0,1,0,0,0,0,臺中市,西區,NULL,NULL,5.00,59,"{"friday": "10:00 – 19:00", "monday": "10:00 – 19:00", "sunday": "10:00 – 19:00", "tuesday": "10:00 – 19:00", "saturday": "10:00 – 19:00", "thursday": "10:00 – 19:00", "wednesday": "10:00 – 19:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:15.288622","2025-05-21 16:46:15.288637"
714,帕皮斯寵物沙龍,407臺灣臺中市西屯區上安路84巷20號,"04 2451 4559",https://www.facebook.com/%E5%B8%95%E7%9A%AE%E6%96%AF%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-956490134361150/,1,0,0,1,0,0,0,0,臺中市,西區,NULL,NULL,4.40,26,"{"friday": "11:00 – 20:00", "monday": "11:00 – 20:00", "sunday": "休息", "tuesday": "11:00 – 20:00", "saturday": "11:00 – 20:00", "thursday": "休息", "wednesday": "11:00 – 20:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:15.353189","2025-05-21 16:46:15.353206"
715,歐妮寵物精品沙龍館,408臺灣臺中市南屯區大進街3號,"0938 568 856",,1,0,0,1,0,0,0,0,臺中市,西區,NULL,NULL,5.00,6,"{"friday": "11:30 – 17:30", "monday": "休息", "sunday": "休息", "tuesday": "11:30 – 17:30", "saturday": "11:30 – 17:00", "thursday": "11:30 – 17:30", "wednesday": "11:30 – 17:30"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:15.413227","2025-05-21 16:46:15.413268"
716,"CODOMO pet salon",407臺灣臺中市西屯區文心路三段125-3號,"0975 913 930",,1,0,0,1,0,0,1,0,臺中市,西區,NULL,NULL,5.00,24,"{"friday": "10:00 – 18:00", "monday": "10:00 – 18:00", "sunday": "休息", "tuesday": "10:00 – 18:00", "saturday": "10:00 – 18:00", "thursday": "10:00 – 18:00", "wednesday": "10:00 – 18:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:15.479502","2025-05-21 17:25:36.850007"
717,"Happy Dog寵物精品沙龍/台中寵物美容/寵物住宿",408臺灣臺中市南屯區大光街121號,"0926 389 823",https://facebook.com/happydog.j/,1,0,0,1,1,0,1,0,臺中市,西區,NULL,NULL,4.90,25,"{"friday": "10:00 – 19:00", "monday": "休息", "sunday": "10:00 – 18:00", "tuesday": "10:00 – 19:00", "saturday": "10:00 – 18:00", "thursday": "10:00 – 19:00", "wednesday": "10:00 – 19:00"}",0,0,0,0,0,0,0,0,0,未明確說明,0,NULL,"2025-05-21 16:46:15.545568","2025-05-21 17:25:46.976342"
718,"神犬寵物美容 112年7月起歇業 ",403臺灣臺中市西區公益路246號,"04 2328 6616",https://zh-tw.facebook.com/fashiondog,1,0,0,1,0,0,0,0,臺中市,西區,NULL,NULL,4.50,36,{},0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:15.608780","2025-05-21 16:46:15.608795"
719,甜甜寵物沙龍訓練會館,403臺灣臺中市西區東興路三段124號,"04 2310 0802",,1,0,0,1,0,0,0,0,臺中市,西區,NULL,NULL,3.80,10,{},0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:15.680099","2025-05-21 16:46:15.680114"
720,周佳寵物美容學苑,404臺灣臺中市北區天津路二段150號,"04 2314 8900",https://m.facebook.com/%E5%91%A8%E4%BD%B3%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E5%AD%B8%E9%99%A2-1771522936474649/,1,0,0,1,0,0,0,0,臺中市,北區,NULL,NULL,5.00,26,"{"friday": "11:00 – 19:00", "monday": "11:00 – 19:00", "sunday": "11:00 – 19:00", "tuesday": "11:00 – 19:00", "saturday": "11:00 – 19:00", "thursday": "11:00 – 19:00", "wednesday": "11:00 – 19:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:15.740345","2025-05-21 16:46:15.740360"
721,澎澎寵物美容,406010臺灣臺中市北屯區衛道路80號,"04 2233 0287",https://www.instagram.com/bonbon_pet_salon/,1,0,0,1,0,0,0,0,臺中市,北區,NULL,NULL,4.80,67,"{"friday": "10:00 – 19:00", "monday": "10:00 – 19:00", "sunday": "休息", "tuesday": "10:00 – 19:00", "saturday": "10:00 – 19:00", "thursday": "10:00 – 19:00", "wednesday": "10:00 – 19:00"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:15.804178","2025-05-21 16:46:15.804194"
722,莯蓉寵物美容,406臺灣臺中市北屯區瀋陽北路20號1樓,"0972 857 725",https://line.me/ti/p/7C6LN_zp20,1,0,0,1,0,0,0,0,臺中市,北區,NULL,NULL,5.00,37,"{"friday": "10:30 – 19:30", "monday": "10:30 – 19:30", "sunday": "10:30 – 19:30", "tuesday": "休息", "saturday": "10:30 – 19:30", "thursday": "10:30 – 19:30", "wednesday": "10:30 – 19:30"}",0,0,0,0,0,0,0,0,0,,1,NULL,"2025-05-21 16:46:15.869858","2025-05-21 16:46:15.869873"
723,"大柴小熊寵物美容 住宿 安親 預約LINE:@pipilulu 北屯網友推薦寵物美容 寵物安親 高評價寵物旅館 高評分寵物洗澡 狗狗洗澡推薦 不關籠安心寵物住宿",406臺灣臺中市北屯區平德路82巷5號,"0981 681 349",https://www.instagram.com/chenpichenlu/,1,0,0,1,1,0,0,0,臺中市,北區,NULL,NULL,5.00,124,"{"friday": "10:00 – 19:00", "monday": "10:00 – 19:00", "sunday": "10:00 – 18:00", "tuesday": "10:00 – 19:00", "saturday": "10:00 – 19:00", "thursday": "10:00 – 19:00", "wednesday": "10:00 – 19:00"}",0,1,1,1,0,0,0,0,0,"小型犬 中型犬 大型犬",0,NULL,"2025-05-21 16:46:15.933948","2025-05-21 17:10:23.337305"
