店名,地址,電話,網站,評分,評分數量,營業時間,城市,區域
自遊自宅寵物旅館,813台灣高雄市左營區文學路655號,0978 730 215,https://www.instagram.com/gogo_free2023/,5,33,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台南市,左鎮區
哈基咪Hagimi寵物美容x住宿/左營區寵物美容推薦/高雄寵物美容推薦/狗狗住宿/貓咪住宿,813台灣高雄市左營區至聖路306號,0913 863 306,https://www.hagimi-petsalon.com.tw/,4.9,119,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台南市,左鎮區
五吉寵物旅館,831台灣高雄市大寮區永仁街18號1樓,0911 150 888,https://www.wujipet.com/,4.8,23,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台南市,左鎮區
跑跑跳寵物旅館&寵物美容沙龍&高雄寵物旅館&楠梓寵物旅館,811台灣高雄市楠梓區東昌街23號,0912 722 022,https://lin.ee/bELPdiM,4.8,63,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 16:30,台南市,左鎮區
VV寵物旅館．美容 高雄寵物住宿/美容/長期住宿/老狗住宿/安寧照護,806台灣高雄市前鎮區梧州街30巷7號,0976 596 261,https://www.facebook.com/vvpet1?mibextid=ibOpuV,4.9,81,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台南市,左鎮區
狗自在 不關籠/寵物旅館/安親最低價/手吹無烘箱,802台灣高雄市苓雅區凱旋二路61號,0971 325 210,,4.9,31,星期一: 08:00 – 21:00 | 星期二: 08:00 – 21:00 | 星期三: 08:00 – 21:00 | 星期四: 08:00 – 21:00 | 星期五: 08:00 – 21:00 | 星期六: 08:00 – 21:00 | 星期日: 08:00 – 21:00,台南市,左鎮區
扭扭貓屋🐈🐾-高雄左營│高雄貓咪旅館│高雄貓咪住宿│高雄貓咪美容│左營貓住宿/美容推薦,813台灣高雄市左營區重清路256號,,https://wrigglecat256.com.tw/,5,96,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 休息 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台南市,左鎮區
貓頭目貓咪旅館/預約制/單純貓咪住宿/,813台灣高雄市左營區重吉路18號,,,5,84,,台南市,左鎮區
🌙月光山寵物寄宿（貓狗、鳥、鼠、兔）,846台灣高雄市杉林區桐竹路205之10號,0928 667 236,,,,星期一: 00:06 – 14:06 | 星期二: 00:06 – 14:06 | 星期三: 00:06 – 14:06 | 星期四: 00:06 – 14:06 | 星期五: 00:06 – 14:06 | 星期六: 00:06 – 14:06 | 星期日: 00:06 – 14:06,台南市,左鎮區
丹鄰寵物沙龍坊｜毛孩沙龍｜汪喵旅館｜訂房採預約制｜寵物旅館｜寵物美容,811台灣高雄市楠梓區樂群路198號,0908 548 888,https://www.facebook.com/profile.php?id=61555062695941,5,88,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 17:00,台南市,左鎮區
阿毛寵物旅店 A Mou Pet House,814台灣高雄市仁武區仁勇東巷230號,07 375 9522,http://amou-pethouse.com.tw/,5,15,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台南市,左鎮區
初心寵物美容沙龍-精緻剪/Spa/皮毛護理/狗狗住宿/安親,81361台灣高雄市左營區重信路391號,07 350 3355,https://line.me/R/ti/p/@hjm6115s,4.7,90,星期一: 09:30 – 19:00 | 星期二: 09:30 – 19:00 | 星期三: 09:30 – 19:00 | 星期四: 09:30 – 19:00 | 星期五: 09:30 – 19:00 | 星期六: 09:30 – 19:00 | 星期日: 休息,台南市,左鎮區
森富寵物生活館/高雄合法寵物美容住宿推薦,807台灣高雄市三民區明賢街42號,07 350 1217,,4.6,82,星期一: 09:30 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 09:30 – 19:00 | 星期五: 09:30 – 19:00 | 星期六: 09:30 – 19:00 | 星期日: 09:30 – 19:00,台南市,左鎮區
GO Pro寵物旅館-住宿美容,807台灣高雄市三民區民族一路782-8號,0912 390 822,https://www.facebook.com/GO-Pro%E5%AF%B5%E7%89%A9%E6%97%85%E9%A4%A8-%E4%BD%8F%E5%AE%BF%E7%BE%8E%E5%AE%B9-1941510372808211/,4.7,131,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,台南市,左鎮區
秋味犬教育工作室（台南訓犬、寵物寄宿）,732005台灣台南市白河區179號,0910 891 757,https://www.facebook.com/ChillWayDogSchool,5,24,,台南市,玉井區
頑喵貓旅館 嘉義貓住宿｜專屬貓咪樂園,600台灣嘉義市東區台林街322號1樓,0926 376 509,https://www.facebook.com/cathostel888/,5,28,星期一: 12:00 – 19:00 | 星期二: 12:00 – 19:00 | 星期三: 12:00 – 19:00 | 星期四: 12:00 – 19:00 | 星期五: 12:00 – 19:00 | 星期六: 12:00 – 19:00 | 星期日: 12:00 – 19:00,台南市,玉井區
遇見貓寵物旅館,600台灣嘉義市西區湖子內路49巷48號,0984 197 501,https://www.facebook.com/102064794534658/,4.9,46,星期一: 12:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,台南市,玉井區
Kuma's熊樣寵物旅館,804台灣高雄市鼓山區明誠三路600號,07 552 8511,https://www.facebook.com/kuma600/,4.7,122,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,台南市,玉井區
露娜寵物旅館,807台灣高雄市三民區義昌路42號,0910 315 065,,4.6,81,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台南市,玉井區
MoMo寵物精品旅店,833台灣高雄市鳥松區美庄路17巷76號,07 731 6777,https://m.facebook.com/momo527/,5,44,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 19:00,台南市,玉井區
My Dog 寵物美容．住宿,807台灣高雄市三民區民族一路525號,07 350 1623,https://www.facebook.com/mydogpetgrooming2020/,4.9,78,星期一: 11:00 – 19:00 | 星期二: 休息 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,台南市,玉井區
森森寵物美容沙龍精品旅館🌸週三美容部公休🌸附設寵物美容教學（ABC檢定模特兒犬租賃、純色貴賓培育）,812台灣高雄市小港區桂華街458號,0903 668 662,https://lin.ee/qFl9a64,5,479,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台南市,楠西區
金狗錐狗狗寵物旅館（預約制）小型犬安親住宿、狗狗美容,105台灣台北市松山區南京東路五段163-4號,02 2749 4873,https://www.facebook.com/105885414560021/posts/130438382104724/?extid=ZJOZ242l9TrCRuqG&d=n,5,58,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,台南市,楠西區
小窩寵物店【嘉義狗狗美容住宿】,600台灣嘉義市西區民族路879號,05 227 4778,https://linkby.tw/small_house_chiayi,4.9,128,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台南市,楠西區
多野樂旅館 Dogether Hotel－寵物友善旅館〡寵物美容〡寵物泳池,811台灣高雄市楠梓區興楠路385號,07 351 0222,https://bit.ly/3AtV6lG,4.5,378,,台南市,楠西區
荷蘭洋行 一館（Hotel Dutch I）寵物友善 環島 井仔腳 學甲住宿,726台灣台南市學甲區自強路103號NoXuejia Dist,06 782 3000,https://www.facebook.com/HotelDutchOne,4.1,401,,台南市,楠西區
屹仙居寵物生活館-寵物美容/造型修剪/寵物安親/住宿/長期寄養/到府保姆,830台灣高雄市鳳山區青年路二段135號1樓,07 740 8135,https://www.facebook.com/yisianjyu/,5,34,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台南市,楠西區
好狗仔寵物旅店-嘉義寵物旅館 嘉義寵物住宿 嘉義寵物安親 嘉義寵物洗澡 嘉義狗旅館,600台灣嘉義市西區永康三街21號,05 236 7118,https://gooddogpethotel.weebly.com/,4.9,30,星期一: 休息 | 星期二: 09:30 – 19:00 | 星期三: 09:30 – 19:00 | 星期四: 09:30 – 19:00 | 星期五: 09:30 – 19:00 | 星期六: 09:30 – 19:00 | 星期日: 09:30 – 16:00,台南市,楠西區
帕豆寵物美容 - 嘉義 -【嘉義寵物住宿/嘉義寵物旅館/嘉義貓住宿/嘉義寵物美容/嘉義貓旅館 推薦】,600台灣嘉義市西區北興街155-1號1樓,05 233 9000,https://m.facebook.com/dog.pardo,4.8,141,星期一: 11:00 – 18:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 11:00 – 18:00 | 星期日: 11:00 – 18:00,台南市,楠西區
沐宿芽寵物旅館/美容/安親/用品《寵物美容店推薦》寵物安親｜寄宿｜沐浴SPA｜老犬照護,600台灣嘉義市東區彌陀路200號,05 278 0127,,5,27,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台南市,楠西區
撼寶寶寵物新生活館/楠梓狗安親住宿&貓住宿/低壓住宿,811台灣高雄市楠梓區樂群路259號,0928 931 183,https://www.facebook.com/Darlinghanhan,4.9,13,星期一: 15:00 – 19:00 | 星期二: 15:00 – 19:00 | 星期三: 15:00 – 19:00 | 星期四: 15:00 – 19:00 | 星期五: 15:00 – 19:00 | 星期六: 休息 | 星期日: 休息,台南市,楠西區
帕豆貓咪住宿 - 嘉義 - 【嘉義寵物住宿/嘉義寵物旅館/嘉義貓住宿/嘉義貓旅館 推薦】,600台灣嘉義市西區北興街155-1號2樓,0982 098 952,https://www.facebook.com/pardocat,5,7,星期一: 11:00 – 18:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 11:00 – 18:00 | 星期日: 11:00 – 18:00,台南市,楠西區
貝貝窩寵物沙龍/狗貓住宿/spa（楠梓）,811台灣高雄市楠梓區大學二十一路237巷6號,07 364 7667,https://m.facebook.com/bellebearhouse/,4.8,72,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 休息 | 星期日: 休息,台南市,楠西區
綠棧道寵物旅館沙龍,811台灣高雄市楠梓區興楠路27號,0909 811 983,,4.7,113,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 休息,台南市,楠西區
相浴寵物沙龍 & 犬貓住宿 ( 預約制 ),811台灣高雄市楠梓區惠豐街190號,0989 137 701,https://www.facebook.com/%E7%9B%B8%E6%B5%B4%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-107477234194640/,5,12,星期一: 10:00 – 17:30 | 星期二: 10:00 – 17:30 | 星期三: 休息 | 星期四: 10:00 – 17:30 | 星期五: 10:00 – 17:30 | 星期六: 10:00 – 17:30 | 星期日: 10:00 – 17:30,台南市,楠西區
山的孩子毛旅店,600台灣嘉義市西區民生北路245巷18號,0921 214 799,https://www.facebook.com/profile.php?id=100092436632610&mibextid=LQQJ4d,5,32,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 休息,台南市,楠西區
三毛寵物旅館/三毛寵物美容/貓咪住宿/狗狗美容/狗狗洗澡,234台灣新北市永和區中和路421巷3弄1號1樓,02 2925 8933,https://somemore-pet.com.tw/,4.6,365,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,台南市,南化區
喵窩貓旅,820台灣高雄市岡山區大仁北路121巷1弄29-2號,0973 257 810,https://www.facebook.com/pages/category/Pet-Service/%E5%96%B5%E7%AA%A9%E8%B2%93%E6%97%85-Meow-112118603889476/,4.8,21,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,台南市,關廟區
毛驢·貓旅 Mlcat Hotel｜貓咖｜貓住宿｜,820台灣高雄市岡山區忠誠街215號,07 622 6030,https://instagram.com/mlcat.hotel2022,4.8,312,星期一: 12:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,台南市,關廟區
屏東貓班長寵物旅館.貓咪寄養,900台灣屏東縣屏東市中華路293巷2-1號,0925 563 888,,5,243,星期一: 09:00 – 19:30 | 星期二: 09:00 – 19:30 | 星期三: 09:00 – 19:30 | 星期四: 09:00 – 19:30 | 星期五: 09:00 – 19:30 | 星期六: 09:00 – 19:30 | 星期日: 09:00 – 19:30,台南市,關廟區
毛毛 愛狗樂 寵物旅館__ 不關籠50坪超大遊戲空間,800台灣高雄市新興區林森一路187號2樓,07 238 5588,https://lin.ee/1drMcHC,5,200,星期一: 11:00 – 18:00 | 星期二: 11:00 – 18:00 | 星期三: 11:00 – 18:00 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 11:00 – 18:00 | 星期日: 11:00 – 18:00,台南市,關廟區
蔻蔻寵物沙龍·寵物旅館,722台灣台南市佳里區文化路411號,0988 505 770,,4.8,20,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台南市,官田區
吃手手寵物精品旅館The Paw Pet Hotel,100台灣台北市中正區濟南路二段35-1號1樓,02 2322 2020,https://thepaw.com.tw/,4.9,87,星期一: 08:00 – 22:00 | 星期二: 08:00 – 22:00 | 星期三: 08:00 – 22:00 | 星期四: 08:00 – 22:00 | 星期五: 08:00 – 22:00 | 星期六: 08:00 – 22:00 | 星期日: 08:00 – 22:00,台南市,北門區
魚你在一起寵物旅館,946台灣屏東縣恆春鎮省北路1巷3弄30號,0981 804 704,https://www.facebook.com/withfish.pet/,5,62,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 09:00 – 17:00 | 星期日: 09:00 – 17:00,台南市,後壁區
兔子大大嘉義住宿,60660台灣嘉義縣中埔鄉中華路288之12號,0919 526 217,http://www.facebook.com/rabbitinchiayi,5,100,,台南市,後壁區
內有惡霸小心被萌-貓犬寵物旅館-附設運動場｜寵物到府保母/美容/安親/蛋糕,913台灣屏东万丹乡南北路三段46巷2號,0973 086 538,https://linkgoods.com/iou878787,5,295,"星期一: 07:00 – 16:30, 20:00 – 22:00 | 星期二: 07:00 – 16:30, 20:00 – 22:00 | 星期三: 07:00 – 16:30, 20:00 – 22:00 | 星期四: 07:00 – 16:30, 20:00 – 22:00 | 星期五: 07:00 – 16:30, 20:00 – 22:00 | 星期六: 07:00 – 16:30, 20:00 – 22:00 | 星期日: 07:00 – 16:30, 20:00 – 22:00",台南市,後壁區
北歐寵物旅館 游泳館,105台灣台北市松山區八德路三段224號,02 2577 9886,http://www.nph.com.tw/,4.7,296,星期一: 08:00 – 22:00 | 星期二: 08:00 – 22:00 | 星期三: 08:00 – 22:00 | 星期四: 08:00 – 22:00 | 星期五: 08:00 – 22:00 | 星期六: 08:00 – 22:00 | 星期日: 08:00 – 22:00,台南市,後壁區
好時光寵物旅館,11490台灣台北市內湖區民權東路六段170號號 1F,02 8791 7135,https://www.goodtimeph.com/,4.3,371,星期一: 09:30 – 21:30 | 星期二: 09:30 – 21:30 | 星期三: 09:30 – 21:30 | 星期四: 09:30 – 21:30 | 星期五: 09:30 – 21:30 | 星期六: 09:30 – 21:30 | 星期日: 09:30 – 21:30,台南市,後壁區
安蘭居旅店|嘉義火車站|青年旅館|美術館|創意園|文化路夜市|無障礙客房|寵物友善|親子住宿|家族旅遊|團體包房|旅遊行程建議,600台灣嘉義市西區蘭井街465號14F-1,05 229 0102,https://www.anlanjiehostel.com/,4.5,992,,台南市,白河區
屏東市寵物快樂旅館,900台灣屏東縣屏東市建國路362號,0906 745 795,https://m.facebook.com/%E5%B1%8F%E6%9D%B1%E5%AF%B5%E7%89%A9%E5%BF%AB%E6%A8%82%E6%97%85%E9%A4%A8-102465329158772/,4.6,66,星期一: 08:00 – 20:00 | 星期二: 08:00 – 20:00 | 星期三: 08:00 – 20:00 | 星期四: 08:00 – 20:00 | 星期五: 08:00 – 20:00 | 星期六: 08:00 – 20:00 | 星期日: 08:00 – 20:00,台南市,東山區
飛飛寵物旅館(美容/住宿熟客制),800台灣高雄市新興區竹圍路6號,,https://www.facebook.com/dogcathotel,4.7,55,"星期一: 10:00 – 12:00, 13:00 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:00 – 12:00, 13:00 – 19:00 | 星期五: 10:00 – 12:00, 13:00 – 19:00 | 星期六: 10:00 – 12:00, 13:00 – 19:00 | 星期日: 10:00 – 12:00, 13:00 – 19:00",台南市,東山區
寵物美容旅館,600台灣嘉義市東區新生路204號,,,4.4,85,"星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 00:00 | 星期五: 00:00 – 07:30, 10:30 – 19:30 | 星期六: 10:30 – 18:00 | 星期日: 休息",台南市,柳營區
城市貓旅 City Cat 貓旅館/純貓美容,103台灣台北市大同區長安西路254號2樓,02 2552 7056,http://www.cathotel.tw/,4.8,256,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台南市,大內區
毛思旅寵物旅館,912台灣屏東縣內埔鄉自強路132號,08 778 0896,,5,15,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,台南市,大內區
