店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域
冬瓜行旅-板橋葬儀社與新北市生命禮儀公司推薦(小冬瓜郭憲鴻),220台灣新北市板橋區長江路一段13號4樓,0926 555 558,https://owt.com.tw/,5,52,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,台北市,大同區
天成生命禮儀-台北桃園新竹葬儀社 禮儀公司推薦,330台灣桃園市桃園區大有路932號,080 009 5995,https://rink.cc/ry8an,5,224,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,台北市,大同區
佑宸生命禮儀,221台灣新北市汐止區民族五街61號,0927 617 638,https://m.facebook.com/%E4%BD%91%E5%AE%B8%E7%94%9F%E5%91%BD%E7%A6%AE%E5%84%80-105245968587070/,5,59,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,台北市,大同區
宸豐生命禮儀,10491台灣台北市中山區民權東路二段135巷29弄15號,0987 747 884,http://044000.tw/,5,1,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,台北市,大同區
沐月寵物美容工作室,"1 樓, No. 17號雙連街39巷大同區台北市台灣 103",02 2557 9729,https://www.instagram.com/muyuemoon0301?igsh=emN3enZpb3Y0amx2&utm_source=qr,5,43,星期一: 10:30 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,2,台北市,大同區
邦尼是個星球寵物攝影,"2f, No. 7號民權東路三段中山區台北市台灣 104",02 2541 6133,https://www.bunnyplanet.com.tw/,4.9,1135,星期一: 10:00 – 18:30 | 星期二: 10:00 – 18:30 | 星期三: 10:00 – 18:30 | 星期四: 09:00 – 17:00 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,2,台北市,中山區
太僕動物醫院（龍江院）台北24小時重症加護醫院/狗貓夜間急診/ICU氧氣病房/骨科手術/內視鏡/心臟/透析洗腎/高壓氧/犬貓輸血,104台灣台北市中山區龍江路260號,02 2517 0902,http://topvet.topet.net/,3.9,802,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台北市,中山區
米亞動物醫院|中山區動物心臟病治療|口腔雷射|復健雷射|複雜性疾病諮詢|動物醫院推薦|寵物健康諮詢,104台灣台北市中山区民权东路二段57號1樓,02 2592 3556,,4.5,115,"星期一: 10:00 – 12:00, 15:00 – 19:30 | 星期二: 10:00 – 12:00, 15:00 – 19:30 | 星期三: 10:00 – 12:00, 15:00 – 19:30 | 星期四: 休息 | 星期五: 10:00 – 12:00, 15:00 – 19:30 | 星期六: 10:00 – 12:00, 15:00 – 19:30 | 星期日: 10:00 – 12:00",2,台北市,中山區
汝果寵物生命會館,114台灣台北市內湖區內湖路二段385號3樓,02 2895 1334,https://www.ifspirit.com/,,,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台北市,中山區
信安安樂 到府安樂,334台灣桃園市八德區介壽路二段113號,0965 329 729,https://www.petpeaceinhome.tw/,5,15,星期一: 08:30 – 23:00 | 星期二: 08:30 – 23:00 | 星期三: 08:30 – 23:00 | 星期四: 08:30 – 23:00 | 星期五: 08:30 – 23:00 | 星期六: 08:30 – 23:00 | 星期日: 08:30 – 23:00,4,台北市,中山區
有吉寵物-中山推薦寵物店|中山寵物店|買貓買賣|犬舍推薦|中山貓舍|中山犬舍|英短專賣|貴賓專賣,104111台灣台北市中山區龍江路200之4號,02 2515 1491,https://www.yojipet.com/,5,50,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,2,台北市,中山區
喵汪美安宿-沐沐館 國寶寵物,10491台灣台北市中山區松江路382號,02 2585 1158,https://ezpretty.cc/zdQv9,4.7,96,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台北市,中山區
毛派樂動物醫院-大安動物醫院推薦|台北犬貓牙科|犬貓洗牙|動物心臟科|狗貓牙周病|狗貓口炎,106台灣台北市大安區建國南路二段151巷47號1樓,02 3707 6711,,4.8,101,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 休息,2,台北市,中山區
群家寵物沙龍,10491台灣台北市中山區新生北路二段129號,02 2506 7760,https://www.facebook.com/happy8379/,4.6,48,星期一: 11:00 – 20:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,台北市,中山區
永豐生命禮儀公司,104台灣台北市中山區民權東路二段190號1樓,0922 500 390,https://www.yongfeng0921.com.tw/,4.9,106,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,台北市,中山區
太僕動物醫院(南京院) 台北24小時重症加護住院/狗貓夜間急診/ICU氧氣病房/ 心臟/透析洗腎/高壓氧/犬貓輸血,105台灣台北市松山區南京東路五段286號,02 2756 2005,http://topvet.topet.net/,4.2,1110,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台北市,松山區
新亞寵物醫院,105台灣台北市松山區延壽街330巷3號,02 2745 7119,https://www.facebook.com/pages/category/Hospital/%E6%96%B0%E4%BA%9E%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-125362644153983/,3.6,40,星期一: 11:00 – 21:30 | 星期二: 11:00 – 21:30 | 星期三: 11:00 – 21:30 | 星期四: 11:00 – 21:30 | 星期五: 11:00 – 21:30 | 星期六: 11:00 – 21:30 | 星期日: 11:00 – 21:30,2,台北市,松山區
全陽犬貓鳥類專科動物醫院,105台灣台北市松山區八德路四段305號1樓,02 2762 7945,,4.6,436,"星期一: 09:30 – 12:00, 14:00 – 20:00 | 星期二: 09:30 – 12:00, 14:00 – 20:00 | 星期三: 09:30 – 12:00, 14:00 – 20:00 | 星期四: 09:30 – 12:00, 14:00 – 20:00 | 星期五: 09:30 – 12:00, 14:00 – 20:00 | 星期六: 09:30 – 12:00, 14:00 – 17:00 | 星期日: 休息",2,台北市,松山區
隆記動物醫院-台北動物醫院 台北中獸醫 台北寵物高壓氧治療 台北動物針灸 松山動物醫院安養中心 松山處方飼料,105台灣台北市松山區民生東路五段212巷1號,02 2760 7639,https://www.longgiah.com/,4.2,194,"星期一: 10:00 – 11:50, 14:00 – 21:00 | 星期二: 休息 | 星期三: 10:00 – 11:50, 14:00 – 21:00 | 星期四: 10:00 – 11:50, 14:00 – 21:00 | 星期五: 10:00 – 11:50, 14:00 – 21:00 | 星期六: 10:00 – 11:50, 14:00 – 21:00 | 星期日: 12:00 – 18:00",2,台北市,松山區
寵博健康動物醫院 Very Pet Animal Hospital,105台灣台北市松山區三民路108-30號 1樓,02 8768 3086,https://www.verypet.tw/,5,29,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 休息 | 星期日: 休息,2,台北市,松山區
攝狗狗寵物寫真工坊｜寵物寫真｜寵物藝術照｜寵物婚紗｜台北寵物攝影推薦,105台灣台北市松山區八德路四段38號,02 2578 8809,http://www.mikan.com.tw/,4.5,614,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台北市,松山區
喵喵屋貓咪旅館,"3樓, No. 618號八德路四段松山區台北市台灣 105",02 2763 6300,https://www.facebook.com/miauwoo,4.7,125,星期一: 12:00 – 20:30 | 星期二: 12:00 – 20:30 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:30 | 星期五: 12:00 – 20:30 | 星期六: 12:00 – 20:30 | 星期日: 12:00 – 20:00,2,台北市,松山區
靈機大師朱玄武 寵物溝通師、台北寵物溝通、寵物離世溝通、通靈問事、塔羅占卜、算命,11577台灣台北市南港區八德路四段788-1號2樓,0908 233 993,https://www.goodluck1314.com/,5,4,星期一: 13:00 – 22:00 | 星期二: 13:00 – 22:00 | 星期三: 13:00 – 22:00 | 星期四: 13:00 – 22:00 | 星期五: 13:00 – 22:00 | 星期六: 13:00 – 22:00 | 星期日: 13:00 – 22:00,2,台北市,松山區
北歐寵物旅館 游泳館,105台灣台北市松山區八德路三段224號,02 2577 9886,http://www.nph.com.tw/,4.7,296,星期一: 08:00 – 22:00 | 星期二: 08:00 – 22:00 | 星期三: 08:00 – 22:00 | 星期四: 08:00 – 22:00 | 星期五: 08:00 – 22:00 | 星期六: 08:00 – 22:00 | 星期日: 08:00 – 22:00,2,台北市,松山區
金狗錐狗狗寵物旅館（預約制）小型犬安親住宿、狗狗美容,105台灣台北市松山區南京東路五段163-4號,02 2749 4873,https://www.facebook.com/105885414560021/posts/130438382104724/?extid=ZJOZ242l9TrCRuqG&d=n,5,58,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,2,台北市,松山區
麥克諾尼寵物美容,105台灣台北市松山區敦化北路222巷20號1樓,02 2712 9404,,5,10,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 休息 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,2,台北市,松山區
狗使寵物美容,105台灣台北市松山區光復北路60巷13號,02 2577 8180,,4.8,63,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 休息 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,2,台北市,松山區
宜家宜犬寵物精品館,105台灣台北市松山區八德路四段259號,02 2748 5660,https://www.facebook.com/familydogdog/,4.4,34,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 20:00 | 星期日: 休息,2,台北市,松山區
汪汪本舖,110047台灣台北市信義區松山路109號2樓,0976 885 567,https://puppystore.com.tw/,4.8,244,星期一: 休息 | 星期二: 13:00 – 21:00 | 星期三: 13:00 – 21:00 | 星期四: 13:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,2,台北市,松山區
狗窩窩愛犬旅社(寵物旅館/狗狗美容/狗狗住宿/寵物安親/狗狗洗澡),105台灣台北市松山区民生东路五段137巷2-5號1樓,02 2766 6185,https://www.facebook.com/WoofinnDogHotel/,4.7,75,星期一: 08:00 – 21:00 | 星期二: 08:00 – 21:00 | 星期三: 08:00 – 21:00 | 星期四: 08:00 – 21:00 | 星期五: 08:00 – 21:00 | 星期六: 08:00 – 21:00 | 星期日: 08:00 – 21:00,2,台北市,松山區
Very旺寵物旅館 VW pet hotel,105台灣台北市松山區八德路二段429號2樓,02 2741 2777,https://lin.ee/IPzXtzT,4.4,311,星期一: 08:30 – 20:00 | 星期二: 08:30 – 20:00 | 星期三: 08:30 – 20:00 | 星期四: 08:30 – 20:00 | 星期五: 08:30 – 20:00 | 星期六: 08:30 – 20:00 | 星期日: 08:30 – 20:00,2,台北市,松山區
SofyDOG寵物精品-八德店,105台灣台北市松山區八德路三段139號,02 2579 3555,,4.9,311,星期一: 12:00 – 22:00 | 星期二: 休息 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,2,台北市,松山區
有毛公寓Apt.Meow｜貓咪專門旅館,105台灣台北市松山區八德路四段649號2樓,02 2746 6707,https://aptmeow.tw/,4.9,51,星期一: 12:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,2,台北市,松山區
台北禮儀公司金麟生命-台北生命禮儀公司 台北葬儀社推薦,10668台灣台北市大安區辛亥路三段157巷2號,080 055 5186,https://www.gold-kirin.com.tw/,5,813,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,台北市,大安區
貓膩會館Maonihall,106台灣台北市大安區光復南路702號,,,4.6,90,,2,台北市,大安區
愛貓園寵物用品,106台灣台北市大安區基隆路二段112號,02 2735 8758,https://www.lovecat.com.tw/,4.3,2816,星期一: 09:00 – 02:00 | 星期二: 09:00 – 02:00 | 星期三: 09:00 – 02:00 | 星期四: 09:00 – 02:00 | 星期五: 09:00 – 02:00 | 星期六: 09:00 – 02:00 | 星期日: 09:00 – 02:00,2,台北市,大安區
貓格里拉 - 貓旅館 - 貓住宿 - Cat Hotel & Goods,"10樓之3, No. 76號復興南路一段大安區台北市台灣 106",02 8773 3503,https://www.thecathotel.tw/,4.9,157,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,台北市,大安區
貓森旅-貓旅館Cat Hotel 台北市中心,106台灣台北市大安區信義路三段75之1號 2樓,02 2707 8877,https://catsforestvilla.tw/,5,418,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,2,台北市,大安區
空拍貓家族,10688台灣台北市大安區安和路一段47號,,,5,8,星期一: 休息 | 星期二: 15:00 – 17:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 休息 | 星期六: 休息 | 星期日: 休息,2,台北市,大安區
東森寵物 大安建國南店,106台灣台北市大安區建國南路二段25巷1號,02 2700 6598,https://www.etipets.com/,4.7,304,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,2,台北市,大安區
古迪寵物食品有限公司,106台灣台北市大安區復興南路二段108號1樓,02 2704 8855,,3.7,3,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,2,台北市,大安區
狗尾草Furtail寵物美容｜動物醫院｜信義大安文山區,110台灣台北市信義區和平東路三段361號,02 2732 8636,https://www.furtail.com.tw/,4.9,358,星期一: 11:00 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,台北市,大安區
寵物專業美容,106台灣台北市大安區和平東路二段115號,02 2704 7291,,4,5,,2,台北市,大安區
汪心球 mysinstar | 毛孩寵物日式客製獎狀,106台灣台北市大安區信義路三段202號7號樓之1,02 2707 0399,https://www.mysinstar.com/,5,5,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 休息 | 星期日: 休息,2,台北市,大安區
毛尾巴寵物美容旅店 Furry Tail Pet Salon & Hotel,106台灣台北市大安區大安路一段205號,02 2700 0300,https://www.furrytailpetsalonhotel.com/,4.9,172,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,台北市,大安區
Minidogs 犬樂園,106台灣台北市大安區雲和街61號,0915 950 808,,,,星期一: 休息 | 星期二: 12:00 – 19:30 | 星期三: 12:00 – 18:00 | 星期四: 12:00 – 19:30 | 星期五: 12:00 – 19:30 | 星期六: 12:00 – 19:30 | 星期日: 休息,2,台北市,大安區
唯依寵物美學沙龍 Wei E pet salon,106台灣台北市大安區基隆路二段162-4號,0966 413 330,https://lin.ee/h2bG9Q7,5,120,星期一: 休息 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,台北市,大安區
福樂寵｜Love Pet Care｜科研養寵生活家,100台灣台北市中正區館前路2號12樓,0976 318 655,https://lovepetcare.com.tw/index.php,,,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 休息 | 星期日: 休息,2,台北市,大安區
寵物樂園,234台灣新北市永和區永貞路147巷1號,02 2925 6651,,4.7,1233,星期一: 休息 | 星期二: 12:00 – 23:50 | 星期三: 12:00 – 23:50 | 星期四: 12:00 – 23:50 | 星期五: 12:00 – 23:50 | 星期六: 12:00 – 23:50 | 星期日: 12:00 – 23:50,2,台北市,大安區
左岸動物醫院-大安院｜內視鏡｜異物夾取｜中獸醫｜寵物針灸｜洗牙｜ICU｜動物醫院推薦 ｜重症照護,106021台灣台北市大安區羅斯福路三段331號,02 2365 0580,https://instagram.com/tzadavet?igshid=NTc4MTIwNjQ2YQ==,4.9,108,"星期一: 09:30 – 12:00, 13:00 – 17:00, 18:00 – 21:30 | 星期二: 09:30 – 12:00, 13:00 – 17:00, 18:00 – 21:30 | 星期三: 09:30 – 12:00, 13:00 – 17:00, 18:00 – 21:30 | 星期四: 休息 | 星期五: 09:30 – 12:00, 13:00 – 17:00, 18:00 – 21:30 | 星期六: 09:30 – 12:00, 13:00 – 17:00, 18:00 – 21:30 | 星期日: 09:30 – 12:00, 13:00 – 17:00, 18:00 – 21:30",2,台北市,大安區
天天寵寵物店/永和寵物美容/寵物自助洗/寵物用品/幼貓買賣,234台灣新北市永和區安樂路248-2號,02 2925 4813,https://lovepet248.com/,4.9,38,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 16:00 – 22:00,2,台北市,大安區
寶血動物醫院｜貓狗捐血輸血,108台灣台北市萬華區中華路二段6號1樓,02 2388 0110,https://dogcatbloodbank.com/,4.8,34,"星期一: 12:00 – 17:00, 18:00 – 21:00 | 星期二: 12:00 – 17:00, 18:00 – 21:00 | 星期三: 休息 | 星期四: 12:00 – 17:00, 18:00 – 21:00 | 星期五: 12:00 – 17:00, 18:00 – 21:00 | 星期六: 12:00 – 17:00, 18:00 – 21:00 | 星期日: 休息",2,台北市,萬華區
犬貓長照中心/寵物長照醫療/犬貓長照復健/高壓氧/水療機,108台灣台北市萬華區中華路二段2號1樓,02 2388 0122,,5,1,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台北市,萬華區
愛貓園 萬華分店,108台灣台北市萬華區環河南路二段92號,02 2306 1098,https://www.lovecat.com.tw/,4.1,720,星期一: 13:00 – 23:00 | 星期二: 13:00 – 23:00 | 星期三: 13:00 – 23:00 | 星期四: 13:00 – 23:00 | 星期五: 13:00 – 23:00 | 星期六: 13:00 – 23:00 | 星期日: 13:00 – 23:00,2,台北市,萬華區
阿貓阿狗洗浴概念店/寵物美容/寵物洗澡/皮毛調理,108台灣台北市萬華區西藏路197號,02 2301 9906,https://www.facebook.com/acatadog.com.tw/,4.6,96,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 休息 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,台北市,萬華區
狗貓貓寵物店,100台灣台北市中正區中華路二段375號,02 2332 0149,https://www.facebook.com/gri7086/,4.5,43,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 22:00 | 星期日: 休息,2,台北市,萬華區
勾勾沐寵物SPA/寵物美容/萬華寵物美容/長湯spa,108030台灣台北市萬華區西藏路144號,02 2302 1814,https://rink.cc/m0hbl,5,88,星期一: 10:00 – 18:30 | 星期二: 10:00 – 18:30 | 星期三: 休息 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,2,台北市,萬華區
型男爸爸到府寵物美容(非實體店面，僅提供到府服務),108台灣台北市萬華區成都路67號6樓601室,0987 300 197,,4.7,55,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,台北市,萬華區
一樂狗園,108台灣台北市萬華區環河南路一段264號,02 2314 4825,,3,6,星期一: 休息 | 星期二: 12:00 – 19:00 | 星期三: 12:00 – 19:00 | 星期四: 12:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 12:00 – 19:00,2,台北市,萬華區
毛帥帥寵物,108台灣台北市萬華區萬大路192號,02 2332 0272,,4.7,18,星期一: 10:00 – 23:00 | 星期二: 10:00 – 23:00 | 星期三: 10:00 – 23:00 | 星期四: 10:00 – 23:00 | 星期五: 10:00 – 23:00 | 星期六: 12:00 – 23:00 | 星期日: 12:00 – 23:00,2,台北市,萬華區
皇后寵物店,108台灣台北市萬華區昆明街250號,02 2312 3773,,4.4,10,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,2,台北市,萬華區
陶花源寵物天堂信義站,110台灣台北市信義區松德路275號,080 080 0787,https://www.prioritypetparadise.com/,,,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,台北市,信義區
薪龍生命禮儀公司,110台灣台北市信義區虎林街30巷12弄2號1樓,0933 902 149,,5,149,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,台北市,信義區
陽光犬貓專科醫院,110台灣台北市信義區林口街222號,02 2727 9922,,4.9,204,"星期一: 10:00 – 12:00, 14:00 – 21:00 | 星期二: 10:00 – 12:00, 14:00 – 21:00 | 星期三: 10:00 – 12:00, 14:00 – 21:00 | 星期四: 10:00 – 12:00, 14:00 – 21:00 | 星期五: 10:00 – 12:00, 14:00 – 21:00 | 星期六: 10:00 – 12:00, 14:00 – 21:00 | 星期日: 休息",2,台北市,信義區
星辰動物醫院-信義區動物醫院獸醫推薦|犬貓專科醫院|動物腹部超音波|犬貓腎臟專科|寵物健康檢查|寵物心臟超音波|小動物牙科X光檢查,110台灣台北市信義區松隆路225號,02 2761 1199,https://m.facebook.com/%E6%98%9F%E8%BE%B0%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-114438965277359/,4.8,330,"星期一: 09:30 – 12:00, 14:00 – 21:00 | 星期二: 09:30 – 12:00, 14:00 – 21:00 | 星期三: 09:30 – 12:00, 14:00 – 21:00 | 星期四: 09:30 – 12:00, 14:00 – 21:00 | 星期五: 09:30 – 12:00, 14:00 – 21:00 | 星期六: 09:30 – 12:00, 14:00 – 21:00 | 星期日: 休息",2,台北市,信義區
白牙動物醫院- 內科.外科.心臟科.牙科.眼科.骨科.麻醉科.腎臟科.內分泌科.腫瘤科-信義狗貓牙科麻醉推薦|狗貓心臟|狗貓洗牙|狗貓眼科推薦|獸醫推薦|動物醫院推薦,110台灣台北市信義區永吉路117號,02 2765 3690,https://www.facebook.com/whitefangvet117/,4.9,40,"星期一: 10:00 – 17:30, 18:30 – 21:00 | 星期二: 休息 | 星期三: 10:00 – 17:30, 18:30 – 21:00 | 星期四: 10:00 – 17:30, 18:30 – 21:00 | 星期五: 10:00 – 17:30, 18:30 – 21:00 | 星期六: 10:00 – 17:30, 18:30 – 21:00 | 星期日: 休息",2,台北市,信義區
~約診制~ 寵物預防醫學暨中西醫治療 - 和 動物醫院 He Veterinary Hospital (ペット帰国証明書業務-辦理寵物回國證明),110台灣台北市信義區基隆路一段115號1F,0907 232 272,,4.4,46,,2,台北市,信義區
宅貓旅館🥰信義館,110台灣台北市信義區基隆路二段117號2樓,02 2732 5667,https://www.cat-hotel.com.tw/,4.9,128,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,台北市,信義區
毛寵沐 Mao Pet Salon,110台灣台北市信義區松山路333號1F,0903 030 372,https://mao-pet-salon.com/,5,51,星期一: 休息 | 星期二: 10:30 – 19:30 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 休息,2,台北市,信義區
樂Q寵物生活館,11044台灣台北市信義區吳興街345巷2號1樓,0966 092 666,,4.8,85,星期一: 11:00 – 20:00 | 星期二: 休息 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,2,台北市,信義區
