店名,地址,電話,網站,評分,評分數量,營業時間,寄宿可能性,城市,區域
愛萌寵物美容,830台灣高雄市鳳山區三誠路63號,07 768 1288,https://zh-tw.facebook.com/%E6%84%9B%E8%90%8C%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-798964523547850/,4.5,48,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,高雄市,鼓山區
優的生活寵物館,804台灣高雄市鼓山區中華一路2220號,07 550 3035,https://www.facebook.com/petyono/,4.3,349,星期一: 10:30 – 21:30 | 星期二: 10:30 – 21:30 | 星期三: 10:30 – 21:30 | 星期四: 10:30 – 21:30 | 星期五: 10:30 – 21:30 | 星期六: 10:30 – 21:30 | 星期日: 10:30 – 21:30,2,高雄市,鼓山區
遇見貓醫院 Meet Cat Specialists(預約制）,804台灣高雄市鼓山區中華一路317巷15號,07 522 2800,http://meetcat.strikingly.com/,4.7,214,"星期一: 10:30 – 12:00, 15:00 – 17:00, 18:00 – 19:30 | 星期二: 10:30 – 12:00, 15:00 – 17:00, 18:00 – 19:30 | 星期三: 10:30 – 12:00, 15:00 – 17:00, 18:00 – 19:30 | 星期四: 10:30 – 12:00, 15:00 – 17:00, 18:00 – 19:30 | 星期五: 10:30 – 12:00, 15:00 – 17:00, 18:00 – 19:30 | 星期六: 10:30 – 12:00, 15:00 – 17:00, 18:00 – 19:30 | 星期日: 10:30 – 12:00, 14:30 – 17:00, 17:30 – 19:00",2,高雄市,鼓山區
Sunny Side Up 太陽蛋毛孩選物店,804台灣高雄市鼓山區河西一路1439號,07 554 6888,http://www.sunnysideup.com.tw/,4.9,147,星期一: 休息 | 星期二: 休息 | 星期三: 休息 | 星期四: 休息 | 星期五: 13:00 – 19:30 | 星期六: 13:00 – 19:30 | 星期日: 13:00 – 19:30,2,高雄市,鼓山區
拾貳寵動物醫院 Zodiac Pet Clinic｜犬貓特寵家醫｜貓友善醫療｜健檢專科｜FearFree認證,804台灣高雄市鼓山區青海路396號,07 552 8158#1,https://www.zodiac-pet.com/,5,20,"星期一: 10:30 – 12:00, 14:00 – 17:30, 18:00 – 20:30 | 星期二: 10:30 – 12:00, 14:00 – 17:30, 18:00 – 20:30 | 星期三: 休息 | 星期四: 休息 | 星期五: 14:00 – 21:00 | 星期六: 10:30 – 12:00, 14:00 – 17:30, 18:00 – 20:30 | 星期日: 14:00 – 18:00",2,高雄市,鼓山區
文心貓專科醫院,804台灣高雄市鼓山區中華一路289號,07 552 7408,,,,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 17:00 | 星期日: 09:00 – 17:00,2,高雄市,鼓山區
韓特動物醫院-官方Line @043yuepg｜高雄特寵醫院｜苓雅區倉鼠龍貓｜三民區兔子天竺鼠｜鳳山區烏龜守宮｜新興區角蛙鬆獅蜥｜前鎮區犬貓動物醫院｜前金鹽埕區寵物醫院｜小港區動物麻醉疼痛管理｜高雄特寵鼓山區｜高雄兩棲爬蟲旗津區｜高雄星期日動物醫院,801007台灣高雄市前金區自強三路211號,07 215 2577,https://www.facebook.com/profile.php?id=100089019825289&mibextid=LQQJ4d,4.6,91,"星期一: 10:00 – 12:00, 13:30 – 21:00 | 星期二: 10:00 – 12:00, 13:30 – 21:00 | 星期三: 10:00 – 12:00, 13:30 – 21:00 | 星期四: 休息 | 星期五: 10:00 – 12:00, 13:30 – 21:00 | 星期六: 10:00 – 12:00, 13:30 – 21:00 | 星期日: 10:00 – 12:00, 13:30 – 18:00",2,高雄市,鼓山區
汝果寵物生命會館,112台灣台北市北投區立德路121巷15-1號2樓,02 2895 1334,https://www.ifspirit.com/,4.9,99,星期一: 08:00 – 22:00 | 星期二: 08:00 – 22:00 | 星期三: 08:00 – 22:00 | 星期四: 08:00 – 22:00 | 星期五: 08:00 – 22:00 | 星期六: 08:00 – 22:00 | 星期日: 08:00 – 22:00,2,高雄市,鼓山區
MB Flower 貓島上的麵包。花 - 北高雄花藝工作室、法國鮮花證照、美國AFA鮮花證照、AUBE不凋花證照、各式花禮訂製,804台灣高雄市鼓山區美術南五街282號4號樓之1,,http://mbflowerstudio.com/,4.9,28,星期一: 休息 | 星期二: 11:00 – 17:00 | 星期三: 休息 | 星期四: 11:00 – 17:00 | 星期五: 休息 | 星期六: 11:00 – 17:00 | 星期日: 休息,2,高雄市,鼓山區
新福氣葬儀社,830台灣高雄市鳳山區鳳南路73號,0937 310 787,,5,2,,4,高雄市,鼓山區
高雄市殯葬管理處,807台灣高雄市三民區本館路600巷20號,07 381 6316,,3.6,181,"星期一: 08:00 – 12:00, 13:30 – 17:30 | 星期二: 08:00 – 12:00, 13:30 – 17:30 | 星期三: 08:00 – 12:00, 13:30 – 17:30 | 星期四: 08:00 – 12:00, 13:30 – 17:30 | 星期五: 08:00 – 12:00, 13:30 – 17:30 | 星期六: 08:00 – 16:00 | 星期日: 08:00 – 16:00",4,高雄市,三民區
DORNEY寵物創意美學,807台灣高雄市三民區青年路二段624號,07 780 2989,https://www.facebook.com/dorney.pet,4.6,19,星期一: 10:30 – 18:30 | 星期二: 10:30 – 18:30 | 星期三: 10:30 – 18:30 | 星期四: 休息 | 星期五: 10:30 – 18:30 | 星期六: 10:30 – 18:30 | 星期日: 10:30 – 18:30,2,高雄市,三民區
毛孩貴賓室寵物美容館,80767台灣高雄市三民區建元路9巷45號,07 380 8356,https://www.vip-pet-lounge.com/,5,23,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,高雄市,三民區
美露寵物PET/寵物洗澡美容/寵物住宿/寵物旅館,80768台灣高雄市三民區民本街12號,0958 198 921,https://www.facebook.com/maludoghouse/,4.8,56,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 休息 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,2,高雄市,三民區
星羽動物醫院三民院-三民動物醫院推薦|犬貓暨特殊寵物動物醫院|特寵醫院|鳥類、兔科、鼠科、蜜袋鼯、刺蝟、爬蟲類|寵物牙科|寵物洗牙|寵物結紮|獸醫推薦|寵物外科,807台灣高雄市三民區信國路20號,07 395 5131,https://starfeather.com.tw/,4.7,166,"星期一: 10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00 | 星期二: 10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00 | 星期三: 10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00 | 星期四: 休息 | 星期五: 10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00 | 星期六: 10:00 – 13:00, 14:00 – 17:00, 18:00 – 21:00 | 星期日: 10:00 – 13:00, 14:00 – 17:00",2,高雄市,三民區
晨心動物醫院(犬貓內外科、心臟超音波、高壓氧、浪貓TNR),807台灣高雄市三民區建元路26號,07 392 5857,http://www.facebook.com/chenxiAH/,4.7,312,"星期一: 09:00 – 12:00, 14:00 – 18:00, 18:30 – 21:00 | 星期二: 09:00 – 12:00, 14:00 – 18:00, 18:30 – 21:00 | 星期三: 09:00 – 12:00, 14:00 – 18:00, 18:30 – 21:00 | 星期四: 09:00 – 12:00, 14:00 – 18:00, 18:30 – 21:00 | 星期五: 09:00 – 12:00, 14:00 – 18:00, 18:30 – 21:00 | 星期六: 09:00 – 12:00, 14:00 – 18:00, 18:30 – 21:00 | 星期日: 休息",2,高雄市,三民區
窩窩兔動物醫院-兔專科、鼠專科 、特殊寵物科(預約優先制),802台灣高雄市苓雅區建民路67號,07 713 0300,https://www.facebook.com/profile.php?id=100066416025430&mibextid=LQQJ4d,4.9,345,"星期一: 休息 | 星期二: 09:30 – 11:30, 16:30 – 17:30, 19:00 – 20:30 | 星期三: 09:30 – 11:30, 16:30 – 17:30, 19:00 – 20:30 | 星期四: 14:00 – 17:30, 19:00 – 20:30 | 星期五: 09:30 – 11:30, 16:30 – 17:30, 19:00 – 20:30 | 星期六: 14:00 – 17:30, 19:00 – 20:30 | 星期日: 10:00 – 11:30, 14:00 – 17:00",2,高雄市,三民區
人愛動物醫院附設寵物美容工作室,800台灣高雄市新興區六合一路30號,07 236 3676,,4.3,241,"星期一: 10:00 – 13:00, 15:00 – 18:00, 19:00 – 20:30 | 星期二: 10:00 – 13:00, 15:00 – 18:00, 19:00 – 20:30 | 星期三: 10:00 – 13:00, 15:00 – 18:00, 19:00 – 20:30 | 星期四: 10:00 – 13:00, 15:00 – 18:00, 19:00 – 20:30 | 星期五: 10:00 – 13:00, 15:00 – 18:00, 19:00 – 20:30 | 星期六: 09:00 – 12:00 | 星期日: 休息",2,高雄市,三民區
|| 養一隻貓吧。貓咪中途驛站 || 領養 x 下午茶 x 課程 x 撸貓療癒,807台灣高雄市三民區大豐一路433號2樓,07 381 8405,https://taplink.cc/keepacat1216,4.5,924,星期一: 12:00 – 19:00 | 星期二: 12:00 – 19:00 | 星期三: 12:00 – 19:00 | 星期四: 12:00 – 19:00 | 星期五: 12:00 – 19:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,2,高雄市,三民區
森富寵物生活館/高雄合法寵物美容住宿推薦,807台灣高雄市三民區明賢街42號,07 350 1217,,4.6,82,星期一: 09:30 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 09:30 – 19:00 | 星期五: 09:30 – 19:00 | 星期六: 09:30 – 19:00 | 星期日: 09:30 – 19:00,2,高雄市,三民區
朵菈狗狗villa酒店,807台灣高雄市三民區建工路441號2樓,0952 731 168,https://www.facebook.com/%E6%9C%B5%E8%8F%88%E7%8B%97%E7%8B%97villa%E9%85%92%E5%BA%97-413999092530081/,3.6,32,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,高雄市,三民區
My Dog 寵物美容．住宿,807台灣高雄市三民區民族一路525號,07 350 1623,https://www.facebook.com/mydogpetgrooming2020/,4.9,78,星期一: 11:00 – 19:00 | 星期二: 休息 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,2,高雄市,三民區
露娜寵物旅館,807台灣高雄市三民區義昌路42號,0910 315 065,,4.6,82,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,2,高雄市,三民區
安哲寵物美容學院,830台灣高雄市鳳山區澄清路53號,07 740 8899,https://www.anzhe-pet.com.tw/,4.8,66,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,高雄市,三民區
狗狗村寵物旅館 Formosa K9 B&B,802台灣高雄市苓雅區福安路424號,0983 700 316,https://www.facebook.com/formosak9new/?modal=admin_todo_tour,4.4,41,,2,高雄市,三民區
金真生命禮儀 / 澄化靖金真道壇 / 沛芯寵物生命,932台灣屏東縣新園鄉鹽洲路283號,0927 027 681,https://www.facebook.com/profile.php?id=100069267305287&mibextid=ZbWKwL,5,1,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5,高雄市,鹽埕區
暮浴寵物禮儀 寵物水化,221台灣新北市汐止區大同路一段183號2樓之1,02 2643 1234,https://www.sunsetshower.com.tw/,5,415,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5,高雄市,鹽埕區
寶興生命禮儀-屏東禮儀公司/屏東禮儀社/屏東葬儀社/禮儀公司/禮儀社/葬儀社/佛教禮儀/道教禮儀/基督教禮儀/花葬/海葬/樹葬/火葬/土葬/環保葬／寵物殯葬,920台灣屏東縣潮州鎮大勇路156號156之2號,0955 353 045,https://boashing.heartdesign.site/index.html,5,2,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,5,高雄市,鹽埕區
圓智十善生命禮儀,807台灣高雄市三民區建工路216號,07 396 1900,,5,22,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,高雄市,鹽埕區
忠誠生命禮儀服務,702台灣台南市南區國民路270巷75弄14號,0958 709 231,https://www.loyaltyfuneral.com/,5,114,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,高雄市,鹽埕區
搖尾巴寵物生活館 試營運中 5月8日重新開幕,804台灣高雄市鼓山區鼓山一路137號,07 521 9833,https://www.facebook.com/pages/%E6%90%96%E5%B0%BE%E5%B7%B4%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8/978378988868964?ref=hl,4.7,78,"星期一: 10:00 – 19:00 | 星期二: 10:00 – 00:00 | 星期三: 00:00 – 07:00, 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 12:00 – 18:00 | 星期日: 休息",2,高雄市,鹽埕區
白馬寵物樂園,712台灣台南市新化區18-6號,06 590 1899,https://www.whitehourse.com.tw/,4.3,193,星期一: 08:00 – 16:00 | 星期二: 08:00 – 16:00 | 星期三: 08:00 – 16:00 | 星期四: 08:00 – 16:00 | 星期五: 08:00 – 16:00 | 星期六: 08:00 – 16:00 | 星期日: 08:00 – 16:00,2,高雄市,鹽埕區
優的寵物生活館（七賢店）,800台灣高雄市新興區七賢一路508號,07 236 6606,,4.4,267,星期一: 10:30 – 21:30 | 星期二: 10:30 – 21:30 | 星期三: 10:30 – 21:30 | 星期四: 10:30 – 21:30 | 星期五: 10:30 – 21:30 | 星期六: 10:30 – 21:30 | 星期日: 10:30 – 21:30,2,高雄市,鹽埕區
聖哥國際股份有限公司(母嬰用品設計製造OEM/OEM/銀髮長青/寵物生活),803台灣高雄市鹽埕區大公路102號,07 551 7953,http://www.sango.com.tw/,4.6,7,星期一: 08:30 – 17:30 | 星期二: 08:30 – 17:30 | 星期三: 08:30 – 17:30 | 星期四: 08:30 – 17:30 | 星期五: 08:30 – 17:30 | 星期六: 休息 | 星期日: 休息,2,高雄市,鹽埕區
屏東縣諾亞方舟寵物協會,900台灣屏東縣屏東市民生東路11巷10號,0937 575 667,,5,30,星期一: 06:00 – 01:00 | 星期二: 06:00 – 01:00 | 星期三: 06:00 – 01:00 | 星期四: 06:00 – 00:00 | 星期五: 06:00 – 00:00 | 星期六: 06:00 – 01:00 | 星期日: 06:00 – 01:00,2,高雄市,鹽埕區
Grumpy Dog寵物沙龍SPA,803台灣高雄市鹽埕區大仁路73號,07 521 3678,https://www.facebook.com/grumpydogtw?mibextid=LQQJ4d,4.3,11,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 休息 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,2,高雄市,鹽埕區
昭揚生命| 禮儀公司 | 葬儀社 | 殯葬服務,220台灣新北市板橋區三民路二段正泰二巷13號3樓,080 058 0866,https://zhaoyang80.webnode.tw/,5,198,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,高雄市,鹽埕區
龍誠生命禮儀 （高雄服務處）,806台灣高雄市前鎮區佛道路60號,0976 325 588,https://www.facebook.com/%E9%BE%8D%E8%AA%A0%E7%94%9F%E5%91%BD%E7%A6%AE%E5%84%80-173444139770699/,,,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,高雄市,前金區
毛町寵物浴場/前鎮寵物美容/專業皮毛調理/VIP無壓環境/高雄寵物美容推薦,806台灣高雄市前鎮區民權二路70號,07 333 1258,https://www.facebook.com/maoding333/,4.9,136,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 休息 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,2,高雄市,前金區
黑馬寵物美容｜深層刷牙無麻醉｜寵物安親住宿｜一對一美容｜精緻洗澡｜專業調理護膚｜寵物用品｜送養浪浪 中途愛媽TNR｜前鎮寵物美容｜狗狗洗澡｜貓咪洗澡｜寵物火化｜,806台灣高雄市前鎮區崗山西街295號,0915 011 057,https://www.facebook.com/%E9%BB%91%E9%A6%AC%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-102996769039710/,5,76,星期一: 10:30 – 19:00 | 星期二: 休息 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 休息,2,高雄市,前金區
毛小孩的店 （特寵繁業字第W1110351-00號）(精緻寵物美容.用品)(寵物美容教學),800台灣高雄市新興區達仁街32號1樓,07 222 2001,https://www.facebook.com/maospet,4.9,127,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,2,高雄市,前金區
寵物養我攝影工作室,806036台灣高雄市前鎮區樹德路2巷12號3樓,0956 380 226,,5,1,星期一: 休息 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 11:00 – 22:00,2,高雄市,前金區
弘恩動物醫院 犬貓專科-高雄新興獸醫 急診/重症加護/住院/ICU氧氣病房/輸血/內科/外科/出國代辦 腎衰竭/洗腎/心臟衰竭/胰臟炎/泌尿道/結石/肛門腺/洗牙拔牙/腫瘤/口炎/心絲蟲 老貓/老狗照護 無佐劑預防針 專業評價推薦 PTT Dacrd,800台灣高雄市新興區五福二路152號,07 215 1123,https://hornvet.wixsite.com/mypet,4.1,157,星期一: 10:00 – 20:30 | 星期二: 10:00 – 20:30 | 星期三: 10:00 – 20:30 | 星期四: 10:00 – 20:30 | 星期五: 10:00 – 20:30 | 星期六: 10:00 – 20:00 | 星期日: 10:30 – 19:30,2,高雄市,前金區
史密斯寵物醫院,800台灣高雄市新興區民生一路199號,07 222 6565,https://www.facebook.com/profile.php?id=100064132297742,4.3,95,"星期一: 14:00 – 18:00, 19:00 – 22:00 | 星期二: 14:00 – 18:00, 19:00 – 22:00 | 星期三: 14:00 – 18:00, 19:00 – 22:00 | 星期四: 14:00 – 18:00, 19:00 – 22:00 | 星期五: 14:00 – 18:00, 19:00 – 22:00 | 星期六: 14:00 – 18:00, 19:00 – 22:00 | 星期日: 14:00 – 18:00, 19:00 – 22:00",2,高雄市,前金區
東森寵物 前金自立店,801台灣高雄市前金區自立二路91號,07 285 3335,https://www.etipets.com/,4.3,521,星期一: 13:00 – 23:00 | 星期二: 13:00 – 23:00 | 星期三: 13:00 – 23:00 | 星期四: 13:00 – 23:00 | 星期五: 13:00 – 23:00 | 星期六: 13:00 – 23:00 | 星期日: 13:00 – 23:00,2,高雄市,前金區
拾貓（預約）,"9樓, No. 69號七賢二路新興區高雄市台灣 800",0983 670 008,https://www.ten-cats.com/,4.9,24,星期一: 10:00 – 16:00 | 星期二: 10:00 – 16:00 | 星期三: 10:00 – 16:00 | 星期四: 10:00 – 16:00 | 星期五: 10:00 – 16:00 | 星期六: 10:00 – 16:00 | 星期日: 休息,2,高雄市,前金區
貓執事罐罐店-貓主食罐副食罐/犬貓自製生食課程/糖尿貓/腎貓/減肥貓/飲食調配/,802台灣高雄市苓雅區建民路114號,07 722 0502,https://www.catbutler.com.tw/,4.6,109,"星期一: 10:00 – 12:00, 13:30 – 22:00 | 星期二: 10:00 – 12:00, 13:30 – 22:00 | 星期三: 10:00 – 12:00, 13:30 – 22:00 | 星期四: 10:00 – 12:00, 13:30 – 22:00 | 星期五: 10:00 – 12:00, 13:30 – 22:00 | 星期六: 10:00 – 12:00, 13:30 – 22:00 | 星期日: 休息",2,高雄市,前金區
愛吃鬼阿麥 毛孩選物 調整營業時間中 如需購買請先電洽是否有開店,800台灣高雄市新興區六合一路49-14號,,,5,9,,2,高雄市,前金區
迷狗屋,802台灣高雄市苓雅區三多四路95巷3號,0973 642 888,https://instagram.com/kelly2022999?igshid=ZGUzMzM3NWJiOQ==,3.4,5,星期一: 休息 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 休息,2,高雄市,前金區
貓鋪犬貓寵物店,800台灣高雄市新興區大同一路89號,07 272 3199,,4,5,星期一: 10:30 – 20:30 | 星期二: 10:30 – 20:30 | 星期三: 10:30 – 20:30 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:30 | 星期六: 10:30 – 20:30 | 星期日: 休息,2,高雄市,新興區
迷妳寵物店,800台灣高雄市新興區復興一路14-3號,07 222 5588,https://www.facebook.com/%E8%BF%B7%E5%A6%B3%E5%AF%B5%E7%89%A9%E5%BA%97-113713558676032/,4.2,31,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 休息 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 13:00 – 18:00,2,高雄市,新興區
忠信動物醫院(寵物移民狗貓出國代辦，動物血液輸出國外實驗室代辦),802台灣高雄市苓雅區和平一路149-13號,07 722 5766,https://www.facebook.com/wg141319,4.4,76,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 17:00 | 星期日: 11:00 – 16:00,2,高雄市,苓雅區
聖馨動物醫院｜高雄貓狗中醫、針灸、犬貓牙科診所、高雄動物再生醫學、犬貓美容｜週三週日公休,802台灣高雄市苓雅區苓雅一路28號,07 536 6010,https://m.facebook.com/BAH.Kaohsiung/,5,26,"星期一: 09:00 – 11:30, 15:00 – 17:30, 18:30 – 20:00 | 星期二: 09:00 – 11:30, 15:00 – 17:30, 18:30 – 20:00 | 星期三: 休息 | 星期四: 09:00 – 11:30, 15:00 – 17:30, 18:30 – 20:00 | 星期五: 09:00 – 11:30, 15:00 – 17:30, 18:30 – 20:00 | 星期六: 09:00 – 11:30, 15:00 – 17:30 | 星期日: 休息",2,高雄市,苓雅區
信安安樂 到府安樂,334台灣桃園市八德區介壽路二段113號,0965 329 729,https://www.petpeaceinhome.tw/,5,15,星期一: 08:30 – 23:00 | 星期二: 08:30 – 23:00 | 星期三: 08:30 – 23:00 | 星期四: 08:30 – 23:00 | 星期五: 08:30 – 23:00 | 星期六: 08:30 – 23:00 | 星期日: 08:30 – 23:00,4,高雄市,苓雅區
享家寵物到府善終,100台灣台北市中正區牯嶺街15-1號,0905 060 603,https://www.homewardpet.com.tw/,5,105,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,3,高雄市,苓雅區
本丸特殊寵物與貓專科醫院,806台灣高雄市前鎮區永豐路105號1樓,07 721 1089,,4.5,231,"星期一: 休息 | 星期二: 09:30 – 12:00, 14:30 – 21:00 | 星期三: 09:30 – 12:00, 14:30 – 21:00 | 星期四: 09:30 – 12:00, 14:30 – 21:00 | 星期五: 09:30 – 12:00, 14:30 – 21:00 | 星期六: 09:30 – 12:00, 14:30 – 21:00 | 星期日: 14:00 – 21:00",2,高雄市,前鎮區
探狗喵 毛孩選物店,806台灣高雄市前鎮區中安路1-1號3 樓,0911 035 553,https://instagram.com/tan.go.meow?igshid=MmIzYWVlNDQ5Yg==,5,77,星期一: 11:00 – 21:30 | 星期二: 11:00 – 21:30 | 星期三: 11:00 – 21:30 | 星期四: 11:00 – 21:30 | 星期五: 11:00 – 22:00 | 星期六: 10:30 – 22:00 | 星期日: 10:30 – 22:00,2,高雄市,前鎮區
米拉寵物行為訓練,806台灣高雄市前鎮區中華五路939巷24號,0939 149 575,https://www.facebook.com/milapets,4.9,36,星期一: 休息 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 休息,2,高雄市,前鎮區
圓安生命禮儀~屏東，潮州,920台灣屏東縣潮州鎮忠義路202號,0981 804 901,,5,2,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,4,高雄市,旗津區
寵老闆 寵物美容旅館,812台灣高雄市小港區港平路98號,0936 197 801,https://www.facebook.com/%E5%AF%B5%E8%80%81%E9%97%86-%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E6%97%85%E9%A4%A8-100235281329413/,4.7,58,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,2,高雄市,小港區
艾狗美寵物專業美容,812台灣高雄市小港區中安路600號,07 791 5999,,5,14,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 休息,2,高雄市,小港區
拉拉寵物小鋪,81268台灣高雄市小港區康莊路186號,07 806 6336,http://www.facebook.com/lalapethouse,4.9,119,星期一: 10:10 – 18:00 | 星期二: 休息 | 星期三: 10:10 – 18:00 | 星期四: 10:10 – 18:00 | 星期五: 10:10 – 18:00 | 星期六: 10:10 – 18:00 | 星期日: 10:10 – 18:00,2,高雄市,小港區
寵物3C精品•SPA館,830台灣高雄市鳳山區南華一路133號,07 792 1313,https://m.facebook.com/pet3c/,4.3,498,星期一: 09:30 – 21:30 | 星期二: 09:30 – 21:30 | 星期三: 09:30 – 21:30 | 星期四: 09:30 – 21:30 | 星期五: 09:30 – 21:30 | 星期六: 09:30 – 21:30 | 星期日: 09:30 – 21:30,2,高雄市,鳳山區
