店名,地址,電話,網站,評分,評分數量,營業時間,城市,區域
簡單狗包棟民宿,804台灣高雄市鼓山區鼓山三路128之5號,0917 802 782,https://ical.booking.com/v1/export?t=1b6dfc56-1896-40f3-83db-9889eecd77c7,5,20,,高雄市,鼓山區
高雄小歐精緻旅店 | 寵物民宿 | 近美麗島,800台灣高雄市新興區南台路84號,0976 796 818,https://booking.owlting.com/%E5%B0%8F%E6%AD%90%E7%B2%BE%E7%B7%BB%E6%97%85%E5%BA%97,4.7,147,,高雄市,鼓山區
高雄阿爾兔兔民宿|高雄包棟民宿|高雄寵物友善住宿民宿|高雄國民旅遊卡民宿,800台灣高雄市新興區南台路43巷1弄6號,0988 830 610,https://ar2two.com/,4.2,213,星期一: 09:00 – 12:00 | 星期二: 09:00 – 12:00 | 星期三: 09:00 – 12:00 | 星期四: 09:00 – 12:00 | 星期五: 09:00 – 12:00 | 星期六: 09:00 – 12:00 | 星期日: 09:00 – 12:00,高雄市,鼓山區
河畔文旅(非寵物旅館),803台灣高雄市鹽埕區府北路50號,07 551 1666,https://www.facebook.com/%E9%AB%98%E9%9B%84%E6%B2%B3%E7%95%94%E6%96%87%E6%97%85-The-Rivero-Hotel-2151259158536263/,3.6,616,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,高雄市,鼓山區
來客寵物 Like pet,800台灣高雄市新興區六合路102號,0926 453 177,https://www.facebook.com/likepet2238293/,4.6,39,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 休息,高雄市,鼓山區
237重機主題旅店,803台灣高雄市鹽埕區七賢三路229號,07 521 8237,https://www.facebook.com/237%E6%97%85%E5%BA%97-1160183693994755/,4.3,893,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,高雄市,鼓山區
Show Dog寵物美容,804台灣高雄市鼓山區中華一路485號,,,5,14,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 休息,高雄市,鼓山區
義狗倆狗複合式餐廳,804台灣高雄市鼓山區鼓山一路10-1號,,https://instagram.com/yi_gou_liang_gou?igshid=YmMyMTA2M2Y=,4.7,399,"星期一: 11:00 – 16:00, 17:00 – 21:00 | 星期二: 11:00 – 16:00, 17:00 – 21:00 | 星期三: 休息 | 星期四: 11:00 – 16:00, 17:00 – 21:00 | 星期五: 11:00 – 16:00, 17:00 – 21:00 | 星期六: 11:00 – 16:00, 17:00 – 21:00 | 星期日: 11:00 – 16:00, 17:00 – 21:00",高雄市,鼓山區
I Dog寵物旅館,812台灣高雄市小港區桂陽路175巷1弄23號號,07 791 9895,https://www.facebook.com/I-Dog%E5%AF%B5%E7%89%A9%E6%97%85%E9%A4%A8-779408782137860/?ref=page_internal,4.6,34,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,高雄市,鼓山區
優的生活寵物館,804台灣高雄市鼓山區中華一路2220號,07 550 3035,https://www.facebook.com/petyono/,4.3,348,星期一: 10:30 – 21:30 | 星期二: 10:30 – 21:30 | 星期三: 10:30 – 21:30 | 星期四: 10:30 – 21:30 | 星期五: 10:30 – 21:30 | 星期六: 10:30 – 21:30 | 星期日: 10:30 – 21:30,高雄市,鼓山區
喵起來吃冰Meow,800台灣高雄市新興區復興二路344號,0986 694 007,https://www.instagram.com/meowtodua344?igsh=MXAwc2c2cTRhY21uYQ==,4.9,421,星期一: 13:00 – 22:00 | 星期二: 13:00 – 22:00 | 星期三: 13:00 – 22:00 | 星期四: 13:00 – 22:00 | 星期五: 13:00 – 22:00 | 星期六: 13:00 – 22:00 | 星期日: 13:00 – 22:00,高雄市,鼓山區
等一隻貓咖啡,804台灣高雄市鼓山區美術館路265號,07 522 8722,https://www.facebook.com/OneMorePurr,4.6,307,星期一: 10:30 – 18:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:30 – 18:00 | 星期五: 10:30 – 18:00 | 星期六: 10:30 – 18:00 | 星期日: 10:30 – 18:00,高雄市,鼓山區
毛驢·貓旅 Mlcat Hotel｜貓咖｜貓住宿｜,820台灣高雄市岡山區忠誠街215號,07 622 6030,https://instagram.com/mlcat.hotel2022,4.8,312,星期一: 12:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,高雄市,鼓山區
(兔子住宿)夏木公寓,803台灣高雄市鹽埕區富野路105號,0936 160 343,,,,,高雄市,鼓山區
龍貓的窩_高雄形象館,804台灣高雄市鼓山區九如四路1255號,,https://instagram.com/chinchillas_home_kh?igshid=MzRlODBiNWFlZA==,5,2,,高雄市,鼓山區
謝謝妮寵物美容,802台灣高雄市苓雅區中興街53號,0907 248 918,,5,46,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,高雄市,鼓山區
寵物公園(高雄美術店) - 專業寵物用品&寵物美容,804314台灣高雄市鼓山區明誠四路112號1F (A1-2,07 586 6090,https://www.wonderpet.asia/,5,467,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,高雄市,鼓山區
棉花糖寵物旅館,843台灣高雄市美濃區光明路169號,0930 435 888,https://www.facebook.com/%E6%A3%89%E8%8A%B1%E7%B3%96%E5%AF%B5%E7%89%A9%E6%97%85%E9%A4%A8-329027751091960,4.8,79,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,高雄市,鼓山區
淘氣族寵物美容,"No. 93號, 自立一路, 三民區高雄市台灣 807",07 286 2445,https://www.facebook.com/TouchDog/,4.8,96,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 休息,高雄市,鼓山區
毛小孩的店 （特寵繁業字第W1110351-00號）(精緻寵物美容.用品)(寵物美容教學),800台灣高雄市新興區達仁街32號1樓,07 222 2001,https://www.facebook.com/maospet,4.9,127,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,高雄市,鼓山區
高雄市動物保護教育園區,804台灣高雄市鼓山區萬壽路350號,07 551 9059,https://livestock.kcg.gov.tw/Pets/DongwuShourong/YuanquJieshao/YuanquJieshao01.htm,3.5,302,"星期一: 休息 | 星期二: 09:30 – 12:00, 13:30 – 17:00 | 星期三: 09:30 – 12:00, 13:30 – 17:00 | 星期四: 09:30 – 12:00, 13:30 – 17:00 | 星期五: 09:30 – 12:00, 13:30 – 17:00 | 星期六: 09:30 – 12:00, 13:30 – 17:00 | 星期日: 09:30 – 12:00, 13:30 – 17:00",高雄市,鼓山區
寵物公園(瑞豐店),804台灣高雄市鼓山區裕誠路1085號,07 550 1058,https://www.wonderpet.asia/,4.9,1604,星期一: 13:00 – 00:00 | 星期二: 13:00 – 00:00 | 星期三: 13:00 – 00:00 | 星期四: 13:00 – 00:00 | 星期五: 13:00 – 00:00 | 星期六: 13:00 – 00:00 | 星期日: 13:00 – 00:00,高雄市,鼓山區
社團法人高雄市關懷流浪動物協會,804台灣高雄市鼓山區中華一路369號,07 522 6699,http://www.kcsaa.org.tw/,3.5,225,星期一: 09:00 – 18:30 | 星期二: 09:00 – 18:30 | 星期三: 09:00 – 18:30 | 星期四: 09:00 – 18:30 | 星期五: 09:00 – 18:30 | 星期六: 休息 | 星期日: 休息,高雄市,鼓山區
北高雄水族寵物館-明誠店,804台灣高雄市鼓山區明誠三路729號,07 550 0560,https://zh-tw.facebook.com/%E5%8C%97%E9%AB%98%E9%9B%84%E6%B0%B4%E6%97%8F%E8%B2%93%E7%8B%97%E5%AF%B5%E7%89%A9%E9%A4%A8-%E6%98%8E%E8%AA%A0%E5%BA%97-646161418852570/,4.2,1750,星期一: 10:00 – 23:00 | 星期二: 10:00 – 23:00 | 星期三: 10:00 – 23:00 | 星期四: 10:00 – 23:00 | 星期五: 10:00 – 23:00 | 星期六: 10:00 – 23:00 | 星期日: 10:00 – 23:00,高雄市,鼓山區
|| 養一隻貓吧。貓咪中途驛站 || 領養 x 下午茶 x 課程 x 撸貓療癒,807台灣高雄市三民區大豐一路433號2樓,07 381 8405,https://taplink.cc/keepacat1216,4.5,919,星期一: 12:00 – 19:00 | 星期二: 12:00 – 19:00 | 星期三: 12:00 – 19:00 | 星期四: 12:00 – 19:00 | 星期五: 12:00 – 19:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,高雄市,鼓山區
歐娜Ona寵物美學沙龍⧓ Spa Ⅰ皮毛護理 Ⅰ旅館⧓安親Ⅰ寵物用品Ⅰ寵物接送,807台灣高雄市三民區覺民路50號,07 380 1069,,4.4,37,星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,高雄市,三民區
啊財那裡寵物沙龍,830台灣高雄市鳳山區大東二路143號,07 719 7799,https://m.facebook.com/richthere/,4.8,107,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,高雄市,三民區
瑪莉丸寵物澡堂,807台灣高雄市三民區覺民路25號,07 396 5909,https://www.facebook.com/%E7%91%AA%E8%8E%89%E4%B8%B8%E5%AF%B5%E7%89%A9%E6%BE%A1%E5%A0%82-631061640381835/,4.8,85,星期一: 休息 | 星期二: 11:00 – 20:30 | 星期三: 11:00 – 20:30 | 星期四: 11:00 – 20:30 | 星期五: 11:00 – 20:30 | 星期六: 11:00 – 20:30 | 星期日: 11:00 – 20:30,高雄市,三民區
嬌滴滴寵物(建工店) 「託運、美容、百貨、徵婚、接送」,807台灣高雄市三民區建工路796號,07 395 0809,http://www.taiwanpetshop.com/,4.4,178,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,高雄市,三民區
熊寶貝,807台灣高雄市三民區九如一路307號,07 392 9889,https://www.facebook.com/share/1CzE8gAcC7/?mibextid=wwXIfr,5,25,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 10:30 – 20:00 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 休息,高雄市,三民區
虎寶貝寵物沙龍,802台灣高雄市苓雅區建民路69號,07 716 3039,https://instagram.com/hoobaby.pet.salon?igshid=YzcxN2Q2NzY0OA==,5,49,星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 休息,高雄市,三民區
萌寶寵物澡堂,807台灣高雄市三民區黃興路190號,0987 102 225,https://www.facebook.com/MoebaoPet,5,27,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,高雄市,三民區
小芳芳寵物個人工作室,807台灣高雄市三民區灣中街292號,0936 615 663,https://instagram.com/lalalanew07?igshid=NGExMmI2YTkyZg==,5,1,,高雄市,三民區
高雄沐沐猫澡堂。高雄純貓美容│安親│住宿,802台灣高雄市苓雅區武昌路70巷71號1樓,0901 334 547,https://murmurcat1001.wixsite.com/love,5,82,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,高雄市,三民區
老大狗團隊,807台灣高雄市三民區建工路894號,07 382 9952,,4.9,21,星期一: 10:00 – 21:00 | 星期二: 休息 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,高雄市,三民區
狗妹妹寵物沙龍,830台灣高雄市鳳山區五權路25號,07 743 9788,https://www.facebook.com/%E7%8B%97%E5%A6%B9%E5%A6%B9%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D-157000947762192/?view_public_for=157000947762192,4.8,30,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 休息,高雄市,三民區
忠心寵物美容生活館,807台灣高雄市三民區大福街239號,07 384 0019,https://www.facebook.com/%E5%BF%A0%E5%BF%83%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E7%94%9F%E6%B4%BB%E9%A4%A8-100297609305437/,4.9,31,星期一: 09:00 – 19:00 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 休息,高雄市,三民區
BonJour寵物美容·安親,830台灣高雄市鳳山區瑞順街125巷12號,0982 582 825,https://lin.ee/bgyokBa,4.6,29,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,高雄市,三民區
Pet Love Cattery 寵愛貓舍(全預約制),807台灣高雄市三民區九如一路214巷5號,0910 732 763,https://petlovecattery.com/,4.9,101,星期一: 13:00 – 18:00 | 星期二: 13:00 – 18:00 | 星期三: 13:00 – 18:00 | 星期四: 13:00 – 18:00 | 星期五: 13:00 – 18:00 | 星期六: 13:00 – 18:00 | 星期日: 13:00 – 18:00,高雄市,三民區
88寵物沙龍SPA 剪毛 大美容 3公里內接送服務 住宿 安親 牛奶浴 DD肌活S皮毛調理,807台灣高雄市三民區大慶街88號,07 392 8100,https://www.facebook.com/88salonsap/,4.8,59,星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 休息 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,高雄市,三民區
瑪米亞寵物生活館,80786台灣高雄市三民區鼎山街168號,07 349 3081,https://www.facebook.com/%E7%91%AA%E7%B1%B3%E4%BA%9E%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8-427198258059545/,5,12,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 休息 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,高雄市,三民區
萌貴妃寵物美容,"No. 671號, Dashun 2nd Rd, 三民區高雄市台灣 807",0976 331 559,https://www.facebook.com/%E8%90%8C%E8%B2%B4%E5%A6%83%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-441294883330815/,4.6,78,星期一: 休息 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,高雄市,三民區
東森寵物 三民十全店,807台灣高雄市三民區十全二路114號,07 311 5158,https://www.etipets.com/,4.7,140,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,高雄市,三民區
毛孩貴賓室寵物美容館,80767台灣高雄市三民區建元路9巷45號,07 380 8356,https://www.vip-pet-lounge.com/,5,23,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,高雄市,三民區
寶貝與我寵物美容旅館-鳳山青年店,830台灣高雄市鳳山區青年路二段48-3號,07 719 3777,https://www.facebook.com/%E5%AF%B6%E8%B2%9D%E8%88%87%E6%88%91%E5%B0%88%E6%A5%AD%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E7%94%9F%E6%B4%BB%E9%A4%A8-469391510093919/?ref=aymt_homepage_panel&eid=ARCqb4KQwcvP0ira1Phhki6yq5b9CHXFZ1Ocs2Hi4FTIrIhz1VMGwU1JNBI5Jta-bnR4vO3Q2zsS11-J,3.7,30,星期一: 10:00 – 20:00 | 星期二: 休息 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,高雄市,三民區
寵物公園(鼎山店) - 專業寵物用品&寵物美容,807台灣高雄市三民區鼎山街255號,07 380 1966,https://www.wonderpet.asia/,4.8,974,星期一: 11:00 – 23:00 | 星期二: 11:00 – 23:00 | 星期三: 11:00 – 23:00 | 星期四: 11:00 – 23:00 | 星期五: 11:00 – 23:00 | 星期六: 11:00 – 23:00 | 星期日: 11:00 – 23:00,高雄市,三民區
快樂毛毛 PET CARE,807台灣高雄市三民區大中一路,0988 700 603,https://phoebe0988700603.wordpress.com/,4,2,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,高雄市,三民區
優的生活寵物館(十全店),807台灣高雄市三民區民族一路99號,07 322 3790,https://www.facebook.com/pages/%E5%84%AA%E7%9A%84%E7%94%9F%E6%B4%BB%E5%AF%B5%E7%89%A9%E9%A4%A8%E5%8D%81%E5%85%A8%E5%BA%97/240024816035020,4.3,281,星期一: 10:30 – 21:30 | 星期二: 10:30 – 21:30 | 星期三: 10:30 – 21:30 | 星期四: 10:30 – 21:30 | 星期五: 10:30 – 21:30 | 星期六: 10:30 – 21:30 | 星期日: 10:30 – 21:30,高雄市,三民區
心宿烏托邦寵物旅館,807台灣高雄市三民區北平一街75-1號,,,3.3,35,,高雄市,三民區
打狗灣包棟民宿| 高雄包棟民宿推薦 學生團體包棟住宿 駁二包棟民宿 高雄民宿人氣團體包棟 烤肉KTV包棟,803台灣高雄市鹽埕區大成街33號,0919 621 086,https://www.facebook.com/takaobay33/,5,40,,高雄市,鹽埕區
LIKE 寵物旅館,247台灣新北市蘆洲區三民路593號1樓,02 8283 2222,https://www.facebook.com/share/1BZX9YqZ6h/,4.7,78,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,高雄市,鹽埕區
Grumpy Dog寵物沙龍SPA,803台灣高雄市鹽埕區大仁路73號,07 521 3678,https://www.facebook.com/grumpydogtw?mibextid=LQQJ4d,4.3,11,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 休息 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,高雄市,鹽埕區
Nice澎澎寵物美容、寵物住宿、寵物安親,806台灣高雄市前鎮區永豐路107號,07 721 2027,https://lin.ee/SnC4nZJ,5,62,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 休息 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,高雄市,鹽埕區
Q瑪寵物沙龍-五福館 - 狗SPA洗澡 造型課程、指甲修剪 寵物住宿、美容師證照教學,800台灣高雄市新興區五福二路128號,07 215 6089,https://www.facebook.com/qma128/?ref=bookmarks,5,46,星期一: 休息 | 星期二: 10:00 – 18:30 | 星期三: 10:00 – 18:30 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,高雄市,鹽埕區
Doggy Doggy寵物專賣店（原法鬥一家）,806台灣高雄市前鎮區二聖二路16號,0976 382 789,,4.9,217,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,高雄市,鹽埕區
貓御殿,830台灣高雄市鳳山區林森路257號,07 815 6326,,4.8,11,,高雄市,鹽埕區
愛兔假期高雄館(兔兔寄宿),806台灣高雄市前鎮區中華五路949號,0901 076 500,https://hostel.url.com.tw/0922560178,5,49,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,高雄市,鹽埕區
漫步公寓 貓旅 貓咪樂園,813台灣高雄市左營區明誠二路539號5 樓,07 550 9896,https://www.instagram.com/catwalk_house/,5,242,,高雄市,鹽埕區
嬌滴滴寵物（一心店）「託運、美容、百貨、徵婚、接送」,806台灣高雄市前鎮區一心二路42號,07 333 1239,https://www.facebook.com/taiwanpetshop2/,4.3,156,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,高雄市,前金區
東森寵物 前金自立店,801台灣高雄市前金區自立二路91號,07 285 3335,https://www.etipets.com/,4.3,509,星期一: 13:00 – 23:00 | 星期二: 13:00 – 23:00 | 星期三: 13:00 – 23:00 | 星期四: 13:00 – 23:00 | 星期五: 13:00 – 23:00 | 星期六: 13:00 – 23:00 | 星期日: 13:00 – 23:00,高雄市,前金區
毛草屋 - 鼠兔寄宿、牧草食品用品販賣 -,802台灣高雄市苓雅區文橫二路59巷34號,,https://www.facebook.com/FluffyandHay?mibextid=ZbWKwL,5,7,星期一: 22:00 – 01:00 | 星期二: 22:00 – 01:00 | 星期三: 22:00 – 01:00 | 星期四: 22:00 – 01:00 | 星期五: 22:00 – 01:00 | 星期六: 12:00 – 01:00 | 星期日: 12:00 – 01:00,高雄市,前金區
拾六貓舍 | 高雄專業繁殖培育•貓美容•旅館•貓咪咖啡廳 | 新興人氣貓咖推薦 甜點首選 療癒系下午茶好評 網美打卡寵物餐廳 嚕貓 必吃千層蛋糕 現烤可頌 熱門焦糖布丁 巴斯克蛋糕 玉子燒 貓住宿,800台灣高雄市新興區七賢一路529號,0976 804 479,https://www.facebook.com/profile.php?id=61558144702951,5,652,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,高雄市,前金區
王子與公主寵物美容 前鎮店,806台灣高雄市前鎮區長江街87號,07 331 8788,https://www.facebook.com/line0915015952?mibextid=ZbWKwL,5,108,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 休息 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,高雄市,前金區
貝比寵物生活館,802台灣高雄市苓雅區三多三路40號,07 537 2598,https://rink.cc/x95w4,4.6,201,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 休息,高雄市,前金區
牠的__店,802台灣高雄市苓雅區三多二路261號,0981 091 312,,,,,高雄市,前金區
歐比寵物生活館｜高雄寵物美容推薦｜高雄寵物住宿推薦｜高雄寵物洗澡推薦｜前鎮寵物美容推薦｜前鎮寵物住宿推薦｜前鎮寵物洗澡推薦,806台灣高雄市前鎮區二聖一路87號,07 722 2987,https://lin.ee/l1X2VfL,4.9,153,星期一: 10:00 – 18:30 | 星期二: 10:00 – 18:30 | 星期三: 休息 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,高雄市,前金區
愛美寵物SPA沙龍,801台灣高雄市前金區民生二路89號,07 261 2888,https://www.facebook.com/Amen2888/,4.3,43,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 休息 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 17:00,高雄市,前金區
Franziska 法蘭西斯卡寵物美容,802台灣高雄市苓雅區福建街258號1樓,07 261 5753,https://www.facebook.com/khfranziska,5,56,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 休息 | 星期五: 休息 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,高雄市,前金區
寶羅寵物生活館,802台灣高雄市苓雅區三多二路290號,07 338 9911,https://www.facebook.com/polopetstore/,4.7,86,星期一: 10:30 – 21:30 | 星期二: 10:30 – 21:30 | 星期三: 10:30 – 21:30 | 星期四: 10:30 – 21:30 | 星期五: 10:30 – 21:30 | 星期六: 10:30 – 21:30 | 星期日: 10:30 – 21:30,高雄市,前金區
高雄漫步妘端旅店（寵物友善）,802台灣高雄市苓雅區自強三路5號,0973 126 568,http://kaohsiung-ramble.com.tw/,4.2,112,,高雄市,前金區
黑馬寵物美容｜深層刷牙無麻醉｜寵物安親住宿｜一對一美容｜精緻洗澡｜專業調理護膚｜寵物用品｜送養浪浪 中途愛媽TNR｜前鎮寵物美容｜狗狗洗澡｜貓咪洗澡｜寵物火化｜,806台灣高雄市前鎮區崗山西街295號,0915 011 057,https://www.facebook.com/%E9%BB%91%E9%A6%AC%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-102996769039710/,5,75,星期一: 10:30 – 19:00 | 星期二: 休息 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 休息,高雄市,前金區
