店名,地址,電話,網站,評分,評分數量,營業時間,城市,區域
寵物森林-貓狗美容澡堂,108台灣台北市萬華區中華路二段312號,02 2309 0808,http://www.facebook.com/dogcatforest,4.3,61,星期一: 10:30 – 19:30 | 星期二: 休息 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,台北市,中正區
集寵文旅。睡覺間 寵物安親||貓狗住宿|手做鮮食.零食-文山寵物住宿|寵物安親|寵物鮮食|寵物照護|寵物安養|寵物旅館|寵物美容,11645台灣台北市文山區木柵路二段27號,02 2939 8586,https://www.facebook.com/petlovehotel/,4.9,55,星期一: 10:30 – 19:30 | 星期二: 10:30 – 19:30 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,台北市,中正區
狗狗好乖寵物旅館,115台灣台北市南港區玉成街4號,02 2783 5005,https://www.facebook.com/PerfectPawsHotel,4.6,72,星期一: 08:10 – 21:00 | 星期二: 08:10 – 21:00 | 星期三: 08:10 – 21:30 | 星期四: 08:10 – 21:00 | 星期五: 08:10 – 21:00 | 星期六: 08:10 – 21:00 | 星期日: 08:10 – 21:00,台北市,中正區
捉迷腸寵物館 - 新北(寵物旅館服務，寵物沙龍，寵物美容店推薦，長毛臘腸犬舍，長毛臘腸，達克斯犬舍，到府寵物保姆),235台灣新北市中和區大勇街25巷15弄13號,0970 732 392,https://www.facebook.com/dooooooglove/?ref=pages_you_manage,5,50,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台北市,中正區
台灣照生會貓狗119,116台灣台北市文山區羅斯福路五段39號,02 2932 2236,https://rink.cc/emh4t,4.5,2,星期一: 10:00 – 17:00 | 星期二: 10:00 – 17:00 | 星期三: 10:00 – 17:00 | 星期四: 10:00 – 17:00 | 星期五: 10:00 – 17:00 | 星期六: 10:00 – 17:00 | 星期日: 10:00 – 17:00,台北市,中正區
"貓咪摸摸茶Cat Patting House ～貓咪寄養, 咖啡 &瑜珈",104台灣台北市中山區林森北路413號8F之21,0963 056 278,https://www.instagram.com/willyyyghaur/,5,92,星期一: 14:00 – 19:30 | 星期二: 休息 | 星期三: 休息 | 星期四: 休息 | 星期五: 13:00 – 19:00 | 星期六: 13:00 – 20:00 | 星期日: 13:00 – 19:00,台北市,中正區
貓悅居貓旅館(採預約制),241台灣新北市三重區重陽路三段5巷28-2號,02 2986 1200,https://www.facebook.com/maoyueju,5,140,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台北市,中正區
樓上遇見貓｜台北專業純貓旅館｜採光獨立空間房間型｜高cp寄宿安親推薦｜近南京復興三民站｜貓咪安養認養領養中途｜貓生活用品飼料,105台灣台北市松山区光复北路38號2樓,02 2578 7708,https://my.matterport.com/show/?m=E63cPZ6ASft,4.9,86,星期一: 12:00 – 19:00 | 星期二: 12:00 – 19:00 | 星期三: 12:00 – 19:00 | 星期四: 12:00 – 19:00 | 星期五: 12:00 – 19:00 | 星期六: 12:00 – 19:00 | 星期日: 12:00 – 19:00,台北市,中正區
愛貓成癮 • CAT HOTEL & CAFÉ－五星級頂級貓旅館｜住宿｜貓咪寵物咖啡廳｜台北信義區｜市政府捷運站,110台灣台北市信義區莊敬路342號2樓,02 2758 8958,https://www.iamcataholic.com/,4.9,190,星期一: 12:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,台北市,中正區
有毛公寓Apt.Meow｜貓咪專門旅館,105台灣台北市松山區八德路四段649號2樓,02 2746 6707,https://aptmeow.tw/,4.9,51,星期一: 12:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,台北市,中正區
貓室友 Catroommate 貓旅館 台北貓住宿,11159台灣台北市士林區文林路512-1號1樓,0989 935 571,http://www.cat-roommate.com/,4.9,127,星期一: 12:00 – 20:00 | 星期二: 12:00 – 20:00 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,台北市,中正區
私房貓旅 The Cat Inn．七星級管家式貓咪旅館,241台灣新北市三重區五華街218號1樓,02 2857 0009,https://www.thecatinn.vip/,5,177,星期一: 11:00 – 20:30 | 星期二: 11:00 – 20:30 | 星期三: 11:00 – 20:30 | 星期四: 11:00 – 20:30 | 星期五: 11:00 – 20:30 | 星期六: 11:00 – 20:30 | 星期日: 11:00 – 20:30,台北市,中正區
就是貓旅館,116台灣台北市文山區木柵路三段85巷23弄18號,02 2234 1487,https://m.facebook.com/JustCatHotel/,5,53,星期一: 13:00 – 20:00 | 星期二: 13:00 – 20:00 | 星期三: 13:00 – 20:00 | 星期四: 休息 | 星期五: 13:00 – 20:00 | 星期六: 13:00 – 19:30 | 星期日: 13:00 – 19:30,台北市,中正區
日巷貓旅｜貓旅館｜寵物旅館｜行李寄放,11568台灣台北市南港區南港路一段287巷2弄6號1樓,0905 050 700,https://sunalley6.wixsite.com/cathotel,5,76,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,台北市,中正區
PetVida The Cat 薇達貓咪專屬精品沙龍 펫비다 더캣,10491台灣台北市中山區長安東路二段228號,02 2777 3337,http://heylink.me/PetVida.Cat,5,288,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,台北市,中正區
Meow Fun House 喵房精緻貓旅館,11577台灣台北市南港区八德路四段917號1樓,0983 553 168,https://meowfunhouse.com.tw/,4.9,70,星期一: 11:30 – 19:30 | 星期二: 11:30 – 19:30 | 星期三: 11:30 – 19:30 | 星期四: 11:30 – 19:30 | 星期五: 11:30 – 19:30 | 星期六: 11:30 – 19:30 | 星期日: 11:30 – 19:30,台北市,中正區
喵喵屋貓咪旅館,"3樓, No. 618號八德路四段松山區台北市台灣 105",02 2763 6300,https://www.facebook.com/miauwoo,4.7,125,星期一: 12:00 – 20:30 | 星期二: 12:00 – 20:30 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:30 | 星期五: 12:00 – 20:30 | 星期六: 12:00 – 20:30 | 星期日: 12:00 – 20:00,台北市,中正區
貓寓寵物美容旅館,234台灣新北市永和區仁愛路287號,02 2929 6000,https://lin.ee/O933eG4,4.6,30,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 21:00,台北市,中正區
專業貓咪保姆/到府照護/可長期配合/寵物旅館/過年有空/毛小愛平台下單,111台灣台北市士林區中正路707巷7-1號,0908 708 372,https://fluv.com/,5,17,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 09:00 – 17:00 | 星期日: 09:00 – 17:00,台北市,中正區
福樂寵｜Love Pet Care｜科研養寵生活家,100台灣台北市中正區館前路2號12樓,0976 318 655,https://lovepetcare.com.tw/index.php,,,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 休息 | 星期日: 休息,台北市,中正區
台北市寵物商業同業公會,100台灣台北市中正区馆前路2號12樓,0988 045 005,https://www.facebook.com/TPCA.tw,5,1,星期一: 10:00 – 17:00 | 星期二: 10:00 – 17:00 | 星期三: 10:00 – 17:00 | 星期四: 10:00 – 17:00 | 星期五: 10:00 – 17:00 | 星期六: 休息 | 星期日: 休息,台北市,中正區
澡安寵物洗澡所,100台灣台北市中正區杭州南路二段102號,02 3343 3677,,4.9,25,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 休息 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,台北市,中正區
歡樂澡堂寵物美容館,100台灣台北市中正區牯嶺街113號,02 2368 8700,,4.4,41,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台北市,中正區
艾許莉摸摸-Ashley's petting zoo｜毛孩。到府照顧。陪伴散步｜,235台灣新北市中和區景平路155號,,https://line.me/ti/p/fxbn8p_ImP,5,24,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,台北市,中正區
逗格斯寵物澡堂,100台灣台北市中正區重慶南路三段143號,02 2332 0066,http://www.facebook.com/DogsCut,4.6,28,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,台北市,中正區
羅娜寵兒 Rona‘s,105台灣台北市松山區民生東路五段206-2號1樓,02 3762 2273,https://www.instagram.com/rona_s_swim?igsh=Y2JqdG9lZnM3bnRt&utm_source=qr,5,67,星期一: 08:00 – 21:00 | 星期二: 08:00 – 21:00 | 星期三: 08:00 – 21:00 | 星期四: 08:00 – 21:00 | 星期五: 08:00 – 21:00 | 星期六: 08:00 – 21:00 | 星期日: 08:00 – 21:00,台北市,中正區
M.V PET STUDIO,104台灣台北市中山區林森北路487號1樓206室,02 2563 2543,https://www.facebook.com/MV-PET-Studio%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-647100209098546/,5,25,星期一: 休息 | 星期二: 休息 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,台北市,中正區
Puppy Spa,103台灣台北市大同區錦西街53巷10號,02 2553 5940,,4.4,72,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 19:00 | 星期日: 休息,台北市,中正區
康廷動物醫院,100台灣台北市中正區和平西路二段58-1號1樓,02 2309 5001,https://www.facebook.com/ContainAnimalHospital/,4.5,366,"星期一: 09:30 – 12:00, 13:30 – 17:00, 18:00 – 21:00 | 星期二: 09:30 – 12:00, 13:30 – 17:00, 18:00 – 21:00 | 星期三: 09:30 – 12:00, 13:30 – 17:00, 18:00 – 21:00 | 星期四: 09:30 – 12:00, 13:30 – 17:00, 18:00 – 21:00 | 星期五: 09:30 – 12:00, 13:30 – 17:00, 18:00 – 21:00 | 星期六: 09:30 – 12:00, 13:30 – 18:00 | 星期日: 休息",台北市,中正區
5隻狗寵物美容生活館,100台灣台北市中正區羅斯福路三段92號,02 2365 6676,https://www.facebook.com/5%E9%9A%BB%E7%8B%97%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E7%94%9F%E6%B4%BB%E9%A4%A8-196187907383961/,4.9,134,星期一: 10:30 – 18:30 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:30 – 18:30 | 星期五: 10:30 – 18:30 | 星期六: 10:30 – 18:30 | 星期日: 10:30 – 18:30,台北市,中正區
毛孩市集 網路寵物用品商城 (辦公室非店門),10441台灣台北市中山區長安東路一段23號4F-3,080 005 0090,https://petpetgo.com/,2.9,48,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,台北市,中正區
毛起來住寵物旅館 新北市板橋狗貓住宿,220台灣新北市板橋區富山街89號,0919 330 540,http://www.m769hotel.com/,4.9,290,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台北市,中正區
狗貓貓寵物店,100台灣台北市中正區中華路二段375號,02 2332 0149,https://www.facebook.com/gri7086/,4.5,43,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 22:00 | 星期日: 休息,台北市,中正區
Wang's Beauty 旺城寵物精品美容,10491台灣台北市中山区中山北路二段77巷21-1號1樓,02 2567 8195,http://www.k9wang.com/,4.5,139,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,台北市,中正區
犬貓長照中心/寵物長照醫療/犬貓長照復健/高壓氧/水療機,108台灣台北市萬華區中華路二段2號1樓,02 2388 0122,,5,1,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,台北市,中正區
Taipei Inn,100台灣台北市中正區許昌街40號6樓,02 2331 3381,,4.4,594,,台北市,中正區
萬里福田,104台灣台北市中山區中山北路三段31號3樓,0955 530 530,https://www.petscastle.com.tw/,5,634,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,台北市,中正區
沐加寵物店,234台灣新北市永和區文化路161號1樓,0953 010 005,,4.8,31,星期一: 休息 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 休息,台北市,中正區
HAPET 好寵(安森店) - 台北市寵物用品食品｜寵物精品｜寵物選物店｜專業協助飼養寵物的疑難雜症,106台灣台北市大安區信義路三段75-1號1 樓,02 2707 8877,https://www.hapet.com.tw/,4.9,554,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,台北市,中正區
Papa雞 寵物生活館,235台灣新北市中和區成功路99-1號,02 2926 7274,https://www.facebook.com/PaPa%E9%9B%9E-%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8-110827847211494/,5,95,星期一: 休息 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,台北市,中正區
全滿屋寵物生活館,116台灣台北市文山區興隆路二段220巷31弄7號,02 2931 3199,,4.7,34,星期一: 休息 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台北市,中正區
GOPARK公園系寵物沙龍/181號,23445台灣新北市永和區永貞路181號,02 8660 2886,http://bit.ly/2Un5oT1,4.9,129,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台北市,中正區
毛日子寵物美容精品,10491台灣台北市中山區遼寧街45巷36號,02 2778 3139,http://www.furday.com/,4.9,292,星期一: 10:00 – 20:30 | 星期二: 10:00 – 20:30 | 星期三: 10:00 – 20:30 | 星期四: 10:00 – 20:30 | 星期五: 10:30 – 20:30 | 星期六: 10:30 – 20:30 | 星期日: 10:30 – 20:30,台北市,中正區
大自然鳥園,108台灣台北市萬華區和平西路三段32號,,,4.8,86,星期一: 06:00 – 18:30 | 星期二: 06:00 – 18:30 | 星期三: 06:00 – 18:30 | 星期四: 06:00 – 18:30 | 星期五: 06:00 – 18:30 | 星期六: 06:00 – 18:30 | 星期日: 06:00 – 18:30,台北市,中正區
Work Inn at Taipei Main Station 北車館,100台灣台北市中正区公园路13號9樓,02 8978 2345,https://booking.owlting.com/58fce2a4-da31-4790-baf5-1cfbe513da91?lang=zh_TW&start=2023-12-23&end=2023-12-24&adult=1&child=0&infant=0,4.2,1057,星期一: 09:00 – 17:30 | 星期二: 09:00 – 17:30 | 星期三: 09:00 – 17:30 | 星期四: 09:00 – 17:30 | 星期五: 09:00 – 17:30 | 星期六: 09:00 – 17:30 | 星期日: 09:00 – 17:30,台北市,中正區
D. House稻邸 築空間 寵物友善餐廳,100台灣台北市中正區重慶南路一段2號B1,0927 737 863,https://www.facebook.com/D.HouseTaipei?locale=zh_TW,4.2,1114,,台北市,中正區
夢露寵物美容Line:@724xiiux請線上預約詢問,103台灣台北市大同區承德路一段83號1樓,02 2559 6369,,5,36,星期一: 休息 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,台北市,大同區
樂芙寵物,103台灣台北市大同區承德路三段102號,02 2593 0593,https://www.facebook.com/lovepetspa/?modal=admin_todo_tour,4.7,30,星期一: 11:30 – 20:00 | 星期二: 休息 | 星期三: 11:30 – 20:00 | 星期四: 11:30 – 20:00 | 星期五: 11:30 – 20:00 | 星期六: 11:30 – 20:00 | 星期日: 11:30 – 20:00,台北市,大同區
哈利寵物精緻美容,10491台灣台北市中山區林森北路643號,02 2598 1861,https://www.facebook.com/HaLiPetSalon/,4.8,80,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 休息 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,台北市,大同區
三重小庭寵物服務,241台灣新北市三重區重陽路三段176號,0982 242 346,https://fluv.me/rPc3,5,9,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,台北市,大同區
寵兒貝特,241台灣新北市三重區自強路五段67號1樓,02 8982 5058,https://instagram.com/love_better_67?utm_medium=copy_link,4.9,49,"星期一: 休息 | 星期二: 10:00 – 18:00, 19:00 – 23:30 | 星期三: 10:00 – 18:00, 19:00 – 23:30 | 星期四: 10:00 – 18:00, 19:00 – 23:30 | 星期五: 10:00 – 18:00, 19:00 – 23:30 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00, 19:00 – 23:30",台北市,大同區
貓狗同萌寵物沙龍,103台灣台北市大同區環河北路二段43號1樓,0926 438 287,,1,1,星期一: 11:00 – 19:30 | 星期二: 11:00 – 19:30 | 星期三: 休息 | 星期四: 11:00 – 19:30 | 星期五: 11:00 – 19:30 | 星期六: 11:00 – 19:30 | 星期日: 休息,台北市,大同區
狗狗家 Doghome Hotel,103台灣台北市大同區華陰街73號,02 2555 1513,https://www.facebook.com/doghome99,4.8,71,,台北市,大同區
喵屋貓住宿工作室,241台灣新北市三重區仁愛街245巷28號3樓,0918 989 650,http://cp43052.pixnet.net/blog,5,13,,台北市,大同區
貓の行館 貓旅館（預約制）,241台灣新北市三重區忠孝路二段79號,02 2988 8557,http://www.catsonlyvilla.com/,4.9,132,,台北市,大同區
転運棧-貓咪中途咖啡廳,103台灣台北市大同區天水路2-3號,02 2558 5133,https://www.facebook.com/profile.php?id=100093700315941,4.9,1288,星期一: 休息 | 星期二: 11:30 – 21:00 | 星期三: 11:30 – 21:00 | 星期四: 11:30 – 21:00 | 星期五: 11:30 – 21:00 | 星期六: 11:30 – 21:00 | 星期日: 11:30 – 21:00,台北市,大同區
元氣毛孩(原元氣毛孩子)-伴侶動物選品＆教學丨寵物按摩.寵物學苑.寵物商品.臘腸狗.大稻埕,103台灣台北市大同區迪化街一段14巷2號,0970 841 447,https://livetour.istaging.com/411781b0-1a16-4c71-95ae-b4f7372ff63e,4.7,78,星期一: 休息 | 星期二: 12:00 – 19:00 | 星期三: 12:00 – 19:00 | 星期四: 12:00 – 19:00 | 星期五: 12:00 – 19:00 | 星期六: 12:00 – 19:00 | 星期日: 12:00 – 19:00,台北市,大同區
洗寶貝寵物美容 아기 애완동물을 씻겨주세요,103台灣台北市大同區重慶北路三段75號,02 2599 4282,https://www.facebook.com/cbabypetsalon/,4.9,148,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 20:00 | 星期日: 休息,台北市,大同區
沐月寵物美容工作室,"1 樓, No. 17號雙連街39巷大同區台北市台灣 103",02 2557 9729,https://www.instagram.com/muyuemoon0301?igsh=emN3enZpb3Y0amx2&utm_source=qr,5,43,星期一: 10:30 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,台北市,大同區
Fluffy Boss 毛孩精品服飾,103台灣台北市大同區延平北路一段110-2號1樓,,https://instagram.com/fluffyboss2022?igshid=YmMyMTA2M2Y=,4.7,61,星期一: 12:30 – 18:00 | 星期二: 休息 | 星期三: 12:30 – 18:00 | 星期四: 休息 | 星期五: 12:30 – 18:00 | 星期六: 12:30 – 18:00 | 星期日: 12:30 – 17:30,台北市,大同區
長沁動物醫院-台北寵物健檢、一般內外科、心臟科、牙科、骨科推薦,103台灣台北市大同區承德路三段9號,02 2599 2119,,4.1,291,"星期一: 09:30 – 12:30, 13:30 – 21:00 | 星期二: 09:30 – 12:30, 13:30 – 21:00 | 星期三: 09:30 – 12:30, 13:30 – 21:00 | 星期四: 09:30 – 12:30, 13:30 – 21:00 | 星期五: 09:30 – 12:30, 13:30 – 21:00 | 星期六: 09:30 – 12:30, 13:30 – 21:00 | 星期日: 09:30 – 12:30, 13:30 – 21:00",台北市,大同區
汪堡-大直店,104台灣台北市中山區敬業一路46號,02 8501 2134,https://www.facebook.com/%E6%B1%AA%E5%A0%A1-103172424401235,4.8,159,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,台北市,大同區
酉家寵物旅館,111台灣台北市士林區士東路18號1樓,02 2834 1296,http://yuepet2019.com.tw/,4.6,58,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台北市,大同區
MOMO寵物旅館 住宿全天不關籠 開放大空間,241台灣新北市三重區永安北路二段107號1F,02 2857 0755,http://www.momopethotel.com/,4.6,84,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,台北市,大同區
3天2夜寵物旅館、美容Spa,104台灣台北市中山區樂群三路73號2樓,02 8501 5649,,4.4,45,星期一: 08:00 – 19:00 | 星期二: 08:00 – 19:00 | 星期三: 08:00 – 19:00 | 星期四: 08:00 – 19:00 | 星期五: 08:00 – 19:00 | 星期六: 08:00 – 19:00 | 星期日: 08:00 – 19:00,台北市,大同區
17號寶貝狗澡堂,10491台灣台北市中山區五常街65號,02 2502 2751,http://www.facebook.com/17babydogpetshop,4.7,33,星期一: 11:30 – 20:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:30 – 20:00 | 星期五: 11:30 – 20:00 | 星期六: 11:30 – 20:00 | 星期日: 11:30 – 20:00,台北市,大同區
一簍毛YiLouMao 小動物按摩 安親住宿 夜間保姆,111台灣台北市士林區天母西路No. 3號5樓,,https://instagram.com/yiloumao?igshid=YzcxN2Q2NzY0OA==,5,25,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台北市,大同區
台灣寵物世界,103台灣台北市大同區寧夏路1號,02 2556 3320,,3.6,65,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,台北市,大同區
麻糬阿木接待所,247台灣新北市蘆洲區中山一路120巷19號,,https://lin.ee/RlBW6Oe,5,166,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,台北市,大同區
OwlStay故事所 夾腳拖的家 花園,103台灣台北市大同區長安西路122號,02 2558 5050,https://booking.owlting.com/owlstay_flipflophostel-garden,4.3,1123,星期一: 09:30 – 21:30 | 星期二: 09:30 – 21:30 | 星期三: 09:30 – 21:30 | 星期四: 09:30 – 21:30 | 星期五: 09:30 – 21:30 | 星期六: 09:30 – 21:30 | 星期日: 09:30 – 21:30,台北市,大同區
犬之森寵物精品旅舍,114台灣台北市內湖區成功路二段412號,02 2794 8566,https://www.facebook.com/profile.php?id=61556579455811&mibextid=JRoKGi,5,25,星期一: 09:00 – 20:00 | 星期二: 休息 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 20:00,台北市,大同區
喵汪美安宿-天母旗艦館 犬貓寵物美容 | 安親住宿 | 溫水舒緩泳池 國寶寵物,111台灣台北市士林區中山北路七段20號,02 2872 1089,,5,81,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台北市,大同區
