店名,地址,電話,網站,評分,評分數量,營業時間,城市,區域
天吉寵物 | 美容 | 安親 | 旅館 | 選品,402011台灣台中市南區五權南路222號,0966 432 152,https://lin.ee/MYpRGzM,5,7,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台中市,南區
好狗命寵物幸福生活城 文心旗艦店,408台灣台中市南屯區文心路一段385號,04 2259 6659,http://www.facebook.com/gdl021,4.2,824,星期一: 10:30 – 21:30 | 星期二: 10:30 – 21:30 | 星期三: 10:30 – 21:30 | 星期四: 10:30 – 21:30 | 星期五: 10:30 – 21:30 | 星期六: 10:30 – 21:30 | 星期日: 10:30 – 21:30,台中市,南區
迪艾狗寵物造型沙龍,402台灣台中市南區五權南路485號,04 2262 2388,https://www.facebook.com/dackelpet/,4.7,51,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 休息 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,台中市,南區
SOQ 寵物沙龍 南屯店「狗狗洗澡｜狗狗剪毛｜狗狗安親｜狗狗住宿」,408台灣台中市南屯區河南路四段212號,0908 860 637,https://www.tiktok.com/@soq.salon,5,62,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,台中市,南區
寵愛伊JoyPets寵物沙龍,402台灣台中市南區德富路80號,0906 695 577,https://www.facebook.com/joypets1080801,5,9,星期一: 休息 | 星期二: 09:30 – 19:30 | 星期三: 09:30 – 19:30 | 星期四: 09:30 – 19:30 | 星期五: 09:30 – 19:30 | 星期六: 09:30 – 19:30 | 星期日: 休息,台中市,南區
貝兒的窩寵物美容屋,402台灣台中市南區建國南路一段248號,04 2261 3178,,4.5,32,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 11:00 – 18:00,台中市,南區
貝貝寵物,408台灣台中市南屯區東興路三段253號,04 2328 0061,https://bebedog.com.tw/,5,373,星期一: 12:00 – 22:00 | 星期二: 12:00 – 22:00 | 星期三: 12:00 – 22:00 | 星期四: 12:00 – 22:00 | 星期五: 12:00 – 22:00 | 星期六: 12:00 – 22:00 | 星期日: 12:00 – 22:00,台中市,南區
熊美媚寵物旅館,412台灣台中市大里區中興路二段846巷,,,1.3,3,,台中市,南區
樂沐寵物美容館,402台灣台中市南區工學路6-2號,0908 798 677,,4.9,41,星期一: 10:00 – 18:00 | 星期二: 休息 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,台中市,南區
長尾巴喵樂部,414台灣台中市烏日區環河北路258號,0908 313 760,https://rink.cc/f4vkc,5,32,星期一: 11:00 – 19:30 | 星期二: 11:00 – 19:30 | 星期三: 11:00 – 19:30 | 星期四: 11:00 – 19:30 | 星期五: 11:00 – 19:30 | 星期六: 11:00 – 19:30 | 星期日: 11:00 – 19:30,台中市,南區
夜貓生活｜預約制純貓旅館,408台灣台中市南屯區大光街129號,0976 556 051,https://lin.ee/lt882yC,,,星期一: 18:00 – 23:30 | 星期二: 18:00 – 23:30 | 星期三: 18:00 – 23:30 | 星期四: 18:00 – 23:30 | 星期五: 18:00 – 23:30 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,台中市,南區
Pet Station 寵物美容 - 南二店,402台灣台中市南區南平路2-10號,0906 919 058,,5,8,星期一: 休息 | 星期二: 10:30 – 19:00 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 休息,台中市,南區
阿尼牧絲寵物旅館,414台灣台中市烏日區高鐵路一段12號,0921 016 857,https://www.facebook.com/profile.php?id=100087432038752&mibextid=LQQJ4d',5,9,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 休息 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,台中市,南區
毛澎了寵物美容自助洗,402台灣台中市南區忠明南路661號,04 2376 8798,https://lin.ee/rcOElsp,5,47,,台中市,南區
GO SPA 寵物沙龍,403台灣台中市西區大業路22號,04 2327 0690,https://www.facebook.com/gospapetsalon/?fref=ts,5,11,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 休息,台中市,西區
踏踏地球 Ta Ta Earth ｜親子寵物友善餐廳｜包場派對｜寵物美容 ｜寵物安親｜寵物住宿｜,403台灣台中市西區精誠九街10號,04 2327 0776,https://reurl.cc/5bg8v,4.7,555,"星期一: 11:00 – 16:00, 17:00 – 20:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 休息 | 星期五: 11:00 – 16:00, 17:00 – 20:00 | 星期六: 11:00 – 16:00, 17:00 – 21:00 | 星期日: 11:00 – 16:00, 17:00 – 21:00",台中市,西區
白兔會館,403019台灣台中市西區向上南路一段188號2樓,,https://www.instagram.com/whiterabbits_resort?igsh=NmpmdDRmdDdkbTlz&utm_source=qr,5,5,星期一: 11:00 – 20:00 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,台中市,西區
Equal Pet salon,403台灣台中市西區林森路52號,04 2371 3929,http://www.facebook.com/EqualPetSalon,4.9,17,星期一: 休息 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 10:00 – 17:00 | 星期日: 休息,台中市,西區
嘟比寵物沙龍(中科店) 美容 住宿 安親,407台灣台中市西屯區國安一路39號,0916 777 231,https://rink.cc/45roc,5,22,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台中市,西區
汪汪保衛隊寵物旅館~特寵業字第S1110040號,407台灣台中市西屯區西屯路三段宏福三巷2-6號,0955 088 478,,5,35,,台中市,西區
噗滿貓咪旅館｜純貓旅館推薦｜台中西屯區貓咪住宿、貓咪寄宿推薦,407台灣台中市西屯區中清路二段1250巷5號,0928 339 155,https://newmatch19.com/project/puman/,5,5,"星期一: 10:00 – 13:00 | 星期二: 10:00 – 13:00, 16:00 – 20:00 | 星期三: 10:00 – 13:00, 16:00 – 20:00 | 星期四: 10:00 – 13:00, 16:00 – 20:00 | 星期五: 10:00 – 13:00, 16:00 – 20:00 | 星期六: 10:00 – 13:00, 16:00 – 20:00 | 星期日: 10:00 – 13:00, 16:00 – 20:00",台中市,西區
小毛球生活館(兔兔用品、免兔寄宿),403台灣台中市西區中美街411號,0968 722 105,http://shop.tenmoon.com.tw/,4.9,101,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 休息 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,台中市,西區
Kodomou毛孩選物所 寵物選品,403台灣台中市西區大隆路7號,0916 502 790,https://www.instagram.com/kodomou_select/,4.9,89,星期一: 15:00 – 20:00 | 星期二: 15:00 – 21:00 | 星期三: 休息 | 星期四: 15:00 – 21:00 | 星期五: 15:00 – 21:00 | 星期六: 09:00 – 17:00 | 星期日: 14:00 – 20:00,台中市,西區
夢想寵物美容台中旗艦店,403629台灣台中市西區華美街131-3號,04 2305 9688,https://www.facebook.com/2020petsalon/,4.9,41,星期一: 休息 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,台中市,西區
小狗慢慢寵物美容 - 24小時專人照護寵物住宿－寵物安親－寵物美容 - 預約line:@dogmanman,406台灣台中市北屯區松山街88號,04 2241 5578,https://www.dogmanman.com/,5,46,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台中市,北區
蘿莎精緻寵物美容旅館-文心店｜台中北屯區北區西屯區西區寵物美容推薦｜附設寵物美容｜寵物剪毛｜寵物洗澡｜寵物安親｜寵物住宿｜24小時保母照顧｜專人專車接送｜ ℡ 04-22939966,406台灣台中市北屯區文心路三段987號,04 2293 9966,https://lin.ee/ztsxX5Y,4.8,51,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,台中市,北區
朵朵寵愛有家,406台灣台中市北屯區熱河路三段208號,04 2246 0003,,5,2,星期一: 12:00 – 20:00 | 星期二: 休息 | 星期三: 12:00 – 20:00 | 星期四: 12:00 – 20:00 | 星期五: 12:00 – 20:00 | 星期六: 12:00 – 20:00 | 星期日: 12:00 – 20:00,台中市,北區
SOQ寵物沙龍,406台灣台中市北屯區松竹路二段102號,04 2247 3830,https://www.tiktok.com/@soq.salon,4.9,155,星期一: 休息 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台中市,北區
寶寶好宅寵物生活館,406台灣台中市北屯區北平路四段100號1樓,0901 328 727,https://www.instagram.com/baby_pet_9319/,5,41,星期一: 10:30 – 19:00 | 星期二: 休息 | 星期三: 10:30 – 19:00 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,台中市,北區
糰子兔 Rabbit Dango 牧草用品專賣 鼠兔龍貓寄宿|兔子住宿|天竺鼠住宿|龍貓住宿,406台灣台中市北屯区陳平路126巷22號,0929 688 886,https://bio.site/rabbitdango,4.8,21,星期一: 14:00 – 22:00 | 星期二: 14:00 – 22:00 | 星期三: 14:00 – 22:00 | 星期四: 14:00 – 22:00 | 星期五: 14:00 – 22:00 | 星期六: 14:00 – 22:00 | 星期日: 14:00 – 22:00,台中市,北區
狗旅天閣寵物酒店 台中水湳中央公園,406台灣台中市北屯區平德路25巷30號,04 2298 5989,https://page.line.me/011cchon,5,4,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 09:00 – 17:00 | 星期日: 09:00 – 17:00,台中市,北區
大柴小熊寵物美容｜住宿｜安親 預約LINE:@pipilulu【北屯網友推薦寵物美容】寵物安親｜高評價寵物旅館｜高評分寵物洗澡｜狗狗洗澡推薦｜不關籠安心寵物住宿,406台灣台中市北屯區平德路82巷5號,0981 681 349,https://www.instagram.com/chenpichenlu/,5,123,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 18:00,台中市,北區
珊寶寵物美容/寵物住宿,406台灣台中市北屯區松義街146號,0958 321 183,,5,36,星期一: 休息 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,台中市,北區
蘿莎精緻寵物美容（ 中清店）（台中北屯北區西屯區西區寵物美容推薦｜附設寵物美容｜寵物剪毛｜寵物洗澡｜寵物住宿｜24小時保母照顧｜）,404台灣台中市北區中清路一段758號,04 2295 6868,https://www.facebook.com/rosa.pet.spa,4.8,287,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,台中市,北區
莯蓉寵物美容,406台灣台中市北屯區瀋陽北路20號1樓,0972 857 725,https://line.me/ti/p/7C6LN_zp20,5,37,星期一: 10:30 – 19:30 | 星期二: 休息 | 星期三: 10:30 – 19:30 | 星期四: 10:30 – 19:30 | 星期五: 10:30 – 19:30 | 星期六: 10:30 – 19:30 | 星期日: 10:30 – 19:30,台中市,北區
極光貓館 Aurora K.C,406台灣台中市北屯區山西路二段258號,04 2299 0152,https://aurorakc.com/,5,20,星期一: 08:00 – 18:00 | 星期二: 08:00 – 18:00 | 星期三: 08:00 – 18:00 | 星期四: 08:00 – 18:00 | 星期五: 08:00 – 18:00 | 星期六: 08:00 – 18:00 | 星期日: 08:00 – 18:00,台中市,北區
御貓園,404台灣台中市北區梅川西路四段185號,04 2299 3918,https://www.facebook.com/%E5%BE%A1%E8%B2%93%E5%9C%92-%E6%A2%85%E5%B7%9D%E5%BA%97-156597381036741/,4.9,48,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 休息 | 星期五: 15:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,台中市,北區
星貓社－布偶貓貓舍（預約制貓舍）,406台灣台中市北屯區天津路四段16號,0979 670 802,https://cat-paradise.tw/page/D8D8C37DA5B0600711F2,4.8,66,,台中市,北區
享趣寵物坊,406024台灣台中市北屯區柳陽西街94巷34號,04 2243 9085,https://www.facebook.com/enjoypetgrooming,5,149,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,台中市,北區
花花寵物美容SPA會館,404台灣台中市北區三民路三段285號,04 2233 5711,,4.7,42,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 休息 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,台中市,北區
Family 家人寵物生活會館,404台灣台中市北區青島西街65號,0930 101 055,,5,3,星期一: 13:00 – 22:00 | 星期二: 13:00 – 22:00 | 星期三: 13:00 – 22:00 | 星期四: 13:00 – 22:00 | 星期五: 13:00 – 22:00 | 星期六: 13:00 – 22:00 | 星期日: 休息,台中市,北區
蜜房子寵物時尚生活館,404台灣台中市北區中清路一段732號,04 2293 2676,,4.8,56,星期一: 09:30 – 20:00 | 星期二: 09:30 – 20:00 | 星期三: 09:00 – 19:00 | 星期四: 09:30 – 20:00 | 星期五: 09:30 – 20:00 | 星期六: 09:30 – 20:00 | 星期日: 休息,台中市,北區
旺喵一族寵物美容培育坊,406046台灣台中市北屯區中清路二段796號,0983 623 779,https://www.facebook.com/%E6%97%BA%E5%96%B5%E4%B8%80%E6%97%8F%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E5%9D%8A-100149598738536/,4.6,59,"星期一: 休息 | 星期二: 10:00 – 19:00, 20:00 – 22:30 | 星期三: 10:00 – 19:00, 20:00 – 22:30 | 星期四: 10:00 – 19:00, 20:00 – 22:30 | 星期五: 10:00 – 19:00, 20:00 – 22:30 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 18:00",台中市,北區
夏克貝迪寵物沙龍 (預約制),404台灣台中市北區文昌東二街11號,0916 556 069,https://www.instagram.com/sharkbedi?igsh=aDlhOHdudzV1bzl2&utm_source=qr,5,36,星期一: 07:00 – 21:00 | 星期二: 07:00 – 21:00 | 星期三: 07:00 – 21:00 | 星期四: 07:00 – 21:00 | 星期五: 07:00 – 21:00 | 星期六: 07:00 – 21:00 | 星期日: 07:00 – 21:00,台中市,北區
寵物公園(台中北屯店) - 專業寵物用品&寵物美容,406台灣台中市北屯區北屯路279-2號,04 2233 1255,https://www.wonderpet.asia/,5,1829,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,台中市,北區
毛小孩寵物美容,404台灣台中市北區山西路二段106號,04 2291 0830,,4.8,186,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 17:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,台中市,北區
寵物公園(漢口店) - 專業寵物用品&寵物美容,40449台灣台中市北區漢口路四段297號,04 2231 1800,https://www.wonderpet.asia/store_locations,4.8,1789,星期一: 11:00 – 23:30 | 星期二: 11:00 – 23:30 | 星期三: 11:00 – 23:30 | 星期四: 11:00 – 23:30 | 星期五: 11:00 – 23:30 | 星期六: 11:00 – 23:30 | 星期日: 11:00 – 23:30,台中市,北區
囍果寵物美學《專業貓美容》台中貓咪美容接送｜無麻醉貓美容｜兇貓美容｜貓咪洗澡去油｜西伯利亞森林貓｜單一品種貓舍｜血統認證貓舍,404台灣台中市北區天祥街74號,04 2237 2458,https://www.facebook.com/profile.php?id=100076185263751,4.8,145,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 08:00 – 16:00 | 星期日: 09:00 – 12:00,台中市,北區
台中貂媽媽寵物店,404台灣台中市北區原子街90巷10號,0985 706 595,https://www.facebook.com/FerretTaichungMother/,4.5,35,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,台中市,北區
莯思寵物美容,411台灣台中市太平區立文街9號,04 2393 9013,http://line.me/ti/p/@moospet,4.8,27,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,台中市,北區
陽光寵物店,406台灣台中市北屯區崇德路二段30號,04 2236 3208,,4.2,59,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,台中市,北區
樂寵寵物美容,406台灣台中市北屯區進化北路52號,04 2235 0275,https://www.facebook.com/happydogpetspa/,4.9,39,,台中市,北區
旺達寵物生活館,406台灣台中市北屯區東山路二段141號,04 2239 1900,,4.9,10,星期一: 11:00 – 17:00 | 星期二: 11:00 – 17:00 | 星期三: 11:00 – 17:00 | 星期四: 11:00 – 17:00 | 星期五: 11:00 – 17:00 | 星期六: 11:00 – 17:00 | 星期日: 11:00 – 17:00,台中市,北屯區
雅將犬舍,428台灣台中市大雅區振興六路22-10號,0981 555 232,https://www.facebook.com/YJshiba,5,54,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,台中市,北屯區
伏特窩寵物旅館-台中寵物旅館 台中寵物安親,428台灣台中市大雅區中山北路450巷8號,0955 175 503,https://vodkainn.weebly.com/,5,55,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 休息 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台中市,北屯區
肉掌星球寵物旅館 / 寵物安親 / 寵物美容 / Pawsplanet,420台灣台中市豐原區圓環東路610-1號,04 2522 9498,https://m.facebook.com/PawsPlanet0101,5,152,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,台中市,北屯區
東森寵物 北屯后庄北店,406台灣台中市北屯區后庄北路11號,04 2426 7066,https://lin.ee/3x01Jhx,4.7,143,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,台中市,北屯區
旺瑪ONE MORE『寵物安親、住宿、寵物自助洗、零食、生活用品』,406504台灣台中市北屯區太原路三段1365號,0933 053 319,,5,15,星期一: 11:00 – 21:00 | 星期二: 11:00 – 21:00 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 11:00 – 21:00,台中市,北屯區
沐沐時光寵物美容spa,406台灣台中市北屯區安順四街50號,0936 517 876,https://lin.ee/Cv6pgip,5,46,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台中市,北屯區
愛美狗寵物美容館松竹店,406台灣台中市北屯區松竹路二段259號,04 2247 1101,https://www.facebook.com/AMYDOG0423149230/?ref=pages_you_manage,4.9,162,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,台中市,北屯區
毛毛屋寵物美容工坊,406台灣台中市北屯區大連路三段191號,04 2247 0002,,4.5,61,星期一: 10:30 – 20:00 | 星期二: 10:30 – 20:00 | 星期三: 休息 | 星期四: 10:30 – 20:00 | 星期五: 10:30 – 20:00 | 星期六: 10:30 – 20:00 | 星期日: 10:30 – 20:00,台中市,北屯區
沐日寵物美容沙龍,406台灣台中市北屯區昌平路一段304號,0909 727 777,https://m.facebook.com/murikiss/,4.5,63,星期一: 休息 | 星期二: 休息 | 星期三: 休息 | 星期四: 休息 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,台中市,北屯區
菈比寵物美容生活館｜貓狗兔子天竺鼠｜手工零食罐頭牧草,406台灣台中市北屯區東山路一段302號,04 2435 1268,https://lin.ee/z1I51U1,4.9,79,星期一: 10:30 – 18:30 | 星期二: 10:30 – 18:30 | 星期三: 休息 | 星期四: 10:30 – 18:30 | 星期五: 10:30 – 18:30 | 星期六: 10:30 – 18:30 | 星期日: 10:30 – 18:30,台中市,北屯區
蘿莎寵物美容,406台灣台中市北屯區大連路二段105號,04 2247 5693,,3.5,89,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,台中市,北屯區
花田時尚寵物沙龍,406台灣台中市北屯區軍福十六路283號,0973 116 007,https://m.facebook.com/Taichunghua/?locale2=zh_TW#!/Taichunghua/?locale2=zh_TW,4.8,46,星期一: 09:30 – 18:30 | 星期二: 09:30 – 18:30 | 星期三: 09:30 – 18:30 | 星期四: 09:30 – 18:30 | 星期五: 09:30 – 18:30 | 星期六: 09:30 – 18:30 | 星期日: 休息,台中市,北屯區
東森寵物 北屯軍功店,406001台灣台中市北屯區軍功路一段603號,04 2435 1051,https://www.etipets.com/,4.6,144,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,台中市,北屯區
東森寵物 台中北屯店,406台灣台中市北屯區北屯路218號220號,04 2233 8017,https://www.facebook.com/%E6%9D%B1%E6%A3%AE%E5%AF%B5%E7%89%A9%E9%9B%B2-%E5%8C%97%E5%B1%AF%E5%BA%97-102040284639209/,4.7,436,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,台中市,北屯區
王蕾蕾寵物美容學院,406台灣台中市北屯區崇德路二段457號,04 2247 0855,,5,18,星期一: 休息 | 星期二: 休息 | 星期三: 13:30 – 20:00 | 星期四: 13:30 – 20:00 | 星期五: 13:30 – 20:00 | 星期六: 13:30 – 20:00 | 星期日: 休息,台中市,北屯區
寵物公園(北屯軍功店),406台灣台中市北屯區軍功路二段167號,04 2239 0900,https://www.wonderpet.asia/,5,773,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,台中市,北屯區
🎡瘋狂尾巴寵物遊樂園🎡感恩特賣會，所有折扣後滿千再折兩百元，架上商品完售不再補貨。🎉(戲水區已停業，僅售洗澡票）餐廳於前一日訂位成功可享85折優惠。,407台灣台中市西屯區中清路二段1369號,04 2426 2669,https://reserve.oddle.me/crazytail,4.6,285,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,台中市,北屯區
點點屋寵物美容坊,40661台灣台中市北屯區太原路三段1387號,04 2239 3097,https://www.facebook.com/DianDianWuu/,4.1,75,星期一: 10:00 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 10:00 – 19:30 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,台中市,北屯區
喜樂狗日子 x KAYO 寵物美容/狗狗住宿安親,407台灣台中市西屯區安和路59之2號,04 2461 1742,,5,36,星期一: 10:00 – 20:00 | 星期二: 10:00 – 20:00 | 星期三: 10:00 – 20:00 | 星期四: 10:00 – 20:00 | 星期五: 10:00 – 20:00 | 星期六: 10:00 – 20:00 | 星期日: 10:00 – 20:00,台中市,西屯區
狗狗打呼寵物旅館,407053台灣台中市西屯區青海路一段194號2樓,0973 566 787,https://www.facebook.com/profile.php?id=100092330743850&mibextid=LQQJ4d,5,30,星期一: 休息 | 星期二: 11:00 – 20:00 | 星期三: 11:00 – 20:00 | 星期四: 11:00 – 20:00 | 星期五: 11:00 – 20:00 | 星期六: 11:00 – 20:00 | 星期日: 11:00 – 20:00,台中市,西屯區
森林兔Forest Rabbit,407台灣台中市西屯區惠中一街28號,04 2251 3396,https://www.facebook.com/%E6%A3%AE%E6%9E%97%E5%85%94-Forest-Rabbit-103673119088300,3.9,69,星期一: 11:00 – 17:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 11:00 – 17:00 | 星期五: 11:00 – 17:00 | 星期六: 11:00 – 17:00 | 星期日: 11:00 – 17:00,台中市,西屯區
