店名,地址,電話,網站,評分,評分數量,營業時間,城市,區域
牧草圓又圓 台南北門店,704台灣台南市北區704台南市北區北門路二段550號,0917 839 375,https://www.facebook.com/rollinghay,4.7,180,星期一: 13:00 – 21:00 | 星期二: 13:00 – 21:00 | 星期三: 13:00 – 21:00 | 星期四: 13:00 – 21:00 | 星期五: 13:00 – 21:00 | 星期六: 13:00 – 21:00 | 星期日: 13:00 – 21:00,台南市,北區
寵寵欲動樂園手作雞肉乾,725台灣台南市將軍區西華135 號,0968 072 881,,5,2,,台南市,北區
快樂狗幼犬生活館,710台灣台南市永康區中華路677號,0958 707 797,https://www.puppyandmetw.com/,3.6,228,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,台南市,北區
東森寵物 歸仁中山店,711台灣台南市歸仁區中山路三段97號,06 239 0133,https://www.oscar-pet.com.tw/,4.9,230,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,台南市,北區
星星慢慢走 stars walk slowly 台南寵物友善民宿,708台灣台南市安平區國勝路17-2號,0933 806 349,https://pawpad.easy.co/,4.9,78,,台南市,安平區
凱弟寵物澡堂&寵物藝術空間,708台灣台南市安平區建平八街108巷40號,0901 413 911,https://lin.ee/q71SUUh,5,9,,台南市,安平區
bonjour ma dou dou 你好貓咪,708台灣台南市安平區永華六街194號,,https://lin.ee/tZRGc6r,4.8,58,星期一: 11:00 – 16:00 | 星期二: 11:00 – 16:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 休息 | 星期六: 休息 | 星期日: 休息,台南市,安平區
台南安平達古力的家,70845台灣台南市安平區健康二街410號,0937 345 050,https://dagulishome0.wixsite.com/my-site,4.7,151,,台南市,安平區
1986輕旅,708台灣台南市安平區州平二街186號,0966 903 115,https://www.facebook.com/1986hall,4.8,155,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,台南市,安平區
躲貓貓溜滑梯親子民宿,708台灣台南市安平區安平路606巷35弄33號,0967 081 441,https://twstay.com/RWD1/index.aspx?bnb=hidecats,4.7,27,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,台南市,安平區
安平72號民宿,708台灣台南市安平區世平一街8巷72號,0911 185 350,https://site.owlting.com/042eda55-ab3b-4f00-8252-ddf1a4e98cf7,4.6,216,星期一: 08:00 – 20:00 | 星期二: 08:00 – 20:00 | 星期三: 08:00 – 20:00 | 星期四: 08:00 – 20:00 | 星期五: 08:00 – 20:00 | 星期六: 08:00 – 20:00 | 星期日: 08:00 – 20:00,台南市,安平區
Q將寵物美容館,708台灣台南市安平區平通路422號,06 298 6152,https://www.facebook.com/Q%E5%B0%87%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E9%A4%A8-107844293922984/,5,45,星期一: 休息 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 17:00,台南市,安平區
東森寵物 安平建平店,708台灣台南市安平區建平路271號,06 293 5252,http://www.oscar-pet.com.tw/,4.3,888,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,台南市,安平區
同平角落民宿,708台灣台南市安平區同平路220號,0988 883 413,https://0988883413.blogspot.com/,5,85,,台南市,安平區
皇阿瑪澡堂 寵物自助洗 貓狗美容,70842台灣台南市安平區郡平路146號,06 298 6660,https://lin.ee/pTaymai,4.4,46,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,台南市,安平區
摩夫摩夫動物醫院 -犬貓心臟醫學專門醫院|國際貓友善金級認證|安平動物醫院|獸醫推薦|狗貓健檢|寵物洗牙|針灸,708台灣台南市安平區府平路243號,06 299 7954,https://www.facebook.com/profile.php?id=61553281244197,5,116,"星期一: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 22:00 | 星期二: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 22:00 | 星期三: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 22:00 | 星期四: 休息 | 星期五: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 22:00 | 星期六: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 22:00 | 星期日: 10:00 – 12:00, 14:00 – 17:00, 18:00 – 22:00",台南市,安平區
魚中魚貓狗水族大賣場-安平店,708台灣台南市安平區中華西路二段55號,06 297 7999,http://www.petsmall.com.tw/,4.1,1519,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,台南市,安平區
Just right寵物沙龍-聖巴克禮寵物美容學院-台南大員分校,708台灣台南市安平區建平七街32號2樓,06 298 5218,,4.8,64,星期一: 10:30 – 19:30 | 星期二: 10:00 – 19:30 | 星期三: 10:00 – 19:30 | 星期四: 休息 | 星期五: 10:00 – 19:30 | 星期六: 10:00 – 19:30 | 星期日: 10:00 – 19:30,台南市,安平區
夢想家寵物生活館,709台灣台南市安南區安中路三段268號,06 256 3097,,5,10,星期一: 12:00 – 18:00 | 星期二: 12:00 – 18:00 | 星期三: 休息 | 星期四: 12:00 – 18:00 | 星期五: 12:00 – 18:00 | 星期六: 12:00 – 18:00 | 星期日: 12:00 – 18:00,台南市,安南區
樂奇寵物美容/寵物住宿/寵物泳池/寵物自助洗/台南地區接送服務/寵物餐廳/調酒/烤串/冰沙/簡餐,70955台灣台南市安南區本田路二段103號,0976 266 793,https://www.facebook.com/profile.php?id=61550246247306&mibextid=ZbWKwL,4.8,17,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,台南市,安南區
東森寵物 安南海佃店,709台灣台南市安南區海佃路二段58號,06 245 5666,https://www.etipets.com/,4.4,1609,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,台南市,安南區
樂芙泡泡寵物美容,709台灣台南市安南區安中路四段13號,06 245 5255,https://www.facebook.com/%E6%A8%82%E8%8A%99%E6%B3%A1%E6%B3%A1%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E6%97%85%E9%A4%A8%E7%94%A8%E5%93%81-2263781433660020/,5,59,星期一: 休息 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台南市,安南區
恩秐寵物spa館,709台灣台南市安南區怡安路二段71號,0913 077 926,https://m.facebook.com/%E6%81%A9%E7%A7%90%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9Spa%E9%A4%A8-109902493961491/?ti=as,4.8,28,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,台南市,安南區
惦記寵物美容,709台灣台南市安南區公學路二段275巷68號,,https://lin.ee/LrDvOb9,,,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 09:00 – 17:00 | 星期日: 09:00 – 17:00,台南市,安南區
麥少爺寵物,709台灣台南市安南區府安路五段213-6號,06 358 6919,https://www.facebook.com/profile.php?id=100083399346069,5,264,星期一: 休息 | 星期二: 12:00 – 19:00 | 星期三: 12:00 – 19:00 | 星期四: 12:00 – 19:00 | 星期五: 12:00 – 19:00 | 星期六: 12:00 – 19:00 | 星期日: 休息,台南市,安南區
Morley布偶.挪威森林貓舍,709台灣台南市安南區本原街三段169巷14弄10號 海中街780號1樓,0982 575 499,,5,1,星期一: 24 小時營業 | 星期二: 24 小時營業 | 星期三: 24 小時營業 | 星期四: 24 小時營業 | 星期五: 24 小時營業 | 星期六: 24 小時營業 | 星期日: 24 小時營業,台南市,安南區
【龍貓工程師】▻ 龍貓專賣｜寄宿｜櫃籠｜飼料｜龍貓用品,709台灣台南市安南區郡安路五段184巷10弄1號,,https://lin.ee/DT4C7g1,5,6,星期一: 休息 | 星期二: 19:00 – 21:00 | 星期三: 休息 | 星期四: 休息 | 星期五: 19:00 – 21:00 | 星期六: 休息 | 星期日: 14:00 – 18:00,台南市,安南區
可昕犬貓專科醫院(預約優先制)-安南動物醫院推薦｜腎臟科｜皮膚科｜牙科｜｜心臟科｜肝膽腸胃科｜貓專科｜北區｜永康｜中西區｜寵物醫院|,709台灣台南市安南區北安路二段87號,06 358 0796,https://www.kexinah.com.tw/,4.8,212,"星期一: 09:30 – 12:30, 14:00 – 17:30, 18:30 – 20:00 | 星期二: 休息 | 星期三: 09:30 – 12:30, 14:00 – 17:30, 18:30 – 20:00 | 星期四: 09:30 – 12:30, 14:00 – 17:30 | 星期五: 09:30 – 12:30, 14:00 – 17:30, 18:30 – 20:00 | 星期六: 09:30 – 12:30, 14:00 – 17:30, 18:30 – 20:00 | 星期日: 09:30 – 12:00, 14:00 – 17:30",台南市,安南區
琪萌子寵物生活館安南店,709台灣台南市安南區安中路六段686號,06 257 2606,https://m.facebook.com/%E7%90%AA%E8%90%8C%E5%AD%90%E5%AF%B5%E7%89%A9%E7%94%9F%E6%B4%BB%E9%A4%A8-%E5%AE%89%E5%8D%97%E5%BA%97-101292469136653/,5,11,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 17:00,台南市,安南區
叮噹寵物精緻美容,709台灣台南市安南區府安路五段11巷87號,06 259 2029,,4.7,15,星期一: 休息 | 星期二: 10:00 – 18:00 | 星期三: 10:00 – 18:00 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,台南市,安南區
阿堀姆AKUMU,724台灣台南市七股區看坪里,0925 215 126,https://www.nightmaredaycare.com.tw/,4.8,85,,台南市,安南區
握握手寵物美容,709台灣台南市安南區安和路五段37號,06 356 5155,,5,18,星期一: 10:00 – 18:00 | 星期二: 10:00 – 18:00 | 星期三: 休息 | 星期四: 10:00 – 18:00 | 星期五: 10:00 – 18:00 | 星期六: 10:00 – 18:00 | 星期日: 10:00 – 18:00,台南市,安南區
JODA寵物沙龍,710台灣台南市永康區竹園二街56號,0917 110 608,https://www.facebook.com/profile.php?id=100083304994216,5,19,星期一: 10:00 – 19:00 | 星期二: 休息 | 星期三: 10:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台南市,安南區
頂尖寵物生活館,704台灣台南市北區海安路三段133號,0983 551 166,,3.7,29,星期一: 11:00 – 21:00 | 星期二: 休息 | 星期三: 11:00 – 21:00 | 星期四: 11:00 – 21:00 | 星期五: 11:00 – 21:00 | 星期六: 11:00 – 21:00 | 星期日: 休息,台南市,安南區
河童寵物部屋,710台灣台南市永康區自強路296號,06 203 3756,http://www.06-2033756.com/index.html,4.5,61,星期一: 休息 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 休息,台南市,永康區
狗崽隊寵物生活館,710台灣台南市永康區復華七街98號,06 231 5738,,4.9,36,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 休息 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 19:00 | 星期日: 休息,台南市,永康區
東森寵物 永康永大店,710台灣台南市永康區永大路二段25號,06 205 3681,http://www.etipets.com/,4.6,460,星期一: 10:30 – 21:30 | 星期二: 10:30 – 21:30 | 星期三: 10:30 – 21:30 | 星期四: 10:30 – 21:30 | 星期五: 10:30 – 21:30 | 星期六: 10:30 – 21:30 | 星期日: 10:30 – 21:30,台南市,永康區
犬貓部屋寵物沙龍,710台灣台南市永康區永大路二段128-5號,0955 513 271,https://062054897-tw.weebly.com/,4.9,96,星期一: 09:00 – 18:00 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 休息,台南市,永康區
東森寵物 台南永康店,710台灣台南市永康區中華路651 號,06 302 3456,https://lin.ee/Evn9OZu,4.6,512,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,台南市,永康區
窩吧寵物美容,710台灣台南市永康區國光五街12號,06 205 6321,https://m.facebook.com/%E7%AA%A9%E5%90%A7%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-1787505191276615/,5,3,星期一: 09:30 – 19:00 | 星期二: 09:30 – 19:00 | 星期三: 09:30 – 19:00 | 星期四: 09:30 – 19:00 | 星期五: 09:30 – 19:00 | 星期六: 09:30 – 19:00 | 星期日: 休息,台南市,永康區
旺喵村寵物館 - 台南 永康 專業寵物店推薦 優質純種貓舍首選 貓咪買賣好評 高CP值寵物造型美容 寵物寄宿旅館 人氣英國短毛貓 熱門美國短毛貓 挪威森林貓 豹貓 孟加拉貓 英國貓布偶貓 曼赤肯 美國短毛貓 美國捲耳貓 英國藍貓 價格 費用,710台灣台南市永康區中華路370號,06 302 5196,https://m.facebook.com/%E6%97%BA%E5%96%B5%E5%AF%B5%E7%89%A9%E9%A4%A8-466993043692077/?locale2=zh_TW,3.8,123,星期一: 13:30 – 21:30 | 星期二: 13:30 – 21:30 | 星期三: 13:30 – 21:30 | 星期四: 13:30 – 21:30 | 星期五: 13:30 – 21:30 | 星期六: 13:30 – 21:30 | 星期日: 13:30 – 21:30,台南市,永康區
泰迪幼犬寵物店犬舍,710台灣台南市永康區自強路646號,0908 018 812,https://www.teddydogpet.com/,4.6,1006,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,台南市,永康區
乖寶寵物美容(沒有做貓/沒有接送服務/沒有住宿，休假依公告為主）,710台灣台南市永康區中正路57號,06 201 2229,https://www.facebook.com/lovepet057/,4.7,34,星期一: 13:00 – 20:00 | 星期二: 13:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:30 – 20:00 | 星期日: 09:30 – 20:00,台南市,永康區
Honey Puppy Pet Salon甜心帕比寵物精緻沙龍《寵物美容｜安親｜住宿｜選品｜手作零食》,710台灣台南市永康區中山南路560號,06 302 3327,https://lin.ee/iJP6kuX,5,8,星期一: 11:00 – 19:30 | 星期二: 11:00 – 19:30 | 星期三: 11:00 – 19:30 | 星期四: 11:00 – 19:30 | 星期五: 11:00 – 19:30 | 星期六: 11:00 – 19:30 | 星期日: 11:00 – 19:30,台南市,永康區
奇美寵物 - 台南 永康 專業寵物店推薦 純種貓咪買賣首選 貓舍 貓旅館 寵物美容好評 人氣寵物寄宿 熱門品種貓 高CP值 優質美 英短 曼赤肯短腿貓 加菲貓 布偶貓 挪威森林貓,710台灣台南市永康區中華路364號,06 302 2828,https://www.facebook.com/profile.php?id=100064108568964,3.7,43,星期一: 09:00 – 21:00 | 星期二: 09:00 – 21:00 | 星期三: 09:00 – 21:00 | 星期四: 09:00 – 21:00 | 星期五: 09:00 – 21:00 | 星期六: 09:00 – 21:00 | 星期日: 09:00 – 21:00,台南市,永康區
宜潔寵物沙龍,710台灣台南市永康区振兴路152號1F,0976 810 130,https://lin.ee/TSjOoe6,4.8,37,星期一: 11:00 – 19:00 | 星期二: 11:00 – 19:00 | 星期三: 11:00 – 19:00 | 星期四: 11:00 – 19:00 | 星期五: 11:00 – 19:00 | 星期六: 11:00 – 19:00 | 星期日: 11:00 – 19:00,台南市,永康區
咖啡犬舍（貓）Coffee Cat Dog,710048台灣台南市永康區永大路三段453號,,https://www.instagram.com/coffee_doghouse?igsh=dXNhanVwbHM4Mnhj&utm_source=qr,5,2,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,台南市,永康區
嚕嚕麻寵物澡堂,710台灣台灣省永康區新行街113號,06 243 3635,,4,4,星期一: 10:00 – 19:00 | 星期二: 10:00 – 19:00 | 星期三: 10:00 – 19:00 | 星期四: 10:00 – 19:00 | 星期五: 10:00 – 19:00 | 星期六: 10:00 – 18:00 | 星期日: 休息,台南市,永康區
魚中魚貓狗水族大賣場-永康店,71049台灣台南市永康區中華路707號,06 302 5599,https://facebook.com/pm.shop11/,4.1,1900,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,台南市,永康區
沐星寵物澡堂,710台灣台南市永康區復華六街67巷16號,06 231 5035,https://www.facebook.com/JupiterPet2023?mibextid=LQQJ4d,4.9,56,星期一: 10:30 – 19:00 | 星期二: 10:30 – 19:00 | 星期三: 休息 | 星期四: 10:30 – 19:00 | 星期五: 休息 | 星期六: 10:00 – 19:00 | 星期日: 10:00 – 19:00,台南市,永康區
A+e寵物沙龍,710台灣台南市永康區復國一路322號巷9號,0976 877 931,,5,1,星期一: 09:00 – 17:00 | 星期二: 09:00 – 17:00 | 星期三: 09:00 – 17:00 | 星期四: 09:00 – 17:00 | 星期五: 09:00 – 17:00 | 星期六: 00:00 – 17:00 | 星期日: 休息,台南市,永康區
61cafe（週一～四採全預約制）｜台南貓咪咖啡｜貓咪住宿｜貓咪美容 |貓咪販售,710台灣台南市永康區中山路61號,06 231 7728,https://www.61catcafe.com/,5,858,星期一: 15:00 – 19:00 | 星期二: 15:00 – 19:00 | 星期三: 15:00 – 19:00 | 星期四: 15:00 – 19:00 | 星期五: 12:00 – 19:00 | 星期六: 12:00 – 19:00 | 星期日: 12:00 – 19:00,台南市,永康區
兩隻貓,710台灣台南市永康區Tainan Area 台南 18 復華七街32巷,0905 038 032,,4.3,3,,台南市,永康區
超現場寵物時尚精品,710台灣台南市永康區中華西街275號,06 204 0895,https://www.facebook.com/ChaoXianChangChongWuJingPinMeiRong/photos_stream,4.6,2689,星期一: 10:00 – 23:00 | 星期二: 10:00 – 23:00 | 星期三: 10:00 – 23:00 | 星期四: 10:00 – 23:00 | 星期五: 10:00 – 23:00 | 星期六: 10:00 – 23:00 | 星期日: 10:00 – 23:00,台南市,永康區
燕翬寵物,710台灣台南市永康區中華路649-1號,0929 886 161,https://www.yenhue-pet.com.tw/,4,219,星期一: 12:00 – 21:00 | 星期二: 12:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 12:00 – 21:00 | 星期五: 12:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 12:00 – 21:00,台南市,永康區
艾絲比寵物美容設計坊,710台灣台南市永康區中山東路127號,0932 520 958,https://www.facebook.com/profile.php?id=100054391966704&mibextid=LQQJ4d,5,12,,台南市,永康區
呦呼寵澡趣寵物美容SPA,710台灣台南市永康區大安街257號,06 205 7990,,5,12,星期一: 16:00 – 21:00 | 星期二: 16:00 – 21:00 | 星期三: 12:00 – 21:00 | 星期四: 16:00 – 21:00 | 星期五: 16:00 – 21:00 | 星期六: 12:00 – 21:00 | 星期日: 18:00 – 21:00,台南市,永康區
Dog King寵物沙龍SPA館(永康店),710台灣台南市永康區國光五街41號,0977 665 855,,3.9,34,星期一: 09:00 – 20:00 | 星期二: 09:00 – 20:00 | 星期三: 09:00 – 20:00 | 星期四: 09:00 – 20:00 | 星期五: 09:00 – 20:00 | 星期六: 09:00 – 20:00 | 星期日: 09:00 – 18:00,台南市,永康區
飛帆寵物沙龍,710台灣台南市永康區東橋一路300號,06 302 2820,https://www.facebook.com/profile.php?id=100063948342149&mibextid=9R9pXO,5,26,,台南市,永康區
寵物公園(台南歸仁店) - 專業寵物用品&寵物美容,711006台灣台南市歸仁區中山路二段222號,06 230 0280,https://www.wonderpet.asia/,5,1112,星期一: 11:00 – 22:00 | 星期二: 11:00 – 22:00 | 星期三: 11:00 – 22:00 | 星期四: 11:00 – 22:00 | 星期五: 11:00 – 22:00 | 星期六: 11:00 – 22:00 | 星期日: 11:00 – 22:00,台南市,歸仁區
可噹寵物理容院,711台灣台南市歸仁區中山路一段498號,06 230 2018,https://www.facebook.com/lingo0125?mibextid=LQQJ4d,4.4,43,星期一: 10:30 – 19:00 | 星期二: 休息 | 星期三: 休息 | 星期四: 10:30 – 19:00 | 星期五: 10:30 – 19:00 | 星期六: 10:30 – 19:00 | 星期日: 10:30 – 19:00,台南市,歸仁區
比樂寵物精緻沙龍,711台灣台南市歸仁區民生北街140號,06 230 8758,,4.9,70,星期一: 休息 | 星期二: 09:00 – 18:00 | 星期三: 09:00 – 18:00 | 星期四: 09:00 – 18:00 | 星期五: 09:00 – 18:00 | 星期六: 09:00 – 18:00 | 星期日: 09:00 – 18:00,台南市,歸仁區
Dog Ishow寵物沙龍個人工作室,711台灣台南市歸仁區武東三街135之2號,06 278 1851,https://m.facebook.com/Dog-Ishow%E5%AF%B5%E7%89%A9%E6%B2%99%E9%BE%8D%E5%80%8B%E4%BA%BA%E5%B7%A5%E4%BD%9C%E5%AE%A4-487311098288272/,4.9,35,星期一: 09:30 – 18:00 | 星期二: 09:30 – 18:00 | 星期三: 09:30 – 18:00 | 星期四: 09:30 – 18:00 | 星期五: 09:30 – 18:00 | 星期六: 09:30 – 18:00 | 星期日: 休息,台南市,歸仁區
愛犬寵物工作室,711台灣台南市歸仁區中正南路一段218巷30號,06 230 9436,,,,星期一: 10:00 – 18:30 | 星期二: 10:00 – 18:30 | 星期三: 10:00 – 18:30 | 星期四: 10:00 – 18:30 | 星期五: 10:00 – 18:30 | 星期六: 10:00 – 18:30 | 星期日: 10:00 – 18:30,台南市,歸仁區
東森寵物 仁德中山店,71742台灣台南市仁德區中山路491號,06 270 8339,https://www.etipets.com/store?company=&searvice=&city=%E5%8F%B0%E5%8D%97%E5%B8%82&storename=%E4%BB%81%E5%BE%B7,4.5,434,星期一: 10:00 – 21:00 | 星期二: 10:00 – 21:00 | 星期三: 10:00 – 21:00 | 星期四: 10:00 – 21:00 | 星期五: 10:00 – 21:00 | 星期六: 10:00 – 21:00 | 星期日: 10:00 – 21:00,台南市,歸仁區
陸海空特寵專賣 台南仁德店,717台灣台南市仁德區中正路二段224號,06 279 5430,https://www.maolonglong.com.tw/,5,288,星期一: 10:00 – 22:00 | 星期二: 10:00 – 22:00 | 星期三: 10:00 – 22:00 | 星期四: 10:00 – 22:00 | 星期五: 10:00 – 22:00 | 星期六: 10:00 – 22:00 | 星期日: 10:00 – 22:00,台南市,歸仁區
欣達牧場,711011台灣台南市歸仁區歸仁十三路二段638號,06 230 1691,,5,2,星期一: 07:30 – 17:30 | 星期二: 07:30 – 17:30 | 星期三: 07:30 – 17:30 | 星期四: 07:30 – 17:30 | 星期五: 07:30 – 17:30 | 星期六: 07:30 – 17:30 | 星期日: 07:30 – 17:30,台南市,歸仁區
艾狗匠寵物沙龍工作室,717台灣台南市仁德區中正路二段1062號,0977 248 536,,4.6,10,星期一: 12:30 – 20:30 | 星期二: 12:30 – 20:30 | 星期三: 12:30 – 20:30 | 星期四: 12:30 – 20:30 | 星期五: 12:30 – 20:30 | 星期六: 12:30 – 20:30 | 星期日: 12:30 – 20:30,台南市,歸仁區
毛毛動物醫院-台南歸仁分院｜特殊寵物治療 犬貓獸醫｜X光 超音波|洗牙 麻醉|住院,711台灣台南市歸仁區民權三街32號,06 230 6353,https://www.facebook.com/maomaogueiren,4.8,205,"星期一: 09:00 – 12:30, 14:00 – 18:00, 18:30 – 21:00 | 星期二: 09:00 – 12:30, 14:00 – 18:00, 18:30 – 21:00 | 星期三: 09:00 – 12:30, 14:00 – 18:00, 18:30 – 21:00 | 星期四: 09:00 – 12:30, 14:00 – 18:00, 18:30 – 21:00 | 星期五: 09:00 – 12:30, 14:00 – 18:00, 18:30 – 21:00 | 星期六: 09:00 – 12:30, 14:00 – 18:00, 18:30 – 21:00 | 星期日: 09:00 – 12:30, 14:00 – 18:00",台南市,歸仁區
狗王寵物沙龍SPA館（仁德店）,717台灣台南市仁德區太子路360號,06 205 1788,,4.2,20,星期一: 休息 | 星期二: 09:00 – 19:00 | 星期三: 09:00 – 19:00 | 星期四: 09:00 – 19:00 | 星期五: 09:00 – 19:00 | 星期六: 09:00 – 19:00 | 星期日: 09:00 – 19:00,台南市,歸仁區
森呼吸寵物休閒廣場,718台灣台南市关庙区中大街138巷7號,06 555 1552,http://www.cynjo.com.tw/,4.4,647,,台南市,歸仁區
毛孩澡樂趣｜仁德店｜寵物自助洗｜寵物鮮食零食專賣,717台灣台南市仁德區中山路321號,06 279 2088,,5,79,星期一: 11:00 – 18:00 | 星期二: 11:00 – 18:00 | 星期三: 休息 | 星期四: 11:00 – 18:00 | 星期五: 11:00 – 18:00 | 星期六: 11:00 – 18:00 | 星期日: 休息,台南市,歸仁區
儷奇寵物生活館 新化館,712台灣台南市新化區忠孝路178號 號,06 598 7079,https://www.facebook.com/abubu.pet,4.1,21,星期一: 07:00 – 16:30 | 星期二: 休息 | 星期三: 08:30 – 16:30 | 星期四: 08:30 – 16:30 | 星期五: 08:30 – 16:30 | 星期六: 08:30 – 16:30 | 星期日: 08:30 – 16:30,台南市,歸仁區
台南歸仁信義輕旅,"號, No. 161信義南路, 歸仁區台南市台灣 711",0986 358 566,https://www.facebook.com/guirenroom.tainancity/,4.8,102,星期一: 09:00 – 22:00 | 星期二: 09:00 – 22:00 | 星期三: 09:00 – 22:00 | 星期四: 09:00 – 22:00 | 星期五: 09:00 – 22:00 | 星期六: 09:00 – 22:00 | 星期日: 09:00 – 22:00,台南市,歸仁區
